radius,density_log_10,pp fraction,pep fraction,hep fraction,7Be fraction,8B fraction,13N fraction,15O fraction,17F fraction
0.329,0.878485,0.0419689,0.00669067,0.0223665,3.55803e-06,6.40397e-12,1.69861e-05,1.6714e-09,1.21374e-09
0.3295,0.876043,0.0412929,0.00654964,0.0215685,3.37011e-06,5.90289e-12,1.62574e-05,1.59319e-09,1.15247e-09
0.33,0.873601,0.0406276,0.00641155,0.0207991,3.19227e-06,5.44238e-12,1.55603e-05,1.51871e-09,1.09435e-09
0.3305,0.871158,0.0399725,0.0062763,0.0200571,3.02393e-06,5.01907e-12,1.48934e-05,1.44774e-09,1.03919e-09
0.331,0.868715,0.0393274,0.00614381,0.0193415,2.86455e-06,4.62961e-12,1.42551e-05,1.38011e-09,9.86838e-10
0.3315,0.866272,0.0386918,0.00601398,0.0186511,2.71355e-06,4.27062e-12,1.36439e-05,1.31561e-09,9.37109e-10
0.332,0.863828,0.0380654,0.00588672,0.0179849,2.57038e-06,3.9388e-12,1.30584e-05,1.25407e-09,8.89833e-10
0.3325,0.861383,0.0374481,0.00576199,0.0173421,2.43462e-06,3.63181e-12,1.24973e-05,1.19533e-09,8.44883e-10
0.333,0.858938,0.0368402,0.00563979,0.0167219,2.30594e-06,3.34815e-12,1.196e-05,1.1393e-09,8.02167e-10
0.3335,0.856493,0.036242,0.00552014,0.0161239,2.18402e-06,3.08634e-12,1.14456e-05,1.08588e-09,7.61593e-10
0.334,0.854048,0.0356535,0.00540304,0.0155473,2.06857e-06,2.84491e-12,1.09534e-05,1.03496e-09,7.23072e-10
0.3345,0.851603,0.0350752,0.00528849,0.0149916,1.95925e-06,2.62236e-12,1.04825e-05,9.86453e-10,6.86512e-10
0.335,0.849158,0.0345072,0.0051765,0.0144561,1.85575e-06,2.41725e-12,1.00322e-05,9.40249e-10,6.51823e-10
0.3355,0.846713,0.0339491,0.00506701,0.0139402,1.75779e-06,2.22832e-12,9.60157e-06,8.96245e-10,6.18914e-10
0.336,0.844267,0.0334006,0.00495991,0.013443,1.66507e-06,2.05441e-12,9.18979e-06,8.54335e-10,5.87695e-10
0.3365,0.841822,0.0328613,0.00485512,0.0129638,1.57731e-06,1.89436e-12,8.79594e-06,8.14415e-10,5.58075e-10
0.337,0.839377,0.0323306,0.00475255,0.0125018,1.49422e-06,1.747e-12,8.41912e-06,7.76378e-10,5.29963e-10
0.3375,0.836931,0.0318082,0.00465209,0.0120561,1.41551e-06,1.61117e-12,8.05844e-06,7.40119e-10,5.03268e-10
0.338,0.834486,0.0312936,0.00455367,0.0116262,1.3409e-06,1.48574e-12,7.71303e-06,7.05533e-10,4.77903e-10
0.3385,0.83204,0.0307867,0.00445723,0.0112113,1.27018e-06,1.36989e-12,7.38222e-06,6.72541e-10,4.53798e-10
0.339,0.829593,0.0302874,0.00436275,0.0108111,1.20317e-06,1.26301e-12,7.06548e-06,6.41081e-10,4.30901e-10
0.3395,0.827147,0.0297959,0.00427021,0.0104251,1.1397e-06,1.16449e-12,6.76226e-06,6.11088e-10,4.09156e-10
0.34,0.8247,0.029312,0.00417959,0.0100528,1.07959e-06,1.07373e-12,6.47206e-06,5.82498e-10,3.8851e-10
0.3405,0.822254,0.0288357,0.00409087,0.00969393,1.02267e-06,9.90114e-13,6.19431e-06,5.55249e-10,3.68909e-10
0.341,0.819807,0.0283672,0.00400402,0.00934793,9.68757e-07,9.13037e-13,5.92851e-06,5.29277e-10,3.50299e-10
0.3415,0.817361,0.0279062,0.00391901,0.00901438,9.177e-07,8.41946e-13,5.67413e-06,5.04522e-10,3.32629e-10
0.342,0.814914,0.0274529,0.00383582,0.00869284,8.69345e-07,7.764e-13,5.43071e-06,4.80927e-10,3.15852e-10
0.3425,0.812468,0.0270069,0.00375439,0.00838283,8.23547e-07,7.15966e-13,5.19776e-06,4.5844e-10,2.99924e-10
0.343,0.810021,0.0265682,0.00367471,0.00808391,7.8016e-07,6.60211e-13,4.97483e-06,4.37006e-10,2.84799e-10
0.3435,0.807575,0.0261367,0.00359672,0.00779563,7.39041e-07,6.08708e-13,4.76145e-06,4.1657e-10,2.70433e-10
0.344,0.805128,0.0257123,0.00352039,0.00751758,7.0007e-07,5.61131e-13,4.5572e-06,3.97087e-10,2.56788e-10
0.3445,0.802682,0.0252948,0.00344568,0.00724946,6.63153e-07,5.17243e-13,4.36176e-06,3.78518e-10,2.43834e-10
0.345,0.800235,0.0248841,0.00337256,0.00699095,6.28197e-07,4.76812e-13,4.17477e-06,3.60825e-10,2.31538e-10
0.3455,0.797789,0.0244801,0.00330099,0.00674173,5.95106e-07,4.39606e-13,3.99589e-06,3.43969e-10,2.1987e-10
0.346,0.795343,0.0240825,0.00323094,0.00650147,5.63788e-07,4.05391e-13,3.82476e-06,3.27912e-10,2.088e-10
0.3465,0.792897,0.0236914,0.00316238,0.00626987,5.34147e-07,3.73935e-13,3.66106e-06,3.12614e-10,1.98296e-10
0.347,0.790451,0.0233065,0.00309525,0.0060466,5.06091e-07,3.45006e-13,3.50443e-06,2.98039e-10,1.88328e-10
0.3475,0.788005,0.0229278,0.00302954,0.00583134,4.79525e-07,3.18371e-13,3.35453e-06,2.84147e-10,1.78865e-10
0.348,0.785559,0.022555,0.0029652,0.00562377,4.54355e-07,2.93797e-13,3.21101e-06,2.709e-10,1.69875e-10
0.3485,0.783113,0.0221881,0.00290219,0.0054236,4.30492e-07,2.71067e-13,3.07354e-06,2.58262e-10,1.6133e-10
0.349,0.780667,0.021827,0.0028405,0.00523054,4.0787e-07,2.50045e-13,2.94189e-06,2.46204e-10,1.53208e-10
0.3495,0.778222,0.0214715,0.0027801,0.00504438,3.86432e-07,2.30625e-13,2.81583e-06,2.34705e-10,1.45491e-10
0.35,0.775777,0.0211217,0.00272096,0.00486487,3.66122e-07,2.12702e-13,2.69514e-06,2.23741e-10,1.38161e-10
0.3505,0.773331,0.0207775,0.00266306,0.00469178,3.46882e-07,1.9617e-13,2.57962e-06,2.13288e-10,1.312e-10
0.351,0.770886,0.0204387,0.00260638,0.00452486,3.28655e-07,1.80923e-13,2.46905e-06,2.03323e-10,1.24589e-10
0.3515,0.76844,0.0201054,0.00255089,0.00436387,3.11385e-07,1.66855e-13,2.36321e-06,1.93823e-10,1.18311e-10
0.352,0.765995,0.0197774,0.00249656,0.0042086,2.95018e-07,1.53869e-13,2.26189e-06,1.84765e-10,1.12348e-10
0.3525,0.763549,0.0194546,0.00244338,0.00405885,2.79512e-07,1.41893e-13,2.16492e-06,1.76132e-10,1.06687e-10
0.353,0.761104,0.019137,0.00239132,0.00391446,2.64826e-07,1.30859e-13,2.07214e-06,1.67904e-10,1.01312e-10
0.3535,0.758659,0.0188246,0.00234037,0.00377524,2.5092e-07,1.207e-13,1.98335e-06,1.60064e-10,9.62106e-11
0.354,0.756213,0.0185172,0.00229049,0.00364102,2.37753e-07,1.1135e-13,1.8984e-06,1.52593e-10,9.13689e-11
0.3545,0.753768,0.0182147,0.00224168,0.00351161,2.25286e-07,1.0274e-13,1.81712e-06,1.45473e-10,8.6773e-11
0.355,0.751324,0.0179172,0.0021939,0.00338685,2.13478e-07,9.48037e-14,1.73932e-06,1.38687e-10,8.24091e-11
0.3555,0.748879,0.0176245,0.00214714,0.00326656,2.02288e-07,8.74748e-14,1.66484e-06,1.32216e-10,7.82636e-11
0.356,0.746435,0.0173366,0.00210137,0.00315057,1.91683e-07,8.07024e-14,1.59354e-06,1.26046e-10,7.43253e-11
0.3565,0.743991,0.0170535,0.00205659,0.00303876,1.81636e-07,7.44503e-14,1.5253e-06,1.20163e-10,7.05848e-11
0.357,0.741547,0.016775,0.00201277,0.00293096,1.72119e-07,6.86828e-14,1.45998e-06,1.14556e-10,6.70331e-11
0.3575,0.739103,0.0165012,0.0019699,0.00282705,1.63105e-07,6.33638e-14,1.39749e-06,1.09212e-10,6.36611e-11
0.358,0.73666,0.0162321,0.00192796,0.00272688,1.54567e-07,5.84578e-14,1.33769e-06,1.04118e-10,6.04597e-11
0.3585,0.734216,0.0159675,0.00188694,0.00263031,1.46477e-07,5.39297e-14,1.28047e-06,9.92641e-11,5.74199e-11
0.359,0.731773,0.0157075,0.00184682,0.00253721,1.38813e-07,4.97521e-14,1.22571e-06,9.46377e-11,5.45338e-11
0.3595,0.729331,0.0154518,0.00180756,0.00244745,1.31555e-07,4.59014e-14,1.17333e-06,9.0229e-11,5.17941e-11
0.36,0.726888,0.0152003,0.00176915,0.00236092,1.24681e-07,4.23539e-14,1.1232e-06,8.60278e-11,4.91936e-11
0.3605,0.724446,0.0149529,0.00173156,0.00227749,1.1817e-07,3.90859e-14,1.07523e-06,8.20239e-11,4.67248e-11
0.361,0.722003,0.0147095,0.00169475,0.00219703,1.12003e-07,3.60737e-14,1.02932e-06,7.82071e-11,4.43805e-11
0.3615,0.719561,0.0144699,0.00165871,0.00211943,1.06158e-07,3.32938e-14,9.85355e-07,7.45671e-11,4.21534e-11
0.362,0.71712,0.014234,0.00162342,0.00204456,1.00617e-07,3.07254e-14,9.4325e-07,7.10948e-11,4.00369e-11
0.3625,0.714678,0.0140018,0.00158886,0.00197235,9.53646e-08,2.83536e-14,9.02931e-07,6.7783e-11,3.80259e-11
0.363,0.712237,0.0137733,0.00155502,0.00190268,9.03864e-08,2.61643e-14,8.64328e-07,6.46248e-11,3.61156e-11
0.3635,0.709796,0.0135484,0.00152189,0.00183549,8.56682e-08,2.41435e-14,8.27371e-07,6.16135e-11,3.43009e-11
0.364,0.707355,0.0133271,0.00148947,0.00177067,8.11955e-08,2.22771e-14,7.91991e-07,5.87421e-11,3.25772e-11
0.3645,0.704914,0.0131094,0.00145772,0.00170814,7.69561e-08,2.05538e-14,7.58123e-07,5.60044e-11,3.09399e-11
0.365,0.702474,0.0128951,0.00142666,0.00164784,7.29392e-08,1.89644e-14,7.25709e-07,5.33949e-11,2.93853e-11
0.3655,0.700034,0.0126844,0.00139624,0.00158968,6.9134e-08,1.74997e-14,6.94689e-07,5.09077e-11,2.79095e-11
0.366,0.697594,0.012477,0.00136648,0.0015336,6.55298e-08,1.61506e-14,6.65004e-07,4.85374e-11,2.65084e-11
0.3665,0.695154,0.0122729,0.00133734,0.00147951,6.21159e-08,1.49079e-14,6.36594e-07,4.62782e-11,2.51783e-11
0.367,0.692715,0.0120721,0.00130881,0.00142735,5.88816e-08,1.37623e-14,6.09401e-07,4.41245e-11,2.39152e-11
0.3675,0.690277,0.0118744,0.00128088,0.00137705,5.58161e-08,1.27048e-14,5.83364e-07,4.20707e-11,2.27152e-11
0.368,0.687838,0.0116799,0.00125354,0.00132852,5.29096e-08,1.17271e-14,5.5843e-07,4.01115e-11,2.15748e-11
0.3685,0.6854,0.0114886,0.00122677,0.00128172,5.01544e-08,1.0824e-14,5.34556e-07,3.82431e-11,2.04913e-11
0.369,0.682963,0.0113003,0.00120057,0.00123658,4.75434e-08,9.99021e-15,5.11701e-07,3.64615e-11,1.94622e-11
0.3695,0.680525,0.0111151,0.00117494,0.00119306,4.50692e-08,9.22087e-15,4.89826e-07,3.47631e-11,1.84848e-11
0.37,0.678088,0.0109331,0.00114986,0.00115109,4.27246e-08,8.51091e-15,4.68889e-07,3.31441e-11,1.75566e-11
0.3705,0.675651,0.0107541,0.00112532,0.00111061,4.05025e-08,7.85537e-15,4.48851e-07,3.16007e-11,1.66751e-11
0.371,0.673214,0.0105781,0.00110132,0.00107158,3.83965e-08,7.25025e-15,4.29675e-07,3.01295e-11,1.58381e-11
0.3715,0.670778,0.0104052,0.00107785,0.00103395,3.64013e-08,6.69215e-15,4.11325e-07,2.87274e-11,1.50434e-11
0.372,0.668342,0.0102351,0.00105488,0.000997665,3.45112e-08,6.17772e-15,3.93768e-07,2.73912e-11,1.4289e-11
0.3725,0.665906,0.0100679,0.00103241,0.000962681,3.27208e-08,5.70359e-15,3.76968e-07,2.61179e-11,1.35729e-11
0.373,0.663471,0.00990349,0.00101043,0.000928948,3.10246e-08,5.26639e-15,3.60891e-07,2.49043e-11,1.2893e-11
0.3735,0.661036,0.00974179,0.000988917,0.000896418,2.94169e-08,4.86276e-15,3.45503e-07,2.37472e-11,1.22472e-11
0.374,0.658602,0.00958276,0.000967868,0.000865046,2.78929e-08,4.48985e-15,3.30771e-07,2.26439e-11,1.16337e-11
0.3745,0.656169,0.00942632,0.000947269,0.000834788,2.64484e-08,4.14552e-15,3.16668e-07,2.15919e-11,1.1051e-11
0.375,0.653736,0.00927243,0.000927107,0.000805603,2.50793e-08,3.8277e-15,3.03168e-07,2.05889e-11,1.04975e-11
0.3755,0.651304,0.00912101,0.000907372,0.000777449,2.37815e-08,3.53433e-15,2.90245e-07,1.96325e-11,9.97181e-12
0.376,0.648872,0.00897202,0.000888052,0.000750283,2.25509e-08,3.26334e-15,2.77871e-07,1.87205e-11,9.47234e-12
0.3765,0.64644,0.00882538,0.000869136,0.000724065,2.13835e-08,3.01272e-15,2.6602e-07,1.78505e-11,8.99765e-12
0.377,0.644009,0.00868106,0.000850616,0.000698762,2.02761e-08,2.78101e-15,2.54671e-07,1.70205e-11,8.54656e-12
0.3775,0.641577,0.00853904,0.000832485,0.000674346,1.92261e-08,2.56706e-15,2.43805e-07,1.62292e-11,8.11805e-12
0.378,0.639147,0.00839929,0.000814735,0.000650789,1.8231e-08,2.36975e-15,2.33405e-07,1.54747e-11,7.71112e-12
0.3785,0.636716,0.00826178,0.00079736,0.000628064,1.7288e-08,2.18793e-15,2.2345e-07,1.47556e-11,7.32478e-12
0.379,0.634286,0.00812648,0.000780353,0.000606143,1.63946e-08,2.02047e-15,2.13924e-07,1.40703e-11,6.95801e-12
0.3795,0.631856,0.00799337,0.000763707,0.000584998,1.55481e-08,1.86622e-15,2.04807e-07,1.3417e-11,6.60982e-12
0.38,0.629427,0.00786242,0.000747415,0.000564601,1.4746e-08,1.72405e-15,1.9608e-07,1.27943e-11,6.27919e-12
0.3805,0.626999,0.00773361,0.00073147,0.000544924,1.39855e-08,1.59282e-15,1.87726e-07,1.22006e-11,5.96513e-12
0.381,0.624571,0.0076069,0.000715866,0.000525941,1.32641e-08,1.4714e-15,1.79726e-07,1.16341e-11,5.66663e-12
0.3815,0.622144,0.00748226,0.000700595,0.000507625,1.25797e-08,1.35895e-15,1.72063e-07,1.10938e-11,5.38289e-12
0.382,0.619717,0.00735968,0.000685651,0.000489957,1.19306e-08,1.25494e-15,1.64727e-07,1.05784e-11,5.11327e-12
0.3825,0.61729,0.00723911,0.000671027,0.000472915,1.13152e-08,1.15886e-15,1.57704e-07,1.00869e-11,4.85717e-12
0.383,0.614865,0.00712054,0.000656718,0.000456478,1.0732e-08,1.07019e-15,1.50982e-07,9.61849e-12,4.61396e-12
0.3835,0.612439,0.00700393,0.000642717,0.000440626,1.01794e-08,9.88413e-16,1.44549e-07,9.17198e-12,4.38305e-12
0.384,0.610015,0.00688924,0.000629018,0.000425337,9.65569e-09,9.13022e-16,1.38393e-07,8.7464e-12,4.16382e-12
0.3845,0.60759,0.00677646,0.000615613,0.00041059,9.15941e-09,8.43497e-16,1.32501e-07,8.34073e-12,3.95565e-12
0.385,0.605166,0.00666556,0.000602497,0.000396364,8.68891e-09,7.79326e-16,1.2686e-07,7.95396e-12,3.75793e-12
0.3855,0.602743,0.00655649,0.000589662,0.000382639,8.24263e-09,7.19996e-16,1.2146e-07,7.58507e-12,3.57006e-12
0.386,0.60032,0.00644924,0.000577104,0.000369396,7.81922e-09,6.65104e-16,1.16288e-07,7.23319e-12,3.39151e-12
0.3865,0.597897,0.00634376,0.000564815,0.000356619,7.41764e-09,6.14371e-16,1.11337e-07,6.89763e-12,3.22187e-12
0.387,0.595475,0.00624002,0.00055279,0.000344292,7.03688e-09,5.67528e-16,1.06597e-07,6.57768e-12,3.06075e-12
0.3875,0.593053,0.00613798,0.000541021,0.000332399,6.67591e-09,5.24303e-16,1.0206e-07,6.27266e-12,2.90773e-12
0.388,0.590632,0.0060376,0.000529504,0.000320924,6.3337e-09,4.84426e-16,9.77174e-08,5.98188e-12,2.76242e-12
0.3885,0.588211,0.00593885,0.000518232,0.000309852,6.00923e-09,4.47625e-16,9.35601e-08,5.70464e-12,2.62441e-12
0.389,0.585791,0.00584169,0.000507198,0.000299167,5.70148e-09,4.1363e-16,8.95798e-08,5.44025e-12,2.49329e-12
0.3895,0.583372,0.00574609,0.000496396,0.000288853,5.40944e-09,3.82176e-16,8.57677e-08,5.18802e-12,2.36867e-12
0.39,0.580953,0.00565202,0.000485822,0.000278897,5.13232e-09,3.5307e-16,8.21168e-08,4.9474e-12,2.25023e-12
0.3905,0.578535,0.00555946,0.000475472,0.000269288,4.86945e-09,3.26171e-16,7.86212e-08,4.71794e-12,2.1377e-12
0.391,0.576118,0.00546841,0.000465341,0.000260016,4.62019e-09,3.01337e-16,7.52749e-08,4.49915e-12,2.03082e-12
0.3915,0.573701,0.00537883,0.000455426,0.00025107,4.38389e-09,2.78429e-16,7.20719e-08,4.29058e-12,1.92934e-12
0.392,0.571285,0.00529072,0.000445723,0.000242438,4.15989e-09,2.57304e-16,6.90062e-08,4.09177e-12,1.83297e-12
0.3925,0.56887,0.00520407,0.000436229,0.00023411,3.94755e-09,2.37822e-16,6.6072e-08,3.90225e-12,1.74147e-12
0.393,0.566454,0.00511885,0.000426938,0.000226075,3.74621e-09,2.19843e-16,6.32632e-08,3.72156e-12,1.65456e-12
0.3935,0.56404,0.00503505,0.000417847,0.000218322,3.55522e-09,2.03224e-16,6.05739e-08,3.54924e-12,1.57198e-12
0.394,0.561626,0.00495265,0.000408953,0.00021084,3.37399e-09,1.87842e-16,5.79984e-08,3.38484e-12,1.4935e-12
0.3945,0.559212,0.00487162,0.000400249,0.000203621,3.20204e-09,1.73613e-16,5.55324e-08,3.22805e-12,1.41892e-12
0.395,0.556799,0.00479193,0.000391733,0.000196654,3.03893e-09,1.60461e-16,5.31713e-08,3.07852e-12,1.34806e-12
0.3955,0.554386,0.00471355,0.000383399,0.000189931,2.88422e-09,1.4831e-16,5.09109e-08,2.93593e-12,1.28075e-12
0.396,0.551973,0.00463645,0.000375242,0.000183442,2.73746e-09,1.37084e-16,4.87467e-08,2.79996e-12,1.21681e-12
0.3965,0.549561,0.0045606,0.000367258,0.000177178,2.5982e-09,1.26706e-16,4.66744e-08,2.67028e-12,1.15605e-12
0.397,0.54715,0.00448597,0.000359443,0.00017113,2.46607e-09,1.17114e-16,4.46901e-08,2.54659e-12,1.09833e-12
0.3975,0.544739,0.00441255,0.000351793,0.000165293,2.34071e-09,1.08253e-16,4.27903e-08,2.42865e-12,1.04349e-12
0.398,0.542328,0.0043403,0.000344305,0.000159657,2.2218e-09,1.00071e-16,4.09715e-08,2.31619e-12,9.91408e-13
0.3985,0.539919,0.00426921,0.000336974,0.000154217,2.109e-09,9.25166e-17,3.92301e-08,2.20896e-12,9.41934e-13
0.399,0.53751,0.00419925,0.000329798,0.000148964,2.00196e-09,8.5536e-17,3.75628e-08,2.10669e-12,8.94931e-13
0.3995,0.535102,0.0041304,0.000322772,0.000143893,1.90037e-09,7.90771e-17,3.59661e-08,2.00914e-12,8.5026e-13
0.4,0.532695,0.00406265,0.000315894,0.000138995,1.80391e-09,7.3096e-17,3.44367e-08,1.91606e-12,8.07798e-13
0.4005,0.530289,0.00399599,0.000309161,0.000134267,1.71237e-09,6.75636e-17,3.29722e-08,1.82729e-12,7.67449e-13
0.401,0.527884,0.0039304,0.000302571,0.000129703,1.62552e-09,6.24522e-17,3.15702e-08,1.74265e-12,7.29123e-13
0.4015,0.525479,0.00386589,0.000296122,0.000125297,1.54315e-09,5.7734e-17,3.02283e-08,1.66195e-12,6.92727e-13
0.402,0.523075,0.00380244,0.000289811,0.000121044,1.46503e-09,5.33812e-17,2.89439e-08,1.58503e-12,6.58168e-13
0.4025,0.520672,0.00374004,0.000283635,0.00011694,1.39096e-09,4.93661e-17,2.77146e-08,1.51171e-12,6.25355e-13
0.403,0.518269,0.00367869,0.000277594,0.000112979,1.3207e-09,4.5661e-17,2.65381e-08,1.44182e-12,5.94195e-13
0.4035,0.515867,0.00361838,0.000271684,0.000109156,1.25405e-09,4.2238e-17,2.54117e-08,1.37517e-12,5.64596e-13
0.404,0.513466,0.0035591,0.000265903,0.000105466,1.19078e-09,3.90694e-17,2.43332e-08,1.3116e-12,5.36467e-13
0.4045,0.511064,0.00350083,0.000260248,0.000101903,1.13069e-09,3.61324e-17,2.33004e-08,1.25095e-12,5.09727e-13
0.405,0.508663,0.00344357,0.000254717,9.84648e-05,1.07366e-09,3.34127e-17,2.23114e-08,1.1931e-12,4.84314e-13
0.4055,0.506263,0.00338728,0.000249307,9.51461e-05,1.01953e-09,3.08974e-17,2.13646e-08,1.13794e-12,4.60172e-13
0.406,0.503863,0.00333195,0.000244015,9.1943e-05,9.68186e-10,2.85733e-17,2.04583e-08,1.08535e-12,4.37244e-13
0.4065,0.501464,0.00327755,0.000238837,8.88516e-05,9.19482e-10,2.64273e-17,1.9591e-08,1.03521e-12,4.1547e-13
0.407,0.499065,0.00322406,0.000233772,8.58678e-05,8.73284e-10,2.44464e-17,1.87608e-08,9.8742e-13,3.94794e-13
0.4075,0.496667,0.00317145,0.000228815,8.29874e-05,8.29457e-10,2.26175e-17,1.79661e-08,9.41856e-13,3.75158e-13
0.408,0.49427,0.00311972,0.000223965,8.02066e-05,7.87865e-10,2.09275e-17,1.72052e-08,8.98406e-13,3.56504e-13
0.4085,0.491873,0.00306883,0.000219217,7.75211e-05,7.48373e-10,1.93634e-17,1.64765e-08,8.56955e-13,3.38775e-13
0.409,0.489478,0.00301876,0.00021457,7.49273e-05,7.10866e-10,1.79146e-17,1.57786e-08,8.17405e-13,3.2192e-13
0.4095,0.487083,0.00296951,0.000210021,7.24223e-05,6.75251e-10,1.65737e-17,1.51101e-08,7.79676e-13,3.05902e-13
0.41,0.484689,0.00292104,0.000205569,7.00031e-05,6.41441e-10,1.53337e-17,1.44699e-08,7.43689e-13,2.90682e-13
0.4105,0.482296,0.00287336,0.00020121,6.76665e-05,6.09346e-10,1.41874e-17,1.3857e-08,7.09369e-13,2.76221e-13
0.411,0.479903,0.00282645,0.000196943,6.54096e-05,5.78877e-10,1.31277e-17,1.327e-08,6.76635e-13,2.62481e-13
0.4115,0.477511,0.00278028,0.000192766,6.32295e-05,5.49945e-10,1.21477e-17,1.27079e-08,6.45412e-13,2.49425e-13
0.412,0.47512,0.00273485,0.000188677,6.1123e-05,5.22462e-10,1.12402e-17,1.21695e-08,6.1562e-13,2.37014e-13
0.4125,0.472729,0.00269014,0.000184673,5.90875e-05,4.96346e-10,1.03988e-17,1.16536e-08,5.87188e-13,2.25212e-13
0.413,0.470339,0.00264615,0.000180753,5.71208e-05,4.71536e-10,9.61951e-18,1.11595e-08,5.60061e-13,2.13994e-13
0.4135,0.467949,0.00260286,0.000176915,5.52207e-05,4.47978e-10,8.89865e-18,1.06864e-08,5.34188e-13,2.03335e-13
0.414,0.46556,0.00256027,0.000173159,5.33854e-05,4.25615e-10,8.232580000000001e-18,1.02334e-08,5.09517e-13,1.93211e-13
0.4145,0.463172,0.00251837,0.000169483,5.16127e-05,4.04391e-10,7.61764e-18,9.79974e-09,4.85996e-13,1.83595e-13
0.415,0.460785,0.00247716,0.000165885,4.99007e-05,3.84252e-10,7.05017e-18,9.38467e-09,4.63574e-13,1.74466e-13
0.4155,0.458398,0.00243663,0.000162364,4.82473e-05,3.6514e-10,6.5265100000000004e-18,8.98738e-09,4.422e-13,1.65796e-13
0.416,0.456012,0.00239677,0.000158918,4.66504e-05,3.47e-10,6.04302e-18,8.60706e-09,4.21821e-13,1.57562e-13
0.4165,0.453627,0.00235757,0.000155547,4.51081e-05,3.29777e-10,5.59603e-18,8.24292e-09,4.02387e-13,1.4974e-13
0.417,0.451243,0.00231903,0.000152248,4.36182e-05,3.13415e-10,5.1819e-18,7.89416e-09,3.83845e-13,1.42304e-13
0.4175,0.44886,0.00228114,0.000149021,4.21789e-05,2.97863e-10,4.79746e-18,7.56006e-09,3.66149e-13,1.35233e-13
0.418,0.446477,0.00224388,0.000145863,4.07886e-05,2.83085e-10,4.4408800000000005e-18,7.24005e-09,3.49264e-13,1.2851e-13
0.4185,0.444096,0.00220725,0.000142773,3.94456e-05,2.69048e-10,4.1105600000000006e-18,6.93361e-09,3.33158e-13,1.22121e-13
0.419,0.441715,0.00217123,0.00013975,3.81485e-05,2.55719e-10,3.8049000000000005e-18,6.64021e-09,3.17797e-13,1.16051e-13
0.4195,0.439335,0.0021358,0.000136791,3.68956e-05,2.43064e-10,3.522280000000001e-18,6.35931e-09,3.03151e-13,1.10285e-13
0.42,0.436955,0.00210095,0.000133896,3.56854e-05,2.3105e-10,3.2611100000000004e-18,6.0904e-09,2.89186e-13,1.04808e-13
0.4205,0.434576,0.00206667,0.000131062,3.45162e-05,2.19643e-10,3.0197800000000004e-18,5.83295e-09,2.75869e-13,9.96063e-14
0.421,0.432198,0.00203295,0.000128288,3.33866e-05,2.08811e-10,2.79669e-18,5.58642e-09,2.63169e-13,9.4664e-14
0.4215,0.42982,0.00199977,0.000125573,3.2295e-05,1.98519e-10,2.5902400000000004e-18,5.35029e-09,2.51053e-13,8.99668e-14
0.422,0.427442,0.00196712,0.000122914,3.12398e-05,1.88736e-10,2.3988600000000003e-18,5.12404e-09,2.39489e-13,8.55e-14
0.4225,0.425065,0.00193499,0.000120311,3.02198e-05,1.79435e-10,2.22144e-18,4.90726e-09,2.28451e-13,8.12526e-14
0.423,0.422689,0.00190338,0.000117763,2.92339e-05,1.70596e-10,2.05711e-18,4.69961e-09,2.1792e-13,7.7215e-14
0.4235,0.420313,0.00187228,0.000115268,2.82811e-05,1.62198e-10,1.90502e-18,4.50073e-09,2.07874e-13,7.33781e-14
0.424,0.417938,0.00184168,0.000112826,2.73603e-05,1.5422e-10,1.76431e-18,4.31029e-09,1.98292e-13,6.97323e-14
0.4245,0.415564,0.00181158,0.000110436,2.64705e-05,1.46641e-10,1.63412e-18,4.12793e-09,1.89154e-13,6.62683e-14
0.425,0.413191,0.00178198,0.000108097,2.56106e-05,1.3944e-10,1.5135800000000001e-18,3.95331e-09,1.80438e-13,6.29768e-14
0.4255,0.410819,0.00175286,0.000105808,2.47796e-05,1.32598e-10,1.4019600000000002e-18,3.7861e-09,1.72124e-13,5.98491e-14
0.426,0.408447,0.00172422,0.000103568,2.39765e-05,1.26097e-10,1.29865e-18,3.62599e-09,1.64196e-13,5.68776e-14
0.4265,0.406077,0.00169605,0.000101376,2.32004e-05,1.1992e-10,1.20303e-18,3.4727e-09,1.56634e-13,5.40543e-14
0.427,0.403708,0.00166835,9.92302e-05,2.24501e-05,1.1405e-10,1.11451e-18,3.3259e-09,1.49422e-13,5.13715e-14
0.4275,0.401339,0.00164109,9.71302e-05,2.17248e-05,1.0847e-10,1.0324700000000001e-18,3.18531e-09,1.42541e-13,4.88216e-14
0.428,0.398971,0.00161429,9.5075e-05,2.10235e-05,1.03165e-10,9.564e-19,3.05064e-09,1.35976e-13,4.63975e-14
0.4285,0.396604,0.00158792,9.30635e-05,2.03455e-05,9.81217e-11,8.85938e-19,2.92167e-09,1.29713e-13,4.40938e-14
0.429,0.394238,0.00156199,9.10947e-05,1.96901e-05,9.33293e-11,8.20727e-19,2.79818e-09,1.23741e-13,4.1905e-14
0.4295,0.391873,0.00153648,8.91679e-05,1.90566e-05,8.87759e-11,7.60415e-19,2.67994e-09,1.18045e-13,3.98258e-14
0.43,0.389508,0.00151139,8.7282e-05,1.84441e-05,8.44497e-11,7.04646e-19,2.56674e-09,1.12614e-13,3.78508e-14
0.4305,0.387144,0.0014867,8.54362e-05,1.78521e-05,8.0339e-11,6.53068e-19,2.45835e-09,1.07434e-13,3.59745e-14
