radius,density_log_10,pp fraction,pep fraction,hep fraction,7Be fraction,8B fraction,13N fraction,15O fraction,17F fraction
0.3085,0.971457,0.0830975,0.0161239,0.112763,4.05423e-05,2.45787e-10,0.000112091,1.37772e-08,1.14844e-08
0.309,0.969035,0.0817923,0.0157911,0.108905,3.84639e-05,2.27023e-10,0.000107345,1.31407e-08,1.09119e-08
0.3095,0.966613,0.0805055,0.0154648,0.105171,3.64899e-05,2.09686e-10,0.000102798,1.25336e-08,1.03678e-08
0.31,0.96419,0.0792361,0.0151446,0.101557,3.46142e-05,1.93647e-10,9.84404e-05,1.1954e-08,9.85056e-09
0.3105,0.961767,0.0779839,0.0148306,0.0980597,3.28323e-05,1.78811e-10,9.42645e-05,1.14009e-08,9.35873e-09
0.311,0.959344,0.0767496,0.0145226,0.0946762,3.11402e-05,1.65101e-10,9.0264e-05,1.08732e-08,8.89128e-09
0.3115,0.95692,0.0755335,0.0142208,0.0914041,2.95338e-05,1.52438e-10,8.64324e-05,1.03698e-08,8.44714e-09
0.312,0.954495,0.0743362,0.0139251,0.0882408,2.80092e-05,1.40746e-10,8.27636e-05,9.88973e-09,8.02523e-09
0.3125,0.95207,0.0731581,0.0136356,0.0851839,2.65625e-05,1.29948e-10,7.92513e-05,9.432e-09,7.62447e-09
0.313,0.949644,0.0719998,0.0133523,0.0822308,2.51896e-05,1.19967e-10,7.58892e-05,8.99556e-09,7.2438e-09
0.3135,0.947218,0.0708612,0.0130751,0.0793786,2.3887e-05,1.1074e-10,7.26712e-05,8.57948e-09,6.88223e-09
0.314,0.944791,0.0697416,0.0128038,0.076624,2.26515e-05,1.0222e-10,6.95914e-05,8.18286e-09,6.53888e-09
0.3145,0.942363,0.0686403,0.0125383,0.0739638,2.14799e-05,9.43598e-11,6.6644e-05,7.80482e-09,6.21289e-09
0.315,0.939935,0.0675567,0.0122784,0.0713946,2.0369e-05,8.71127e-11,6.38232e-05,7.44449e-09,5.90338e-09
0.3155,0.937506,0.0664902,0.0120238,0.0689132,1.93157e-05,8.04321e-11,6.1123e-05,7.10099e-09,5.60948e-09
0.316,0.935077,0.0654399,0.0117744,0.0665163,1.83167e-05,7.42711e-11,5.85375e-05,6.77343e-09,5.33032e-09
0.3165,0.932649,0.0644053,0.01153,0.0642006,1.7369e-05,6.85829e-11,5.6061e-05,6.46095e-09,5.06503e-09
0.317,0.93022,0.0633858,0.0112904,0.0619629,1.64694e-05,6.33222e-11,5.36877e-05,6.16267e-09,4.81276e-09
0.3175,0.92779,0.062381,0.0110555,0.0598006,1.56155e-05,5.84563e-11,5.14133e-05,5.87795e-09,4.57287e-09
0.318,0.925361,0.061391,0.0108253,0.0577116,1.48053e-05,5.39599e-11,4.92342e-05,5.60626e-09,4.34483e-09
0.3185,0.922932,0.0604158,0.0105997,0.0556939,1.40367e-05,4.9808e-11,4.7147e-05,5.34707e-09,4.12811e-09
0.319,0.920502,0.0594554,0.0103787,0.0537454,1.33078e-05,4.59753e-11,4.51481e-05,5.09985e-09,3.9222e-09
0.3195,0.918072,0.0585098,0.0101622,0.0518639,1.26165e-05,4.24368e-11,4.3234e-05,4.86407e-09,3.72657e-09
0.32,0.915641,0.057579,0.00995014,0.0500473,1.19609e-05,3.91683e-11,4.14013e-05,4.63922e-09,3.54071e-09
0.3205,0.91321,0.0566629,0.0097425,0.0482936,1.13393e-05,3.61513e-11,3.96467e-05,4.42482e-09,3.36418e-09
0.321,0.910779,0.0557612,0.00953918,0.0466008,1.075e-05,3.33684e-11,3.7967e-05,4.22041e-09,3.19652e-09
0.3215,0.908347,0.0548739,0.00934009,0.0449668,1.01914e-05,3.08024e-11,3.63592e-05,4.02554e-09,3.0373e-09
0.322,0.905914,0.0540008,0.00914516,0.0433896,9.66195e-06,2.84357e-11,3.48201e-05,3.83974e-09,2.88609e-09
0.3225,0.903482,0.0531416,0.00895431,0.0418672,9.15988e-06,2.62513e-11,3.33464e-05,3.66256e-09,2.74243e-09
0.323,0.901049,0.0522963,0.00876745,0.0403976,8.68363e-06,2.42318e-11,3.19351e-05,3.49354e-09,2.6059e-09
0.3235,0.898615,0.0514646,0.00858452,0.0389789,8.23181e-06,2.23637e-11,3.05833e-05,3.33229e-09,2.47613e-09
0.324,0.896181,0.0506462,0.00840541,0.0376096,7.80336e-06,2.06378e-11,2.9289e-05,3.17848e-09,2.35282e-09
0.3245,0.893747,0.049841,0.00823005,0.0362881,7.39723e-06,1.90453e-11,2.80497e-05,3.03182e-09,2.23568e-09
0.325,0.891313,0.0490486,0.00805834,0.035013,7.01236e-06,1.75773e-11,2.68634e-05,2.89199e-09,2.12443e-09
0.3255,0.888878,0.0482687,0.00789021,0.0337827,6.64771e-06,1.62248e-11,2.57276e-05,2.75867e-09,2.01879e-09
0.326,0.886443,0.0475011,0.00772556,0.0325957,6.30223e-06,1.4979e-11,2.46403e-05,2.63157e-09,1.91846e-09
0.3265,0.884008,0.0467454,0.00756431,0.0314504,5.97486e-06,1.38311e-11,2.35993e-05,2.51035e-09,1.82315e-09
0.327,0.881573,0.0460016,0.00740637,0.0303453,5.66456e-06,1.27721e-11,2.26021e-05,2.39473e-09,1.73259e-09
0.3275,0.879137,0.0452691,0.00725166,0.029279,5.37028e-06,1.17932e-11,2.16467e-05,2.28438e-09,1.64648e-09
0.328,0.876701,0.0445478,0.00710009,0.0282499,5.09113e-06,1.08876e-11,2.07312e-05,2.17904e-09,1.56459e-09
0.3285,0.874265,0.0438374,0.00695158,0.0272565,4.82635e-06,1.00503e-11,1.98541e-05,2.07852e-09,1.48673e-09
0.329,0.871829,0.0431374,0.00680605,0.0262974,4.5752e-06,9.27643e-12,1.90137e-05,1.9826e-09,1.41272e-09
0.3295,0.869393,0.0424477,0.00666342,0.0253713,4.33694e-06,8.56106e-12,1.82087e-05,1.89107e-09,1.34237e-09
0.33,0.866957,0.0417682,0.00652364,0.0244771,4.11097e-06,7.90031e-12,1.74376e-05,1.80376e-09,1.27551e-09
0.3305,0.86452,0.0410989,0.0063867,0.0236139,3.89674e-06,7.29074e-12,1.66992e-05,1.72049e-09,1.21199e-09
0.331,0.862083,0.04044,0.00625259,0.0227808,3.69372e-06,6.72892e-12,1.59922e-05,1.64109e-09,1.15167e-09
0.3315,0.859647,0.0397916,0.00612126,0.0219772,3.50138e-06,6.21139e-12,1.53155e-05,1.56541e-09,1.09439e-09
0.332,0.857209,0.0391537,0.00599272,0.021202,3.31917e-06,5.73472e-12,1.46678e-05,1.49325e-09,1.03999e-09
0.3325,0.854772,0.0385264,0.00586693,0.0204545,3.14656e-06,5.29547e-12,1.40478e-05,1.42447e-09,9.88338e-10
0.333,0.852335,0.0379099,0.00574388,0.0197337,2.98301e-06,4.8902e-12,1.34543e-05,1.35888e-09,9.3927e-10
0.3335,0.849898,0.0373041,0.00562355,0.0190389,2.82798e-06,4.51555e-12,1.2886e-05,1.29632e-09,8.92639e-10
0.334,0.84746,0.0367088,0.00550584,0.0183691,2.68104e-06,4.16914e-12,1.23419e-05,1.23665e-09,8.48322e-10
0.3345,0.845023,0.0361235,0.00539068,0.0177233,2.54178e-06,3.84911e-12,1.18209e-05,1.17973e-09,8.06211e-10
0.335,0.842585,0.0355477,0.00527794,0.0171004,2.40978e-06,3.5536e-12,1.1322e-05,1.12545e-09,7.66197e-10
0.3355,0.840147,0.0349808,0.00516753,0.0164993,2.28465e-06,3.28078e-12,1.08441e-05,1.07366e-09,7.2817e-10
0.336,0.837709,0.0344225,0.00505934,0.0159191,2.16599e-06,3.02879e-12,1.03864e-05,1.02425e-09,6.92023e-10
0.3365,0.83527,0.0338722,0.00495331,0.0153589,2.05342e-06,2.79598e-12,9.94771e-06,9.77097e-10,6.57657e-10
0.337,0.832832,0.0333302,0.0048494,0.0148182,1.94667e-06,2.58108e-12,9.52749e-06,9.32103e-10,6.24993e-10
0.3375,0.830393,0.0327963,0.00474759,0.0142963,1.84548e-06,2.38286e-12,9.125e-06,8.89182e-10,5.93955e-10
0.338,0.827955,0.0322706,0.00464787,0.0137927,1.74957e-06,2.2001e-12,8.73954e-06,8.48244e-10,5.64466e-10
0.3385,0.825516,0.0317531,0.00455021,0.0133069,1.65868e-06,2.03155e-12,8.37042e-06,8.092e-10,5.36449e-10
0.339,0.823077,0.0312439,0.00445461,0.0128383,1.57254e-06,1.876e-12,8.01694e-06,7.71959e-10,5.09828e-10
0.3395,0.820639,0.0307429,0.00436102,0.0123864,1.49089e-06,1.7323e-12,7.67843e-06,7.36433e-10,4.84529e-10
0.34,0.818201,0.03025,0.0042694,0.0119505,1.41349e-06,1.59956e-12,7.35425e-06,7.02546e-10,4.60486e-10
0.3405,0.815763,0.0297648,0.00417969,0.01153,1.34012e-06,1.47698e-12,7.04379e-06,6.70221e-10,4.37639e-10
0.341,0.813325,0.0292872,0.00409184,0.0111243,1.27056e-06,1.36373e-12,6.74643e-06,6.39382e-10,4.15923e-10
0.3415,0.810887,0.0288168,0.00400578,0.0107327,1.20457e-06,1.25901e-12,6.46155e-06,6.09952e-10,3.95277e-10
0.342,0.80845,0.0283536,0.00392148,0.0103546,1.14196e-06,1.16214e-12,6.1886e-06,5.81866e-10,3.75646e-10
0.3425,0.806013,0.0278976,0.0038389,0.0099898,1.08259e-06,1.07264e-12,5.92715e-06,5.5507e-10,3.56987e-10
0.343,0.803576,0.0274486,0.00375804,0.00963776,1.0263e-06,9.90062e-13,5.67679e-06,5.29514e-10,3.3926e-10
0.3435,0.801139,0.0270068,0.00367886,0.00929814,9.72977e-07,9.13954e-13,5.43708e-06,5.05144e-10,3.22421e-10
0.344,0.798702,0.026572,0.00360135,0.00897057,9.22459e-07,8.4386e-13,5.20761e-06,4.81911e-10,3.0643e-10
0.3445,0.796265,0.0261443,0.00352548,0.00865466,8.74609e-07,7.79329e-13,4.98795e-06,4.59762e-10,2.91246e-10
0.345,0.793828,0.0257237,0.00345124,0.00835004,8.29285e-07,7.19906e-13,4.77768e-06,4.38646e-10,2.76825e-10
0.3455,0.791391,0.0253102,0.00337859,0.00805633,7.86347e-07,6.65139e-13,4.57638e-06,4.18511e-10,2.63128e-10
0.346,0.788954,0.0249037,0.00330753,0.00777315,7.45651e-07,6.14573e-13,4.38361e-06,3.99306e-10,2.50112e-10
0.3465,0.786517,0.0245043,0.00323803,0.00750012,7.07059e-07,5.67771e-13,4.19898e-06,3.80981e-10,2.37737e-10
0.347,0.784079,0.0241117,0.00317004,0.00723686,6.70462e-07,5.24441e-13,4.02212e-06,3.63493e-10,2.2597e-10
0.3475,0.781641,0.0237257,0.00310352,0.00698301,6.35765e-07,4.84368e-13,3.85274e-06,3.46809e-10,2.14785e-10
0.348,0.779204,0.023346,0.0030384,0.00673819,6.02874e-07,4.47339e-13,3.69051e-06,3.30893e-10,2.04154e-10
0.3485,0.776766,0.0229722,0.00297465,0.00650204,5.71694e-07,4.13141e-13,3.53513e-06,3.15709e-10,1.94051e-10
0.349,0.774329,0.0226043,0.00291221,0.00627417,5.42133e-07,3.81559e-13,3.38629e-06,3.01222e-10,1.84448e-10
0.3495,0.771891,0.0222418,0.00285103,0.00605423,5.14094e-07,3.52381e-13,3.24369e-06,2.87396e-10,1.75319e-10
0.35,0.769455,0.0218845,0.00279106,0.00584185,4.8749e-07,3.25407e-13,3.10702e-06,2.74198e-10,1.66637e-10
0.3505,0.767018,0.0215325,0.00273229,0.00563682,4.62254e-07,3.00487e-13,2.97605e-06,2.61602e-10,1.58382e-10
0.351,0.764582,0.0211857,0.0026747,0.00543891,4.38324e-07,2.7749e-13,2.85059e-06,2.49584e-10,1.50536e-10
0.3515,0.762146,0.0208441,0.00261828,0.00524793,4.15639e-07,2.56282e-13,2.73042e-06,2.38119e-10,1.4308e-10
0.352,0.759711,0.0205078,0.00256303,0.00506366,3.94139e-07,2.36731e-13,2.61533e-06,2.27183e-10,1.35997e-10
0.3525,0.757276,0.0201769,0.00250893,0.00488591,3.73762e-07,2.18703e-13,2.50511e-06,2.16753e-10,1.29266e-10
0.353,0.754841,0.0198513,0.00245597,0.00471445,3.54447e-07,2.02065e-13,2.39956e-06,2.06804e-10,1.2287e-10
0.3535,0.752406,0.019531,0.00240414,0.00454909,3.36133e-07,1.86686e-13,2.29846e-06,1.97311e-10,1.16791e-10
0.354,0.749972,0.019216,0.00235343,0.00438962,3.18767e-07,1.72459e-13,2.20163e-06,1.88255e-10,1.11011e-10
0.3545,0.747537,0.0189063,0.00230381,0.00423583,3.02304e-07,1.59311e-13,2.1089e-06,1.79616e-10,1.05519e-10
0.355,0.745103,0.0186018,0.00225526,0.00408753,2.86699e-07,1.47167e-13,2.02011e-06,1.71376e-10,1.00299e-10
0.3555,0.74267,0.0183024,0.00220775,0.00394451,2.71907e-07,1.35953e-13,1.93509e-06,1.63517e-10,9.53403e-11
0.356,0.740236,0.0180079,0.00216127,0.00380657,2.57884e-07,1.25596e-13,1.85367e-06,1.5602e-10,9.06277e-11
0.3565,0.737802,0.0177184,0.00211579,0.00367351,2.44587e-07,1.16024e-13,1.77571e-06,1.48869e-10,8.61486e-11
0.357,0.735369,0.0174337,0.00207129,0.00354515,2.31977e-07,1.0718e-13,1.70104e-06,1.42047e-10,8.18918e-11
0.3575,0.732936,0.0171537,0.00202773,0.00342133,2.20023e-07,9.90151e-14,1.62953e-06,1.3554e-10,7.78468e-11
0.358,0.730503,0.0168783,0.0019851,0.00330189,2.08692e-07,9.1482e-14,1.56106e-06,1.29334e-10,7.40035e-11
0.3585,0.72807,0.0166072,0.00194336,0.00318667,1.97951e-07,8.45323e-14,1.49548e-06,1.23414e-10,7.03515e-11
0.359,0.725637,0.0163404,0.0019025,0.0030755,1.87768e-07,7.8118e-14,1.43267e-06,1.17766e-10,6.68807e-11
0.3595,0.723205,0.0160778,0.00186248,0.00296823,1.7811e-07,7.21912e-14,1.37249e-06,1.12376e-10,6.35806e-11
0.36,0.720773,0.0158192,0.00182328,0.00286471,1.68948e-07,6.67091e-14,1.31481e-06,1.07231e-10,6.04421e-11
0.3605,0.718341,0.0155646,0.00178489,0.0027648,1.60257e-07,6.16408e-14,1.25954e-06,1.0232e-10,5.74577e-11
0.361,0.715909,0.015314,0.00174729,0.00266838,1.52013e-07,5.69568e-14,1.20659e-06,9.76332e-11,5.46203e-11
0.3615,0.713477,0.0150674,0.00171047,0.00257534,1.44193e-07,5.26276e-14,1.15587e-06,9.31608e-11,5.19227e-11
0.362,0.711046,0.0148246,0.00167443,0.00248554,1.36774e-07,4.8624e-14,1.10727e-06,8.88926e-11,4.93579e-11
0.3625,0.708616,0.0145857,0.00163913,0.00239887,1.29737e-07,4.49226e-14,1.06071e-06,8.48198e-11,4.69195e-11
0.363,0.706185,0.0143506,0.00160458,0.00231524,1.23063e-07,4.15041e-14,1.01611e-06,8.09343e-11,4.46021e-11
0.3635,0.703755,0.0141192,0.00157075,0.00223454,1.16735e-07,3.83494e-14,9.73405e-07,7.72279e-11,4.24e-11
0.364,0.701326,0.0138915,0.00153763,0.00215669,1.10737e-07,3.54394e-14,9.32504e-07,7.36926e-11,4.03076e-11
0.3645,0.698896,0.0136674,0.00150519,0.00208157,1.0505e-07,3.27549e-14,8.93331e-07,7.03202e-11,3.83193e-11
0.365,0.696468,0.0134467,0.00147344,0.00200909,9.96589e-08,3.02769e-14,8.55808e-07,6.71028e-11,3.64296e-11
0.3655,0.69404,0.0132296,0.00144234,0.00193916,9.45449e-08,2.79861e-14,8.19856e-07,6.40322e-11,3.46328e-11
0.366,0.691612,0.0130158,0.00141189,0.00187167,8.96928e-08,2.58661e-14,7.85404e-07,6.11011e-11,3.2924e-11
0.3665,0.689186,0.0128055,0.00138208,0.00180656,8.50903e-08,2.39055e-14,7.52397e-07,5.83037e-11,3.12991e-11
0.367,0.686759,0.0125986,0.0013529,0.00174374,8.07255e-08,2.20936e-14,7.20779e-07,5.56347e-11,2.97545e-11
0.3675,0.684333,0.012395,0.00132434,0.00168314,7.65865e-08,2.04197e-14,6.90496e-07,5.30883e-11,2.82865e-11
0.368,0.681907,0.0121949,0.0012964,0.00162468,7.26616e-08,1.88731e-14,6.61494e-07,5.06592e-11,2.68912e-11
0.3685,0.67948,0.0119982,0.00126907,0.00156829,6.89391e-08,1.74434e-14,6.3372e-07,4.83418e-11,2.55651e-11
0.369,0.677054,0.0118049,0.00124233,0.0015139,6.54086e-08,1.61221e-14,6.07121e-07,4.61312e-11,2.43047e-11
0.3695,0.674629,0.0116147,0.00121617,0.00146142,6.20609e-08,1.49018e-14,5.81649e-07,4.40225e-11,2.3107e-11
0.37,0.672203,0.0114277,0.00119056,0.00141079,5.88863e-08,1.37752e-14,5.57255e-07,4.2011e-11,2.19688e-11
0.3705,0.669778,0.0112436,0.00116549,0.00136193,5.58756e-08,1.27348e-14,5.33889e-07,4.0092e-11,2.0887e-11
0.371,0.667354,0.0110624,0.00114093,0.00131477,5.30193e-08,1.17733e-14,5.11502e-07,3.82606e-11,1.98585e-11
0.3715,0.66493,0.0108839,0.00111688,0.00126923,5.0308e-08,1.08833e-14,4.90045e-07,3.65121e-11,1.88802e-11
0.372,0.662507,0.0107081,0.00109332,0.00122526,4.7734e-08,1.00592e-14,4.69479e-07,3.48427e-11,1.79495e-11
0.3725,0.660084,0.010535,0.00107024,0.00118281,4.52916e-08,9.29706e-15,4.49771e-07,3.32492e-11,1.70645e-11
0.373,0.657662,0.0103646,0.00104763,0.00114183,4.29748e-08,8.59296e-15,4.30891e-07,3.17286e-11,1.62232e-11
0.3735,0.655241,0.0101969,0.00102551,0.00110229,4.0778e-08,7.94305e-15,4.12806e-07,3.0278e-11,1.54237e-11
0.374,0.65282,0.0100319,0.00100385,0.00106415,3.86952e-08,7.34345e-15,3.95487e-07,2.88943e-11,1.4664e-11
0.3745,0.650399,0.00986971,0.000982654,0.00102735,3.67208e-08,6.79029e-15,3.78902e-07,2.75746e-11,1.39421e-11
0.375,0.647979,0.00971021,0.000961919,0.000991854,3.48488e-08,6.27971e-15,3.6302e-07,2.63158e-11,1.32562e-11
0.3755,0.645559,0.00955347,0.000941639,0.000957623,3.30735e-08,5.80782e-15,3.4781e-07,2.51148e-11,1.26042e-11
0.376,0.643139,0.00939946,0.000921807,0.00092461,3.13894e-08,5.37101e-15,3.33241e-07,2.39689e-11,1.19843e-11
0.3765,0.64072,0.00924811,0.00090241,0.000892768,2.97917e-08,4.96677e-15,3.19286e-07,2.28755e-11,1.1395e-11
0.377,0.638301,0.00909932,0.000883434,0.000862051,2.82761e-08,4.59288e-15,3.0592e-07,2.18322e-11,1.08347e-11
0.3775,0.635882,0.00895297,0.000864863,0.000832411,2.68383e-08,4.24713e-15,2.93117e-07,2.08367e-11,1.03021e-11
0.378,0.633464,0.00880897,0.000846683,0.000803802,2.54739e-08,3.92731e-15,2.8085e-07,1.98867e-11,9.79573e-12
0.3785,0.631047,0.00866722,0.000828879,0.000776176,2.41786e-08,3.63123e-15,2.69095e-07,1.89797e-11,9.31406e-12
0.379,0.62863,0.00852764,0.000811441,0.000749496,2.29487e-08,3.35713e-15,2.57828e-07,1.81138e-11,8.85592e-12
0.3795,0.626214,0.00839022,0.000794361,0.000723735,2.17814e-08,3.10369e-15,2.47033e-07,1.72875e-11,8.42031e-12
0.38,0.623799,0.00825493,0.000777634,0.000698863,2.0674e-08,2.8696e-15,2.3669e-07,1.64989e-11,8.00623e-12
0.3805,0.621384,0.00812174,0.000761253,0.000674852,1.96236e-08,2.65355e-15,2.26784e-07,1.57466e-11,7.61271e-12
0.381,0.61897,0.00799065,0.000745213,0.000651676,1.86274e-08,2.45424e-15,2.17294e-07,1.5029e-11,7.23874e-12
0.3815,0.616557,0.00786161,0.000729506,0.000629305,1.76825e-08,2.27037e-15,2.08205e-07,1.43443e-11,6.88335e-12
0.382,0.614143,0.0077346,0.000714127,0.000607712,1.67863e-08,2.10062e-15,1.99497e-07,1.3691e-11,6.54554e-12
0.3825,0.611731,0.00760961,0.000699069,0.000586869,1.59358e-08,1.94369e-15,1.91154e-07,1.30675e-11,6.22432e-12
0.383,0.609318,0.00748661,0.000684326,0.000566748,1.51282e-08,1.7983e-15,1.83156e-07,1.24721e-11,5.91871e-12
0.3835,0.606907,0.00736557,0.000669893,0.000547324,1.43615e-08,1.66351e-15,1.75491e-07,1.19036e-11,5.62794e-12
0.384,0.604495,0.00724648,0.000655763,0.000528575,1.36336e-08,1.5387e-15,1.68146e-07,1.13609e-11,5.35138e-12
0.3845,0.602084,0.00712931,0.000641932,0.00051048,1.2943e-08,1.42322e-15,1.61108e-07,1.08429e-11,5.0884e-12
0.385,0.599674,0.00701405,0.000628395,0.000493016,1.22877e-08,1.31647e-15,1.54366e-07,1.03487e-11,4.8384e-12
0.3855,0.597264,0.00690067,0.000615145,0.000476161,1.1666e-08,1.2178e-15,1.47907e-07,9.8771e-12,4.60075e-12
0.386,0.594855,0.00678915,0.000602179,0.000459894,1.10761e-08,1.12659e-15,1.41721e-07,9.42713e-12,4.37484e-12
0.3865,0.592447,0.00667948,0.000589489,0.000444193,1.05163e-08,1.04221e-15,1.35794e-07,8.99773e-12,4.16005e-12
0.387,0.590039,0.00657163,0.000577072,0.000429036,9.98479e-09,9.64071e-16,1.30116e-07,8.58787e-12,3.95579e-12
0.3875,0.587631,0.00646557,0.000564922,0.000414404,9.48024e-09,8.91743e-16,1.24676e-07,8.19672e-12,3.76156e-12
0.388,0.585225,0.00636126,0.000553032,0.000400283,9.00146e-09,8.2487e-16,1.19465e-07,7.82352e-12,3.57693e-12
0.3885,0.582819,0.00625868,0.000541396,0.000386654,8.54724e-09,7.63096e-16,1.14475e-07,7.46749e-12,3.40147e-12
0.389,0.580414,0.0061578,0.00053001,0.0003735,8.1164e-09,7.06063e-16,1.09695e-07,7.12788e-12,3.23473e-12
0.3895,0.578009,0.00605857,0.000518867,0.000360806,7.70772e-09,6.53415e-16,1.05118e-07,6.80392e-12,3.07628e-12
0.39,0.575605,0.00596096,0.000507961,0.000348554,7.32001e-09,6.04794e-16,1.00733e-07,6.49484e-12,2.92568e-12
0.3905,0.573201,0.00586495,0.000497287,0.000336728,6.95207e-09,5.59843e-16,9.65323e-08,6.19987e-12,2.78249e-12
0.391,0.570798,0.0057705,0.000486839,0.000325311,6.6027e-09,5.18209e-16,9.25063e-08,5.91826e-12,2.64628e-12
0.3915,0.568396,0.00567759,0.000476611,0.000314288,6.2709e-09,4.79616e-16,8.86474e-08,5.64935e-12,2.51668e-12
0.392,0.565994,0.00558617,0.000466599,0.000303645,5.95586e-09,4.43873e-16,8.49492e-08,5.39263e-12,2.39341e-12
0.3925,0.563592,0.00549623,0.000456798,0.00029337,5.65678e-09,4.10791e-16,8.14054e-08,5.14759e-12,2.27617e-12
0.393,0.561191,0.00540774,0.000447204,0.00028345,5.37287e-09,3.80185e-16,7.80098e-08,4.91371e-12,2.16469e-12
0.3935,0.558791,0.00532068,0.000437812,0.000273871,5.10333e-09,3.51866e-16,7.47562e-08,4.69048e-12,2.05869e-12
0.394,0.556391,0.00523502,0.000428617,0.00026462,4.84739e-09,3.25654e-16,7.16385e-08,4.47739e-12,1.95787e-12
0.3945,0.553992,0.00515072,0.000419615,0.000255687,4.60438e-09,3.01404e-16,6.86511e-08,4.27401e-12,1.86201e-12
0.395,0.551593,0.00506776,0.000410802,0.00024706,4.37368e-09,2.78981e-16,6.57888e-08,4.0799e-12,1.77086e-12
0.3955,0.549195,0.00498612,0.000402172,0.000238728,4.15468e-09,2.58252e-16,6.30462e-08,3.89465e-12,1.6842e-12
0.396,0.546798,0.00490576,0.000393722,0.000230681,3.94674e-09,2.3908e-16,6.04182e-08,3.71784e-12,1.6018e-12
0.3965,0.544401,0.00482665,0.000385446,0.000222908,3.74924e-09,2.21332e-16,5.78995e-08,3.54903e-12,1.52341e-12
0.397,0.542005,0.00474876,0.000377341,0.000215397,3.56158e-09,2.04877e-16,5.54848e-08,3.38781e-12,1.44883e-12
0.3975,0.539609,0.00467209,0.000369403,0.000208142,3.3833e-09,1.89627e-16,5.31702e-08,3.23387e-12,1.37787e-12
0.398,0.537215,0.00459663,0.00036163,0.000201133,3.21398e-09,1.75509e-16,5.0952e-08,3.08691e-12,1.31037e-12
0.3985,0.534821,0.00452237,0.00035402,0.000194365,3.05323e-09,1.62452e-16,4.88267e-08,2.94666e-12,1.2462e-12
0.399,0.532428,0.00444931,0.00034657,0.000187829,2.90066e-09,1.50386e-16,4.67906e-08,2.81284e-12,1.1852e-12
0.3995,0.530035,0.00437744,0.000339279,0.000181518,2.75586e-09,1.39238e-16,4.48402e-08,2.68515e-12,1.12722e-12
0.4,0.527644,0.00430675,0.000332143,0.000175424,2.61842e-09,1.28939e-16,4.2972e-08,2.56332e-12,1.0721e-12
0.4005,0.525253,0.00423724,0.00032516,0.000169541,2.48796e-09,1.19416e-16,4.11822e-08,2.44707e-12,1.01971e-12
0.401,0.522863,0.00416891,0.000318329,0.000163861,2.36407e-09,1.10599e-16,3.94675e-08,2.33611e-12,9.69885e-13
0.4015,0.520473,0.00410174,0.000311647,0.000158377,2.24637e-09,1.0242e-16,3.78242e-08,2.23017e-12,9.22483e-13
0.402,0.518084,0.00403572,0.000305109,0.000153082,2.13456e-09,9.48358e-17,3.62495e-08,2.12904e-12,8.77392e-13
0.4025,0.515696,0.00397081,0.000298713,0.000147969,2.02838e-09,8.7811e-17,3.47409e-08,2.03252e-12,8.34514e-13
0.403,0.513309,0.00390699,0.000292455,0.000143034,1.92758e-09,8.13105e-17,3.32958e-08,1.94042e-12,7.93749e-13
0.4035,0.510923,0.00384422,0.000286332,0.000138268,1.83188e-09,7.52995e-17,3.19114e-08,1.85254e-12,7.54999e-13
0.404,0.508537,0.00378248,0.000280338,0.000133666,1.74104e-09,6.97429e-17,3.05853e-08,1.76868e-12,7.18163e-13
0.4045,0.506152,0.00372174,0.000274471,0.000129221,1.6548e-09,6.46057e-17,2.93148e-08,1.68866e-12,6.83145e-13
0.405,0.503767,0.00366197,0.000268727,0.000124928,1.57288e-09,5.98529e-17,2.80974e-08,1.61228e-12,6.49843e-13
0.4055,0.501384,0.00360314,0.000263103,0.000120779,1.49505e-09,5.54495e-17,2.69303e-08,1.53934e-12,6.18159e-13
0.406,0.499,0.00354523,0.000257593,0.000116769,1.42103e-09,5.13615e-17,2.58111e-08,1.46966e-12,5.87997e-13
0.4065,0.496618,0.00348821,0.000252197,0.000112893,1.35064e-09,4.75661e-17,2.47379e-08,1.40309e-12,5.59285e-13
0.407,0.494236,0.00343208,0.000246913,0.000109146,1.28374e-09,4.40473e-17,2.3709e-08,1.33951e-12,5.31963e-13
0.4075,0.491856,0.00337683,0.000241737,0.000105526,1.22018e-09,4.07888e-17,2.27228e-08,1.27881e-12,5.05976e-13
0.408,0.489475,0.00332245,0.000236669,0.000102029,1.15981e-09,3.77747e-17,2.17778e-08,1.22087e-12,4.81265e-13
0.4085,0.487096,0.00326894,0.000231707,9.86496e-05,1.10248e-09,3.4989e-17,2.08723e-08,1.16558e-12,4.57772e-13
0.409,0.484717,0.00321627,0.000226849,9.53852e-05,1.04805e-09,3.24154e-17,2.00048e-08,1.11283e-12,4.35441e-13
0.4095,0.482339,0.00316445,0.000222092,9.22317e-05,9.96365e-10,3.00381e-17,1.91737e-08,1.06248e-12,4.14214e-13
0.41,0.479962,0.00311347,0.000217436,8.91852e-05,9.47285e-10,2.78408e-17,1.83774e-08,1.01444e-12,3.94033e-13
0.4105,0.477585,0.00306332,0.000212878,8.6242e-05,9.00659e-10,2.58076e-17,1.76143e-08,9.68576e-13,3.7484e-13
0.411,0.47521,0.00301398,0.000208417,8.33981e-05,8.56341e-10,2.39224e-17,1.68829e-08,9.24781e-13,3.56579e-13
