Neutrino fluxes and correlations incl. zero point - SF3 AGSS09Met
   pp        pep       hep       7Be       8B        13N       15O       17F    
6.010e+10 1.451e+08 8.216e+03 4.429e+09 4.135e+06 2.052e+08 1.447e+08 3.290e+06   Flux
5.336e-03 9.950e-03 3.046e-01 7.520e-02 1.268e-01 1.421e-01 1.671e-01 1.738e-01  Fract.Err

--------------------------------------------------------------------------------

  +1.0000   +0.7366   +0.0008   -0.9764   -0.8836   -0.4414   -0.4985   -0.5022     pp
  +0.7366   +1.0000   +0.0140   -0.7212   -0.6270   -0.3123   -0.3363   -0.3152    pep
  +0.0008   +0.0140   +1.0000   +0.0027   -0.0151   -0.0223   -0.0244   -0.0274    hep
  -0.9764   -0.7212   +0.0027   +1.0000   +0.8845   +0.3271   +0.3886   +0.4598    7Be
  -0.8836   -0.6270   -0.0151   +0.8845   +1.0000   +0.4306   +0.5021   +0.5804     8B
  -0.4414   -0.3123   -0.0223   +0.3271   +0.4306   +1.0000   +0.9798   +0.3730    13N
  -0.4985   -0.3363   -0.0244   +0.3886   +0.5021   +0.9798   +1.0000   +0.4270    15O
  -0.5022   -0.3152   -0.0274   +0.4598   +0.5804   +0.3730   +0.4270   +1.0000    17F
