radius,pp fraction,pep fraction,hep fraction,7Be fraction,8B fraction,13N fraction,15O fraction,17F fraction
0.319,0.0585738,0.0102717,0.0491913,1.16364e-05,3.79618e-11,4.40078e-05,4.28226e-09,3.64777e-09
0.3195,0.0576372,0.0100566,0.0474549,1.10265e-05,3.50106e-11,4.21267e-05,4.08262e-09,3.46428e-09
0.32,0.0567159,0.00984596,0.0457794,1.04487e-05,3.22895e-11,4.03268e-05,3.89237e-09,3.29009e-09
0.3205,0.0558094,0.00963979,0.0441629,9.90125e-06,2.97823e-11,3.86046e-05,3.71108e-09,3.12476e-09
0.321,0.0549174,0.00943792,0.0426031,9.3826e-06,2.74726e-11,3.69567e-05,3.53832e-09,2.96782e-09
0.3215,0.0540395,0.00924024,0.041098,8.89117e-06,2.53443e-11,3.53796e-05,3.37366e-09,2.81882e-09
0.322,0.0531752,0.00904663,0.0396454,8.42538e-06,2.3381e-11,3.38698e-05,3.21668e-09,2.67732e-09
0.3225,0.0523242,0.00885697,0.0382432,7.98366e-06,2.15667e-11,3.24241e-05,3.06694e-09,2.54286e-09
0.323,0.0514863,0.00867119,0.0368896,7.56477e-06,1.98899e-11,3.10395e-05,2.92412e-09,2.41509e-09
0.3235,0.0506613,0.00848921,0.0355832,7.16771e-06,1.83422e-11,2.97139e-05,2.78793e-09,2.29372e-09
0.324,0.0498492,0.00831097,0.0343226,6.79146e-06,1.69151e-11,2.84451e-05,2.6581e-09,2.17848e-09
0.3245,0.0490498,0.00813642,0.0331063,6.43503e-06,1.56004e-11,2.72306e-05,2.53435e-09,2.06906e-09
0.325,0.0482629,0.00796549,0.0319328,6.09741e-06,1.43897e-11,2.60684e-05,2.4164e-09,1.96519e-09
0.3255,0.0474886,0.00779812,0.0308006,5.77759e-06,1.32748e-11,2.49561e-05,2.30399e-09,1.86658e-09
0.326,0.0467266,0.00763426,0.0297084,5.47459e-06,1.22472e-11,2.38915e-05,2.19683e-09,1.77294e-09
0.3265,0.0459769,0.00747384,0.0286547,5.18738e-06,1.12986e-11,2.28723e-05,2.09466e-09,1.684e-09
0.327,0.0452393,0.00731679,0.027638,4.91501e-06,1.04211e-11,2.18963e-05,1.99719e-09,1.59946e-09
0.3275,0.0445136,0.00716305,0.0266571,4.65674e-06,9.60954e-12,2.09618e-05,1.90423e-09,1.51913e-09
0.328,0.0437996,0.00701255,0.0257109,4.41197e-06,8.86007e-12,2.00672e-05,1.8156e-09,1.44283e-09
0.3285,0.0430971,0.00686521,0.0247984,4.18011e-06,8.16896e-12,1.92111e-05,1.73111e-09,1.37038e-09
0.329,0.0424058,0.00672096,0.0239183,3.96054e-06,7.53245e-12,1.83918e-05,1.65059e-09,1.30161e-09
0.3295,0.0417254,0.00657972,0.0230697,3.75268e-06,6.94679e-12,1.76078e-05,1.57387e-09,1.23633e-09
0.33,0.0410558,0.00644143,0.0222514,3.5559e-06,6.40821e-12,1.68577e-05,1.50077e-09,1.17439e-09
0.3305,0.0403966,0.006306,0.0214622,3.36963e-06,5.91295e-12,1.61399e-05,1.4311e-09,1.11559e-09
0.331,0.0397477,0.00617337,0.0207012,3.19324e-06,5.45726e-12,1.54528e-05,1.3647e-09,1.05978e-09
0.3315,0.0391087,0.00604346,0.0199672,3.02615e-06,5.03736e-12,1.47949e-05,1.30138e-09,1.00676e-09
0.332,0.0384796,0.00591619,0.019259,2.86775e-06,4.64951e-12,1.41648e-05,1.24096e-09,9.56364e-10
0.3325,0.03786,0.00579152,0.0185758,2.7175e-06,4.29049e-12,1.35609e-05,1.1833e-09,9.08441e-10
0.333,0.03725,0.0056694,0.0179166,2.57502e-06,3.9584e-12,1.29825e-05,1.12827e-09,8.62881e-10
0.3335,0.0366496,0.00554981,0.0172807,2.43995e-06,3.65148e-12,1.24285e-05,1.07579e-09,8.19583e-10
0.334,0.0360588,0.00543273,0.0166673,2.31193e-06,3.368e-12,1.18981e-05,1.02573e-09,7.78448e-10
0.3345,0.0354776,0.00531813,0.0160756,2.1906e-06,3.10621e-12,1.13904e-05,9.78003e-10,7.39374e-10
0.335,0.034906,0.00520598,0.0155049,2.0756e-06,2.86443e-12,1.09044e-05,9.32503e-10,7.02263e-10
0.3355,0.034344,0.00509624,0.0149546,1.96663e-06,2.64132e-12,1.04393e-05,8.89136e-10,6.67026e-10
0.336,0.0337912,0.00498884,0.0144238,1.86342e-06,2.4357e-12,9.99439e-06,8.47811e-10,6.33579e-10
0.3365,0.0332475,0.00488374,0.0139121,1.7657e-06,2.24642e-12,9.56871e-06,8.08439e-10,6.01837e-10
0.337,0.0327126,0.00478087,0.0134187,1.67319e-06,2.07231e-12,9.16148e-06,7.70929e-10,5.71717e-10
0.3375,0.0321865,0.00468019,0.012943,1.58562e-06,1.91219e-12,8.77188e-06,7.35192e-10,5.43134e-10
0.338,0.0316688,0.00458163,0.0124843,1.50272e-06,1.76492e-12,8.39906e-06,7.01138e-10,5.16005e-10
0.3385,0.0311594,0.00448514,0.012042,1.42421e-06,1.62931e-12,8.04222e-06,6.68675e-10,4.90246e-10
0.339,0.0306581,0.00439067,0.0116156,1.34981e-06,1.5042e-12,7.70053e-06,6.37714e-10,4.65773e-10
0.3395,0.0301647,0.00429815,0.0112042,1.27928e-06,1.38847e-12,7.37318e-06,6.08168e-10,4.42503e-10
0.34,0.029679,0.00420755,0.0108074,1.21238e-06,1.28137e-12,7.05955e-06,5.79969e-10,4.20376e-10
0.3405,0.0292008,0.00411881,0.0104246,1.14897e-06,1.18234e-12,6.75912e-06,5.53064e-10,3.99343e-10
0.341,0.0287301,0.0040319,0.0100554,1.08886e-06,1.09087e-12,6.4714e-06,5.27398e-10,3.79355e-10
0.3415,0.0282665,0.00394677,0.00969912,1.03188e-06,1.00641e-12,6.19586e-06,5.02918e-10,3.60362e-10
0.342,0.02781,0.00386338,0.00935538,9.77867e-07,9.28427e-13,5.932e-06,4.79569e-10,3.42316e-10
0.3425,0.0273605,0.0037817,0.0090237,9.26667e-07,8.56459e-13,5.67934e-06,4.57302e-10,3.25173e-10
0.343,0.0269179,0.00370169,0.0087037,8.78151e-07,7.90107e-13,5.43746e-06,4.36072e-10,3.08891e-10
0.3435,0.0264823,0.00362335,0.00839502,8.32191e-07,7.2898e-13,5.20593e-06,4.15833e-10,2.9343e-10
0.344,0.0260535,0.00354665,0.00809732,7.88659e-07,6.72689e-13,4.98432e-06,3.96542e-10,2.78751e-10
0.3445,0.0256316,0.00347156,0.00781023,7.47427e-07,6.20844e-13,4.77222e-06,3.78153e-10,2.64814e-10
0.345,0.0252166,0.00339806,0.00753339,7.08367e-07,5.73055e-13,4.56919e-06,3.60622e-10,2.51577e-10
0.3455,0.0248084,0.00332613,0.00726644,6.71352e-07,5.28933e-13,4.37481e-06,3.43904e-10,2.39003e-10
0.346,0.024407,0.00325575,0.00700904,6.36267e-07,4.88143e-13,4.18869e-06,3.27959e-10,2.27053e-10
0.3465,0.0240122,0.00318687,0.00676085,6.03018e-07,4.50466e-13,4.0105e-06,3.12753e-10,2.157e-10
0.347,0.0236239,0.00311946,0.00652154,5.71517e-07,4.15695e-13,3.83992e-06,2.98254e-10,2.04917e-10
0.3475,0.0232418,0.00305348,0.0062908,5.41675e-07,3.83624e-13,3.67664e-06,2.84431e-10,1.94675e-10
0.348,0.0228659,0.00298889,0.00606828,5.13403e-07,3.54047e-13,3.52034e-06,2.71252e-10,1.84948e-10
0.3485,0.022496,0.00292566,0.00585366,4.86611e-07,3.26758e-13,3.37069e-06,2.58685e-10,1.75708e-10
0.349,0.0221319,0.00286374,0.00564661,4.61213e-07,3.01551e-13,3.22738e-06,2.46698e-10,1.66928e-10
0.3495,0.0217735,0.0028031,0.00544686,4.37133e-07,2.78266e-13,3.09014e-06,2.35264e-10,1.58584e-10
0.35,0.0214207,0.00274373,0.00525418,4.14312e-07,2.56778e-13,2.95874e-06,2.24361e-10,1.50658e-10
0.3505,0.0210736,0.00268561,0.00506835,3.9269e-07,2.36969e-13,2.83295e-06,2.13965e-10,1.4313e-10
0.351,0.020732,0.00262871,0.00488914,3.72209e-07,2.18715e-13,2.71254e-06,2.04054e-10,1.35982e-10
0.3515,0.0203959,0.00257301,0.00471633,3.52808e-07,2.01897e-13,2.59728e-06,1.94606e-10,1.29194e-10
0.352,0.0200653,0.00251849,0.00454969,3.34429e-07,1.86393e-13,2.48695e-06,1.85598e-10,1.22746e-10
0.3525,0.01974,0.00246513,0.004389,3.17011e-07,1.72083e-13,2.38131e-06,1.77007e-10,1.16621e-10
0.353,0.0194202,0.00241292,0.00423403,3.00499e-07,1.58855e-13,2.28014e-06,1.68813e-10,1.108e-10
0.3535,0.0191055,0.00236181,0.00408459,2.84848e-07,1.46634e-13,2.18327e-06,1.60997e-10,1.05269e-10
0.354,0.018796,0.00231179,0.00394048,2.70017e-07,1.35353e-13,2.09053e-06,1.53544e-10,1.00014e-10
0.3545,0.0184914,0.00226282,0.00380148,2.55962e-07,1.24943e-13,2.00173e-06,1.46437e-10,9.5022e-11
0.355,0.0181916,0.00221487,0.00366742,2.42641e-07,1.15337e-13,1.91672e-06,1.39659e-10,9.02799e-11
0.3555,0.0178966,0.00216793,0.00353808,2.30014e-07,1.06465e-13,1.8353e-06,1.33195e-10,8.5774e-11
0.356,0.0176061,0.00212196,0.0034133,2.18042e-07,9.82715e-14,1.75734e-06,1.27029e-10,8.14924e-11
0.3565,0.0173203,0.00207696,0.00329293,2.06695e-07,9.071e-14,1.68269e-06,1.21149e-10,7.7425e-11
0.357,0.0170391,0.0020329,0.00317684,1.95943e-07,8.37373e-14,1.61124e-06,1.15543e-10,7.3562e-11
0.3575,0.0167625,0.00198979,0.0030649,1.85758e-07,7.731e-14,1.54284e-06,1.10198e-10,6.98935e-11
0.358,0.0164904,0.0019476,0.00295697,1.76109e-07,7.13844e-14,1.47737e-06,1.05103e-10,6.64096e-11
0.3585,0.016223,0.00190633,0.00285291,1.66967e-07,6.5917e-14,1.4147e-06,1.00246e-10,6.31006e-11
0.359,0.0159602,0.00186596,0.0027526,1.58302e-07,6.08662e-14,1.3547e-06,9.56132e-11,5.99568e-11
0.3595,0.0157017,0.00182647,0.00265588,1.5009e-07,5.62009e-14,1.29727e-06,9.11956e-11,5.69699e-11
0.36,0.0154476,0.00178783,0.0025626,1.42307e-07,5.18934e-14,1.24228e-06,8.6983e-11,5.41324e-11
0.3605,0.0151976,0.00175,0.00247264,1.34929e-07,4.79159e-14,1.18963e-06,8.29653e-11,5.14364e-11
0.361,0.0149515,0.00171296,0.00238582,1.27933e-07,4.42408e-14,1.1392e-06,7.91326e-11,4.88742e-11
0.3615,0.0147093,0.00167669,0.00230204,1.21297e-07,4.08442e-14,1.0909e-06,7.5476e-11,4.64389e-11
0.362,0.0144708,0.00164117,0.0022212,1.15005e-07,3.77081e-14,1.04464e-06,7.19882e-11,4.41248e-11
0.3625,0.0142361,0.00160639,0.00214319,1.09042e-07,3.48154e-14,1.00035e-06,6.86621e-11,4.19265e-11
0.363,0.014005,0.00157234,0.00206795,1.0339e-07,3.21485e-14,9.57937e-07,6.54904e-11,3.98384e-11
0.3635,0.0137776,0.00153899,0.00199536,9.80352e-08,2.96901e-14,9.17334e-07,6.24661e-11,3.78551e-11
0.364,0.0135538,0.00150635,0.00192534,9.296e-08,2.74229e-14,8.78457e-07,5.9582e-11,3.5971e-11
0.3645,0.0133336,0.00147439,0.0018578,8.81488e-08,2.53294e-14,8.41225e-07,5.6831e-11,3.41806e-11
0.365,0.0131168,0.00144309,0.00179265,8.35864e-08,2.33937e-14,8.05564e-07,5.42062e-11,3.24788e-11
0.3655,0.0129035,0.00141246,0.00172981,7.92606e-08,2.16045e-14,7.71411e-07,5.17023e-11,3.08614e-11
0.366,0.0126937,0.00138248,0.0016692,7.51603e-08,1.99522e-14,7.38709e-07,4.93142e-11,2.93246e-11
0.3665,0.0124874,0.00135315,0.00161075,7.1274e-08,1.84269e-14,7.074e-07,4.70369e-11,2.78647e-11
0.367,0.0122845,0.00132445,0.00155439,6.75904e-08,1.70187e-14,6.77427e-07,4.48654e-11,2.64779e-11
0.3675,0.0120851,0.00129638,0.00150003,6.40984e-08,1.5718e-14,6.48732e-07,4.27947e-11,2.51603e-11
0.368,0.0118891,0.00126891,0.0014476,6.0788e-08,1.45167e-14,6.21261e-07,4.08201e-11,2.39086e-11
0.3685,0.0116963,0.00124204,0.00139704,5.76502e-08,1.34079e-14,5.94964e-07,3.89374e-11,2.27197e-11
0.369,0.0115068,0.00121575,0.00134827,5.46762e-08,1.23849e-14,5.69789e-07,3.71422e-11,2.15904e-11
0.3695,0.0113203,0.00119001,0.00130122,5.18571e-08,1.1441e-14,5.45686e-07,3.54304e-11,2.05176e-11
0.37,0.0111367,0.00116481,0.00125583,4.9184e-08,1.05695e-14,5.22605e-07,3.37976e-11,1.94982e-11
0.3705,0.0109561,0.00114014,0.00121201,4.66481e-08,9.7635e-15,5.00494e-07,3.22395e-11,1.85292e-11
0.371,0.0107782,0.00111598,0.00116972,4.42418e-08,9.01768e-15,4.79309e-07,3.07526e-11,1.76077e-11
0.3715,0.0106031,0.00109231,0.0011289,4.19594e-08,8.32834e-15,4.59017e-07,2.93339e-11,1.67319e-11
0.372,0.0104307,0.00106913,0.00108951,3.97954e-08,7.69191e-15,4.39584e-07,2.79807e-11,1.58997e-11
0.3725,0.010261,0.00104644,0.00105151,3.77441e-08,7.10485e-15,4.20976e-07,2.66902e-11,1.51091e-11
0.373,0.010094,0.00102423,0.00101485,3.58e-08,6.56362e-15,4.03159e-07,2.54596e-11,1.43581e-11
0.3735,0.00992967,0.00100248,0.000979486,3.39575e-08,6.06465e-15,3.86101e-07,2.42861e-11,1.36448e-11
0.374,0.00976797,0.000981188,0.000945371,3.22112e-08,5.60439e-15,3.69767e-07,2.3167e-11,1.29672e-11
0.3745,0.00960887,0.000960348,0.000912461,3.05553e-08,5.17931e-15,3.54124e-07,2.20995e-11,1.23232e-11
0.375,0.00945237,0.000939951,0.000880713,2.89846e-08,4.78605e-15,3.39139e-07,2.10808e-11,1.17109e-11
0.3755,0.00929842,0.000919988,0.000850086,2.74947e-08,4.42229e-15,3.24786e-07,2.0109e-11,1.1129e-11
0.376,0.00914701,0.000900452,0.000820541,2.60818e-08,4.08603e-15,3.11041e-07,1.91819e-11,1.05759e-11
0.3765,0.00899811,0.000881336,0.00079204,2.4742e-08,3.7753e-15,2.97879e-07,1.82976e-11,1.00503e-11
0.377,0.00885169,0.000862633,0.000764543,2.34713e-08,3.4881e-15,2.85276e-07,1.74541e-11,9.55085e-12
0.3775,0.00870774,0.000844334,0.000738013,2.22658e-08,3.22247e-15,2.73207e-07,1.66496e-11,9.0762e-12
0.378,0.0085662,0.000826431,0.000712413,2.11223e-08,2.97679e-15,2.61651e-07,1.58822e-11,8.62512e-12
0.3785,0.00842703,0.000808915,0.000687715,2.00379e-08,2.74986e-15,2.50587e-07,1.51504e-11,8.19659e-12
0.379,0.00829018,0.000791776,0.000663888,1.90099e-08,2.54046e-15,2.39996e-07,1.44527e-11,7.78959e-12
0.3795,0.00815557,0.000775004,0.000640902,1.80355e-08,2.34739e-15,2.29858e-07,1.37875e-11,7.40309e-12
0.38,0.00802316,0.00075859,0.000618727,1.71121e-08,2.16946e-15,2.20154e-07,1.31534e-11,7.03606e-12
0.3805,0.0078929,0.000742525,0.000597334,1.62369e-08,2.00545e-15,2.10865e-07,1.25488e-11,6.68748e-12
0.381,0.00776471,0.000726798,0.000576692,1.54071e-08,1.85416e-15,2.01969e-07,1.19722e-11,6.35633e-12
0.3815,0.00763856,0.0007114,0.000556772,1.462e-08,1.71439e-15,1.93449e-07,1.14221e-11,6.04158e-12
0.382,0.00751439,0.000696322,0.000537543,1.38729e-08,1.58497e-15,1.85284e-07,1.0897e-11,5.74222e-12
0.3825,0.00739216,0.000681557,0.000518982,1.31637e-08,1.46506e-15,1.77459e-07,1.03957e-11,5.45748e-12
0.383,0.00727186,0.000667101,0.000501067,1.24908e-08,1.3541e-15,1.69963e-07,9.91729e-12,5.18675e-12
0.3835,0.00715349,0.000652948,0.000483779,1.18525e-08,1.25152e-15,1.62782e-07,9.46085e-12,4.92942e-12
0.384,0.00703702,0.000639095,0.000467097,1.1247e-08,1.15675e-15,1.55905e-07,9.02545e-12,4.68488e-12
0.3845,0.00692245,0.000625536,0.000451,1.06729e-08,1.06922e-15,1.4932e-07,8.61017e-12,4.45252e-12
0.385,0.00680977,0.000612268,0.000435467,1.01283e-08,9.88359e-16,1.43014e-07,8.21408e-12,4.23173e-12
0.3855,0.00669896,0.000599285,0.000420478,9.61171e-09,9.13608e-16,1.36975e-07,7.83625e-12,4.0219e-12
0.386,0.00659,0.000586582,0.000406013,9.12148e-09,8.44432e-16,1.31192e-07,7.47579e-12,3.82246e-12
0.3865,0.00648288,0.000574154,0.000392056,8.65638e-09,7.80463e-16,1.25654e-07,7.13198e-12,3.63293e-12
0.387,0.00637755,0.000561996,0.000378589,8.21529e-09,7.21377e-16,1.20352e-07,6.80411e-12,3.45287e-12
0.3875,0.00627398,0.0005501,0.000365596,7.79706e-09,6.66846e-16,1.15277e-07,6.4915e-12,3.28185e-12
0.388,0.00617215,0.000538461,0.000353062,7.40056e-09,6.16545e-16,1.10418e-07,6.19344e-12,3.11942e-12
0.3885,0.00607201,0.000527074,0.000340968,7.02465e-09,5.70148e-16,1.05767e-07,5.90926e-12,2.96514e-12
0.389,0.00597354,0.000515931,0.000329301,6.66819e-09,5.27329e-16,1.01314e-07,5.63825e-12,2.81858e-12
0.3895,0.00587671,0.000505028,0.000318041,6.33004e-09,4.87762e-16,9.70489e-08,5.37972e-12,2.67929e-12
0.39,0.00578147,0.000494357,0.000307175,6.00908e-09,4.51129e-16,9.29629e-08,5.13298e-12,2.54684e-12
0.3905,0.00568779,0.000483913,0.000296686,5.70441e-09,4.172e-16,8.9048e-08,4.89749e-12,2.42089e-12
0.391,0.00559561,0.000473689,0.000286562,5.41525e-09,3.85802e-16,8.52975e-08,4.67276e-12,2.30113e-12
0.3915,0.00550488,0.000463678,0.000276787,5.14084e-09,3.56766e-16,8.17046e-08,4.45833e-12,2.18729e-12
0.392,0.00541555,0.000453873,0.000267349,4.88042e-09,3.29921e-16,7.82625e-08,4.2537e-12,2.07907e-12
0.3925,0.00532756,0.000444268,0.000258234,4.63322e-09,3.05096e-16,7.49644e-08,4.05842e-12,1.97618e-12
0.393,0.00524087,0.000434856,0.000249428,4.39852e-09,2.82133e-16,7.1804e-08,3.87204e-12,1.87835e-12
0.3935,0.0051555,0.000425635,0.000240924,4.17575e-09,2.60906e-16,6.8776e-08,3.69418e-12,1.78535e-12
0.394,0.00507145,0.000416605,0.000232711,3.96434e-09,2.41294e-16,6.58756e-08,3.52449e-12,1.69696e-12
0.3945,0.00498872,0.000407763,0.000224781,3.76373e-09,2.23176e-16,6.30974e-08,3.36261e-12,1.61296e-12
0.395,0.00490733,0.000399108,0.000217125,3.57335e-09,2.06431e-16,6.04366e-08,3.20817e-12,1.53312e-12
0.3955,0.00482728,0.000390639,0.000209734,3.39264e-09,1.90938e-16,5.78881e-08,3.06083e-12,1.45724e-12
0.396,0.00474858,0.000382352,0.0002026,3.22108e-09,1.76587e-16,5.5447e-08,2.92023e-12,1.38509e-12
0.3965,0.00467121,0.000374245,0.000195713,3.05825e-09,1.63304e-16,5.31093e-08,2.78611e-12,1.31651e-12
0.397,0.00459514,0.000366315,0.000189067,2.90375e-09,1.51023e-16,5.08709e-08,2.65819e-12,1.25135e-12
0.3975,0.00452036,0.000358557,0.000182654,2.75721e-09,1.39681e-16,4.87281e-08,2.53622e-12,1.18946e-12
0.398,0.00444685,0.000350968,0.000176464,2.61822e-09,1.29211e-16,4.66768e-08,2.41992e-12,1.13067e-12
0.3985,0.00437458,0.000343544,0.000170492,2.4864e-09,1.19548e-16,4.47132e-08,2.30903e-12,1.07483e-12
0.399,0.00430354,0.000336281,0.000164728,2.36137e-09,1.10626e-16,4.28332e-08,2.2033e-12,1.02178e-12
0.3995,0.00423369,0.000329176,0.000159164,2.24272e-09,1.02381e-16,4.1033e-08,2.10244e-12,9.71377e-13
0.4,0.00416503,0.000322225,0.000153794,2.13007e-09,9.47462e-17,3.93087e-08,2.00621e-12,9.23455e-13
0.4005,0.00409752,0.000315424,0.000148609,2.02308e-09,8.76671e-17,3.76566e-08,1.91435e-12,8.77879e-13
0.401,0.00403114,0.00030877,0.000143603,1.92149e-09,8.11093e-17,3.6074e-08,1.8267e-12,8.34545e-13
0.4015,0.00396587,0.000302259,0.000138771,1.82506e-09,7.50415e-17,3.45583e-08,1.74308e-12,7.93358e-13
0.402,0.00390167,0.000295887,0.000134105,1.73354e-09,6.94324e-17,3.31068e-08,1.66332e-12,7.54218e-13
0.4025,0.00383852,0.000289652,0.000129602,1.64671e-09,6.42506e-17,3.17168e-08,1.58724e-12,7.17029e-13
0.403,0.0037764,0.000283548,0.000125253,1.56431e-09,5.94647e-17,3.03857e-08,1.51467e-12,6.81693e-13
0.4035,0.00371528,0.000277574,0.000121054,1.48611e-09,5.50433e-17,2.91108e-08,1.44545e-12,6.48114e-13
0.404,0.00365513,0.000271724,0.000116998,1.41186e-09,5.09552e-17,2.78894e-08,1.37939e-12,6.16193e-13
0.4045,0.00359592,0.000265995,0.00011308,1.34133e-09,4.71688e-17,2.67189e-08,1.31634e-12,5.85832e-13
0.405,0.00353763,0.000260384,0.000109294,1.27429e-09,4.36567e-17,2.55969e-08,1.25612e-12,5.56945e-13
0.4055,0.00348026,0.00025489,0.000105636,1.21059e-09,4.04018e-17,2.45216e-08,1.19863e-12,5.29467e-13
0.406,0.00342377,0.000249509,0.000102101,1.15009e-09,3.73888e-17,2.34912e-08,1.14376e-12,5.03338e-13
0.4065,0.00336818,0.000244239,9.86869e-05,1.09265e-09,3.46024e-17,2.2504e-08,1.0914e-12,4.785e-13
0.407,0.00331345,0.000239079,9.53889e-05,1.03811e-09,3.20271e-17,2.15584e-08,1.04145e-12,4.54893e-13
0.4075,0.00325959,0.000234026,9.22032e-05,9.86345e-10,2.96478e-17,2.06526e-08,9.93787e-13,4.32458e-13
0.408,0.00320657,0.000229079,8.91261e-05,9.37197e-10,2.7449e-17,1.97849e-08,9.48316e-13,4.11135e-13
0.4085,0.00315439,0.000224235,8.61537e-05,8.90527e-10,2.54156e-17,1.89537e-08,9.04928e-13,3.90864e-13
0.409,0.00310303,0.000219491,8.3282e-05,8.4619e-10,2.35321e-17,1.81572e-08,8.63513e-13,3.71587e-13
0.4095,0.00305249,0.000214847,8.05076e-05,8.04061e-10,2.17858e-17,1.73939e-08,8.23978e-13,3.53252e-13
0.41,0.00300277,0.000210301,7.78277e-05,7.64043e-10,2.01682e-17,1.66626e-08,7.86247e-13,3.35817e-13
0.4105,0.00295387,0.000205852,7.52394e-05,7.2604e-10,1.8671e-17,1.59621e-08,7.50248e-13,3.19245e-13
0.411,0.00290578,0.000201498,7.27399e-05,6.8996e-10,1.72863e-17,1.52913e-08,7.15909e-13,3.03496e-13
0.4115,0.00285851,0.00019724,7.03265e-05,6.55708e-10,1.60059e-17,1.4649e-08,6.83156e-13,2.88531e-13
0.412,0.00281205,0.000193075,6.79963e-05,6.23191e-10,1.48217e-17,1.40339e-08,6.51918e-13,2.74311e-13
0.4125,0.00276641,0.000189002,6.57465e-05,5.92313e-10,1.37255e-17,1.3445e-08,6.22121e-13,2.60797e-13
0.413,0.00272159,0.00018502,6.35744e-05,5.62985e-10,1.27099e-17,1.28811e-08,5.93696e-13,2.47952e-13
0.4135,0.00267755,0.000181127,6.14772e-05,5.35133e-10,1.17693e-17,1.23411e-08,5.66582e-13,2.35745e-13
0.414,0.00263427,0.000177319,5.94521e-05,5.08688e-10,1.08991e-17,1.18241e-08,5.40721e-13,2.24145e-13
0.4145,0.00259171,0.000173593,5.74963e-05,4.83579e-10,1.00944e-17,1.1329e-08,5.16056e-13,2.13124e-13
0.415,0.00254985,0.000169947,5.56071e-05,4.59738e-10,9.350510000000001e-18,1.08549e-08,4.92529e-13,2.02651e-13
0.4155,0.00250866,0.000166377,5.37817e-05,4.37094e-10,8.662620000000001e-18,1.04007e-08,4.70082e-13,1.92696e-13
0.416,0.00246809,0.000162879,5.20174e-05,4.15579e-10,8.025970000000001e-18,9.9655e-09,4.48657e-13,1.83231e-13
0.4165,0.00242813,0.000159453,5.03114e-05,3.95124e-10,7.43581e-18,9.54826e-09,4.28196e-13,1.74226e-13
0.417,0.00238877,0.000156094,4.86615e-05,3.75671e-10,6.88843e-18,9.14819e-09,4.08655e-13,1.65656e-13
0.4175,0.00234999,0.000152804,4.70662e-05,3.57177e-10,6.3811400000000004e-18,8.76468e-09,3.89995e-13,1.57503e-13
0.418,0.00231181,0.00014958,4.55238e-05,3.39599e-10,5.9113200000000005e-18,8.39712e-09,3.72182e-13,1.4975e-13
0.4185,0.00227424,0.000146424,4.40329e-05,3.22894e-10,5.476330000000001e-18,8.04492e-09,3.55181e-13,1.42377e-13
0.419,0.00223727,0.000143334,4.25918e-05,3.07019e-10,5.07352e-18,7.70748e-09,3.38955e-13,1.35368e-13
0.4195,0.00220091,0.00014031,4.11991e-05,2.91929e-10,4.70028e-18,7.38419e-09,3.2347e-13,1.28702e-13
0.42,0.00216516,0.000137352,3.98531e-05,2.77584e-10,4.35399e-18,7.07445e-09,3.0869e-13,1.22363e-13
0.4205,0.00213002,0.000134458,3.85524e-05,2.63945e-10,4.03261e-18,6.77773e-09,2.94584e-13,1.16335e-13
0.421,0.00209548,0.000131626,3.72957e-05,2.50983e-10,3.73477e-18,6.49355e-09,2.81126e-13,1.10604e-13
0.4215,0.00206152,0.000128856,3.60814e-05,2.3867e-10,3.4590700000000003e-18,6.22141e-09,2.68289e-13,1.05159e-13
0.422,0.00202813,0.000126146,3.49082e-05,2.26977e-10,3.2041700000000003e-18,5.96086e-09,2.56048e-13,9.99852e-14
0.4225,0.00199529,0.000123494,3.37748e-05,2.15873e-10,2.9686800000000004e-18,5.7114e-09,2.44374e-13,9.50712e-14
0.423,0.00196299,0.000120899,3.26798e-05,2.05331e-10,2.75124e-18,5.47257e-09,2.33244e-13,9.04037e-14
0.4235,0.00193122,0.000118359,3.16217e-05,1.9532e-10,2.55048e-18,5.24388e-09,2.22629e-13,8.597e-14
0.424,0.00189996,0.000115872,3.05992e-05,1.85812e-10,2.36503e-18,5.02485e-09,2.12504e-13,8.17572e-14
0.4245,0.00186919,0.000113437,2.9611e-05,1.76778e-10,2.1935300000000003e-18,4.81501e-09,2.02842e-13,7.77526e-14
0.425,0.00183891,0.000111053,2.86555e-05,1.68189e-10,2.0346000000000003e-18,4.61389e-09,1.93617e-13,7.39432e-14
0.4255,0.00180911,0.000108718,2.77315e-05,1.60016e-10,1.8869000000000003e-18,4.421e-09,1.84803e-13,7.03166e-14
0.426,0.00177977,0.000106431,2.68379e-05,1.52236e-10,1.74949e-18,4.23599e-09,1.76381e-13,6.68632e-14
0.4265,0.0017509,0.000104191,2.59738e-05,1.44835e-10,1.6218100000000002e-18,4.05862e-09,1.68337e-13,6.35765e-14
0.427,0.0017225,0.000101999,2.51384e-05,1.37795e-10,1.5032900000000002e-18,3.88863e-09,1.60656e-13,6.045e-14
0.4275,0.00169459,9.98549e-05,2.43309e-05,1.31102e-10,1.3933800000000002e-18,3.72579e-09,1.53327e-13,5.74772e-14
0.428,0.00166716,9.77574e-05,2.35505e-05,1.2474e-10,1.29152e-18,3.56983e-09,1.46335e-13,5.46516e-14
0.4285,0.00164021,9.57061e-05,2.27963e-05,1.18693e-10,1.1971900000000001e-18,3.42051e-09,1.39666e-13,5.19667e-14
0.429,0.00161371,9.36996e-05,2.20674e-05,1.12946e-10,1.1098800000000001e-18,3.27754e-09,1.33307e-13,4.94157e-14
