pull_index,E_MeV,f
2,1.67,0.9358696880185998
2,1.694,0.9374563325007638
2,1.718,0.9390321551062448
2,1.742,0.9405002513499464
2,1.766,0.942018740581154
2,1.79,0.9434312595878236
2,1.814,0.9447981597296063
2,1.838,0.9462157261301
2,1.862,0.9476727624415237
2,1.886,0.948870468143419
2,1.91,0.9501742272874464
2,1.934,0.951490220541302
2,1.958,0.9527078279900728
2,1.982,0.9540799657876295
2,2.006,0.9551708551197716
2,2.03,0.9563430481293456
2,2.054,0.9574903319697124
2,2.078,0.9586098708758252
2,2.102,0.9597023651136312
2,2.126,0.960773437589067
2,2.15,0.9618409448516088
2,2.174,0.9628836556177344
2,2.198,0.9639022197246419
2,2.222,0.9648977892817748
2,2.246,0.965872389194156
2,2.27,0.9668253087566118
2,2.294,0.9677571003069237
2,2.318,0.968668576607686
2,2.342,0.9695807082348036
2,2.366,0.9704775233106296
2,2.39,0.971355226200875
2,2.414,0.9722143117899054
2,2.438,0.9730488734340104
2,2.462,0.9738629239952878
2,2.486,0.9746600986126446
2,2.51,0.9754411096231108
2,2.534,0.9762024043794436
2,2.558,0.9769444827867326
2,2.582,0.9776715713167285
2,2.606,0.978384268531025
2,2.63,0.979095785395623
2,2.654,0.9798191259927924
2,2.678,0.980528512531071
2,2.702,0.9812243298310036
2,2.726,0.9819014012026032
2,2.75,0.9825389943171204
2,2.774,0.9831646608584522
2,2.798,0.983778660610406
2,2.822,0.9843812127507086
2,2.846,0.9849772565398284
2,2.87,0.9855624351749996
2,2.894,0.986137024514115
2,2.918,0.986701281463198
2,2.942,0.9872866740699056
2,2.966,0.987867763577418
2,2.99,0.9884387950233988
2,3.014,0.988999850408812
2,3.038,0.9895340816869516
2,3.062,0.9900503723148188
2,3.086,0.9905579646001248
2,3.11,0.9910568258746464
2,3.134,0.9915472432804718
2,3.158,0.9920294548232892
2,3.182,0.992503562895706
2,3.206,0.9929699256438216
2,3.23,0.99342754765217
2,3.254,0.9938755197394636
2,3.278,0.9943161964127952
2,3.302,0.994749752668585
2,3.326,0.9951763446390504
2,3.35,0.9955961786775774
2,3.374,0.9960094010236192
2,3.398,0.9964159789512808
2,3.422,0.996816201977389
2,3.446,0.9972290159119652
2,3.47,0.9976353742434813
2,3.494,0.9980355475426226
2,3.518,0.9984295438473876
2,3.542,0.9988176876785748
2,3.566,0.9991998702165988
2,3.59,0.9995764172741658
2,3.614,0.9999473092076324
2,3.638,1.0003025529120997
2,3.662,1.0006475136348685
2,3.686,1.0009873338514756
2,3.71,1.0013222428013178
2,3.734,1.0016522590092738
2,3.758,1.0019774715033571
2,3.782,1.0022980721629111
2,3.806,1.0026139686878917
2,3.83,1.0029300519078244
2,3.854,1.003250920140789
2,3.878,1.003567215463782
2,3.902,1.0038791076269138
2,3.926,1.0041866631016354
2,3.95,1.004490029742518
2,3.974,1.0047892410224957
2,3.998,1.005084315026318
2,4.022,1.0053753647126848
2,4.046,1.0056506301581618
2,4.07,1.005922231040212
2,4.094,1.0061901077400206
2,4.118,1.0064544798680393
2,4.142,1.0067152791494487
2,4.166,1.0069726008240487
2,4.19,1.007226578743066
2,4.214,1.0074772469346711
2,4.238,1.0077237633547742
2,4.262,1.007966773410371
2,4.286,1.0082065397801176
2,4.31,1.0084432661056275
2,4.334,1.0086769784052867
2,4.358,1.0089076591843875
2,4.382,1.0091355082618656
2,4.406,1.0093604109373302
2,4.43,1.0095781770050831
2,4.454,1.009784467662722
2,4.478,1.0099882378398837
2,4.502,1.010189414737212
2,4.526,1.0103881598628546
2,4.55,1.0105843936576535
2,4.574,1.0107782211754963
2,4.598,1.0109696928830574
2,4.622,1.0111587647748967
2,4.646,1.0113733886620797
2,4.67,1.0115854599033116
2,4.694,1.0117950221297145
2,4.718,1.0120021160966786
2,4.742,1.0122067800114856
2,4.766,1.0124090565560273
2,4.79,1.012608978858588
2,4.814,1.0128065913593396
2,4.838,1.012997607304461
2,4.862,1.0131842839898837
2,4.886,1.0133687949790375
2,4.91,1.01355115166964
2,4.934,1.01373149704725
2,4.958,1.01390973614869
2,4.982,1.0140860116744923
2,5.006,1.014260312418552
2,5.03,1.0144313981478914
2,5.054,1.0145982417636854
2,5.078,1.0147631609176735
2,5.102,1.0149263103937292
2,5.126,1.015087596637026
2,5.15,1.0152471859181416
2,5.174,1.0154049885533696
2,5.198,1.0155610899342704
2,5.222,1.0157154514301532
2,5.246,1.015868214507059
2,5.27,1.0160192904406804
2,5.294,1.0161687989921997
2,5.318,1.0163166601978315
2,5.342,1.016462995957681
2,5.366,1.0166077244419187
2,5.39,1.0167510083075653
2,5.414,1.0168927370425875
2,5.438,1.017033001301977
2,5.462,1.017171761785146
2,5.486,1.017309144461702
2,5.51,1.0174450652153448
2,5.534,1.0175741883632003
2,5.558,1.0176965339182813
2,5.582,1.017817699042748
2,5.606,1.0179375413024336
2,5.63,1.0180561564145223
2,5.654,1.0181735630380242
2,5.678,1.0182898342358786
2,5.702,1.0184048834578752
2,5.726,1.0185187593172549
2,5.75,1.018631488740284
2,5.774,1.0187431383392913
2,5.798,1.0188536559789534
2,5.822,1.0189630501841584
2,5.846,1.0190713580752764
2,5.87,1.0191786315448452
2,5.894,1.0192848634032592
2,5.918,1.019390015426523
2,5.942,1.0194941391739998
2,5.966,1.0195972690032178
2,5.99,1.0196994434855184
2,6.014,1.0198005766895226
2,6.038,1.0199045373550837
2,6.062,1.0200093283779164
2,6.086,1.0201132055332407
2,6.11,1.0202160791742874
2,6.134,1.0203179779434364
2,6.158,1.0204189689196013
2,6.182,1.0205189543127624
2,6.206,1.0206180836652008
2,6.23,1.0207162745308398
2,6.254,1.0208135483344565
2,6.278,1.020909977273277
2,6.302,1.0210055252333952
2,6.326,1.0211001404752067
2,6.35,1.0211939665664354
2,6.374,1.0212869089340344
2,6.398,1.021379029376866
2,6.422,1.0214703547748487
2,6.446,1.0215607985669612
2,6.47,1.0216505076170632
2,6.494,1.0217393831374764
2,6.518,1.0218274893063637
2,6.542,1.0219158439564602
2,6.566,1.0220035592764825
2,6.59,1.022090578569658
2,6.614,1.0221768432908898
2,6.638,1.0222623125151993
2,6.662,1.022347084484696
2,6.686,1.0224311448939096
2,6.71,1.0225144600565046
2,6.734,1.0225970558901905
2,6.758,1.0226789879618878
2,6.782,1.0227602303787915
2,6.806,1.0228407237965824
2,6.83,1.0229206075166892
2,6.854,1.0229998227684656
2,6.878,1.0230783294154464
2,6.902,1.0231562219461887
2,6.926,1.0232334840236954
2,6.95,1.023310084755736
2,6.974,1.0233860448000125
2,6.998,1.023461421254091
2,7.022,1.0235361217532508
2,7.046,1.0236063507547808
2,7.07,1.0236759701619786
2,7.094,1.023745037627689
2,7.118,1.0238135088046312
2,7.142,1.0238814901812654
2,7.166,1.0239488757687452
2,7.19,1.0240157600208704
2,7.214,1.0240820610652728
2,7.238,1.0241478849209535
2,7.262,1.0242131504417484
2,7.286,1.0242779499680243
2,7.31,1.0243421798359258
2,7.334,1.0244059429215815
2,7.358,1.0244691959487235
2,7.382,1.0245319927724188
2,7.406,1.0245942441833238
2,7.43,1.0246560383107053
2,7.454,1.0247173686878972
2,7.478,1.0247781937947789
2,7.502,1.0248386123966595
2,7.526,1.024898524382122
2,7.55,1.0249580170693855
2,7.574,1.025017013342027
2,7.598,1.0250756119154012
2,7.622,1.0251337353140613
2,7.646,1.025191470700043
2,7.67,1.0252487177610772
2,7.694,1.025305574783714
2,7.718,1.0253619986219369
2,7.742,1.025418040961113
2,7.766,1.025473614821104
2,7.79,1.02552880464081
2,7.814,1.025583602300628
2,7.838,1.0256379686952073
2,7.862,1.025691996050961
2,7.886,1.0257455894305574
2,7.91,1.0257988301406364
2,7.934,1.0258516452154491
2,7.958,1.0259041268492193
2,7.982,1.0259562017751938
2,8.006,1.026007745401132
2,8.03,1.0260596796654813
2,8.054,1.0261116816749398
2,8.078,1.0261633207550682
2,8.102,1.0262146027157264
2,8.126,1.0262649955717755
2,8.15,1.0263155737891114
2,8.174,1.026365803985488
2,8.198,1.0264156914647773
2,8.222,1.026465238337246
2,8.246,1.0265144493071576
2,8.27,1.0265633268934369
2,8.294,1.0266118752221558
2,8.318,1.0266600972052295
2,8.342,1.0267074767843931
2,8.366,1.0267550579979694
2,8.39,1.0268023227464296
2,8.414,1.0268492746830784
2,8.438,1.026895916320254
2,8.462,1.0269422516606863
2,8.486,1.0269882827166112
2,8.51,1.0270340138267262
2,8.534,1.0270794465209472
2,8.558,1.0271245854609787
2,8.582,1.0271689266549633
2,8.606,1.027213486396244
2,8.63,1.0272577594365233
2,8.654,1.0273017500337396
2,8.678,1.0273454597776537
2,8.702,1.0273888924331769
2,8.726,1.0274320499386087
2,8.75,1.027474935582512
2,8.774,1.0275175516391928
2,8.798,1.0275595068341683
2,8.822,1.0276014947885987
2,8.846,1.0276433194843295
2,8.87,1.0276848853061955
2,8.894,1.027726194208204
2,8.918,1.0277672494018768
2,8.942,1.027808052426039
2,8.966,1.0278486067823374
2,8.99,1.0278889136084082
2,9.014,1.0279286882051373
2,9.038,1.0279667830652095
2,9.062,1.028004075154378
2,9.086,1.0280406653810854
2,9.11,1.0280775122511834
2,9.134,1.028113855005222
2,9.158,1.0281500743078158
2,9.182,1.0281857968034842
2,9.206,1.0282217779084104
2,9.23,1.0282573597970504
2,9.254,1.0282926396515033
2,9.278,1.0283276189550266
2,9.302,1.0283626751769106
2,9.326,1.0283975260532887
2,9.35,1.0284318980452043
2,9.374,1.0284664419546476
2,9.398,1.028500418266469
2,9.422,1.0285344777980632
2,9.446,1.028567972876448
2,9.47,1.0286017370123497
2,9.494,1.0286350355332157
2,9.518,1.0286682377754803
2,9.542,1.0287009811303092
2,9.566,1.0287339927811456
2,9.59,1.0287666399206246
2,9.614,1.0287990156226832
2,9.638,1.02883148179098
2,9.662,1.0288633198575978
2,9.686,1.0288953402567187
2,9.71,1.0289269185912526
2,9.734,1.0289586785914882
2,9.758,1.0289899113297485
2,9.782,1.0290212404888772
2,9.806,1.029052046572788
2,9.83,1.0290831287782347
2,9.854,1.029113777866855
2,9.878,1.0291443521970731
2,9.902,1.0291749381649993
2,9.926,1.0292049257233256
2,9.95,1.0292350158043555
2,9.974,1.0292648596170806
2,9.998,1.0292948067803318
2,10.022,1.0293241652147362
2,10.046,1.0293553549313892
2,10.07,1.029386383205286
2,10.094,1.029417252205187
2,10.118,1.0294479632298188
2,10.142,1.0294780901501497
2,10.166,1.0295084907407654
2,10.19,1.029538735720024
2,10.214,1.02956882862624
2,10.238,1.0295987701956817
2,10.262,1.029628561399579
2,10.286,1.0296577826443594
2,10.31,1.0296872782202662
2,10.334,1.0297166277215783
2,10.358,1.0297458316638215
2,10.382,1.0297748920792689
2,10.406,1.0298037259801744
2,10.43,1.0298321707409936
2,10.454,1.0298608061065726
2,10.478,1.0298893034688024
2,10.502,1.0299176625026003
2,10.526,1.0299458848385594
2,10.55,1.029973971829612
2,10.574,1.0300016771674094
2,10.598,1.0300293323733898
2,10.622,1.030057019059062
2,10.646,1.0300845743823694
2,10.67,1.030111999323592
2,10.694,1.030139295831811
2,10.718,1.0301661391238313
2,10.742,1.0301930996481643
2,10.766,1.0302200146470402
2,10.79,1.030246804814486
2,10.814,1.030273470907885
2,10.838,1.0303000135079303
2,10.862,1.0303264339328253
2,10.886,1.03035233549889
2,10.91,1.030378515494775
2,10.934,1.0304045765291308
2,10.958,1.030430519033794
2,10.982,1.0304563443699086
2,11.006,1.0304819743787728
2,11.03,1.0305059964845256
2,11.054,1.030527716528865
2,11.078,1.0305493408132862
2,11.102,1.030570869556833
2,11.126,1.030591914519452
2,11.15,1.0306132562279018
2,11.174,1.030634504895543
2,11.198,1.03065535194558
2,11.222,1.0306763403832042
2,11.246,1.0306973157109374
2,11.27,1.0307182007841595
2,11.294,1.030738766623051
2,11.318,1.0307593211130186
2,11.342,1.0307799414948036
2,11.366,1.0308003981055938
2,11.39,1.0308205404723123
2,11.414,1.03084090182597
2,11.438,1.0308611781364752
2,11.462,1.030881369812254
2,11.486,1.0309011004057609
2,11.51,1.0309211258077842
2,11.534,1.0309410686420637
2,11.558,1.0309606295884748
2,11.582,1.0309803349114297
2,11.606,1.0310000345970398
2,11.63,1.0310196540924843
2,11.654,1.0310389711315195
2,11.678,1.0310582842703513
2,11.702,1.0310776680650622
2,11.726,1.0310969000383916
2,11.75,1.03111583416483
2,11.774,1.0311349871535271
2,11.798,1.03115406443475
2,11.822,1.03117306611882
2,11.846,1.0311916273283697
2,11.87,1.0312104806948363
2,11.894,1.0312292604708124
2,11.918,1.0312476760743556
2,11.942,1.031266238024381
2,11.966,1.0312848005602693
2,11.99,1.0313032915406932
3,1.022,0.8922396239959344
3,1.046,0.8890123077733254
3,1.07,0.8901672954811767
3,1.094,0.8921368380391794
3,1.118,0.894417488464432
3,1.142,0.8968123982936986
3,1.166,0.8992435394635455
3,1.19,0.9016900754583296
3,1.214,0.904115104351561
3,1.238,0.9065389088031875
3,1.262,0.9089419771970312
3,1.286,0.9113146489228874
3,1.31,0.9136430696579994
3,1.334,0.9159265578941908
3,1.358,0.918156100757034
3,1.382,0.9203415396226508
3,1.406,0.9224729727556922
3,1.43,0.9245455377956124
3,1.454,0.9265802335480644
3,1.478,0.9285630254273004
3,1.502,0.930485231092608
3,1.526,0.9323646103759956
3,1.55,0.9341893339090142
3,1.574,0.935977082823024
3,1.598,0.937694421908234
3,1.622,0.9394044811093692
3,1.646,0.941055877189974
3,1.67,0.9426547218305316
3,1.694,0.9442223685608466
3,1.718,0.9457564541710188
3,1.742,0.9472307175841006
3,1.766,0.9486904679505656
3,1.79,0.9500928279369364
3,1.814,0.9514559033211414
3,1.838,0.9528075712468764
3,1.862,0.9541457202443812
3,1.886,0.9553869729029444
3,1.91,0.956635114031099
3,1.934,0.9578645549732766
3,1.958,0.9590447501651104
3,1.982,0.9602476379896788
3,2.006,0.9613513401657408
3,2.03,0.9624583614017588
3,2.054,0.9635396364895096
3,2.078,0.9645949418659998
3,2.102,0.9656247858694368
3,2.126,0.9666317268173964
3,2.15,0.9676209945804028
3,2.174,0.9685875644583116
3,2.198,0.9695317342523712
3,2.222,0.9704547425439188
3,2.246,0.9713572910117544
3,2.27,0.9722399450143449
3,2.294,0.9731031332794576
3,2.318,0.9739475091186856
3,2.342,0.9747794223433022
3,2.366,0.9755948167143002
3,2.39,0.9763929386228096
3,2.414,0.9771743226973888
3,2.438,0.9779376565239895
3,2.462,0.9786843776051976
3,2.486,0.9794158794091132
3,2.51,0.9801325983119296
3,2.534,0.9808339020208346
3,2.558,0.9815199529702948
3,2.582,0.9821923308865232
3,2.606,0.9828513165241278
3,2.63,0.9835010531085252
3,2.654,0.9841452518682444
3,2.678,0.9847771029770428
3,2.702,0.985396791801511
3,2.726,0.9860032239885836
3,2.75,0.986590692918356
3,2.774,0.98716722645419
3,2.798,0.9877330321690136
3,2.822,0.9882884169439976
3,2.846,0.9888349228756494
3,2.87,0.9893715268530924
3,2.894,0.9898984820169028
3,2.918,0.990416018023838
3,2.942,0.990933148254024
3,2.966,0.9914428606409328
3,2.99,0.9919437465757855
3,3.014,0.9924359178241386
3,3.038,0.9929148587607348
3,3.062,0.9933830872717376
3,3.086,0.9938434189750404
3,3.11,0.994295922131444
3,3.134,0.9947407682090548
3,3.158,0.9951781993903462
3,3.182,0.9956083917672164
3,3.206,0.9960315029872246
3,3.23,0.996447422696845
3,3.254,0.996855962300075
3,3.278,0.9972578967833952
3,3.302,0.9976533926918336
3,3.326,0.9980425907040572
3,3.35,0.9984256459689944
3,3.374,0.9988027232313856
3,3.398,0.9991738113598436
3,3.422,0.9995391679890921
3,3.446,0.9999041764732683
3,3.47,1.0002635533201387
3,3.494,1.0006174985948455
3,3.518,1.0009660640399989
3,3.542,1.0013094151382127
3,3.566,1.001647582213366
3,3.59,1.00198077075671
3,3.614,1.002308996665171
3,3.638,1.0026296041049294
3,3.662,1.002944045853281
3,3.686,1.003253936961674
3,3.71,1.003559356194178
3,3.734,1.0038603884092656
3,3.758,1.0041571086164656
3,3.782,1.0044496355757304
3,3.806,1.0047380012988876
3,3.83,1.0050236252941522
3,3.854,1.005307858025498
3,3.878,1.0055881218132845
3,3.902,1.0058645351368456
3,3.926,1.0061371448588612
3,3.95,1.0064060689147365
3,3.974,1.0066713346462548
3,3.998,1.0069330287091656
3,4.022,1.007191191265827
3,4.046,1.0074426190592307
3,4.07,1.0076907138907767
3,4.094,1.0079355293859686
3,4.118,1.0081771457816495
3,4.142,1.0084156036236696
3,4.166,1.0086509546789382
3,4.19,1.0088832861545307
3,4.214,1.0091126384616351
3,4.238,1.009338817006986
3,4.262,1.0095620383253003
3,4.286,1.0097824081005415
3,4.31,1.0100000242064562
3,4.334,1.0102149183883202
3,4.358,1.01042713112223
3,4.382,1.0106367354850787
3,4.406,1.0108437488043345
3,4.43,1.011047011084782
3,4.454,1.0112453634271503
3,4.478,1.011441311849446
3,4.502,1.0116348896977505
3,4.526,1.0118261485962223
3,4.55,1.0120151105623394
3,4.574,1.0122018150403385
3,4.598,1.012386315575163
3,4.622,1.0125686156288032
3,4.646,1.012756554981196
3,4.67,1.0129423034592773
3,4.694,1.0131259000460802
3,4.718,1.0133073798660523
3,4.742,1.0134867746753984
3,4.766,1.0136641236805917
3,4.79,1.0138394518858955
3,4.814,1.014012802266521
3,4.838,1.0141829887391045
3,4.862,1.014350675250562
3,4.886,1.0145164747989446
3,4.91,1.014680426962268
3,4.934,1.0148425734317894
3,4.958,1.0150029247632446
3,4.982,1.0151615242574097
3,5.006,1.0153184007010934
3,5.03,1.0154732151013572
3,5.054,1.0156257099315211
3,5.078,1.0157765431026498
3,5.102,1.0159257827745896
3,5.126,1.0160734172998838
3,5.15,1.0162194924637942
3,5.174,1.0163640232199187
3,5.198,1.0165070388099964
3,5.222,1.0166485471524465
3,5.246,1.0167886023443786
3,5.27,1.0169271983121024
3,5.294,1.0170643580915848
3,5.318,1.0172001084091276
3,5.342,1.0173344770594477
3,5.366,1.017467466755795
3,5.39,1.0175991289395832
3,5.414,1.0177294425322807
3,5.438,1.017858451062717
3,5.462,1.0179861606171037
3,5.486,1.0181126107634624
3,5.51,1.0182377986546187
3,5.534,1.018360245017473
3,5.558,1.0184799581510935
3,5.582,1.0185985272513218
3,5.606,1.018715918721346
3,5.63,1.018832170483356
3,5.654,1.0189473004781844
3,5.678,1.0190613337112202
3,5.702,1.0191742617960586
3,5.726,1.0192861104829003
3,5.75,1.0193968919293734
3,5.774,1.0195066419552548
3,5.798,1.0196153469056932
3,5.822,1.0197230289393868
3,5.846,1.019829697929416
3,5.87,1.0199353872806074
3,5.894,1.020040095910288
3,5.918,1.0201438302900792
3,5.942,1.0202466051589327
3,5.966,1.0203484464008927
3,5.99,1.0204493686274927
3,6.014,1.0205493593040091
3,6.038,1.0206495067002053
3,6.062,1.02074925963603
3,6.086,1.0208481458563388
3,6.11,1.0209461454121151
3,6.134,1.0210432757942312
3,6.158,1.0211395607720262
3,6.182,1.0212349839864223
3,6.206,1.0213295903333908
3,6.23,1.0214233690657175
3,6.254,1.0215163275759085
3,6.278,1.0216084995009906
3,6.302,1.02169987450203
3,6.326,1.021790452072889
3,6.35,1.0218802727010092
3,6.374,1.021969322003088
3,6.398,1.0220576191266222
3,6.422,1.022145181711939
3,6.446,1.0222319889277678
3,6.47,1.0223180901134423
3,6.494,1.0224034623489229
3,6.518,1.022488130244851
3,6.542,1.0225723834619584
3,6.566,1.0226559795830226
3,6.59,1.0227389098708328
3,6.614,1.0228211616037282
3,6.638,1.022902731576574
3,6.662,1.0229836493311115
3,6.686,1.02306392015985
3,6.71,1.0231435354421294
3,6.734,1.0232225127076031
3,6.758,1.0233008669009538
3,6.782,1.023378601466938
3,6.806,1.0234556998978537
3,6.83,1.0235322101920226
3,6.854,1.0236081171694165
3,6.878,1.0236834173741285
3,6.902,1.0237581394641853
3,6.926,1.0238322852477897
3,6.95,1.023905849495423
3,6.974,1.023978843018067
3,6.998,1.0240512861280584
3,7.022,1.0241231568914813
3,7.046,1.0241934032272664
3,7.07,1.0242631047692132
3,7.094,1.0243322838355349
3,7.118,1.024400929552401
3,7.142,1.024469078709398
3,7.166,1.024536702171652
3,7.19,1.0246038341995929
3,7.214,1.0246704513480818
3,7.238,1.0247365914035662
3,7.262,1.0248022315896623
3,7.286,1.0248674047134827
3,7.31,1.0249320826540331
3,7.334,1.024996300036105
3,7.358,1.0250600464614654
3,7.382,1.0251233418187655
3,7.406,1.0251861637615636
3,7.43,1.0252485407021104
3,7.454,1.025310474172479
3,7.478,1.0253719554635377
3,7.502,1.0254330162185747
3,7.526,1.0254936304523223
3,7.55,1.025553827366642
3,7.574,1.0256135864773903
3,7.598,1.0256729408796683
3,7.622,1.0257318691185455
3,7.646,1.0257904017554855
3,7.67,1.0258485101359751
3,7.694,1.0259062281831473
3,7.718,1.025963543560072
3,7.742,1.026020476264612
3,7.766,1.0260770025101835
3,7.79,1.0261331505210722
3,7.814,1.0261889192238445
3,7.838,1.026244301545851
3,7.862,1.0262993250849255
3,7.886,1.0263539663755663
3,7.91,1.0264082506507388
3,7.934,1.0264621597667036
3,7.958,1.0265157226417814
3,7.982,1.0265689202777115
3,8.006,1.0266217218054343
3,8.03,1.0266743850351678
3,8.054,1.0267268263274467
3,8.078,1.0267789264197045
3,8.102,1.0268306917508332
3,8.126,1.026881973534504
3,8.15,1.0269330762170874
3,8.174,1.0269838509194082
3,8.198,1.027034303430678
3,8.222,1.02708443468774
3,8.246,1.0271342496224112
3,8.27,1.0271837498545715
3,8.294,1.027232939489628
3,8.318,1.0272818208048915
3,8.342,1.027330252311886
3,8.366,1.0273785269324678
3,8.39,1.027426501990769
3,8.414,1.0274741810059411
3,8.438,1.0275215657788657
3,8.462,1.0275686604148684
3,8.486,1.0276154660013683
3,8.51,1.0276619872078392
3,8.534,1.0277082244339528
3,8.558,1.0277541828921024
3,8.582,1.0277997215867822
3,8.606,1.027845127799221
3,8.63,1.0278902604346
3,8.654,1.0279351241819237
3,8.678,1.0279797196731133
3,8.702,1.028024050888358
3,8.726,1.0280681190368772
3,8.75,1.0281119274142838
3,8.774,1.028155477786721
3,8.798,1.0281986629761963
3,8.822,1.028241677832442
3,8.846,1.02828446906844
3,8.87,1.028327012052806
3,8.894,1.0283693081645853
3,8.918,1.028411360725487
3,8.942,1.0284531705188056
3,8.966,1.0284947413485557
3,8.99,1.0285360734226072
3,9.014,1.028577090630045
3,9.038,1.028617473088569
3,9.062,1.0286574696398587
3,9.086,1.028697108247551
3,9.11,1.0287366587533628
3,9.134,1.0287759104910477
3,9.158,1.0288149683725114
3,9.182,1.0288537329419627
3,9.206,1.028892413702038
3,9.23,1.0289308299672189
3,9.254,1.0289690101677258
3,9.278,1.029006954599495
3,9.302,1.0290447720353113
3,9.326,1.0290823814621943
3,9.35,1.0291197108320207
3,9.374,1.0291569422427445
3,9.398,1.0291938699221357
3,9.422,1.029230678994113
3,9.446,1.02926718431429
3,9.47,1.0293036252848955
3,9.494,1.0293397952254963
3,9.518,1.0293757997385002
3,9.542,1.0294115383999147
3,9.566,1.0294472134751
3,9.59,1.0294826513601294
3,9.614,1.029517879023838
3,9.638,1.0295529981618994
3,9.662,1.0295878090179995
3,9.686,1.0296225385983218
3,9.71,1.029657015609672
3,9.734,1.0296914114232876
3,9.758,1.029725532488641
3,9.782,1.0297595528553318
3,9.806,1.029793300420753
3,9.83,1.029827000670244
3,9.854,1.0298604525783897
3,9.878,1.02989376146901
3,9.902,1.0299269500916592
3,9.926,1.0299598506111964
3,9.95,1.029992658567776
3,9.974,1.030025277045252
3,9.998,1.0300578051692868
3,10.022,1.030090051366737
3,10.046,1.0301226907877818
3,10.07,1.0301551687959531
3,10.094,1.030187487643345
3,10.118,1.0302196485116173
3,10.142,1.0302515332344686
3,10.166,1.0302833826383933
3,10.19,1.0303150754106956
3,10.214,1.0303466157475207
3,10.238,1.0303780040855957
3,10.262,1.0304092411077477
3,10.286,1.0304402112078963
3,10.31,1.030471149786951
3,10.334,1.0305019412444438
3,10.358,1.0305325856083585
3,10.382,1.0305630852129826
3,10.406,1.030593416566178
3,10.43,1.0306235371647423
3,10.454,1.0306536054622044
3,10.478,1.0306835343263552
3,10.502,1.0307133227152083
3,10.526,1.0307429724040251
3,10.55,1.0307724846444326
3,10.574,1.0308017899358557
3,10.598,1.0308309830442128
3,10.622,1.0308600868759803
3,10.646,1.030889056737598
3,10.67,1.030917893465122
3,10.694,1.0309465992329137
3,10.718,1.0309750816630554
3,10.742,1.0310035030185711
3,10.766,1.0310318173058617
3,10.79,1.0310600037362707
3,10.814,1.0310880627739327
3,10.838,1.0311159949300277
3,10.862,1.0311438013779115
3,10.886,1.0311713727874887
3,10.91,1.0311989310798155
3,10.934,1.0312263668756625
3,10.958,1.0312536802626828
3,10.982,1.0312808727427285
3,11.006,1.0313079227097446
3,11.03,1.0313344375832163
3,11.054,1.0313602257404837
3,11.078,1.0313859033003534
3,11.102,1.031411470323056
3,11.126,1.031436819645293
3,11.15,1.031462169293704
3,11.174,1.0314874109441523
3,11.198,1.031512459470988
3,11.222,1.031537466312435
3,11.246,1.031562389427614
3,11.27,1.0315872072767465
3,11.294,1.0316118572055757
3,11.318,1.0316364248083076
3,11.342,1.0316609328595865
3,11.366,1.0316853171364675
3,11.39,1.031709536845566
3,11.414,1.0317337405803817
3,11.438,1.0317578444889923
3,11.462,1.0317818488631858
3,11.486,1.0318056495022323
3,11.51,1.031829457381162
3,11.534,1.0318531678798295
3,11.558,1.0318766980483072
3,11.582,1.0319001949373263
3,11.606,1.0319236173451216
3,11.63,1.0319469447316985
3,11.654,1.0319701158926136
3,11.678,1.031993214119701
3,11.702,1.0320162610616246
3,11.726,1.0320391946585077
3,11.75,1.032061975211182
3,11.774,1.0320847465252965
3,11.798,1.0321074275592867
3,11.822,1.0321300182140456
3,11.846,1.032152417698436
3,11.87,1.0321748302035558
3,11.894,1.0321971545474582
3,11.918,1.0322193098821566
3,11.942,1.0322414390983616
3,11.966,1.032263501840461
3,11.99,1.0322854784673834
