        LOW survival proabilities

Figure 9 of Phys. Rev. D, 58, 096016 (1998) 
by J. N. Bahcall, P. I. Krastev, and A. Yu. Smirnov.

The first column is the neutrino energy in MeV. 
The second through fourth columns are the survival 
probabilities for the daytime only, the average of 
day plus night, and the night only, respectively. 

     E        Day      Day + Night  Night
   (MeV)     

 0.4050E+01 0.3940E+00 0.4107E+00 0.4280E+00
 0.4100E+01 0.3940E+00 0.4105E+00 0.4275E+00
 0.4150E+01 0.3940E+00 0.4103E+00 0.4271E+00
 0.4200E+01 0.3940E+00 0.4101E+00 0.4267E+00
 0.4250E+01 0.3941E+00 0.4099E+00 0.4264E+00
 0.4300E+01 0.3941E+00 0.4097E+00 0.4260E+00
 0.4350E+01 0.3941E+00 0.4096E+00 0.4256E+00
 0.4400E+01 0.3941E+00 0.4094E+00 0.4253E+00
 0.4450E+01 0.3941E+00 0.4092E+00 0.4249E+00
 0.4500E+01 0.3941E+00 0.4091E+00 0.4246E+00
 0.4550E+01 0.3941E+00 0.4089E+00 0.4242E+00
 0.4600E+01 0.3941E+00 0.4088E+00 0.4239E+00
 0.4650E+01 0.3942E+00 0.4086E+00 0.4236E+00
 0.4700E+01 0.3942E+00 0.4085E+00 0.4233E+00
 0.4750E+01 0.3942E+00 0.4083E+00 0.4230E+00
 0.4800E+01 0.3942E+00 0.4082E+00 0.4227E+00
 0.4850E+01 0.3942E+00 0.4081E+00 0.4224E+00
 0.4900E+01 0.3943E+00 0.4079E+00 0.4222E+00
 0.4950E+01 0.3943E+00 0.4078E+00 0.4219E+00
 0.5000E+01 0.3943E+00 0.4077E+00 0.4216E+00
 0.5050E+01 0.3943E+00 0.4076E+00 0.4214E+00
 0.5100E+01 0.3944E+00 0.4075E+00 0.4211E+00
 0.5150E+01 0.3944E+00 0.4073E+00 0.4209E+00
 0.5200E+01 0.3944E+00 0.4072E+00 0.4206E+00
 0.5250E+01 0.3944E+00 0.4071E+00 0.4204E+00
 0.5300E+01 0.3945E+00 0.4070E+00 0.4202E+00
 0.5350E+01 0.3945E+00 0.4069E+00 0.4200E+00
 0.5400E+01 0.3945E+00 0.4069E+00 0.4197E+00
 0.5450E+01 0.3946E+00 0.4068E+00 0.4195E+00
 0.5500E+01 0.3946E+00 0.4067E+00 0.4193E+00
 0.5550E+01 0.3946E+00 0.4066E+00 0.4191E+00
 0.5600E+01 0.3947E+00 0.4065E+00 0.4189E+00
