radius,electron_density_mol_cm3,neutron_density_mol_cm3,mass_density_g_cm3
0.7675,0.10826124072409214,0.016348187294865868,0.12521691506899527
0.768,0.1078000593613333,0.016278995556055813,0.12468694951833292
0.7685,0.10734010110038321,0.016209947363148056,0.12415808343972412
0.769,0.10688136706352509,0.01614111770891962,0.12363089123105293
0.7695,0.10642361329322648,0.016072432281566167,0.1231048037102612
0.77,0.10596733200169613,0.01600396543070721,0.12258039034904776
0.7705,0.10551227811802798,0.01593568016118672,0.12205736778759865
0.771,0.10505845264466476,0.01586754010321517,0.12153545745601711
0.7715,0.10460561569073049,0.01579958226821392,0.12101494283869947
0.772,0.10415401114212337,0.015731770588830886,0.1204955476822311
0.7725,0.10370340111776677,0.01566414175219602,0.11997755298713837
0.773,0.10325402734842912,0.015596731817368372,0.11946123494331641
0.7735,0.10280612739153569,0.015529468945832786,0.11894604331255909
0.774,0.10235946327862515,0.015462460550235325,0.11843280080872064
0.7745,0.10191427046377398,0.015395599491050993,0.11792068680988378
0.775,0.10147007935124487,0.015328956952434712,0.11741024654226355
0.7755,0.1010271263628615,0.015262462314554408,0.11690093910200584
0.776,0.10058494898814009,0.01519611615805383,0.11639276893647953
0.7765,0.10014401517070225,0.015129953894927758,0.11588600727947113
0.777,0.09970340723097798,0.015063940950550744,0.11538038931092076
0.7775,0.09926588068710306,0.014998146955640859,0.11487644835868636
0.778,0.09882799850758325,0.014932502791689176,0.11437365501811249
0.7785,0.09839204791625684,0.014867077474735499,0.11387253790900502
0.779,0.09795802039249167,0.014801802482214382,0.11337257219126377
0.7795,0.09752590745324202,0.014736746218948093,0.11287428180314964
0.78,0.09709346496749265,0.014671840754979947,0.11237714644357584
0.7805,0.09666293998764879,0.014607120253203416,0.11188142777899217
0.781,0.09623210815955326,0.014542551304383469,0.11138686991550227
0.7815,0.0958031965716669,0.014478134425368924,0.11089347681184562
0.782,0.09537619666537774,0.014413903315729754,0.11040150658570311
0.7825,0.09494891361551829,0.01434982499499762,0.10991070662726372
0.783,0.09452354478336812,0.014285932856210827,0.10942133270636702
0.7835,0.09409791488377219,0.014222226951134568,0.10893338521950206
0.784,0.09367635850531844,0.014158707327452622,0.10844686453189685
0.7845,0.09325454339928846,0.014095341573023487,0.10796152238676938
0.785,0.09283249011205144,0.014032162474056043,0.10747760990602441
0.7855,0.09241447485948993,0.013969170064802805,0.10699512735201482
0.786,0.09199622357133846,0.013906332354952077,0.10651382969891172
0.7865,0.0915777565332277,0.013843649803522045,0.10603372046250806
0.787,0.09116119299349101,0.0137811228631865,0.10555480311000262
0.7875,0.0907465242936063,0.013718783568916941,0.10507732300929054
0.788,0.09033166182711087,0.013656600485668514,0.1046010393875405
0.7885,0.08991869597172476,0.013594574048237518,0.10412595557502091
0.789,0.08950761805678237,0.013532735845368987,0.10365231352181054
0.7895,0.08909636790795251,0.013471054854927098,0.10317987561770361
0.79,0.08868700728192067,0.01340956237058589,0.10270888155271926
0.7905,0.08827952749711815,0.013348227643998095,0.10223909581370122
0.791,0.08787189656337875,0.013287081675426249,0.1017707558433195
0.7915,0.08746614786647103,0.013226124443026878,0.10130386147426672
0.792,0.08706227271516184,0.013165325606837015,0.10083818032135561
0.7925,0.08665826705503797,0.013104715730794143,0.1003739464852785
0.793,0.08625613615154884,0.013044174638557315,0.09991023949024158
0.7935,0.08585389442329878,0.01298394313031834,0.09944890371547922
0.794,0.0854535284851683,0.012923692158780562,0.09898741886399114
0.7945,0.08505307114782476,0.012863720777158947,0.09852807549682514
0.795,0.08465449045714378,0.012803732867799789,0.09806860553750119
0.7955,0.08425777761867362,0.012744318147875931,0.09761352585163961
0.796,0.08386099288622338,0.012684594976671331,0.09715608362140984
0.7965,0.08346607668304556,0.01262544239190213,0.0967030117272872
0.797,0.08307302020990626,0.012565986957363983,0.09624762019288195
0.7975,0.08267991091178707,0.01250709949224412,0.09579657894986549
0.798,0.08228676709897162,0.012448201355288534,0.09534545596724552
0.7985,0.08189737842408007,0.012389295302694574,0.09489427235577418
0.799,0.08150607879273296,0.012330951926440641,0.0944473984940145
0.7995,0.08111851656351865,0.012272600709105625,0.09400046457446576
0.8,0.08073093827667335,0.012214525615186284,0.09355564558800812
0.8005,0.08034706184845461,0.012156445422318035,0.09311078754678305
0.801,0.07996132831649289,0.01209864140135444,0.09266804481004441
0.8015,0.07957927898970922,0.0120411122390953,0.09222740731949795
0.802,0.07919540789912784,0.011983580693265234,0.0917867515722853
0.8025,0.07881338850934162,0.011926049418318556,0.09134609789987042
0.803,0.07843140591754338,0.011868794341920683,0.0909075597360195
0.8035,0.07805307188753424,0.011811542164145756,0.0904690437738119
0.804,0.07767298579333805,0.011754566156954424,0.09003264310597224
0.8045,0.07729653035870683,0.011697864988166948,0.08959834752883483
0.805,0.07692012830804455,0.0116414373320297,0.08916614688795403
0.8055,0.07654379667294485,0.011585015111282043,0.08873398787876638
0.806,0.07617106012319977,0.011528866350494977,0.08830392340226559
0.8065,0.07579664800088086,0.011472725551988245,0.0878739199118645
0.807,0.07542407626829938,0.011416858135890608,0.0874460103601542
0.8075,0.07505333587918202,0.011361001171211938,0.08701818085979257
0.808,0.07468441783172164,0.01130515717280492,0.08659045067298214
0.8085,0.07431560196868517,0.011249846704953607,0.08616680699735951
0.809,0.07394690472791811,0.011194291315463064,0.08574128737478662
0.8095,0.07357834245772914,0.011139010276493236,0.08531786910603553
0.81,0.07321161715620715,0.01108400223321232,0.0848965418139399
0.8105,0.07284671966762964,0.01102926583747912,0.08447729517257926
0.811,0.07248364088190752,0.010974547046616361,0.08405818337354257
0.8115,0.07212071107449665,0.010920099728589384,0.08364115088705645
0.812,0.07175959847774878,0.010865672342325312,0.0832242710654388
0.8125,0.07139864995918635,0.010811516230174954,0.08280946903428467
0.813,0.07103951700029557,0.010757382339334258,0.08239483720449872
0.8135,0.07068056297002476,0.01070327304522782,0.08198039377035132
0.814,0.07032342269076591,0.010649435919165274,0.0815680349736149
0.8145,0.06996647594166294,0.010595869592149932,0.08115775032862893
0.815,0.06961134097840348,0.010542329953158437,0.08074767009725502
0.8155,0.06925641389852547,0.010489060843444264,0.08033966195136256
0.816,0.06890329648400174,0.010436060896055905,0.0799337154209559
0.8165,0.06855040105840988,0.010383089668721476,0.07952798886824392
0.817,0.06819931302357812,0.010330149448860265,0.07912249981343128
0.8175,0.06785002312276599,0.010277479155097,0.07871907822412241
0.818,0.06749941361219489,0.010224841972762898,0.07831591024770276
0.8185,0.06715216206580378,0.010172474377252789,0.07791480713816008
0.819,0.06680515869584058,0.010120374987849606,0.07751575832006306
0.8195,0.06645841815849793,0.01006807876806991,0.07711520190408414
0.82,0.06611347731750486,0.010016283415572681,0.07671848181899857
0.8205,0.06576881243154498,0.009964525080579618,0.07632204526489972
0.821,0.0654259443635477,0.009912805949179374,0.07592590898586282
0.8215,0.06508336512916749,0.009861355256920099,0.07553182878316696
0.822,0.06474257968672978,0.009809945725566704,0.07513806384732992
0.8225,0.06440209571356516,0.009758579501835916,0.07474463062086248
0.823,0.06406192726268982,0.009707705764322793,0.07435496953156093
0.8235,0.06372355556351471,0.009656652527875571,0.07396393359241331
0.824,0.0633869711256927,0.009605867782564675,0.07357495412785872
0.8245,0.06305071269597809,0.009555350116383825,0.07318802032281001
0.825,0.0627162380670911,0.009504879264299776,0.07280144508453555
0.8255,0.06238210135873047,0.009454674996577275,0.07241691171614897
0.826,0.06204974484866158,0.00940451935557801,0.07203275079812424
0.8265,0.061717737932630815,0.009354629782775166,0.07165062779648454
0.827,0.06138609398848382,0.009304790613528353,0.07126889085463733
0.8275,0.06105623215284199,0.009255003868337953,0.07088755544835496
0.828,0.06072674454837312,0.009205483514955775,0.0705082604371221
0.8285,0.06039764428790233,0.009156017300493856,0.07012938009624126
0.829,0.06007032754114111,0.009106816895684326,0.06975253569145945
0.8295,0.059744784642581684,0.009057672309169646,0.06937611881999126
0.83,0.05941963777562335,0.009008585496787791,0.06900014446233531
0.8305,0.05909489971760734,0.008959764703651006,0.06862620764612758
0.831,0.05877193640629582,0.008911208488104498,0.0682542973291918
0.8315,0.05844939227991888,0.008862711342486625,0.06788283945105573
0.832,0.05812861829622942,0.008814275172596402,0.0675118486089508
0.8325,0.057808273640555644,0.008765901869638723,0.06714133928832657
0.833,0.057488370658483945,0.008717794042445442,0.0667728633464277
0.8335,0.0571702379752206,0.00866975060338535,0.06640488057745739
0.834,0.05685255670061012,0.008621971929932878,0.06603892574785457
0.8345,0.0565353389152314,0.008574259131088995,0.06567347547665447
0.835,0.05621989109639771,0.008526810368267499,0.0653100475566542
0.8355,0.05590491609521778,0.008479428932015172,0.0649471353161688
0.836,0.05559170575863313,0.008432116624122759,0.06458475255579127
0.8365,0.05527897733986821,0.008385068302696424,0.06422439176704313
0.837,0.054966742488920486,0.008338090500942823,0.06386457111499101
0.8375,0.054656271248785394,0.008291184981094228,0.06350530409723468
0.838,0.05434630227371511,0.00824454332595087,0.06314805811849565
0.8385,0.054036846949200176,0.008197975283624705,0.06279137596800939
0.839,0.05372915370589159,0.008151670273765024,0.062436708482110845
0.8395,0.05342198240949109,0.008105440173867273,0.06208261475978447
0.84,0.053116567221252096,0.008059286682012251,0.061729107807269756
0.8405,0.05281168205352931,0.008013395994491695,0.061377613771993814
0.841,0.052507337864068165,0.007967583152367426,0.06102671598388581
0.8415,0.05220474755522693,0.007921849814299171,0.060676427147244395
0.842,0.05190270590198002,0.00787637898220931,0.0603281489426204
0.8425,0.0516012235990982,0.007830808518969945,0.05997910762555094
0.843,0.05130031124082737,0.007785680983188835,0.059633458856469916
0.8435,0.051001153651940766,0.007740457039821648,0.0592870716654281
0.844,0.05070257311617529,0.007695495784465704,0.05894269650066175
0.8445,0.050405740586679376,0.007650619527217276,0.05859897236836877
0.845,0.050108338202560034,0.007605829832988714,0.05825591125480144
0.8455,0.04981269054274491,0.007561302355003162,0.05791485855405923
0.846,0.04951764705497773,0.0075168624739975305,0.05757447679153159
0.8465,0.0492243511270939,0.007472511715634605,0.05723477765284359
