radius,electron_density_mol_cm3,neutron_density_mol_cm3,mass_density_g_cm3
0.099,66.92679069358425,20.124903232927174,87.11240421561226
0.0995,66.70063984027101,19.98784552494297,86.74810570601386
0.1,66.47525316835541,19.85177296725016,86.38533066951078
0.1005,66.24757721168552,19.716654566212334,86.02407273503596
0.101,66.02068103905218,19.58254623840295,85.66432555816557
0.1015,65.79607697293407,19.44888927767118,85.30411859847541
0.102,65.56921737208478,19.315739509548283,84.94347034236782
0.1025,65.34464456368227,19.184382470728142,84.58824217567356
0.103,65.11934146560463,19.05309858320449,84.23062049773961
0.1035,64.8948151945546,18.923208480166206,83.87644207487085
0.104,64.6695739829808,18.79389091496722,83.52182974126012
0.1045,64.44511455348375,18.665498286657954,83.1687166356095
0.105,64.22143419260252,18.538477778877613,82.81900337556277
0.1055,63.99853019629434,18.411876919887934,82.46886167513033
0.106,63.77639986990171,18.286215983535538,82.12020030174095
0.1065,63.55211377773337,18.16105390624367,81.77113012534677
0.107,63.33007465728983,18.036838793260564,81.4235437493768
0.1075,63.10881129972933,17.913960861778758,81.07930176502983
0.108,62.886872954249185,17.791506986494426,80.73465615938048
0.1085,62.66571511196947,17.67004847609912,80.39147554653337
0.109,62.4438971876284,17.54946824012895,80.04975369921067
0.1095,62.22286443252172,17.429332472406532,79.70764905902969
0.11,62.00261406738479,17.31046349750674,79.36883396828749
0.1105,61.78172072972075,17.192192217305447,79.02963934080205
0.111,61.56161435672522,17.074764915973166,78.69189431247989
0.1115,61.343704619458286,16.958199170603052,78.35559268824146
0.112,61.123751300023386,16.842524772699257,78.02072829948266
0.1125,60.90458664281602,16.72775836692408,77.68729500396189
0.113,60.68620782001749,16.613813529731406,77.35528668568737
0.1135,60.46861201394851,16.50071329469156,77.02469725480489
0.114,60.25179641703279,16.388119334268726,76.69375468819219
0.1145,60.035758231760916,16.276785418520905,76.3659924136158
0.115,59.819117268719275,16.165927767178424,76.0378800232784
0.1155,59.600513293286284,16.055482199558515,75.70943409897892
0.116,59.38407554097974,15.946287872679573,75.38414266219955
0.1165,59.16842377688089,15.83792903047554,75.06024886522691
0.117,58.95355514669358,15.730389002249176,74.73774670299352
0.1175,58.73946680648679,15.623374806310208,74.41491670972687
0.118,58.52346075563277,15.517121184949485,74.09348118189632
0.1185,58.30824903636771,15.411681823744356,73.77343409610295
0.119,58.09650410893295,15.307492474189793,73.45646083301008
0.1195,57.882862462127754,15.20334113981317,73.13748128700988
0.12,57.670006452151306,15.100317038205676,72.82156364655364
0.1205,57.456610187363005,14.998108583185129,72.50701061359814
0.121,57.24400355255099,14.896378709302871,72.19215398880195
0.1215,57.032183625848226,14.795431599791158,71.87866460688805
0.122,56.82114749619957,14.695605103499927,71.5681844300736
0.1225,56.61089226332155,14.596254862877657,71.25740459234824
0.123,56.40011636203942,14.497663000316326,70.94797429434233
0.1235,56.19012522988537,14.39985989351341,70.63988767577396
0.124,55.97962695159077,14.302784150768073,70.3331389018091
0.1245,55.771201402152755,14.206503327439819,70.02772216295112
0.125,55.562272487587336,14.110681143485888,69.72202624746467
0.1255,55.354126258175626,14.015895337287573,69.41926322258675
0.126,55.14548999538777,13.921851824541077,69.11781492497892
0.1265,54.93890510787864,13.828251824199329,68.81609107823222
0.127,54.73057363028225,13.73503463631137,68.51410674962558
0.1275,54.52303215759174,13.642917656568278,68.21501830379799
0.128,54.316277694063196,13.551519409536008,67.91723548541957
0.1285,54.11030725531273,13.4605576780448,67.61919558751887
0.129,53.90387667135495,13.370274574832894,67.32246357236846
0.1295,53.69947008092392,13.281062699062941,67.02857707286661
0.13,53.49460683897772,13.192545782813617,66.73597349246792
0.1305,53.29052514939763,13.104097983003419,66.44158741214521
0.131,53.085999666177095,13.016705473230243,66.15002307229618
0.1315,52.88225913812766,12.929974014493169,65.85973819863064
0.132,52.67930055264372,12.843955395743338,65.57072717649179
0.1325,52.47712090868179,12.758590774979407,65.2829844158614
0.133,52.27451353770231,12.673624204616555,64.99500776866194
0.1335,52.072688407555844,12.589659501782194,64.70979142643336
0.134,51.87164249811185,12.506034824815814,64.4243432511898
0.1345,51.66899330103552,12.423120345353565,64.14015424645122
0.135,51.469506006141856,12.340908823450565,63.85721885775808
0.1355,51.269608365920476,12.259279604573145,63.575531555152594
0.136,51.06931116171782,12.17828602992243,63.295086833070755
0.1365,50.87096780113183,12.097982635932023,63.015879210234836
0.137,50.6733947679263,12.018096879949072,62.73645865256998
0.1375,50.47426459099091,11.939078905466799,62.45971525332756
0.138,50.27591693173659,11.860106317447503,62.18132900407469
0.1385,50.07834871512004,11.782347370096556,61.90703439568283
0.139,49.88155687818184,11.704952413608673,61.63253059932207
0.1395,49.68553836999906,11.628168263986435,61.35924398829337
0.14,49.489150608713935,11.551762677345971,61.0857625975824
0.1405,49.293539092470084,11.476256883163407,60.81490042658175
0.141,49.09870075307038,11.401330656425023,60.54523929347535
0.1415,48.90463253444508,11.326986502417242,60.27677387270583
0.142,48.709088204545196,11.25297400220707,60.008117108463054
0.1425,48.51544285177033,11.179576579420505,59.74065776160568
0.143,48.32256734552788,11.106746582325963,59.47439049518124
