energy_MeV,spectrum
6.86,0.13126876635252005
6.88,0.1311779651306988
6.9,0.1310850638806196
6.92,0.1309885625820981
6.94,0.1308874612216782
6.96,0.13078155979666864
6.98,0.13066965829092198
7.0,0.13055695677441037
7.02,0.1304400552013828
7.04,0.13031835356376556
7.06,0.13019185186155866
7.08,0.13005975008399714
7.1,0.12992714829970753
7.12,0.12978994645351946
7.14,0.12964834454812424
7.16,0.12950184257679373
7.18,0.12935014053549104
7.2,0.12919763848342344
7.22,0.129040636370803
7.24,0.12887913419762978
7.26,0.12871273195852123
7.28,0.1285419296602055
7.3,0.12836972734305113
7.32,0.12819322496803517
7.34,0.12801222253246639
7.36,0.12782632003096234
7.38,0.12763661747832478
7.4,0.12744511490146612
7.42,0.12724931226674585
7.44,0.12704910957281842
7.46,0.12684390681161004
7.48,0.12663570401003316
7.5,0.12642520117750705
7.52,0.12621049828846498
7.54,0.12599139534021572
7.56,0.1257671923233399
7.58,0.12554098927955173
7.6,0.1253119861980863
7.62,0.12507888306145049
7.64,0.12484137986560748
7.66,0.12459857659844671
7.68,0.12435477331782976
7.7,0.12410766999280742
7.72,0.12385646661261475
7.74,0.12360076317186924
7.76,0.12333965965846037
7.78,0.12307895615043396
7.8,0.12281415258723723
7.82,0.12254544897156136
7.84,0.12227234529667831
7.86,0.12199424155451437
7.88,0.12171623781369603
7.9,0.12143423401905297
7.92,0.12114833017193079
7.94,0.12085812626694706
7.96,0.1205635223027561
7.98,0.12026861833452832
8.0,0.11997001431651265
8.02,0.11966741024467226
8.04,0.11936040611362467
8.06,0.11904990193548044
8.08,0.1187386977479169
8.1,0.11842379351056549
8.12,0.11810498922073495
8.14,0.11778178487169724
8.16,0.11745588048632782
8.18,0.117128776084811
8.2,0.1167979716335063
8.22,0.11646346713241373
8.24,0.11612436256942274
8.26,0.11578355798355623
8.28,0.11544115337615983
8.3,0.11509514872032119
8.32,0.11474534401334906
8.34,0.11439093924447848
8.36,0.11403603446887982
8.38,0.11367882966233193
8.4,0.11331812480868743
8.42,0.11295371990525505
8.44,0.112584514937233
8.46,0.11221610997997589
8.48,0.11184470498235025
8.5,0.11146989993897358
8.52,0.11109149484715466
8.54,0.1107083896920917
8.56,0.11032658455452177
8.58,0.10994147937254643
8.6,0.10955317414751134
8.62,0.10916116887268836
8.64,0.10876536354673189
8.66,0.10837045823288598
8.68,0.1079723528759803
8.7,0.10757104747601484
8.72,0.10716604202626151
8.74,0.10675803653613962
8.76,0.10635053105274585
8.78,0.10594012553032914
8.8,0.10552641996350702
8.82,0.10510931435093392
8.84,0.10468980870606595
8.86,0.1042704030625436
8.88,0.10384799737865273
8.9,0.10342259165439331
8.92,0.1029933858790004
8.94,0.10256318009015129
8.96,0.10213227429188287
8.98,0.10169866845728277
9.0,0.10126196258096849
9.02,0.10082155665486635
9.04,0.10038115072876422
9.06,0.09993974478920588
9.08,0.09949563881331587
9.1,0.09904863279840294
9.12,0.09859742672697405
9.14,0.09814792067842065
9.16,0.09769651460430051
9.18,0.09724250849519431
9.2,0.0967856023470652
9.22,0.09632479614645696
9.24,0.09586638997814355
9.26,0.09540558377753532
9.28,0.09494227754328662
9.3,0.09447617127136063
9.32,0.09400686495637485
9.34,0.09353965866964706
9.36,0.09307015235197004
9.38,0.09259834600334382
9.4,0.09212363961569467
9.42,0.0916466331970963
9.44,0.09117142680271907
9.46,0.09069402037873822
9.48,0.09021431392380816
9.5,0.08973190743254641
9.52,0.0892480009211004
9.54,0.08876539442714741
9.56,0.08828088790762768
9.58,0.08779408135715874
9.6,0.08730437476766688
9.62,0.08681446817548377
9.64,0.08632526159272
9.66,0.08583415498438948
9.68,0.08534094834780097
9.7,0.08484474167084392
9.72,0.08434953500734306
9.74,0.08385442834518782
9.76,0.08335742165746582
9.78,0.08285841494283147
9.8,0.08235620818513734
9.82,0.0818567014637749
9.84,0.08135639473164752
9.86,0.08085428797529899
9.88,0.08035038119472936
9.9,0.0798430743684087
9.92,0.07933976759591277
9.94,0.07883496080323257
9.96,0.07832855398902247
9.98,0.07782024714924565
10.0,0.07730954027717397
10.02,0.07680243345354455
10.04,0.07629392661107648
10.06,0.07578401974976975
10.08,0.07527221286289629
