energy_MeV,spectrum
0.00348,4.064000859357366e-05
0.00696,0.00016204003426433747
0.01044,0.0003634200768473558
0.01392,0.000644020136181922
0.0174,0.0010031002121115586
0.02088,0.0014398003044544133
0.02436,0.001953400413058238
0.02784,0.0025431005377538674
0.03132,0.0032083006784144282
0.0348,0.003948000834828465
0.03828,0.004761601006869103
0.04176,0.005648301194367177
0.04524,0.0066074013971746705
0.04872,0.007638101615122415
0.0522,0.00873960184804125
0.05568,0.009911302095804295
0.05916,0.011152002358157812
0.06264,0.012462002635165231
0.06612,0.013840002926551659
0.0696,0.015284003231894189
0.07308,0.016795003551404272
0.07656,0.018372003884870453
0.08004,0.02001400423208128
0.08352,0.021720004592825293
0.087,0.02349000496710249
0.09048,0.025322005354489967
0.09396,0.027216005754987716
0.09744,0.02917200616859574
0.10092,0.03118900659510258
0.1044,0.03326500703408533
0.10788,0.03540100748575544
0.11136,0.03759500794969001
0.11484,0.039847008425889015
0.11832,0.04215600891414102
0.1218,0.044521009414234564
0.12528,0.04694200992616965
0.12876,0.049419010449946274
0.13224,0.05194901098493007
0.13572,0.054533011531332484
0.1392,0.05717101208915353
0.14268,0.05986001265775884
0.14616,0.06260101323735986
0.14964,0.06539301382774514
0.15312,0.06823501442870322
0.1566,0.0711270150402341
0.16008,0.07406701566191486
0.16356,0.07705601629395699
0.16704,0.080093016936149
0.17052,0.08317601758806797
0.174,0.08630501824971396
0.17748,0.0894800189210869
0.18096,0.09270001960197535
0.18444,0.09596402029216787
0.18792,0.09927202099166448
0.1914,0.10262002169961931
0.19488,0.10602002241856986
0.19836,0.10945002314386411
0.20184,0.11293002387973114
0.20532,0.11644002462194185
0.2088,0.12000002537472537
0.21228,0.12359002613385257
0.21576,0.1272300269035526
0.21924,0.13090002767959624
0.22272,0.13460002846198363
0.2262,0.1383500292549438
0.22968,0.14213003005424765
0.23316,0.14595003086200972
0.23664,0.1498000316761155
0.24012,0.15368003249656498
0.2436,0.15760003332547265
0.24708,0.16155003416072403
0.25056,0.1655300350023191
0.25404,0.16955003585237238
0.25752,0.1735900367066548
0.261,0.17767003756939548
0.26448,0.1817800384384798
0.26796,0.18591003931179328
0.27144,0.19008004019356498
0.27492,0.1942700410795658
0.2784,0.19849004197191034
0.28188,0.20273004286848395
