energy_MeV,spectrum
0.003464,4.0645998032395844e-05
0.006928,0.00016205999215494933
0.010392,0.0003634799824045476
0.013856,0.0006441199688192395
0.01732,0.001003199951436784
0.020784,0.0014399999302920341
0.024248,0.0019536999054246855
0.027712,0.0025435998768686234
0.031176,0.003208799844667416
0.03464,0.0039486998088501075
0.038104,0.0047624997694554255
0.041568,0.005649399726522095
0.045032,0.006608699680084004
0.048496,0.007639599630179877
0.05196,0.008741299576848443
0.055424,0.009913299520113904
0.058888,0.011154999460005305
0.062352,0.01246499939659042
0.065816,0.013841999329932178
0.06928,0.01528799925993376
0.072744,0.01679899918678881
0.076208,0.0183759991104489
0.079672,0.020018999030914048
0.083136,0.021724998948329473
0.0866,0.023494998862646763
0.090064,0.025327998773914333
0.093528,0.027222998682180585
0.096992,0.029178998587493933
0.10046,0.03119599848985437
0.10392,0.03327299838931031
0.10738,0.03540999828586175
0.11085,0.03760499817960551
0.11431,0.03985699807059
0.11778,0.04216699795876681
0.12124,0.04453299784423275
0.1247,0.04695599772693941
0.12817,0.04943299760703203
0.13163,0.051963997484510596
0.1351,0.054548997359375115
0.13856,0.05718799723162559
0.14202,0.05987799710140723
0.14549,0.06261999696867164
0.14895,0.06541299683346724
0.15242,0.068256996695794
0.15588,0.07114899655579718
0.15934,0.07409099641337993
0.16281,0.07708099626863908
0.16627,0.08011899612157464
0.16974,0.083203995972235
0.1732,0.08633399582071699
0.17666,0.08951099566692379
0.18013,0.09273199551100063
0.18359,0.09599799535289909
0.18706,0.09930699519271599
0.19052,0.10265999503040293
0.19398,0.10604999486629876
0.19745,0.10948999469977418
0.20091,0.11296999453131326
0.20438,0.116489994360916
0.20784,0.1200399941890665
0.2113,0.1236399940147966
0.21477,0.12727999383859034
0.21823,0.13094999366093185
0.2217,0.13465999348133703
0.22516,0.13840999329980586
0.22862,0.14218999311682246
0.23209,0.1460099929319027
0.23555,0.14985999274553072
0.23902,0.15374999255722238
0.24248,0.15766999236746182
0.24594,0.161619992176249
0.24941,0.16560999198309984
0.25287,0.16961999178898252
0.25634,0.17366999159292884
0.2598,0.17774999139542294
0.26326,0.1818599911964648
0.26673,0.1859999909960544
0.27019,0.19015999079467583
0.27366,0.19435999059136094
0.27712,0.19857999038707788
0.28058,0.20282999018134257
0.28405,0.20710998997415497
0.28751,0.21140998976599923
0.29098,0.21572998955687536
0.29444,0.22008998934581514
0.2979,0.22445998913427082
0.30137,0.22885998892127427
0.30483,0.2332799887073095
0.3083,0.2377199884923766
0.31176,0.24218998827599147
0.31522,0.24667998805863817
0.31869,0.2511799878408008
0.32215,0.25570998762151115
0.32562,0.26025998740125333
0.32908,0.2648199871805114
0.33254,0.26940998695831725
0.33601,0.27400998673563903
0.33947,0.27862998651199267
0.34294,0.2832599862878622
0.3464,0.2879099860627636
0.34986,0.29257998583669675
0.35333,0.2972599856101459
0.35679,0.3019599853826268
0.36026,0.3066699851546237
0.36372,0.31139998492565235
0.36718,0.3161299846966811
0.37065,0.3208799844667416
0.37411,0.325639984236318
0.37758,0.3304199840049263
0.38104,0.3351999837735346
0.3845,0.3399999835411747
0.38797,0.34479998330881484
0.39143,0.34960998307597085
0.3949,0.3544399828421587
0.39836,0.3592699826083466
0.40182,0.36410998237405034
0.40529,0.36894998213975416
0.40875,0.3737999819049739
0.41222,0.37865998166970943
0.41568,0.38352998143396094
0.41914,0.38839998119821256
0.42261,0.39326998096246407
0.42607,0.3981499807262315
0.42954,0.4030399804895149
