energy_MeV,spectrum
0.018784,1.475301671961146e-06
0.037567,5.889706674811605e-06
0.056351,1.3226014989058575e-05
0.075135,2.3467026595209254e-05
0.093919,3.659504147320418e-05
0.1127,5.259405960491053e-05
0.13149,7.144608096992883e-05
0.15027,9.313510555012629e-05
0.16905,0.00011764013332170352
0.18784,0.00014495016427219418
0.20662,0.0001750501983845988
0.2254,0.0002079102356249182
0.24419,0.00024353027599315248
0.26297,0.00028188031945530247
0.28176,0.00032294036598870226
0.30054,0.00036671041559335174
0.31932,0.0004131604682352518
0.33811,0.0004622905239144026
0.35689,0.0005140605825854718
0.37567,0.0005684606442371267
0.39446,0.000625490708869367
0.41324,0.0006851107764368607
0.43203,0.0007473208469396078
0.45081,0.0008120909203436094
0.46959,0.0008794209966488652
0.48838,0.0009492910758327094
0.50716,0.0010217011578951417
0.52594,0.0010966012427794975
0.54473,0.0011739013303837791
0.56351,0.001253801420934647
0.5823,0.001336101514205441
0.60108,0.001420801610196161
0.61986,0.0015079017089068066
0.63865,0.0015975018104507086
0.65743,0.0016894019146012063
0.67621,0.00178370202147163
0.695,0.0018804021310619796
0.71378,0.001979402243258925
0.73257,0.002080802358175796
0.75135,0.002184402475585933
0.77013,0.002290402595715996
0.78892,0.002398602718339324
0.8077,0.0025090028434559173
0.82648,0.002621802971292437
0.84527,0.0027367031015088916
0.86405,0.002853903234331942
0.88284,0.0029732033695349276
0.90162,0.003094803507344509
0.9204,0.0032185036475340257
0.93919,0.0033443037901034773
0.95797,0.003472303935166195
0.97675,0.003602404082608847
0.99554,0.0037346042324314342
1.0143,0.0038690043847472875
1.0331,0.004005304539216415
1.0519,0.004143804696178808
1.0707,0.0042842048552944765
1.0895,0.00442670501679008
1.1082,0.004571205180552288
1.127,0.004717705346581101
1.1458,0.004866205514876519
1.1646,0.005016705685438542
1.1834,0.00516910585815384
1.2022,0.005323406033022411
1.2209,0.005479706210157588
1.2397,0.005637806389332711
1.2585,0.0057979065707744375
1.2773,0.005959806754256109
1.2961,0.006123606939891054
1.3149,0.006289207127565945
1.3336,0.00645670731739411
1.3524,0.00662600750926222
1.3712,0.006797107703170274
1.39,0.006969907899004942
1.4088,0.007144508096879554
1.4276,0.007320908296794111
1.4463,0.007499108498748613
1.4651,0.007678908702516398
1.4839,0.007860508908324128
1.5027,0.008043709115945144
1.5215,0.008228709325606102
1.5403,0.008415309537080345
1.559,0.008603509750367869
1.5778,0.00879340996558201
1.5966,0.008985010182722766
1.6154,0.009178110401563473
1.6342,0.009372810622217467
1.653,0.009569110844684743
1.6718,0.009767011068965303
1.6905,0.009966511295059146
1.7093,0.010167011522286294
1.7281,0.010370011752346697
1.7469,0.010574011983540403
1.7657,0.010779012215867412
1.7845,0.010986012450461023
1.8032,0.011195012687321242
1.822,0.011405012925314761
1.8408,0.011616013164441585
1.8596,0.011829013405835012
1.8784,0.012043013648361743
1.8972,0.012259013893155079
1.9159,0.012476014139081715
1.9347,0.012694014386141657
1.9535,0.012914014635468202
1.9723,0.01313501488592805
1.9911,0.0133570151375212
2.0099,0.013581015391380954
2.0286,0.013806015646374013
2.0474,0.014032015902500371
2.0662,0.014259016159760034
2.085,0.014488016419286301
2.1038,0.014718016679945873
2.1226,0.014949016941738745
2.1413,0.015182017205798221
2.1601,0.015416017470991
2.1789,0.015650017736183783
2.1977,0.015886018003643167
2.2165,0.016124018273369154
2.2353,0.016362018543095148
2.254,0.01660201881508774
2.2728,0.016842019087080336
2.2916,0.017084019361339534
2.3104,0.017327019636732034
2.3292,0.01757101991325784
2.348,0.017816020190916947
2.3668,0.01806202046970936
2.3855,0.018309020749635068
2.4043,0.018557021030694086
2.4231,0.018806021312886403
2.4419,0.01905602159621202
2.4607,0.019308021881804246
2.4795,0.01956002216739647
2.4982,0.019813022454121997
2.517,0.020067022741980828
2.5358,0.02032202303097296
2.5546,0.020578023321098392
2.5734,0.020835023612357128
2.5922,0.02109302390474917
2.6109,0.021351024197141206
2.6297,0.02161102449179985
2.6485,0.0218710247864585
2.6673,0.022133025083383745
2.6861,0.022395025380309
2.7049,0.022658025678367548
2.7236,0.0229210259764261
2.7424,0.023186026276751256
2.7612,0.02345102657707641
2.78,0.023718026879668175
2.7988,0.023984027181126633
2.8176,0.024252027484851696
2.8363,0.024521027789710065
2.8551,0.02479002809456843
2.8739,0.025060028400560097
2.8927,0.025330028706551766
2.9115,0.025601029013676738
2.9303,0.025873029321935016
2.949,0.02614602963132659
2.9678,0.02641902994071817
2.9866,0.026693030251243047
3.0054,0.026968030562901226
3.0242,0.02724303087455941
3.043,0.02751903118735089
3.0617,0.027795031500142377
3.0805,0.02807203181406716
3.0993,0.028350032129125253
3.1181,0.02862803244418334
3.1369,0.028906032759241432
3.1557,0.029186033076566125
3.1745,0.029465033392757516
3.1932,0.02974603371121551
3.212,0.030026034028540205
3.2308,0.030308034348131507
3.2496,0.030589034666589503
3.2684,0.0308720349873141
3.2872,0.0311540353069054
3.3059,0.03143803562876331
3.3247,0.03172103594948791
3.3435,0.03200503627134581
3.3623,0.03228903659320371
3.3811,0.03257403691619492
3.3999,0.03285903723918612
3.4186,0.033145037563310636
3.4374,0.03343103788743514
3.4562,0.03371703821155965
3.475,0.034004038536817466
3.4938,0.034291038862075275
3.5126,0.034578039187333084
3.5313,0.034866039513724204
