energy_MeV,spectrum
0.38349,0.0
0.38359,0.0
0.38369,0.002059953155619425
0.38379,0.02265948584478813
0.38389,0.19260562968069914
0.38399,1.1865330769634517
0.38409,5.216831730445478
0.38419,16.33027945768709
0.38429,36.50443169595369
0.38439,59.138168125009116
0.38449,71.93459776753855
0.38459,70.48233072021351
0.38469,61.822287220987214
0.38479,53.68959175596688
0.38489,48.115358238149
0.38499,44.12522877620766
0.38509,40.805614099946204
0.38519,37.820741828210025
0.38529,35.08100399424927
0.38539,32.55035141603816
0.38549,30.209214537619825
0.38559,28.040083756296013
0.38569,26.028539399256406
0.38579,24.16325172357862
0.38589,22.43083103308164
0.38599,20.822007538101687
0.38609,19.32751144897497
0.38619,17.940132929296354
0.38629,16.650602189402047
0.38639,15.45376934614551
0.38649,14.341394586492274
0.38659,13.308328027295795
0.38669,12.348389808780222
0.38679,11.457460024428332
0.38689,10.629358814464254
0.38699,9.86099604300475
0.38709,9.147222135896257
0.38719,8.484947163250858
0.38729,7.870051733539634
0.38739,7.299444062916718
0.38749,6.770036178449785
0.38759,6.277707555635622
0.38769,5.821427908851934
0.38779,5.398107411208456
0.38789,5.004656544807916
0.38799,4.640044612037363
0.38809,4.302212380621821
0.38819,3.9880696116803747
0.38829,3.697616099217701
0.38839,3.4277622223388597
0.38849,3.1774780044145445
0.38859,2.9447030801954863
0.38869,2.7294380676676617
0.38879,2.530652475213448
0.38889,2.3452568879332354
0.38899,2.1732506878410436
0.38909,2.014634286927527
0.38919,1.866317652307096
0.38929,1.729330863606721
0.38939,1.6026436352041065
0.38949,1.4852262994629315
0.38959,1.376048776756225
0.38969,1.2751110670839871
0.38979,1.1813831938169086
0.38989,1.0948651569549905
0.38999,1.0145269798689236
0.39009,0.9403686728584741
0.39019,0.8713602489945673
0.39029,0.8064716595495308
0.39039,0.7477630225782422
0.39049,0.6931742715246553
0.39059,0.6416754297594615
0.39069,0.594296535710567
0.39079,0.5510375172796078
0.39089,0.5098384315077331
0.39099,0.4727592728526253
0.39109,0.4377400880556671
0.39119,0.40581081254710194
0.39129,0.3759414799973877
0.39139,0.34813209040652426
0.39149,0.32238269527334296
0.39159,0.29869322249947994
0.39169,0.2770637132840004
0.39178999999999997,0.0
0.85963,0.0
0.85973,0.0
0.8598300000000001,0.008969814139227789
0.85993,0.03587925673630779
0.86003,0.10763777289986766
0.8601300000000001,0.28703405209649946
0.86023,0.7355247994220582
0.86033,1.7670535281376396
0.8604299999999999,3.964658058176605
0.86053,8.323987681224958
0.86063,16.369911295188214
0.86073,30.129606597554634
0.8608300000000001,51.90831687794264
0.86093,83.7601242539694
0.86103,126.60893037346939
0.8611300000000001,179.52186556816267
0.86123,239.18907101232267
0.86133,300.02235232956457
0.8614299999999999,355.46477518740477
0.86153,399.30922801528425
0.86163,427.51929432945786
0.86173,438.9199284424355
0.8618300000000001,435.1705460197568
0.86193,419.8501030103423
0.86203,397.22823107255346
0.8621300000000001,371.12607114433547
0.86223,344.35117513549346
0.86233,318.5988379692001
0.8624299999999999,294.6225240557545
0.86253,272.6464787553649
0.86263,252.52718503749793
0.86273,234.076276799579
0.8628300000000001,217.10538793903314
0.86293,201.42615235328577
0.86303,186.91299264062027
0.8631300000000001,173.46724084254512
0.86323,160.97228937175217
0.86333,149.39225897060805
0.8634299999999999,138.6284816806213
0.86353,128.64507824415853
0.86363,119.3702901459533
0.86373,110.75029849955554
0.8638300000000001,102.74922404733205
0.86393,95.32221771724116
0.86403,88.42443312818564
0.8641300000000001,82.02895097014465
0.86423,76.0819676053527
0.86433,70.56553264121592
0.8644299999999999,65.43479431474836
0.86453,60.68079267833754
0.86463,56.27661380385128
0.86473,52.17740861924799
0.8648300000000001,48.383177124527656
0.86493,44.858040959038426
0.86503,41.58406049396366
0.8651300000000001,38.55226232696929
0.86523,35.73574239671896
0.86533,33.12552371295284
0.8654299999999999,30.703675616668708
0.86553,28.461221117606684
0.86563,26.380225071857353
0.86573,24.451714077086613
0.8658300000000001,22.657751195422154
0.86593,20.99833552988252
0.86603,19.455527451651086
0.8661300000000001,18.0293260637464
0.86623,16.710764242704464
0.86633,15.481899668764306
0.8664299999999999,14.351703950297136
0.86653,13.293264953133662
0.86663,12.315555182626527
0.86673,11.409603927385977
0.8668300000000001,10.575411187412001
0.86693,9.79503733388796
0.86703,9.077452181222176
0.8671300000000001,8.404716190296146
0.8672300000000001,7.785798906423764
0.86733,7.220700867793892
0.8674299999999999,6.682511644501976
0.86753,6.1891718520442485
0.86763,5.74068104192999
0.86773,5.310130040028663
0.8678300000000001,4.9244280204708035
0.86793,4.556665719427733
0.86803,4.224782586319807
0.8681300000000001,3.9108391717266704
0.8682300000000001,3.623805020962213
0.86833,3.3547106784106875
0.8684299999999999,3.1125256893859854
0.86853,2.8793104250714614
0.86863,2.6640348792717257
0.86873,2.466698962288635
0.86883,0.0
