radius,pp fraction,pep fraction,hep fraction,7Be fraction,8B fraction,13N fraction,15O fraction,17F fraction
0.129,6.84561337,6.22154333,6.77989793,2.27150645,0.190456495,0.371663891,0.505980446,0.346742127
0.1295,6.80956063,6.16854758,6.77304027,2.22428189,0.182229874,0.365451585,0.488548771,0.333684154
0.13,6.77093229,6.11345318,6.76347374,2.177083,0.174257661,0.360880379,0.471468045,0.320944412
0.1305,6.74097563,6.06636605,6.76248101,2.13338692,0.166782355,0.358408969,0.455441831,0.308990842
0.131,6.69442504,6.00469748,6.74456291,2.08560837,0.159302802,0.358170573,0.43898326,0.296843935
0.1315,6.66584537,5.95921742,6.74474432,2.04377955,0.152391999,0.360163898,0.423932731,0.285686536
0.132,6.63649885,5.91338361,6.74396573,2.00288335,0.145863039,0.366635924,0.409512452,0.275056799
0.1325,6.5869292,5.84991609,6.72229334,1.95707861,0.139275858,0.37632446,0.394516214,0.264138554
0.133,6.55495724,5.8021174,6.71859753,1.91672745,0.13314625,0.388626647,0.380715143,0.254044834
0.1335,6.51950482,5.7515555,6.71113413,1.87639431,0.127274981,0.406477096,0.367283619,0.244286649
0.134,6.48135896,5.69889352,6.70067117,1.83615609,0.121622698,0.429439249,0.354176168,0.234818468
0.1345,6.44719469,5.64995909,6.69419216,1.79778627,0.116271473,0.458157912,0.341682996,0.225821695
0.135,6.40896845,5.5977694,6.68323671,1.75920124,0.111118375,0.493245915,0.329457654,0.21707885
0.1355,6.3667163,5.54231826,6.66788804,1.72026647,0.106110172,0.534479958,0.317410412,0.208515747
0.136,6.32899788,5.49099387,6.65716302,1.68311545,0.101338278,0.581626691,0.305875452,0.2003376
0.1365,6.29310791,5.44150796,6.64816925,1.64719989,0.096805275,0.636797557,0.294804554,0.192527492
0.137,6.25550474,5.3908317,6.63714847,1.61166864,0.0924687444,0.701671614,0.284055935,0.184997764
0.1375,6.21769986,5.34024682,6.62571195,1.57683549,0.0883259897,0.774928179,0.273658904,0.177758322
0.138,6.17482427,5.2855874,6.608621,1.5414657,0.0843007758,0.857090493,0.263387607,0.170661381
0.1385,6.14003423,5.23802013,6.60005767,1.5086101,0.0805140671,0.948237602,0.253693259,0.163981945
0.139,6.09755384,5.18423035,6.58292145,1.47473646,0.0768367025,1.05045376,0.244072811,0.157419843
0.1395,6.06355285,5.13782804,6.57480397,1.44341087,0.0733884174,1.16171949,0.235018079,0.151264165
0.14,6.01903811,5.08288219,6.5549568,1.41048463,0.0700186649,1.28342315,0.225947395,0.145166339
0.1405,5.97958173,5.03236675,6.54049358,1.37915986,0.0668028373,1.41363039,0.217245298,0.139338956
0.141,5.94141951,4.9831922,6.52723216,1.34876871,0.0637441622,1.55490997,0.208860579,0.133765122
0.1415,5.90230091,4.93349763,6.51265871,1.31884084,0.060822223,1.70829039,0.200723593,0.128402206
0.142,5.86478098,4.88539935,6.49960992,1.28989666,0.0580498472,1.87284063,0.192898863,0.123285486
0.1425,5.81893542,4.83068204,6.47703438,1.25983697,0.0553387798,2.04456939,0.185088581,0.118224812
0.143,5.78423238,4.78533559,6.46678426,1.23250757,0.0528013552,2.22555196,0.177764927,0.113498424
0.1435,5.74291546,4.7348835,6.44876239,1.20457522,0.0503602699,2.41713426,0.170553693,0.108896769
0.144,5.70060875,4.68384988,6.42939423,1.17695137,0.0480086975,2.6157871,0.163514849,0.104436752
0.1445,5.66371964,4.63746702,6.41595448,1.1508995,0.0457892568,2.82398821,0.156808626,0.100217434
0.145,5.62038628,4.5861401,6.39488891,1.12423722,0.0436429785,3.03773055,0.150189975,0.0960915818
0.1455,5.5831339,4.53995324,6.38058558,1.09918678,0.0416156754,3.2590462,0.143887931,0.092188584
0.146,5.54351789,4.49216305,6.36322494,1.07431924,0.0396834149,3.48555258,0.137771642,0.0884350013
0.1465,5.49941768,4.44101695,6.3404465,1.04913898,0.0378108764,3.71304249,0.131752606,0.0847652824
0.147,5.46223816,4.3956191,6.32549916,1.02561705,0.0360432409,3.9482895,0.126027726,0.0812989341
0.1475,5.41933325,4.34594681,6.30355139,1.00165887,0.0343396814,4.18262047,0.120408552,0.0779213147
0.148,5.38438689,4.30283419,6.29069912,0.979537921,0.0327457015,4.4238291,0.115106923,0.0747591903
0.1485,5.33642792,4.24972283,6.26218795,0.955775656,0.0311805802,4.65301705,0.109796918,0.0716040699
0.149,5.29908603,4.20512835,6.24609085,0.934055651,0.0297004683,4.89183574,0.104760406,0.0686307865
0.1495,5.26356124,4.16228863,6.23178978,0.913235901,0.0283160939,5.13182656,0.0999743239,0.065830155
0.15,5.21674829,4.11090773,6.20366403,0.891124219,0.0269632878,5.3541582,0.0952237356,0.063051911
0.1505,5.18028629,4.06776019,6.18778577,0.870938373,0.0256870862,5.58568415,0.0907237825,0.0604394246
0.151,5.13860716,4.02086704,6.16527582,0.850479709,0.0244660908,5.80497519,0.0863564016,0.0579107608
0.1515,5.09656766,3.97390906,6.14207248,0.830328735,0.0232912425,6.0181802,0.0821208294,0.0554642597
0.152,5.06132169,3.93243602,6.12684474,0.811616994,0.0221917821,6.23434612,0.0781214488,0.0531712719
0.1525,5.01447293,3.88234409,6.09708894,0.791675818,0.0211182481,6.42338781,0.0741765759,0.0508968594
0.153,4.97832702,3.84059392,6.08030703,0.773537877,0.0201053356,6.62381612,0.0704357454,0.0487589918
0.1535,4.93966094,3.79725153,6.06001332,0.755567192,0.0191486421,6.80853622,0.0668661881,0.0467187622
0.154,4.89660482,3.75082484,6.03396681,0.737371234,0.0182258511,6.97490407,0.0634036573,0.0447318175
0.1545,4.85649992,3.7068162,6.01136868,0.719870036,0.0173429988,7.13813007,0.060074607,0.0428256784
0.155,4.81775863,3.6640848,5.99017684,0.702933666,0.0165050062,7.29294066,0.0568964045,0.041006663
0.1555,4.77781511,3.62071516,5.96714065,0.686233959,0.0157073149,7.43318752,0.0538561919,0.0392613635
0.156,4.73888808,3.57835041,5.94506635,0.670025775,0.014949428,7.56324883,0.0509559124,0.0375937826
0.1565,4.69949791,3.53589831,5.9220649,0.654129095,0.0142285443,7.67914303,0.0481893489,0.0359962741
0.157,4.65810985,3.4921926,5.89622194,0.638306825,0.0135365847,7.77881744,0.0455308122,0.0344510005
0.1575,4.61858811,3.45006698,5.87251397,0.622995737,0.0128747606,7.8720181,0.0429829664,0.0329675211
0.158,4.58362443,3.41156985,5.85432177,0.608616663,0.0122562861,7.96081675,0.0405928473,0.0315761613
0.1585,4.53696876,3.36476438,5.82063624,0.593197437,0.0116528267,8.00943101,0.0382786559,0.030195666
0.159,4.50283002,3.32722248,5.80306238,0.579408049,0.0110818696,8.07973657,0.0360714518,0.0288988735
0.1595,4.4635941,3.28631626,5.77836601,0.565483405,0.0105439418,8.12036336,0.0340037918,0.0276600124
0.16,4.42192988,3.24385398,5.75020009,0.551543299,0.0100248536,8.14471688,0.032017301,0.0264555798
0.1605,4.38634303,3.20597943,5.72976838,0.538534091,0.00953451332,8.17281018,0.0301357912,0.0253175238
0.161,4.34538923,3.16452992,5.70180288,0.525289268,0.00906676653,8.17379781,0.0283586602,0.0242180985
0.1615,4.30748591,3.1254482,5.677653,0.512596415,0.00861988737,8.1729841,0.0266622224,0.023165315
0.162,4.26997439,3.08690004,5.65367259,0.500251838,0.00819716302,8.16078374,0.0250664536,0.0221626523
0.1625,4.23315746,3.04910874,5.63023183,0.488288689,0.00779835914,8.13797562,0.0235705479,0.0212104102
0.163,4.18914507,3.00642575,5.59676911,0.475823756,0.00740997379,8.08902147,0.0221351,0.0202716277
0.1635,4.1553843,2.97109214,5.57703782,0.464526984,0.00704050974,8.05911131,0.0207575815,0.0193839307
0.164,4.11716506,2.93296128,5.55075935,0.453169417,0.00669390639,8.00428301,0.0194893022,0.0185394929
0.1645,4.07872882,2.89488428,5.52385766,0.442015941,0.00636238178,7.94078477,0.018286866,0.0177269295
0.165,4.04047428,2.85712914,5.49689855,0.431091236,0.00604503388,7.87025566,0.0171455268,0.0169448525
0.1655,4.00482681,2.82140435,5.4731992,0.420647973,0.00574496103,7.79766647,0.0160734277,0.0162023737
0.166,3.96751145,2.78479378,5.44678874,0.410333811,0.00546149413,7.7121132,0.0150770879,0.0154943179
0.1665,3.92845997,2.74718126,5.41764424,0.400060297,0.0051889589,7.61657532,0.0141317798,0.0148086098
0.167,3.89359924,2.71262489,5.3940862,0.390345895,0.00493009348,7.52499181,0.0132369213,0.014156456
0.1675,3.85560962,2.67619472,5.36569272,0.380620945,0.00468486636,7.41897307,0.0124073889,0.0135317917
0.168,3.81903702,2.64090455,5.33902413,0.371190747,0.00445011535,7.31158897,0.011620175,0.0129315667
0.1685,3.78229502,2.60570966,5.31177967,0.361950655,0.00422661619,7.19872953,0.0108815376,0.0123563349
0.169,3.74696586,2.57168043,5.28621744,0.353031739,0.00401479398,7.0841981,0.0101899589,0.0118083955
0.1695,3.71082539,2.53734512,5.25908734,0.344270265,0.00381438701,6.96319816,0.00954798119,0.011285719
0.17,3.67475804,2.50326161,5.23171689,0.335700718,0.00362349891,6.8388044,0.00894563411,0.010784813
0.1705,3.6385164,2.46925533,5.20376781,0.32729258,0.00344124788,6.71103519,0.00837929266,0.0103036207
0.171,3.60308287,2.43597356,5.17668151,0.319115569,0.00326749049,6.58222584,0.00784655152,0.00984254318
0.1715,3.56850456,2.40347475,5.15048441,0.311196084,0.00310316472,6.45236667,0.0073508945,0.00940387675
0.172,3.53296128,2.37056589,5.12245335,0.303397188,0.00294744621,6.31831547,0.00689104817,0.00898476951
0.1725,3.49760651,2.33796035,5.09440187,0.29576549,0.00279860867,6.18312816,0.00645806943,0.00858198379
0.173,3.46266341,2.30580609,5.06665189,0.288317093,0.00265660506,6.04739451,0.0060512441,0.00819559871
0.1735,3.429003,2.27469081,5.04044952,0.28112894,0.00252221534,5.91275759,0.00567227345,0.00782800686
0.174,3.39428154,2.24311718,5.012249,0.274051951,0.00239524323,5.77537371,0.0053225099,0.00747767402
0.1745,3.35976645,2.21185181,4.98403562,0.267128114,0.00227392267,5.63795743,0.00499348017,0.0071411026
0.175,3.32547261,2.18090372,4.95583555,0.260356671,0.00215808248,5.50070384,0.00468429995,0.00681794456
0.1755,3.29318683,2.15144034,4.93032751,0.253874123,0.0020486769,5.36669995,0.00439652749,0.00651141264
0.176,3.2582695,2.1205377,4.90036338,0.247399692,0.00194545496,5.22895843,0.00413259091,0.00621894888
0.1765,3.22526089,2.09097688,4.87308485,0.241145243,0.0018461013,5.09457443,0.00388045818,0.00593689905
0.177,3.19197327,2.06144369,4.84498724,0.235023868,0.00175210718,4.96044437,0.00364688219,0.00566806032
0.1775,3.15893225,2.03224565,4.81693111,0.229048057,0.00166263627,4.82753249,0.00342821448,0.00541066803
0.178,3.12591887,2.00324259,4.78857818,0.223200976,0.00157746836,4.69564077,0.00322363997,0.00516413134
0.1785,3.09400245,1.97510404,4.76159583,0.217546754,0.00149665938,4.56643212,0.00303241956,0.00492904888
0.179,3.06160162,1.94687845,4.73343362,0.212012221,0.00142053197,4.43818631,0.00285609324,0.00470575603
0.1795,3.02953133,1.91903274,4.70544724,0.206615895,0.00134813447,4.31186604,0.00269096663,0.00449218239
0.18,2.99727495,1.89124644,4.67681715,0.201325241,0.0012792271,4.1869361,0.0025362865,0.00428759301
0.1805,2.96607007,1.8642676,4.64954093,0.196201278,0.00121364512,4.06487238,0.00239094279,0.00409198104
0.181,2.93356166,1.83668088,4.61979934,0.191127722,0.00115141141,3.94325595,0.00225560995,0.00390477014
0.1815,2.90366363,1.81081391,4.59400545,0.186281225,0.00109185717,3.82604914,0.00212703226,0.00372536777
0.182,2.87148502,1.78380904,4.56400974,0.181465991,0.00103626934,3.70908598,0.0020099885,0.00355585031
0.1825,2.84145295,1.75820541,4.53728962,0.176829393,0.000982611319,3.59572199,0.00189753927,0.00339207399
0.183,2.81043464,1.73222746,4.50849949,0.172275464,0.000932355179,3.48400245,0.00179429185,0.00323717168
0.1835,2.77997965,1.70672296,4.4803438,0.167831632,0.000884175269,3.37461331,0.00169620088,0.00308804059
0.184,2.75020136,1.68178954,4.4529461,0.163521681,0.000838533846,3.2680564,0.00160441944,0.00294596106
0.1845,2.71943849,1.65645344,4.42353134,0.159268884,0.000795328385,3.16301106,0.00151874081,0.00281033672
0.185,2.69077691,1.63247498,4.39737559,0.155185455,0.000753853415,3.061472,0.00143697217,0.00267993808
0.1855,2.66044724,1.60775323,4.36790288,0.151156972,0.000715328409,2.96174476,0.0013623492,0.00255736021
0.186,2.63167494,1.58403897,4.34084372,0.1472544,0.000678051511,2.86470275,0.00129042437,0.00243859534
0.1865,2.60233809,1.56019628,4.31238192,0.143436302,0.000643140273,2.77003273,0.00122392381,0.00232634907
0.187,2.57329596,1.5366522,4.28413308,0.139699979,0.000609663933,2.6774264,0.00116055958,0.00221822293
0.1875,2.54521473,1.51381076,4.25719391,0.136085265,0.000577861633,2.58767356,0.00110081339,0.00211501926
0.188,2.51642483,1.49076309,4.2285827,0.132545383,0.000548127664,2.50032067,0.00104550318,0.00201760976
0.1885,2.48834778,1.4682335,4.20095344,0.129092723,0.000519507621,2.41507875,0.000992489113,0.00192353396
0.189,2.46057046,1.44604068,4.173466,0.125737576,0.000492508515,2.33245847,0.000942819519,0.00183419417
0.1895,2.43254124,1.4238684,4.14515994,0.122453764,0.000466992357,2.25205164,0.000896142107,0.00174914311
0.19,2.40562694,1.40244724,4.11852568,0.119275255,0.00044257723,2.17412522,0.000851643201,0.00166749139
0.1905,2.37750819,1.38055038,4.08928733,0.116146673,0.000419843087,2.09839397,0.000810429308,0.00159062548
0.191,2.3513144,1.35977922,4.06334528,0.113116601,0.00039753222,2.02449932,0.000770032421,0.00151529208
0.1915,2.32369385,1.3384682,4.03424182,0.110152026,0.000377192504,1.95344467,0.000733386388,0.00144564678
0.192,2.29780161,1.31814864,4.00815313,0.107268133,0.0003571214,1.88380695,0.000697264809,0.00137703724
0.1925,2.27083599,1.2974853,3.97952201,0.104458321,0.000338819971,1.81712374,0.000664405119,0.0013136447
0.193,2.24514388,1.27756478,3.95308858,0.101714502,0.000320830086,1.75169043,0.000632144049,0.00125135397
0.1935,2.21883537,1.25752879,3.92499635,0.0990474466,0.00030429227,1.68904481,0.000602492689,0.00119344083
0.194,2.19361068,1.23815151,3.89871597,0.096448954,0.000288204587,1.62785639,0.000573680907,0.00113703276
0.1945,2.16808773,1.21884853,3.87127806,0.0939411203,0.000273518426,1.569749,0.000547322864,0.00108495351
0.195,2.14229306,1.19948283,3.84312131,0.0914599035,0.000259329685,1.51266578,0.000521830537,0.00103439349
0.1955,2.11766989,1.18077033,3.81707616,0.0890279371,0.000245276631,1.45638824,0.000496612937,0.000984378037
0.196,2.09288107,1.16224198,3.79001166,0.0867029138,0.000232673814,1.40361368,0.000473896923,0.000938929373
0.1965,2.0678786,1.14369793,3.76229087,0.0844113395,0.000220591717,1.35203811,0.000452073863,0.000895106107
0.197,2.04365534,1.12558305,3.73599456,0.0821510881,0.000208589152,1.30095857,0.000430414913,0.000851607545
0.1975,2.01942576,1.10769952,3.70907989,0.0799839234,0.00019770013,1.25282885,0.000410650503,0.000811686827
0.198,1.99544237,1.09003697,3.68239549,0.077860695,0.000187243489,1.20593387,0.000391630857,0.000773176973
0.1985,1.97175784,1.07266593,3.65591034,0.0757981063,0.000177365238,1.16078101,0.000373592059,0.000736579687
0.199,1.94815659,1.05547818,3.62919927,0.0737912609,0.000168083473,1.11735081,0.00035655614,0.000701937108
0.1995,1.92504256,1.03862555,3.60319829,0.0718292089,0.00015912113,1.07503787,0.000340070645,0.000668389647
0.2,1.90195794,1.0220225,3.57659819,0.0699542172,0.000151061743,1.03546987,0.000325088494,0.000637840013
0.2005,1.87894156,1.00545596,3.550127,0.0680816977,0.000143007549,0.995938027,0.000310117604,0.000607312431
0.201,1.85631191,0.989153682,3.52422739,0.0662436272,0.000135181913,0.957250435,0.000295541659,0.00057758051
0.2015,1.83397745,0.973292111,3.49809495,0.0645165834,0.000128352421,0.921852452,0.000282634231,0.000551225309
0.202,1.81165121,0.957434884,3.47197826,0.0627898244,0.00012152348,0.886458492,0.000269728027,0.000524872491
0.2025,1.78945482,0.941676508,3.44602359,0.0610778841,0.00011479632,0.851446076,0.000256996191,0.000498876103
0.203,1.76777561,0.926450461,3.42031419,0.0594721225,0.0001088987,0.819404922,0.000245665671,0.000475752911
0.2035,1.7460273,0.911188359,3.39447047,0.0578640712,0.000102997005,0.787332613,0.000234325879,0.00045261181
0.204,1.72475576,0.896361467,3.36899981,0.0563329499,9.76373101e-05,0.757339653,0.000223908498,0.000431384162
0.2045,1.70351035,0.881604947,3.34341079,0.0548212483,9.24347553e-05,0.727923708,0.000213754642,0.000410705431
0.205,1.68251213,0.867099729,3.31793459,0.0533565456,8.75509551e-05,0.699786762,0.000204145832,0.000391167762
0.2055,1.6620509,0.85303435,3.29302466,0.0519604515,8.30982356e-05,0.673422808,0.000195280906,0.000373182898
0.206,1.64155438,0.838950932,3.26804448,0.0505632702,7.86438252e-05,0.647044943,0.000186411973,0.000355190398
0.2065,1.62053329,0.824618555,3.24195921,0.0491556181,7.42045786e-05,0.620625416,0.000177552415,0.000337229861
0.207,1.60084121,0.811270365,3.21758082,0.0478816303,7.04992383e-05,0.597448476,0.00016998651,0.000321969564
0.2075,1.58114913,0.797922176,3.19320242,0.0466076425,6.6793898e-05,0.574271535,0.000162420604,0.000306709267
0.208,1.56093262,0.784310482,3.16775976,0.0453184291,6.3067369e-05,0.550909505,0.00015480269,0.000291351085
0.2085,1.54142381,0.771234241,3.14319156,0.0441021231,5.97163454e-05,0.529289061,0.000147855749,0.000277396482
0.209,1.52211457,0.75834423,3.11875945,0.0429166053,5.65388157e-05,0.5084508,0.000141215151,0.000264085547
0.2095,1.50274077,0.74549348,3.09396483,0.0417492358,5.34816804e-05,0.488149065,0.000134784548,0.000251221605
0.21,1.48418992,0.733189636,3.07041953,0.0406436044,5.06934979e-05,0.469202608,0.000128849096,0.00023938922
0.2105,1.46461716,0.720383152,3.04474978,0.039510405,4.78719132e-05,0.449942208,0.000122827943,0.000227398169
0.211,1.44667306,0.708622991,3.02164234,0.0384872819,4.54844766e-05,0.432996968,0.000117624345,0.00021710361
0.2115,1.42873362,0.696865827,2.99854222,0.0374644756,4.30982962e-05,0.416058412,0.00011242311,0.000206813957
0.212,1.40991552,0.68468197,2.97358895,0.036418973,4.06867597e-05,0.398871279,0.000107155095,0.000196401906
0.2125,1.39186014,0.673040942,2.94966379,0.0354378437,3.85333747e-05,0.383083437,0.000102376255,0.000187006012
0.213,1.37462131,0.661903027,2.92710487,0.0345055624,3.65509706e-05,0.368263847,9.79283932e-05,0.000178291522
0.2135,1.35704843,0.650604956,2.90383114,0.0335650186,3.45600591e-05,0.353357273,9.34575255e-05,0.000169535298
0.214,1.33882621,0.639052743,2.87896876,0.0326224675,3.26201129e-05,0.338640116,8.90683646e-05,0.000160963223
0.2145,1.3222046,0.628452007,2.85690584,0.0317655061,3.09451599e-05,0.325522713,8.52080314e-05,0.00015347046
0.215,1.30489301,0.617524746,2.83334475,0.03089221,2.92547381e-05,0.312240208,8.13047072e-05,0.000145900551
0.2155,1.28782076,0.60681343,2.80993873,0.0300490091,2.76788435e-05,0.299623366,7.76252902e-05,0.000138793865
0.216,1.27173718,0.596674423,2.78831353,0.0292542711,2.62379521e-05,0.287869848,7.42231333e-05,0.000132248402
0.2165,1.25434961,0.585926297,2.76381511,0.0284299779,2.4771309e-05,0.275829582,7.07474287e-05,0.000125572396
0.217,1.23828523,0.575970178,2.7415991,0.0276755163,2.34952998e-05,0.265043653,6.76691096e-05,0.000119698384
0.2175,1.22281101,0.566347396,2.72047556,0.0269477207,2.22861255e-05,0.254709876,6.4732203e-05,0.000114107864
0.218,1.20714846,0.556637767,2.69893094,0.0262158349,2.10736633e-05,0.244337978,6.17856567e-05,0.000108500416
0.2185,1.18977321,0.546164309,2.67345459,0.0254522023,1.98509778e-05,0.233742897,5.87915108e-05,0.000102821043
0.219,1.17497794,0.537106593,2.65292189,0.0247945932,1.88629101e-05,0.224834963,5.63109915e-05,9.81583471e-05
0.2195,1.16018266,0.528048877,2.63238919,0.024136984,1.78748424e-05,0.21592703,5.38304722e-05,9.34956514e-05
0.22,1.14424321,0.51847272,2.60924741,0.0234559203,1.68699059e-05,0.206812296,5.12986573e-05,8.87442169e-05
0.2205,1.12821374,0.50897832,2.58542074,0.0227983053,1.59486298e-05,0.198242275,4.89407041e-05,8.4347103e-05
0.221,1.11419922,0.500558643,2.56556907,0.0222158074,1.51720546e-05,0.190791695,4.6913115e-05,8.05943314e-05
0.2215,1.1001847,0.492138967,2.5457174,0.0216333095,1.43954793e-05,0.183341115,4.48855259e-05,7.68415597e-05
0.222,1.08617018,0.48371929,2.52586573,0.0210508115,1.36189041e-05,0.175890535,4.28579369e-05,7.30887881e-05
0.2225,1.07113378,0.474846604,2.50362556,0.0204488052,1.28300887e-05,0.168279414,4.07914322e-05,6.92699319e-05
0.223,1.05502627,0.465597019,2.47848358,0.0198452838,1.20841704e-05,0.160894875,3.88056713e-05,6.56248692e-05
0.2235,1.0418845,0.457874492,2.45943952,0.0193402527,1.14993797e-05,0.154859303,3.72055476e-05,6.27180214e-05
0.224,1.02874273,0.450151966,2.44039546,0.0188352216,1.09145891e-05,0.148823731,3.56054238e-05,5.98111736e-05
0.2245,1.01560096,0.44242944,2.4213514,0.0183301905,1.03297984e-05,0.142788159,3.40053e-05,5.69043257e-05
0.225,1.00196796,0.434493897,2.40113015,0.0178164247,9.74023246e-06,0.136685575,3.23892969e-05,5.39710179e-05
0.2255,0.986463873,0.425791737,2.37623345,0.0172774148,9.15289588e-06,0.130483842,3.0759404e-05,5.10285056e-05
0.226,0.974020233,0.41861446,2.35788254,0.0168296833,8.69264108e-06,0.125432252,2.9448525e-05,4.86851186e-05
0.2265,0.961576594,0.411437183,2.33953162,0.0163819517,8.23238627e-06,0.120380663,2.81376459e-05,4.63417315e-05
0.227,0.947364844,0.403506822,2.31685666,0.0159045368,7.75765301e-06,0.11511423,2.67767921e-05,4.39163814e-05
0.2275,0.934664472,0.396355036,2.29730106,0.0154760647,7.35065332e-06,0.110477308,2.55891561e-05,4.18148109e-05
0.228,0.92275693,0.38958921,2.27948173,0.0150694255,6.97035511e-06,0.106098874,2.44714619e-05,3.98424998e-05
0.2285,0.910060543,0.382491838,2.25970368,0.0146500874,6.58434955e-06,0.101632344,2.33335421e-05,3.78373911e-05
0.229,0.896375167,0.375037663,2.23720169,0.0142244974,6.21146921e-06,0.0972286808,2.22198818e-05,3.5886213e-05
0.2295,0.885044499,0.368706747,2.21996584,0.0138593186,5.90401553e-06,0.093497471,2.12842816e-05,3.42589821e-05
0.23,0.873713832,0.362375831,2.20272998,0.0134941399,5.59656185e-06,0.0897662613,2.03486813e-05,3.26317513e-05
0.2305,0.862240361,0.355985957,2.18513222,0.013126787,5.28823234e-06,0.0860208049,1.94098664e-05,3.09993863e-05
0.231,0.848012701,0.348473849,2.16047417,0.0127196308,4.96662927e-06,0.0820346427,1.84184588e-05,2.92855645e-05
0.2315,0.83729365,0.3425954,2.14389485,0.0123956424,4.72389541e-06,0.0789114625,1.76505038e-05,2.79713973e-05
0.232,0.826574598,0.336716951,2.12731553,0.0120716539,4.48116155e-06,0.0757882823,1.68825488e-05,2.665723e-05
0.2325,0.815855547,0.330838502,2.11073621,0.0117476655,4.23842768e-06,0.0726651021,1.61145938e-05,2.53430628e-05
0.233,0.80246209,0.323880639,2.08720076,0.0113857313,3.9824214e-06,0.0693109259,1.52956621e-05,2.39490792e-05
0.2335,0.791547904,0.31808661,2.06933842,0.0110834078,3.78005706e-06,0.0665673511,1.46329376e-05,2.28317253e-05
0.234,0.781466984,0.312670426,2.05345039,0.0107991935,3.59257625e-06,0.0639984082,1.40143526e-05,2.17918548e-05
0.2345,0.771386065,0.307254243,2.03756237,0.0105149791,3.40509543e-06,0.0614294654,1.33957675e-05,2.07519842e-05
0.235,0.761305146,0.301838059,2.02167434,0.0102307648,3.21761462e-06,0.0588605225,1.27771824e-05,1.97121136e-05
0.2355,0.748815498,0.295471427,1.99935496,0.00991465775,3.02041798e-06,0.0561110861,1.2119612e-05,1.86123723e-05
0.236,0.738302875,0.290021637,1.98166004,0.00964416077,2.86019267e-06,0.0538053594,1.15735349e-05,1.77071493e-05
0.2365,0.728806092,0.285019925,1.96645796,0.00939391319,2.71433363e-06,0.0516799211,1.10719676e-05,1.68785748e-05
0.237,0.719309308,0.280018214,1.95125588,0.00914366562,2.56847458e-06,0.0495544828,1.05704003e-05,1.60500003e-05
0.2375,0.707437053,0.274096127,1.92957456,0.00886365515,2.41450796e-06,0.0472703174,1.00351364e-05,1.51704855e-05
0.238,0.697894091,0.269202646,1.91360205,0.00862975529,2.2910909e-06,0.0453870768,9.59753014e-06,1.44571883e-05
0.2385,0.688883054,0.264538627,1.89896404,0.00840569166,2.17377172e-06,0.0435856574,9.17968069e-06,1.37772975e-05
0.239,0.679872017,0.259874607,1.88432603,0.00818162804,2.05645255e-06,0.0417842379,8.76183123e-06,1.30974067e-05
0.2395,0.667901564,0.254084759,1.86144013,0.00792246065,1.93057914e-06,0.0398064394,8.30717338e-06,1.23627376e-05
0.24,0.659145899,0.249665562,1.84670633,0.00772015628,1.8364227e-06,0.0382785893,7.95923296e-06,1.18057294e-05
0.2405,0.650661955,0.245361037,1.83266942,0.00752252379,1.74480486e-06,0.0367870508,7.61987641e-06,1.12629761e-05
0.241,0.642178011,0.241056512,1.8186325,0.00732489129,1.65318701e-06,0.0352955123,7.28051985e-06,1.07202227e-05
0.2415,0.633694067,0.236751988,1.80459558,0.00712725879,1.56156917e-06,0.0338039738,6.94116329e-06,1.01774694e-05
0.242,0.622381217,0.231395701,1.78245688,0.00689827163,1.46330019e-06,0.0321662304,6.57193536e-06,9.59112159e-06
0.2425,0.61411471,0.227305143,1.76829283,0.00671909728,1.38931129e-06,0.0308944123,6.28771983e-06,9.14378291e-06
0.243,0.606115933,0.223324662,1.7548377,0.00654417492,1.31733775e-06,0.0296532375,6.01059829e-06,8.70801305e-06
0.2435,0.597271837,0.219034182,1.73892149,0.00636025089,1.24360414e-06,0.0283719079,5.72537362e-06,8.26055202e-06
0.244,0.587729981,0.21452797,1.72071156,0.00617336912,1.1726564e-06,0.0271126291,5.44715482e-06,7.82687508e-06
0.2445,0.580118033,0.210801081,1.7076785,0.00601524023,1.11375279e-06,0.0260483379,5.21318089e-06,7.4640974e-06
0.245,0.572506084,0.207074192,1.69464544,0.00585711135,1.05484919e-06,0.0249840467,4.97920697e-06,7.10131972e-06
0.2455,0.562967717,0.202653841,1.6758777,0.00567954762,9.92549175e-07,0.0238381836,4.7290507e-06,6.71556206e-06
0.246,0.554928189,0.198855789,1.66098771,0.0055259353,9.40658205e-07,0.0228616842,4.51738111e-06,6.39143272e-06
0.2465,0.547711433,0.195383297,1.64834432,0.00538380117,8.93058615e-07,0.0219585435,4.32206265e-06,6.09309248e-06
0.247,0.540494677,0.191910804,1.63570092,0.00524166703,8.45459024e-07,0.0210554029,4.12674419e-06,5.79475223e-06
0.2475,0.531474764,0.187801151,1.61756953,0.00508228999,7.95161653e-07,0.0200841219,3.91813252e-06,5.47782712e-06
0.248,0.523563421,0.184157544,1.60221911,0.00494096088,7.52479688e-07,0.0192404929,3.73830172e-06,5.20660967e-06
0.2485,0.516747146,0.180938224,1.58990917,0.00481389826,7.14532003e-07,0.0184825366,3.5772133e-06,4.96446204e-06
0.249,0.509930871,0.177718904,1.57759923,0.00468683564,6.76584319e-07,0.0177245803,3.41612488e-06,4.72231441e-06
0.2495,0.501720397,0.174016021,1.56095166,0.00454713727,6.36866885e-07,0.0169196072,3.24601632e-06,4.46775163e-06
