E_min_MeV,E_max_MeV,N
7.35,7.4,0.005870085025219
7.4,7.45,0.0054331564991725
7.45,7.5,0.0049792379595338
7.5,7.55,0.0048447470318223
7.55,7.6,0.0041769398224017
7.6,7.65,0.0038653656402906
7.65,7.7,0.0036324896834988
7.7,7.75,0.0030124955039005
7.75,7.8,0.002284372285957
7.8,7.85,0.0021347025513259
7.85,7.9,0.0020811233366199
7.9,7.95,0.0015202128855301
7.95,8.0,0.0013196951133808
8.0,8.05,0.0011622093978101
8.05,8.1,0.0009282079138549
8.1,8.15,0.0007860068159448
8.15,8.2,0.0005100988025743
8.2,8.25,0.0004349689664738
8.25,8.3,0.0003922586993771
8.3,8.35,0.0002934513105613
8.35,8.4,0.000245466242602
8.4,8.45,0.0001845536281361
8.45,8.5,0.0001118989655234
8.5,8.55,0.0001137891843205
8.55,8.6,4.302896159972343e-05
8.6,8.65,6.475539325192912e-05
8.65,8.7,1.6264504170370483e-05
8.7,8.75,3.420203395796867e-05
8.75,8.8,3.920574999883659e-05
8.8,8.85,0.0
8.85,8.9,1.9618281811703328e-05
8.9,8.95,1.0985466572310805e-05
8.95,9.0,1.5775486465068305e-05
9.0,9.05,6.198955211659413e-06
9.05,9.1,0.0
9.1,9.15,5.737242138806491e-06
9.15,9.2,4.545510120077017e-06
9.2,9.25,0.0
9.25,9.3,0.0
9.3,9.35,0.0
9.35,9.4,5.737242138806491e-06
9.4,9.45,0.0
9.45,9.5,0.0
9.5,9.55,0.0
9.55,9.6,0.0
9.6,9.65,5.4927332861554015e-06
9.65,9.7,0.0
9.7,9.75,0.0
9.75,9.8,0.0
9.8,9.85,0.0
9.85,9.9,0.0
9.9,9.95,0.0
9.95,10.0,0.0
10.0,10.05,0.0
10.05,10.1,0.0
10.1,10.15,0.0
10.15,10.2,0.0
10.2,10.25,0.0
10.25,10.3,0.0
10.3,10.35,0.0
10.35,10.4,0.0
10.4,10.45,0.0
10.45,10.5,0.0
10.5,10.55,0.0
10.55,10.6,0.0
10.6,10.65,0.0
10.65,10.7,0.0
10.7,10.75,0.0
10.75,10.8,0.0
10.8,10.85,0.0
10.85,10.9,0.0
10.9,10.95,0.0
10.95,11.0,0.0
11.0,11.05,0.0
11.05,11.1,0.0
11.1,11.15,0.0
11.15,11.2,0.0
11.2,11.25,0.0
11.25,11.3,0.0
11.3,11.35,0.0
11.35,11.4,0.0
11.4,11.45,0.0
11.45,11.5,0.0
11.5,11.55,0.0
11.55,11.6,0.0
11.6,11.65,0.0
11.65,11.7,0.0
11.7,11.75,0.0
11.75,11.8,0.0
11.8,11.85,0.0
11.85,11.9,0.0
11.9,11.95,0.0
11.95,12.0,0.0
