E_min_MeV,E_max_MeV,N
6.85,6.9,1.6066107399987578e-06
6.9,6.95,1.598287724551341e-06
6.95,7.0,1.5607156222380805e-06
7.0,7.05,1.575937689985526e-06
7.05,7.1,1.5556580577444704e-06
7.1,7.15,1.54765458300589e-06
7.15,7.2,1.531132876169746e-06
7.2,7.25,1.5547773423594904e-06
7.25,7.3,1.5783370888338292e-06
7.3,7.35,1.5331265978658816e-06
7.35,7.4,1.5886871156241336e-06
7.4,7.45,1.605893013227847e-06
7.45,7.5,1.6298871372963011e-06
7.5,7.55,1.6228760242079278e-06
7.55,7.6,1.6679432445447069e-06
7.6,7.65,1.6842243501338737e-06
7.65,7.7,1.648026839594689e-06
7.7,7.75,1.7193075385022332e-06
7.75,7.8,1.7236599604324473e-06
7.8,7.85,1.7261155935357092e-06
7.85,7.9,1.7715651406161918e-06
7.9,7.95,1.7458873813589537e-06
7.95,8.0,1.6869716254866829e-06
8.0,8.05,1.684097288699584e-06
8.05,8.1,1.6211289861909684e-06
8.1,8.15,1.585322002404997e-06
8.15,8.2,1.5148579849639431e-06
8.2,8.25,1.485582893366975e-06
8.25,8.3,1.413302885825483e-06
8.3,8.35,1.3792624756655987e-06
8.35,8.4,1.3205644403860514e-06
8.4,8.45,1.2811707700334565e-06
8.45,8.5,1.2630631676893386e-06
8.5,8.55,1.208182684680608e-06
8.55,8.6,1.179201616977767e-06
8.6,8.65,1.187792255435222e-06
8.65,8.7,1.19323502252887e-06
8.7,8.75,1.1726651875206653e-06
8.75,8.8,1.1447058575138782e-06
8.8,8.85,1.1679069605885942e-06
8.85,8.9,1.1075774485051708e-06
8.9,8.95,1.1150919836959635e-06
8.95,9.0,1.120024252400464e-06
9.0,9.05,1.102688802586878e-06
9.05,9.1,1.080536541700202e-06
9.1,9.15,1.0599754222138805e-06
9.15,9.2,1.0676163599890366e-06
9.2,9.25,1.0655660131749596e-06
9.25,9.3,1.0454127069542516e-06
9.3,9.35,1.0289929226534003e-06
9.35,9.4,1.01352384745428e-06
9.4,9.45,1.001954669193779e-06
9.45,9.5,9.850275202593598e-07
9.5,9.55,9.605575377057133e-07
9.55,9.6,9.55993167248969e-07
9.6,9.65,9.358397253648798e-07
9.65,9.7,9.309078421935448e-07
9.7,9.75,8.726283079848628e-07
9.75,9.8,8.559613787986492e-07
9.8,9.85,8.626980794878327e-07
9.85,9.9,8.445323389642751e-07
9.9,9.95,7.914647273247688e-07
9.95,10.0,7.899465213600488e-07
10.0,10.05,7.663832439192659e-07
10.05,10.1,7.759260440603391e-07
10.1,10.15,7.391199134981632e-07
10.15,10.2,7.231688489863502e-07
10.2,10.25,7.247775564751567e-07
10.25,10.3,6.824229607914112e-07
10.3,10.35,6.63532587649755e-07
10.35,10.4,6.746825463542016e-07
10.4,10.45,6.574995071306584e-07
10.45,10.5,6.401670569356618e-07
10.5,10.55,6.366648399721406e-07
10.55,10.6,6.344918942667505e-07
10.6,10.65,5.821640252840401e-07
10.65,10.7,5.786375799906172e-07
10.7,10.75,5.966429473679195e-07
10.75,10.8,5.653848771623023e-07
10.8,10.85,5.393063326142845e-07
10.85,10.9,5.351597475909818e-07
10.9,10.95,5.122351497178138e-07
10.95,11.0,5.139103155877242e-07
11.0,11.05,4.892080447333013e-07
11.05,11.1,4.6565131305274293e-07
11.1,11.15,4.799758533649229e-07
11.15,11.2,4.5973781139904083e-07
11.2,11.25,4.502496427970926e-07
11.25,11.3,4.5094881704222e-07
11.3,11.35,4.3666343747319307e-07
11.35,11.4,4.1803629110441285e-07
11.4,11.45,4.13088141977245e-07
11.45,11.5,3.9354763473206185e-07
11.5,11.55,3.8332531802521637e-07
11.55,11.6,3.736721316445272e-07
11.6,11.65,3.60620267087591e-07
11.65,11.7,3.548501738425236e-07
11.7,11.75,3.5795563087603746e-07
11.75,11.8,3.1954460406368077e-07
11.8,11.85,3.013028659434462e-07
11.85,11.9,3.1290404498182697e-07
11.9,11.95,2.8375994172051724e-07
11.95,12.0,3.0572970137891643e-07
