E_min_MeV,E_max_MeV,N
6.85,6.9,1.5674408965949264e-06
6.9,6.95,1.5214519832935549e-06
6.95,7.0,1.5207536702815556e-06
7.0,7.05,1.5317217152873394e-06
7.05,7.1,1.4840731892999557e-06
7.1,7.15,1.47977613424661e-06
7.15,7.2,1.500180852975884e-06
7.2,7.25,1.4985565848962096e-06
7.25,7.3,1.524943409394471e-06
7.3,7.35,1.4948177441663345e-06
7.35,7.4,1.5327368927360347e-06
7.4,7.45,1.5096388111106354e-06
7.45,7.5,1.5088276924467738e-06
7.5,7.55,1.6054190050580907e-06
7.55,7.6,1.5717517916935038e-06
7.6,7.65,1.595196949642826e-06
7.65,7.7,1.6357802612451827e-06
7.7,7.75,1.6472821578080293e-06
7.75,7.8,1.6800913738079203e-06
7.8,7.85,1.661012088598628e-06
7.85,7.9,1.6888974382368877e-06
7.9,7.95,1.7053552966466426e-06
7.95,8.0,1.670506086881362e-06
8.0,8.05,1.6810655407249272e-06
8.05,8.1,1.6125096687743094e-06
8.1,8.15,1.547343947117825e-06
8.15,8.2,1.5480892118701027e-06
8.2,8.25,1.4878734741023973e-06
8.25,8.3,1.4171150551755527e-06
8.3,8.35,1.3905356353724248e-06
8.35,8.4,1.3592693348204727e-06
8.4,8.45,1.2835207418417083e-06
8.45,8.5,1.2562192761683802e-06
8.5,8.55,1.2141225693983496e-06
8.55,8.6,1.1768741825320375e-06
8.6,8.65,1.1734443338686988e-06
8.65,8.7,1.1524268758689903e-06
8.7,8.75,1.108108449319387e-06
8.75,8.8,1.127851944793412e-06
8.8,8.85,1.1039677314161918e-06
8.85,8.9,1.071953960166356e-06
8.9,8.95,1.1099058605205778e-06
8.95,9.0,1.0770242602583814e-06
9.0,9.05,1.0751632740436909e-06
9.05,9.1,1.096030104403344e-06
9.1,9.15,1.0839874203177422e-06
9.15,9.2,1.077946787691419e-06
9.2,9.25,1.0618506745818027e-06
9.25,9.3,1.0402948546423152e-06
9.3,9.35,1.0322876944309931e-06
9.35,9.4,9.936155080380975e-07
9.4,9.45,1.0243962140077244e-06
9.45,9.5,9.918777903976755e-07
9.5,9.55,9.517606784138505e-07
9.55,9.6,9.373862310080351e-07
9.6,9.65,9.59180307469712e-07
9.65,9.7,8.943200690462837e-07
9.7,9.75,9.008528137481028e-07
9.75,9.8,8.729259080763725e-07
9.8,9.85,8.574477175798089e-07
9.85,9.9,8.316722745526964e-07
9.9,9.95,8.089972282911109e-07
9.95,10.0,7.817122418771944e-07
10.0,10.05,7.599763477387646e-07
10.05,10.1,7.670780333660438e-07
10.1,10.15,7.589840619685313e-07
10.15,10.2,7.163915106305739e-07
10.2,10.25,7.083489820325018e-07
10.25,10.3,6.979857073110407e-07
10.3,10.35,6.739178197764152e-07
10.35,10.4,6.541518891300363e-07
10.4,10.45,6.623390588842212e-07
10.45,10.5,6.276880298110787e-07
10.5,10.55,6.277151679819377e-07
10.55,10.6,6.145031762071633e-07
10.6,10.65,6.051400782145042e-07
10.65,10.7,5.891590604317969e-07
10.7,10.75,5.66437317469841e-07
10.75,10.8,5.589333757229448e-07
10.8,10.85,5.215109517336898e-07
10.85,10.9,5.335241041824322e-07
10.9,10.95,5.16842349531636e-07
10.95,11.0,4.924669260662413e-07
11.0,11.05,5.086948595096668e-07
11.05,11.1,4.835319690388476e-07
11.1,11.15,4.6803067680941394e-07
11.15,11.2,4.45333746103372e-07
11.2,11.25,4.6347702258456186e-07
11.25,11.3,4.485520342799543e-07
11.3,11.35,4.333162244173419e-07
11.35,11.4,4.0530279290264053e-07
11.4,11.45,3.9403450912790884e-07
11.45,11.5,3.9850468963781845e-07
11.5,11.55,3.845843234738487e-07
11.55,11.6,3.777631055575387e-07
11.6,11.65,3.4237278369263403e-07
11.65,11.7,3.4531987371231494e-07
11.7,11.75,3.4209863318260277e-07
11.75,11.8,3.3496112806355923e-07
11.8,11.85,3.17926286897632e-07
11.85,11.9,3.057470579592893e-07
11.9,11.95,2.89967687855349e-07
11.95,12.0,2.807123502023297e-07
