E_min_MeV,E_max_MeV,N
6.85,6.9,1.8920096167205504e-07
6.9,6.95,1.9498340674770082e-07
6.95,7.0,1.8746372705580558e-07
7.0,7.05,1.9029984220481213e-07
7.05,7.1,1.910527200122247e-07
7.1,7.15,1.8121410745596722e-07
7.15,7.2,1.7959913315821397e-07
7.2,7.25,1.920380757418299e-07
7.25,7.3,1.896111288501012e-07
7.3,7.35,1.977677526543406e-07
7.35,7.4,1.924422535493482e-07
7.4,7.45,1.8891297711025962e-07
7.45,7.5,2.0355402196570967e-07
7.5,7.55,2.0835460316167575e-07
7.55,7.6,2.217762261071241e-07
7.6,7.65,2.3519701031809705e-07
7.65,7.7,2.478145627073822e-07
7.7,7.75,2.6719217674048584e-07
7.75,7.8,2.603687923942005e-07
7.8,7.85,2.607735634212461e-07
7.85,7.9,2.7940491240537224e-07
7.9,7.95,2.630899019946179e-07
7.95,8.0,2.5926471348975345e-07
8.0,8.05,2.455591725793759e-07
8.05,8.1,2.509372822319465e-07
8.1,8.15,2.4005726050471576e-07
8.15,8.2,2.2281663943218402e-07
8.2,8.25,2.0557574678558054e-07
8.25,8.3,1.8353349211348194e-07
8.3,8.35,1.5772403073437144e-07
8.35,8.4,1.5292592428218838e-07
8.4,8.45,1.45460690077977e-07
8.45,8.5,1.293128123721579e-07
8.5,8.55,1.2040593396375588e-07
8.55,8.6,1.167621137166903e-07
8.6,8.65,1.173387082763303e-07
8.65,8.7,1.079109673188689e-07
8.7,8.75,1.0738675196383607e-07
8.75,8.8,1.0247153927844175e-07
8.8,8.85,1.0212259110486153e-07
8.85,8.9,1.0779713151069825e-07
8.9,8.95,1.128307602037358e-07
8.95,9.0,1.0929948095396903e-07
9.0,9.05,1.0044801499044309e-07
9.05,9.1,1.0142967325760005e-07
9.1,9.15,1.0125815703193484e-07
9.15,9.2,1.0501918316984473e-07
9.2,9.25,1.0623061234746529e-07
9.25,9.3,1.0432405007850027e-07
9.3,9.35,1.0449830212202241e-07
9.35,9.4,1.0079498212181461e-07
9.4,9.45,9.46042371841053e-08
9.45,9.5,1.014892390268227e-07
9.5,9.55,9.535506109334087e-08
9.55,9.6,8.84690192566537e-08
9.6,9.65,8.864165879784794e-08
9.65,9.7,8.823838788283891e-08
9.7,9.75,7.49318443003171e-08
9.75,9.8,7.279046856583464e-08
9.8,9.85,7.43505062424407e-08
9.85,9.9,6.937570761265443e-08
9.9,9.95,6.879491084935071e-08
9.95,10.0,6.64239996919286e-08
10.0,10.05,6.098594803886118e-08
10.05,10.1,5.8499181234797594e-08
10.1,10.15,5.768753802472877e-08
10.15,10.2,5.948247470032781e-08
10.2,10.25,5.3810899607310357e-08
10.25,10.3,4.970224376811047e-08
10.3,10.35,5.3985702603613667e-08
10.35,10.4,4.9007966685698794e-08
10.4,10.45,4.275905805077889e-08
10.45,10.5,4.0964365855340206e-08
10.5,10.55,4.6346982408853684e-08
10.55,10.6,4.2181961728466246e-08
10.6,10.65,4.1427968463912416e-08
10.65,10.7,4.2413155166146846e-08
10.7,10.75,3.5699199744260926e-08
10.75,10.8,3.506407056470917e-08
10.8,10.85,3.396320670756925e-08
10.85,10.9,3.668399740413605e-08
10.9,10.95,3.54691334970659e-08
10.95,11.0,3.489177167407827e-08
11.0,11.05,3.7204217676209444e-08
11.05,11.1,3.5410049131180704e-08
11.1,11.15,3.031975623598687e-08
11.15,11.2,3.0145749184908345e-08
11.2,11.25,3.471816078065175e-08
11.25,11.3,2.4591030121927823e-08
11.3,11.35,3.1997915521218656e-08
11.35,11.4,2.8814645292298523e-08
11.4,11.45,2.598084316522631e-08
11.45,11.5,2.5864313417643865e-08
11.5,11.55,2.835134205110028e-08
11.55,11.6,2.794702753276385e-08
11.6,11.65,2.424224045931939e-08
11.65,11.7,2.0771865909462256e-08
11.7,11.75,2.256672454517149e-08
11.75,11.8,2.233409624891613e-08
11.8,11.85,2.140731056517136e-08
11.85,11.9,2.007786397830565e-08
11.9,11.95,1.8747351249051213e-08
11.95,12.0,1.9904734938845144e-08
