radius_km,radius_fraction,mass_density_g_cm3,electron_fraction,electron_density_mol_cm3,neutron_density_mol_cm3,depth_km
2000.494,0.314,11.632273276358509,0.467,5.432271620059424,6.200001656299085,4370.505999999999
2006.865,0.315,11.627063710323876,0.467,5.42983875272125,6.197224957602625,4364.135
2013.236,0.316,11.621835730793798,0.467,5.427397286280704,6.194438444513093,4357.763999999999
2019.607,0.317,11.61658932015973,0.467,5.424947212514594,6.1916421076451345,4351.393
2025.978,0.318,11.61132446075731,0.467,5.422488523173664,6.188835937583645,4345.022
2032.349,0.319,11.606041134866368,0.467,5.420021209982594,6.186019924883773,4338.651000000001
2038.72,0.32,11.60073932471092,0.467,5.41754526464,6.183194060070919,4332.28
2045.0910000000001,0.321,11.595419012459173,0.467,5.415060678818434,6.180358333640738,4325.909000000001
2051.462,0.322,11.590080180223518,0.467,5.412567444164384,6.177512736059135,4319.538
2057.833,0.323,11.584722810060544,0.467,5.410065552298274,6.174657257762269,4313.167
2064.204,0.324,11.579346883971015,0.467,5.407554994814464,6.17179188915655,4306.795999999999
2070.5750000000003,0.325,11.573952383899893,0.467,5.4050357632812505,6.168916620618642,4300.425
2076.946,0.326,11.568539291736325,0.467,5.402507849240864,6.16603144249546,4294.053999999999
2083.317,0.327,11.563107589313647,0.467,5.399971244209474,6.163136345104173,4287.683
2089.688,0.328,11.557657258409387,0.467,5.397425939677184,6.160231318732202,4281.312
2096.059,0.329,11.552188280745254,0.467,5.394871927108034,6.15731635363722,4274.941000000001
2102.4300000000003,0.33,11.54670063798715,0.467,5.3923091979399995,6.15439144004715,4268.57
2108.801,0.331,11.541194311745167,0.467,5.389737743584994,6.151456568160174,4262.1990000000005
2115.172,0.332,11.535669283573583,0.467,5.387157555428863,6.148511728144719,4255.8279999999995
2121.543,0.333,11.530125534970866,0.467,5.384568624831394,6.1455569101394705,4249.457
2127.914,0.334,11.524563047379665,0.467,5.381970943126304,6.14259210425336,4243.085999999999
2134.2850000000003,0.335,11.51898180218683,0.467,5.37936450162125,6.13961730056558,4236.715
2140.656,0.336,11.51338178072339,0.467,5.376749291597823,6.136632489125566,4230.343999999999
2147.027,0.337,11.507762964264568,0.467,5.374125304311554,6.133637659953014,4223.973
2153.398,0.338,11.502125334029772,0.467,5.371492530991904,6.130632803037868,4217.602
2159.7690000000002,0.339,11.4964688711826,0.467,5.3688509628422745,6.127617908340325,4211.231
2166.1400000000003,0.34,11.490793556830834,0.467,5.36620059104,6.124592965790834,4204.86
2172.511,0.341,11.485099372026452,0.467,5.363541406736354,6.121557965290098,4198.4890000000005
2178.882,0.342,11.479386297765618,0.467,5.360873401056544,6.118512896709073,4192.1179999999995
2185.253,0.343,11.47365431498868,0.467,5.358196565099714,6.115457749888965,4185.747
2191.6240000000003,0.34400000000000003,11.46790340458018,0.467,5.3555108899389445,6.112392514641235,4179.375999999999
2197.9950000000003,0.34500000000000003,11.462133547368841,0.467,5.35281636662125,6.109317180747592,4173.005
2204.366,0.34600000000000003,11.45634472412759,0.467,5.350112986167584,6.106231737960004,4166.633999999999
2210.737,0.34700000000000003,11.45053691557352,0.467,5.3474007395728345,6.103136176000685,4160.263
2217.108,0.34800000000000003,11.444710102367932,0.467,5.3446796178058245,6.100030484562106,4153.892
2223.4790000000003,0.34900000000000003,11.438864265116303,0.467,5.341949611809314,6.096914653306989,4147.521
2229.8500000000004,0.35000000000000003,11.432999384368307,0.467,5.3392107125,6.093788671868307,4141.15
2236.221,0.35100000000000003,11.427115440617802,0.467,5.336462910768514,6.0906525298492875,4134.779
2242.5919999999996,0.352,11.421212414302834,0.467,5.333706197479424,6.08750621682341,4128.408
2248.9629999999997,0.353,11.41529028580564,0.467,5.330940563471234,6.084349722334405,4122.037
2255.334,0.354,11.40934903545264,0.467,5.328165999556384,6.081183035896257,4115.666
2261.705,0.355,11.403388643514452,0.467,5.325382496521249,6.078006146993202,4109.295
2268.076,0.356,11.397409090205874,0.467,5.322590045126144,6.07481904507973,4102.924
2274.447,0.357,11.391410355685897,0.467,5.319788636105314,6.071621719580582,4096.553
2280.8179999999998,0.358,11.385392420057695,0.467,5.316978260166944,6.06841415989075,4090.1820000000002
2287.189,0.359,11.379355263368636,0.467,5.3141589079931535,6.065196355375482,4083.811
2293.56,0.36,11.373298865610277,0.467,5.31133057024,6.061968295370277,4077.44
2299.931,0.361,11.36722320671836,0.467,5.3084932375374745,6.058729969180885,4071.069
2306.302,0.362,11.361128266572814,0.467,5.305646900489505,6.055481366083309,4064.698
2312.673,0.363,11.355014024997761,0.467,5.302791549673954,6.052222475323806,4058.327
2319.044,0.364,11.348880461761507,0.467,5.299927175642624,6.048953286118882,4051.956
2325.415,0.365,11.34272755657655,0.467,5.297053768921249,6.0456737876553,4045.585
2331.786,0.366,11.33655528909958,0.467,5.294171320009505,6.042383969090076,4039.214
2338.157,0.367,11.330363638931463,0.467,5.291279819380994,6.039083819550469,4032.843
2344.528,0.368,11.324152585617266,0.467,5.288379257483264,6.0357733281340025,4026.472
2350.899,0.369,11.31792210864624,0.467,5.285469624737794,6.032452483908445,4020.101
2357.27,0.37,11.31167218745182,0.467,5.28255091154,6.029121275911819,4013.73
2363.641,0.371,11.305402801411635,0.467,5.2796231082592335,6.0257796931524,4007.359
2370.012,0.372,11.299113929847502,0.467,5.276686205238784,6.0224277246087174,4000.988
2376.383,0.373,11.292805552025426,0.467,5.2737401927958745,6.019065359229551,3994.617
2382.754,0.374,11.286477647155595,0.467,5.270785061221663,6.015692585933931,3988.246
2389.125,0.375,11.280130194392397,0.467,5.26782080078125,6.0123093936111465,3981.875
2395.496,0.376,11.273763172834396,0.467,5.264847401713664,6.008915771120733,3975.504
2401.867,0.377,11.267376561524355,0.467,5.261864854231874,6.00551170729248,3969.133
2408.238,0.378,11.260970339449218,0.467,5.258873148522785,6.002097190926432,3962.762
2414.609,0.379,11.254544485540116,0.467,5.255872274747234,5.998672210792881,3956.391
2420.98,0.38,11.248098978672374,0.467,5.252862223039999,5.995236755632375,3950.02
2427.351,0.381,11.241633797665513,0.467,5.249842983509795,5.991790814155717,3943.649
2433.722,0.382,11.23514892128322,0.467,5.246814546239263,5.988334375043955,3937.278
2440.093,0.383,11.22864432823339,0.467,5.243776901284994,5.984867426948396,3930.907
2446.464,0.384,11.222119997168102,0.467,5.240730038677504,5.981389958490597,3924.536
2452.835,0.385,11.215575906683618,0.467,5.23767394842125,5.977901958262367,3918.165
2459.206,0.386,11.209012035320393,0.467,5.234608620494624,5.974403414825769,3911.794
2465.577,0.387,11.20242836156307,0.467,5.231534044849954,5.970894316713116,3905.423
2471.948,0.388,11.195824863840476,0.467,5.228450211413503,5.967374652426973,3899.052
2478.319,0.389,11.18920152052564,0.467,5.225357110085474,5.9638444104401644,3892.681
2484.69,0.39,11.182558309935759,0.467,5.22225473074,5.960303579195759,3886.31
2491.061,0.391,11.175895210332234,0.467,5.219143063225154,5.95675214710708,3879.939
2497.4320000000002,0.392,11.16921219992065,0.467,5.216022097362944,5.953190102557706,3873.5679999999998
2503.803,0.393,11.162509256850779,0.467,5.212891822949314,5.949617433901464,3867.197
2510.174,0.394,11.155786359216581,0.467,5.209752229754144,5.946034129462436,3860.826
2516.545,0.395,11.14904348505621,0.467,5.20660330752125,5.942440177534959,3854.455
2522.916,0.396,11.142280612351998,0.467,5.203445045968383,5.938835566383614,3848.084
2529.2870000000003,0.397,11.135497719030479,0.467,5.200277434787234,5.935220284243244,3841.7129999999997
2535.6580000000004,0.398,11.128694782962363,0.467,5.197100463643424,5.931594319318939,3835.3419999999996
2542.029,0.399,11.121871781962556,0.467,5.193914122176514,5.927957659786041,3828.971
2548.4,0.4,11.11502869379015,0.467,5.1907184,5.924310293790149,3822.6
2554.771,0.401,11.108165496148422,0.467,5.187513286701313,5.920652209447108,3816.229
2561.1420000000003,0.402,11.101282166684848,0.467,5.184298771841824,5.916983394843023,3809.8579999999997
2567.5130000000004,0.403,11.094378682991078,0.467,5.181074844956834,5.913303838034244,3803.4869999999996
2573.884,0.404,11.087455022602962,0.467,5.177841495555583,5.9096135270473775,3797.116
2580.255,0.405,11.080511163000534,0.467,5.17459871312125,5.905912449879284,3790.745
2586.626,0.406,11.073547081608018,0.467,5.171346487110944,5.902200594497073,3784.374
2592.9970000000003,0.40700000000000003,11.06656275579382,0.467,5.168084806955714,5.898477948838105,3778.0029999999997
2599.3680000000004,0.40800000000000003,11.059558162870543,0.467,5.164813662060544,5.894744500809998,3771.6319999999996
2605.739,0.40900000000000003,11.052533280094977,0.467,5.161533041804354,5.891000238290622,3765.261
2612.11,0.41000000000000003,11.045488084668095,0.467,5.158242935540001,5.887245149128094,3758.89
2618.481,0.41100000000000003,11.038422553735062,0.467,5.154943332594274,5.883479221140787,3752.519
2624.8520000000003,0.41200000000000003,11.03133666438523,0.467,5.151634222267903,5.879702442117327,3746.1479999999997
2631.2230000000004,0.41300000000000003,11.02423039365215,0.467,5.148315593835554,5.875914799816595,3739.7769999999996
2637.594,0.41400000000000003,11.01710371851354,0.467,5.144987436545824,5.872116281967716,3733.406
2643.965,0.41500000000000004,11.009956615891326,0.467,5.14164973962125,5.868306876270076,3727.035
2650.3360000000002,0.41600000000000004,11.002789062651614,0.467,5.138302492258304,5.864486570393309,3720.6639999999998
2656.707,0.417,10.995601035604697,0.467,5.134945683627394,5.860655351977303,3714.2929999999997
2663.078,0.418,10.988392511505062,0.467,5.131579302872864,5.856813208632197,3707.9220000000005
2669.449,0.419,10.981163467051378,0.467,5.128203339112994,5.852960127938383,3701.551
2675.8199999999997,0.42,10.97391387888651,0.467,5.12481778144,5.849096097446509,3695.1800000000003
2682.191,0.421,10.966643723597503,0.467,5.121422618920034,5.845221104677468,3688.8089999999997
2688.562,0.422,10.959352977715598,0.467,5.118017840593184,5.841335137122413,3682.4380000000006
2694.933,0.423,10.952041617716217,0.467,5.114603435473474,5.837438182242743,3676.0669999999996
2701.304,0.424,10.94470962001898,0.467,5.1111793925488636,5.833530227470115,3669.6960000000004
2707.6749999999997,0.425,10.937356960987687,0.467,5.10774570078125,5.829611260206437,3663.325
2714.046,0.426,10.929983616930327,0.467,5.104302349106463,5.825681267823864,3656.9540000000006
2720.417,0.427,10.922589564099088,0.467,5.1008493264342745,5.821740237664813,3650.5829999999996
2726.788,0.428,10.91517477869033,0.467,5.0973866216483845,5.817788157041945,3644.2120000000004
2733.159,0.429,10.90773923684461,0.467,5.093914223606434,5.813825013238176,3637.841
2739.5299999999997,0.43,10.90028291464668,0.467,5.09043212114,5.80985079350668,3631.4700000000003
2745.901,0.431,10.892805788125468,0.467,5.086940303054594,5.805865485070874,3625.0989999999997
2752.272,0.432,10.885307833254098,0.467,5.083438758129664,5.801869075124433,3618.7280000000005
2758.643,0.433,10.877789025949879,0.467,5.079927475118594,5.797861550831285,3612.3569999999995
2765.014,0.434,10.870249342074311,0.467,5.076406442748704,5.7938428993256075,3605.9860000000003
2771.3849999999998,0.435,10.862688757433082,0.467,5.07287564972125,5.789813107711832,3599.615
2777.756,0.436,10.855107247776068,0.467,5.069335084711424,5.785772163064643,3593.244
2784.127,0.437,10.847504788797332,0.467,5.065784736368355,5.781720052428978,3586.8729999999996
2790.498,0.438,10.839881356135125,0.467,5.062224593315103,5.777656762820021,3580.5020000000004
2796.869,0.439,10.832236925371891,0.467,5.058654644148674,5.773582281223217,3574.131
2803.2400000000002,0.44,10.824571472034261,0.467,5.05507487744,5.76949659459426,3567.76
2809.611,0.441,10.816884971593048,0.467,5.051485281733954,5.765399689859094,3561.3889999999997
2815.982,0.442,10.809177399463263,0.467,5.047885845549344,5.761291553913918,3555.0180000000005
2822.353,0.443,10.801448731004097,0.467,5.044276557378914,5.757172173625182,3548.6469999999995
2828.724,0.444,10.793698941518938,0.467,5.040657405689345,5.753041535829594,3542.2760000000003
2835.0950000000003,0.445,10.785928006255354,0.467,5.03702837892125,5.748899627334103,3535.9049999999997
2841.466,0.446,10.778135900405104,0.467,5.033389465489184,5.744746434915919,3529.534
2847.837,0.447,10.770322599104142,0.467,5.0297406537816345,5.740581945322507,3523.1629999999996
2854.208,0.448,10.7624880774326,0.467,5.026081932161024,5.736406145271575,3516.7920000000004
2860.579,0.449,10.754632310414804,0.467,5.022413288963714,5.7322190214510895,3510.4209999999994
2866.9500000000003,0.45,10.746755273019273,0.467,5.018734712500001,5.728020560519272,3504.05
2873.321,0.451,10.738856940158701,0.467,5.015046191054114,5.723810749104587,3497.6789999999996
2879.692,0.452,10.730937286689986,0.467,5.011347712884224,5.719589573805762,3491.3080000000004
2886.063,0.453,10.722996287414205,0.467,5.007639266222434,5.71535702119177,3484.9369999999994
2892.434,0.454,10.715033917076624,0.467,5.003920839274784,5.71111307780184,3478.5660000000003
2898.8050000000003,0.455,10.707050150366701,0.467,5.00019242022125,5.706857730145451,3472.1949999999997
2905.176,0.456,10.699044961918082,0.467,4.9964539972157445,5.7025909647023365,3465.824
2911.547,0.457,10.691018326308596,0.467,4.992705558386114,5.698312767922481,3459.4529999999995
2917.918,0.458,10.682970218060264,0.467,4.988947091834143,5.69402312622612,3453.0820000000003
2924.289,0.459,10.6749006116393,0.467,4.985178585635554,5.689722026003746,3446.7109999999993
2930.6600000000003,0.46,10.6668094814561,0.467,4.9814000278399995,5.685409453616101,3440.34
2937.031,0.461,10.658696801865254,0.467,4.977611406471074,5.68108539539418,3433.9689999999996
2943.402,0.462,10.650562547165531,0.467,4.973812709526303,5.676749837639227,3427.5980000000004
2949.773,0.463,10.6424066915999,0.467,4.970003924977154,5.672402766622746,3421.2269999999994
2956.1440000000002,0.464,10.634229209355512,0.467,4.966185040769024,5.668044168586487,3414.856
2962.5150000000003,0.465,10.626030074563703,0.467,4.96235604482125,5.663674029742452,3408.4849999999997
2968.886,0.466,10.617809261300007,0.467,4.958516925027103,5.659292336272903,3402.114
2975.257,0.467,10.609566743584141,0.467,4.954667669253794,5.654899074330347,3395.7429999999995
2981.628,0.468,10.601302495380008,0.467,4.950808265342464,5.650494230037543,3389.3720000000003
2987.9990000000003,0.46900000000000003,10.593016490595703,0.467,4.946938701108194,5.646077789487509,3383.0009999999993
2994.3700000000003,0.47000000000000003,10.58470870308351,0.467,4.94305896434,5.64164973874351,3376.63
3000.741,0.47100000000000003,10.5763791066399,0.467,4.939169042800834,5.637210063839066,3370.2589999999996
3007.112,0.47200000000000003,10.568027675005533,0.467,4.935268924227584,5.632758750777948,3363.8880000000004
3013.483,0.47300000000000003,10.559654381865254,0.467,4.931358596331074,5.6282957855341795,3357.5169999999994
3019.8540000000003,0.47400000000000003,10.551259200848103,0.467,4.927438046796064,5.623821154052038,3351.146
3026.2250000000004,0.47500000000000003,10.542842105527301,0.467,4.92350726328125,5.619334842246051,3344.7749999999996
3032.596,0.47600000000000003,10.534403069420264,0.467,4.919566233419264,5.614836836001,3338.404
3038.967,0.47700000000000004,10.525942065988595,0.467,4.915614944816674,5.61032712117192,3332.0329999999994
3045.338,0.47800000000000004,10.51745906863808,0.467,4.911653385053984,5.605805683584096,3325.6620000000003
3051.7090000000003,0.47900000000000004,10.508954050718703,0.467,4.907681541685634,5.601272509033068,3319.2909999999993
3058.08,0.48,10.500426985524625,0.467,4.90369940224,5.596727583284624,3312.92
3064.451,0.481,10.491877846294203,0.467,4.899706954219393,5.59217089207481,3306.549
3070.822,0.482,10.483306606209986,0.467,4.8957041851000636,5.587602421109922,3300.178
3077.1929999999998,0.483,10.4747132383987,0.467,4.891691082332193,5.583022156066506,3293.8070000000002
3083.564,0.484,10.466097715931271,0.467,4.887667633339904,5.578430082591367,3287.436
3089.935,0.485,10.457460011822805,0.467,4.88363382552125,5.573826186301554,3281.065
3096.306,0.486,10.4488000990326,0.467,4.879589646248224,5.569210452784374,3274.694
3102.677,0.487,10.440117950464142,0.467,4.8755350828667545,5.5645828675973865,3268.323
3109.048,0.488,10.431413538965105,0.467,4.871470122696704,5.5599434162684,3261.952
3115.419,0.489,10.422686837327353,0.467,4.867394753031874,5.555292084295478,3255.581
3121.79,0.49,10.413937818286936,0.467,4.8633089611399996,5.550628857146936,3249.21
3128.161,0.491,10.405166454524098,0.467,4.859212734262754,5.545953720261343,3242.839
3134.532,0.492,10.396372718663262,0.467,4.855106059615744,5.541266659047517,3236.468
3140.903,0.493,10.387556583273048,0.467,4.850988924388513,5.536567658884533,3230.097
3147.274,0.494,10.37871802086626,0.467,4.846861315744544,5.531856705121716,3223.726
3153.645,0.495,10.369857003899893,0.467,4.8427232208212505,5.527133783078642,3217.355
3160.016,0.496,10.360973504775126,0.467,4.838574626729984,5.522398878045141,3210.984
3166.387,0.497,10.352067495837332,0.467,4.834415520556035,5.517651975281297,3204.613
3172.758,0.498,10.343138949376067,0.467,4.830245889358624,5.512893060017443,3198.242
3179.129,0.499,10.334187837625082,0.467,4.826065720170914,5.508122117454168,3191.871
3185.5,0.5,10.325214132762312,0.467,4.821875,5.503339132762312,3185.5
3191.871,0.501,10.31621780690988,0.467,4.817673715826914,5.498544091082965,3179.129
3198.242,0.502,10.307198832134098,0.467,4.813461854606624,5.493736977527473,3172.758
3204.613,0.503,10.298157180445468,0.467,4.809239403268034,5.488917777177433,3166.387
3210.984,0.504,10.28909282379868,0.467,4.805006348713984,5.484086475084696,3160.016
3217.355,0.505,10.280005734092613,0.467,4.80076267782125,5.479243056271362,3153.645
3223.726,0.506,10.27089588317033,0.467,4.796508377440544,5.474387505729784,3147.274
3230.097,0.507,10.261763242819088,0.467,4.792243434396514,5.4695198084225725,3140.903
3236.468,0.508,10.25260778477033,0.467,4.787967835487744,5.464639949282585,3134.532
3242.839,0.509,10.243429480699687,0.467,4.783681567486754,5.459747913212932,3128.161
3249.21,0.51,10.23422830222698,0.467,4.77938461714,5.4548436850869795,3121.79
3255.581,0.511,10.225004220916217,0.467,4.7750769711678736,5.449927249748343,3115.419
3261.952,0.512,10.215757208275598,0.467,4.770758616264704,5.444998592010893,3109.048
3268.323,0.513,10.206487235757502,0.467,4.766429539098754,5.440057696658748,3102.677
3274.694,0.514,10.197194274758509,0.467,4.762089726312224,5.435104548446285,3096.306
3281.065,0.515,10.187878296619377,0.467,4.75773916452125,5.430139132098128,3089.935
3287.436,0.516,10.178539272625063,0.467,4.753377840315904,5.4251614323091575,3083.564
3293.8070000000002,0.517,10.169177174004698,0.467,4.749005740260194,5.420171433744503,3077.1929999999998
3300.178,0.518,10.159791971931615,0.467,4.744622850892064,5.41516912103955,3070.822
3306.549,0.519,10.150383637523326,0.467,4.740229158723394,5.4101544787999325,3064.451
3312.92,0.52,10.14095214184154,0.467,4.73582465024,5.40512749160154,3058.08
3319.291,0.521,10.131497455892148,0.467,4.731409311901634,5.400088143990514,3051.709
3325.6620000000003,0.522,10.12201955062523,0.467,4.726983130141983,5.3950364204832475,3045.3379999999997
3332.0330000000004,0.523,10.11251839693506,0.467,4.722546091368674,5.389972305566387,3038.9669999999996
3338.404,0.524,10.102993965660092,0.467,4.7180981819632635,5.3848957836968285,3032.596
3344.775,0.525,10.093446227582977,0.467,4.71363938828125,5.379806839301725,3026.225
3351.146,0.526,10.083875153430542,0.467,4.709169696652063,5.374705456778478,3019.854
3357.5170000000003,0.527,10.074280713873819,0.467,4.7046890933790735,5.369591620494744,3013.4829999999997
3363.8880000000004,0.528,10.064662879528017,0.467,4.700197564739584,5.364465314788432,3007.1119999999996
3370.259,0.529,10.055021620952536,0.467,4.695695096984834,5.359326523967701,3000.741
3376.63,0.53,10.045356908650964,0.467,4.69118167634,5.354175232310963,2994.37
3383.001,0.531,10.035668713071077,0.467,4.686657289004193,5.349011424066883,2987.999
3389.3720000000003,0.532,10.025957004604846,0.467,4.682121921150464,5.343835083454382,2981.6279999999997
3395.7430000000004,0.533,10.016221753588423,0.467,4.677575558925794,5.338646194662629,2975.2569999999996
3402.114,0.534,10.006462930302149,0.467,4.6730181884511035,5.333444741851045,2968.886
3408.485,0.535,9.996680504970556,0.467,4.66844979582125,5.328230709149305,2962.515
3414.856,0.536,9.98687444776236,0.467,4.663870367105023,5.323004080657338,2956.144
3421.2270000000003,0.537,9.97704472879048,0.467,4.6592798883451545,5.317764840445325,2949.7729999999997
3427.5980000000004,0.538,9.967191318111999,0.467,4.654678345558303,5.312512972553694,2943.4019999999996
3433.969,0.539,9.957314185728208,0.467,4.650065724735073,5.307248460993134,2937.031
3440.34,0.54,9.94741330158458,0.467,4.645442011839999,5.30197128974458,2930.66
3446.7110000000002,0.541,9.937488635570778,0.467,4.640807192811554,5.296681442759224,2924.2889999999998
3453.0820000000003,0.542,9.92754015752065,0.467,4.636161253562143,5.291378903958505,2917.9179999999997
3459.4530000000004,0.543,9.917567837212234,0.467,4.631504179978114,5.28606365723412,2911.5469999999996
3465.824,0.544,9.907571644367758,0.467,4.626835957919743,5.280735686448014,2905.176
3472.195,0.545,9.897551548653638,0.467,4.6221565732212495,5.2753949754323886,2898.805
3478.5660000000003,0.546,9.88750751968048,0.467,4.617466011690784,5.270041507989695,2892.4339999999997
3484.9370000000004,0.547,5.544487588264,0.495,2.7445213561906803,2.79996623207332,2886.0629999999996
3491.3080000000004,0.548,5.541631438134304,0.495,2.74310756187648,2.7985238762578235,2879.6919999999996
3497.679,0.549,5.538771431483394,0.495,2.74169185858428,2.7970795728991136,2873.321
3504.05,0.55,5.535907575757576,0.495,2.74027425,2.7956333257575756,2866.95
3510.4210000000003,0.551,5.533039878416727,0.495,2.73885473981628,2.7941851386004473,2860.5789999999997
3516.7920000000004,0.552,5.530168346934303,0.495,2.73743333173248,2.7927350152018233,2854.2079999999996
3523.1630000000005,0.553,5.527292988797334,0.495,2.7360100294546803,2.7912829593426536,2847.8369999999995
3529.534,0.554,5.524413811506424,0.495,2.7345848366956798,2.789828974810744,2841.466
3535.905,0.555,5.521530822575757,0.495,2.733157757175,2.7883730654007572,2835.095
3542.2760000000003,0.556,5.518644029533091,0.495,2.73172879461888,2.786915234914211,2828.7239999999997
3548.6470000000004,0.557,5.515753439919757,0.495,2.7302979527602798,2.785455487159477,2822.3529999999996
3555.0180000000005,0.558,5.5128590612906665,0.495,2.72886523533888,2.7839938259517867,2815.9819999999995
3561.389,0.559,5.509960901214303,0.495,2.7274306461010798,2.782530255113223,2809.611
3567.76,0.56,5.5070589672727275,0.495,2.7259941888,2.7810647784727274,2803.24
3574.1310000000003,0.561,5.504153267061577,0.495,2.7245558671954804,2.7795973998660966,2796.8689999999997
3580.5020000000004,0.562,5.501243808190061,0.495,2.72311568505408,2.778128123135981,2790.4979999999996
3586.8730000000005,0.5630000000000001,5.49833059828097,0.495,2.72167364614908,2.77665695213189,2784.1269999999995
3593.244,0.5640000000000001,5.495413644970667,0.495,2.72022975426048,2.775183890710187,2777.756
3599.6150000000002,0.5650000000000001,5.492492955909091,0.495,2.718784013175,2.773708942734091,2771.3849999999998
3605.9860000000003,0.5660000000000001,5.489568538759758,0.495,2.71733642668608,2.7722321120736777,2765.0139999999997
3612.3570000000004,0.5670000000000001,5.486640401199758,0.495,2.7158869985938803,2.770753402605878,2758.6429999999996
3618.7280000000005,0.5680000000000001,5.483708550919758,0.495,2.71443573270528,2.769272818214478,2752.2719999999995
3625.0990000000006,0.5690000000000001,5.480772995624,0.495,2.71298263283388,2.76779036279012,2745.9009999999994
3631.4700000000003,0.5700000000000001,5.4778337430303035,0.495,2.7115277028,2.7663060402303032,2739.5299999999997
3637.8410000000003,0.5710000000000001,5.47489080087006,0.495,2.71007094643068,2.7648198544393803,2733.1589999999997
3644.2120000000004,0.5720000000000001,5.471944176888242,0.495,2.70861236755968,2.7633318093285624,2726.7879999999996
3650.5830000000005,0.5730000000000001,5.468993878843395,0.495,2.70715197002748,2.7618419088159145,2720.4169999999995
3656.9540000000006,0.5740000000000001,5.466039914507636,0.495,2.70568975768128,2.760350156826356,2714.0459999999994
3663.3250000000003,0.5750000000000001,5.463082291666667,0.495,2.704225734375,2.758856557291667,2707.6749999999997
3669.6960000000004,0.5760000000000001,5.460121018119757,0.495,2.70275990396928,2.7573611141504775,2701.3039999999996
3676.0669999999996,0.577,5.457156101679757,0.495,2.70129227033148,2.7558638313482775,2694.9330000000004
3682.4379999999996,0.578,5.454187550173092,0.495,2.6998228373356805,2.7543647128374116,2688.5620000000004
3688.8089999999997,0.579,5.451215371439758,0.495,2.6983516088626804,2.752863762577078,2682.1910000000003
3695.18,0.58,5.448239573333334,0.495,2.6968785888,2.7513609845333336,2675.82
3701.551,0.581,5.44526016372097,0.495,2.6954037810418803,2.74985638267909,2669.449
3707.9219999999996,0.582,5.442277150483394,0.495,2.6939271894892802,2.748349960994114,2663.0780000000004
3714.2929999999997,0.583,5.43929054151491,0.495,2.6924488180498805,2.7468417234650295,2656.7070000000003
3720.6639999999998,0.584,5.436300344723395,0.495,2.6909686706380804,2.7453316740853144,2650.3360000000002
3727.035,0.585,5.433306568030303,0.495,2.689486751175,2.7438198168553027,2643.965
3733.406,0.586,5.430309219370667,0.495,2.68800306358848,2.742306155782187,2637.594
3739.7769999999996,0.587,5.427308306693091,0.495,2.68651761181308,2.7407906948800114,2631.2230000000004
3746.1479999999997,0.588,5.424303837959758,0.495,2.68503039979008,2.7392734381696777,2624.8520000000003
3752.519,0.589,5.421295821146425,0.495,2.6835414314674804,2.737754389678945,2618.481
3758.89,0.59,5.418284264242424,0.495,2.6820507108,2.7362335534424242,2612.11
3765.261,0.591,5.415269175250668,0.495,2.6805582417490803,2.7347109335015873,2605.739
3771.6319999999996,0.592,5.412250562187637,0.495,2.6790640282828804,2.7331865339047567,2599.3680000000004
3778.0029999999997,0.593,5.409228433083395,0.495,2.67756807437628,2.7316603587071144,2592.9970000000003
3784.374,0.594,5.406202795981576,0.495,2.67607038401088,2.730132411970696,2586.626
3790.745,0.595,5.403173658939394,0.495,2.674570961175,2.7286026977643942,2580.255
3797.116,0.596,5.400141030027637,0.495,2.67306980986368,2.727071220163957,2573.884
3803.4869999999996,0.597,5.397104917330667,0.495,2.67156693407868,2.725537983251987,2567.5130000000004
3809.8579999999997,0.598,5.394065328946424,0.495,2.67006233782848,2.724002991117944,2561.1420000000003
3816.229,0.599,5.391022272986425,0.495,2.6685560251282805,2.7224662478581445,2554.771
3822.6,0.6,5.387975757575758,0.495,2.667048,2.7209277575757578,2548.4
3828.971,0.601,5.3849257908530905,0.495,2.66553826647228,2.7193875243808106,2542.029
3835.3419999999996,0.602,5.381872380970667,0.495,2.66402682858048,2.717845552390187,2535.6580000000004
3841.7129999999997,0.603,5.3788155360943035,0.495,2.6625136903666804,2.716301845727623,2529.2870000000003
3848.084,0.604,5.375755264403394,0.495,2.66099885587968,2.714756408523714,2522.916
3854.455,0.605,5.372691574090909,0.495,2.659482329175,2.713209244915909,2516.545
3860.826,0.606,5.369624473363394,0.495,2.65796411431488,2.7116603590485138,2510.174
3867.197,0.607,5.36655397044097,0.495,2.65644421536828,2.71010975507269,2503.803
3873.5679999999998,0.608,5.3634800735573345,0.495,2.6549226364108804,2.708557437146454,2497.4320000000002
3879.939,0.609,5.360402790959757,0.495,2.65339938152508,2.707003409434677,2491.061
3886.31,0.61,5.3573221309090915,0.495,2.6518744548,2.7054476761090913,2484.69
3892.681,0.611,5.354238101679758,0.495,2.6503478603314803,2.703890241348278,2478.319
3899.052,0.612,5.351150711559758,0.495,2.6488196022220802,2.702331109337678,2471.948
3905.423,0.613,5.348059968850667,0.495,2.6472896845810805,2.700770284269587,2465.577
3911.794,0.614,5.344965881867637,0.495,2.64575811152448,2.6992077703431567,2459.206
3918.165,0.615,5.341868458939394,0.495,2.644224887175,2.697643571764394,2452.835
3924.536,0.616,5.338767708408243,0.495,2.64269001566208,2.696077692746163,2446.464
3930.907,0.617,5.335663638630061,0.495,2.64115350112188,2.694510137508181,2440.093
