radius,electron_density_mol_cm3,neutron_density_mol_cm3
0.723109,0.1516327460279279,0.0227331124210521
0.723571,0.1511085367032131,0.0226545218143193
0.724033,0.1505864863595191,0.0225762548867358
0.724493,0.1500662395973256,0.0224982583560296
0.724954,0.1495477901856122,0.0224205312880325
0.725413,0.1490311319148859,0.0223430727518036
0.725873,0.1485162585971058,0.0222658818196184
0.726331,0.1480031640656099,0.0221889575669574
0.726789,0.1474918421750407,0.0221122990724954
0.727247,0.1469822868012714,0.0220359054180896
0.727704,0.1464744918413332,0.0219597756887699
0.728161,0.1459684512133417,0.0218839089727267
0.728617,0.1454641588564243,0.0218083043613008
0.729073,0.1449619425174711,0.0217330109910217
0.729528,0.1444611274506001,0.0216579277025134
0.729982,0.143962042601515,0.0215831038120339
0.730436,0.1434650123326711,0.021508587948711
0.730888,0.1429720024832165,0.0214346748354427
0.732696,0.1410071062228224,0.0211400932971316
0.734497,0.1390688937536037,0.0208495122510657
0.736289,0.1371570071580864,0.0205628780374758
0.738073,0.1352714047319147,0.0202801844039537
0.739848,0.1334114179349855,0.0200013311215072
0.741615,0.131577006025015,0.0197263120819641
0.743373,0.1297675185452678,0.0194550297674303
0.745123,0.1279832103861059,0.0191875223916254
0.746865,0.1262231458899773,0.0189236496787258
0.748598,0.1244869997002205,0.0186633628505505
0.750323,0.122775016169405,0.0184066985409702
0.752039,0.121086576362969,0.0181535639579639
0.753746,0.1194213565003693,0.0179039105596453
0.755446,0.1177790372537924,0.0176576904716914
0.757137,0.116159571153908,0.0174148965773965
0.758819,0.1145621089832318,0.0171754015602207
0.760493,0.1129868757655427,0.0169392391562206
0.762158,0.1114333020626107,0.016706323993973
0.763815,0.109901343112213,0.0164766493626278
0.765463,0.1083901955969003,0.0162500948270787
0.767103,0.1069000725618068,0.0160257815450118
0.768734,0.1054306781521927,0.0158050501121802
0.770357,0.1039812418701108,0.0155868800628205
0.771971,0.1025519682330856,0.0153765624928773
0.773577,0.1011425735587619,0.0151652389496996
0.775174,0.0997516297605028,0.0149549821719315
0.776763,0.0983807207651725,0.0147494525015518
0.778343,0.0970286524792922,0.0145467474714775
0.779915,0.0956973694587657,0.0143471586137759
0.781478,0.0943821790710452,0.0141499823987278
0.783033,0.0930850636394675,0.0139555160205768
0.784579,0.091805774755861,0.0137637222374274
0.786117,0.0905440674259833,0.0135745643192078
0.787646,0.0892997000226026,0.0133880060406355
0.789167,0.0880724342392243,0.0132040116742807
0.79068,0.0868620350444535,0.0130225459837233
0.792183,0.0856682706369842,0.0128435742168053
0.793679,0.0844889669484521,0.0126667704324498
0.795166,0.0833278161474687,0.0124926881686379
0.796645,0.082182623302078,0.0123209983563775
0.798115,0.081053169098521,0.0121516681156711
0.799577,0.0799373965893483,0.0119843890644648
0.801031,0.0788387990395065,0.0118196849206684
0.802476,0.0777552997619128,0.011657244342819
0.803913,0.0766866912576293,0.0114970362222228
0.805341,0.0756327688794224,0.0113390298777197
0.806761,0.0745933307925713,0.0111831950498076
0.808173,0.0735681779362149,0.0110295018948473
0.809577,0.0725571139852302,0.0108779209793478
0.810972,0.0715599453126343,0.0107284232743291
0.812359,0.0705764809525033,0.0105809801497626
0.813738,0.0696081353314959,0.0104358036595819
0.815108,0.0686514951332031,0.0102923820719369
0.816471,0.0677080022554733,0.010150931559302
0.817825,0.066779013637645,0.010011655556986
0.819171,0.0658612546926039,0.0098740631317376
0.820509,0.0649576044012475,0.0097385859066603
0.821838,0.0640648774913957,0.0096047463387927
0.82316,0.0631858744192402,0.0094729642786428
0.824473,0.0623174967914549,0.0093427752083166
0.825778,0.0614610534719523,0.0092143753555505
0.827076,0.0606163804448602,0.0090877401307265
0.828365,0.0597846925259825,0.0089630516616831
0.829646,0.0589630581029289,0.0088398704346885
0.830919,0.0581527155858236,0.0087183821148929
0.832184,0.0573535097874732,0.0085985634362936
0.833442,0.0565652876534571,0.0084803914526375
0.834691,0.0557891828114331,0.0083640361198586
0.835932,0.0550224595735076,0.0082490872976537
0.837166,0.0542662735848112,0.0081357182428647
0.838392,0.0535217123983502,0.008024092003813
0.83961,0.052786151514297,0.0079138151097533
0.84082,0.052061898363972,0.007805233495828
0.842022,0.0513475823394026,0.0076981416774967
0.843216,0.0506419010118237,0.0075923443917947
0.844403,0.0499470680813282,0.0074881735214743
0.845582,0.0492617686160394,0.0073854319290769
0.846753,0.0485858718119111,0.0072841000041743
0.847917,0.0479181452908223,0.0071839929859474
0.849073,0.0472606836898339,0.0070854249069584
0.850222,0.046611169525991,0.0069880483251019
0.851362,0.0459705817808137,0.0068920100114254
0.852496,0.0453398417529484,0.0067974480890338
0.853622,0.0447167261501738,0.0067040292371021
0.85474,0.0441031896665051,0.0066120465076256
0.855851,0.0434970696504037,0.006521175671163
0.856954,0.0428992796774738,0.0064315536929638
0.85805,0.0423106794942483,0.0063433094681058
0.859139,0.0417301552082942,0.006256275999403
0.86022,0.0411566483363871,0.0061702945967388
0.861294,0.0405919579515165,0.0060856349810646
0.862361,0.0400350154091854,0.0060021369388637
0.863421,0.039485714405009,0.0059197845327506
0.864473,0.0389439500931531,0.0058385620440088
0.865518,0.0384096190663226,0.005758453969591
0.866556,0.0378826193360234,0.0056794450191591
0.867586,0.0373637106344225,0.005601649093419
0.86861,0.0368510613057916,0.0055247915865438
0.869626,0.0363462826840922,0.0054491140732399
0.870636,0.0358484184211085,0.0053744731756943
0.871638,0.0353573738053088,0.0053008546945473
0.872633,0.0348722524499704,0.0052281242415439
0.873621,0.0343945791644934,0.0051565104194393
0.874603,0.0339226678468585,0.0050857604441365
0.875577,0.033457231395238,0.0050159811948865
0.876545,0.0329981809711397,0.0049471593528285
0.877506,0.0325454289549813,0.0048792817818433
0.87846,0.0320988889293661,0.0048123355260462
0.879407,0.0316584756625885,0.0047463078073137
0.880348,0.031223386139054,0.0046810782357941
0.881282,0.0307949852208908,0.0046168514345985
0.882209,0.0303724621836809,0.0045535058581515
0.883129,0.0299550466314949,0.004490926007013
0.884043,0.0295440479837697,0.0044293081922046
0.884951,0.0291380175135241,0.0043684352174136
0.885852,0.0287382289255518,0.0043084980392439
0.886746,0.0283439256426452,0.0042493832299886
0.887634,0.0279543887225992,0.0041909830042621
0.888515,0.02757084013046,0.0041334805617328
0.889391,0.0271925540222905,0.0040767670822924
0.890259,0.0268194581941035,0.0040208317409616
0.891122,0.0264514814325882,0.0039656638612852
0.891978,0.0260885535015166,0.0039112529132947
0.892828,0.0257306051283381,0.0038575885114979
0.893671,0.0253775679909571,0.0038046604128969
0.894509,0.0250299510339782,0.0037525449195786
0.89534,0.0246865272311665,0.00370105807309
0.896165,0.0243483760151977,0.0036503617043352
0.896984,0.0240143037722244,0.0036002768641196
0.897797,0.0236853605415634,0.0035509609766306
0.898603,0.0233609231108632,0.0035023206085115
0.899404,0.0230409297605584,0.0034543465066303
0.900199,0.0227253196165059,0.0034070295446026
0.900988,0.0224140326384048,0.0033603607210551
0.901771,0.022106500581527,0.0033142548434976
0.902548,0.0218036900653917,0.0032688568296391
0.903319,0.0215045322225568,0.0032240064325385
0.904084,0.0212094789792032,0.0031797714059558
0.904844,0.0209184740181145,0.0031361433066909
0.905598,0.0206314617947758,0.0030931138073889
0.906346,0.0203483875267714,0.0030506746949503
0.907089,0.0200691971833286,0.0030088178689637
0.907826,0.0197938374750047,0.0029675353401595
0.908557,0.0195222558435154,0.002926819228885
0.909283,0.0192544004517033,0.0028866617636002
0.910003,0.0189906574446564,0.0028471208360201
0.910717,0.0187300958563142,0.0028080568736798
0.911427,0.0184735346709471,0.0027695926604896
0.91213,0.018220068273052,0.0027315924245957
0.912829,0.0179704933456484,0.002694175606456
0.913522,0.0177243370467292,0.0026572713165644
0.914209,0.0174815525485911,0.0026208725344092
0.914891,0.0172420936649671,0.0025849723356445
0.915568,0.0170055232710889,0.0025495051855704
0.91624,0.0167725849432935,0.0025145825627751
0.916907,0.0165424564505773,0.002480081196591
0.917568,0.016315485439152,0.0024460532068974
0.918224,0.0160912580675751,0.0024124365496815
0.918876,0.015870477730047,0.0023793366793378
0.919522,0.0156523661991122,0.0023466369223067
0.920163,0.0154372522238108,0.0023143865653622
0.920799,0.0152254451828594,0.0022826319912373
0.92143,0.0150161984787283,0.0022512612683997
0.922056,0.0148101685117363,0.0022203728058187
0.922677,0.0146066290479316,0.0021898577249143
0.923293,0.0144062185841999,0.002159811750534
0.923905,0.0142085578551155,0.0021301780223769
0.924511,0.0140136091329046,0.0021009508842128
0.925113,0.013821335207438,0.0020721247574179
0.92571,0.01363201326422,0.0020437411982482
0.926303,0.0134449750303528,0.0020157000177715
0.92689,0.0132608083951428,0.0019880893536366
0.927473,0.0130791644384389,0.0019608568949723
0.928052,0.012900008605085,0.0019339974611943
0.928625,0.0127235997815935,0.0019075498651337
0.929194,0.0125493144032834,0.001881420620612
0.929759,0.0123777013557824,0.001855692017761
0.930319,0.0122084351327473,0.0018303152559589
0.930874,0.0120412063789191,0.0018052439559898
0.931426,0.0118762682918145,0.0017805160777782
0.931972,0.0117135894943294,0.0017561269172003
0.932514,0.0115528730213624,0.0017320319525994
0.933052,0.011394361661072,0.0017082675833066
0.933586,0.0112377663960651,0.001684790479203
0.934115,0.0110835784607548,0.0016616742872247
0.93464,0.0109312543588952,0.0016388375252276
0.935161,0.0107812719263951,0.0016163518314146
0.935677,0.0106331024909635,0.0015941379460813
0.93619,0.0104869693812777,0.0015722293511508
0.936698,0.0103428446116567,0.0015506218509487
0.937202,0.0102007005810332,0.0015293113074626
0.937702,0.0100605100676673,0.0015082936395498
0.938198,0.0099222462239337,0.0014875648221559
0.93869,0.0097858825711801,0.0014671208855432
0.939178,0.009651392994656,0.0014469579145315
0.939662,0.009518751738512,0.0014270720477476
0.940142,0.0093881495685108,0.0014074918852112
0.940618,0.0092591261257472,0.0013881484089099
0.94109,0.0091318758810629,0.0013690707743369
0.941559,0.0090065818468228,0.0013502864191057
0.942023,0.0088828023747417,0.001331729130341
0.942484,0.0087609257571239,0.0013134571216728
0.942941,0.0086407213493894,0.0012954358143621
0.943394,0.0085221662079584,0.0012776617686573
0.943844,0.0084052377040489,0.001260131592002
0.94429,0.0082899135193574,0.0012428419383873
0.944732,0.008176171641799,0.0012257895077136
0.94517,0.0080641760436837,0.0012089988830674
0.945605,0.0079537145393407,0.0011924382531098
0.946036,0.0078445854847185,0.0011760773869241
0.946464,0.0077369537368582,0.001159941000238
0.946888,0.007630798751941,0.0011440260130773
0.947308,0.0075259269751519,0.0011283034072814
0.947725,0.0074223255673561,0.0011127712579793
0.948139,0.0073203188842474,0.0010974781932848
0.948549,0.0072195478636906,0.0010823703818185
0.948956,0.0071201640502684,0.0010674705434753
0.949006,0.0071080339535712,0.0010656519728886
0.949035,0.0070928170262463,0.0010633706179133
0.949199,0.0070530993278744,0.0010574160538376
0.9495,0.0069802342921732,0.0010464919685622
0.949799,0.0069079629560883,0.0010356568920297
0.950097,0.0068365973132667,0.0010249575990091
0.950392,0.0067659689435035,0.0010143688395756
0.950686,0.0066960702300864,0.0010038894718148
0.950978,0.0066268936349909,0.0009935183656098
0.951268,0.0065582806863352,0.00098323176251
0.951556,0.0064906770362358,0.0009730964756538
0.951843,0.0064236223426912,0.0009630434895631
0.952127,0.006357260386114,0.0009530943601114
0.95241,0.006291584009891,0.0009432480143636
0.952691,0.0062267295054381,0.0009335248854263
0.952971,0.0061624016338707,0.0009238807104413
0.953248,0.0060988787589355,0.0009143572223094
0.953524,0.0060360106864426,0.0009049319035896
0.953798,0.0059737906665992,0.0008956037423382
0.954071,0.0059122120191904,0.0008863717370428
0.954341,0.0058511334039852,0.0008772146976674
0.95461,0.0057906857873341,0.0008681522589732
0.954877,0.0057307306939688,0.0008591636604455
0.955143,0.0056713963583777,0.000850268127279
0.955407,0.0056126763534135,0.0008414646959017
0.955669,0.0055544364213764,0.0008327332381059
0.95593,0.0054969273859244,0.0008241113579224
0.956189,0.0054398885229629,0.0008155599670254
0.956446,0.0053834415237209,0.0008070973096297
0.956702,0.0053275802467248,0.0007987224649922
0.956956,0.0052721772164639,0.000790416321706
0.957208,0.0052174704734699,0.0007822145673274
0.957459,0.0051632125062239,0.000774080094389
0.957709,0.0051096364354653,0.0007660478528611
0.957956,0.0050564998652127,0.0007580815022089
0.958203,0.0050040310980948,0.0007502152700609
0.958447,0.0049519927479405,0.0007424135669641
0.95869,0.0049006083988477,0.0007347099131347
0.958932,0.0048496455709137,0.0007270694546779
0.959172,0.0047993232272278,0.0007195250190182
0.95941,0.004749523053304,0.0007120588681896
0.959648,0.0047002396308481,0.0007046701898696
0.959883,0.004651467597789,0.0006973581801647
0.960117,0.0046032016476949,0.0006901220435231
0.96035,0.0045555414232064,0.0006829767185871
0.960581,0.0045083746589597,0.0006759053742882
0.96081,0.0044615935126397,0.0006688918426709
0.961038,0.0044153994580092,0.0006619663291218
0.961265,0.0043697843001634,0.0006551276050429
0.96149,0.0043245408116848,0.0006483446024472
0.961714,0.0042797657612592,0.0006416318291074
0.961937,0.0042355518248761,0.0006350031792101
0.962158,0.0041917946593256,0.0006284430093936
0.962377,0.0041483940243407,0.0006219362914181
0.962595,0.0041054427470345,0.0006154969421271
0.962812,0.0040628426234011,0.0006091102385615
0.963027,0.0040206845399191,0.0006027898066208
0.963241,0.0039788722917842,0.0005965212230706
0.963454,0.0039374948611727,0.000590317828313
0.963665,0.0038964580059987,0.0005841654933688
0.963875,0.0038558488398865,0.0005780772785027
0.964084,0.0038156629054297,0.0005720525154506
0.964291,0.0037758088494649,0.0005660775083469
0.964497,0.0037363710634422,0.0005601649093419
0.964702,0.0036972600659421,0.0005543013031858
0.964905,0.0036585584683917,0.0005484990751643
0.965107,0.0036202619853386,0.0005427575827928
0.965308,0.003582366376189,0.0005370761903124
0.965508,0.0035447858220883,0.000531442031573
0.965706,0.0035075995040591,0.0005258669775664
0.965903,0.0034708032863964,0.0005203504082586
0.966099,0.0034343930767808,0.0005148917101202
0.966294,0.0033982865764818,0.0005094785447457
0.966487,0.0033625596714518,0.000504122289123
0.966679,0.0033272083709255,0.0004988223449477
0.96687,0.0032922287260934,0.0004935781202057
0.96706,0.0032576168296606,0.0004883890291068
0.967248,0.0032232945954551,0.0004832433648016
0.967436,0.0031894074181074,0.0004781629251706
0.967622,0.0031558038379121,0.000473125003044
0.967807,0.0031225543048654,0.0004681401604391
0.967991,0.0030896550887283,0.0004632078381103
0.968173,0.0030571024985636,0.0004583274827043
0.968355,0.0030248928823219,0.0004534985466978
0.968535,0.0029930226264317,0.0004487204883362
0.968715,0.002961488155394,0.0004439927715731
0.968893,0.0029302184598312,0.0004393047505274
0.96907,0.0028993456931707,0.0004346762379295
0.969246,0.0028687321460621,0.0004300865880929
0.969421,0.002838507198888,0.0004255551980071
0.969594,0.0028085360319257,0.0004210618552049
0.969767,0.0027789453107013,0.0004166255496586
0.969939,0.0027496030444853,0.0004122264930296
0.970109,0.0027206332409142,0.0004078832768138
0.970278,0.0026919066788895,0.0004035765279018
0.970447,0.0026635447639304,0.0003993244476742
0.970614,0.0026354816699618,0.0003951171673421
0.97078,0.002607654204459,0.0003909452129441
0.970945,0.0025801799731383,0.0003868262161861
0.97111,0.0025529364259675,0.0003827418040996
0.971273,0.0025259805373593,0.0003787005184131
0.971435,0.0024992517219308,0.0003746932760335
0.971596,0.0024728057390751,0.0003707284365308
0.971756,0.0024466395959823,0.0003668055512166
0.971915,0.0024206945923164,0.0003629158196081
0.972073,0.0023949695715021,0.0003590590683092
0.97223,0.0023695724944605,0.0003552514830568
0.972386,0.0023443907545027,0.0003514761816103
0.972541,0.0023194232167018,0.0003477329938189
0.972695,0.0022947215807956,0.0003440296706203
0.972848,0.0022702830149545,0.0003403657874603
0.973,0.0022460529996304,0.0003367331706492
0.973152,0.0022220815836257,0.0003331393236129
0.973302,0.0021983660069913,0.0003295838325736
0.973451,0.0021748534608063,0.0003260587803027
0.9736,0.0021515923922307,0.0003225714301042
0.973747,0.0021285801115946,0.0003191213787369
0.973894,0.0021057654703953,0.0003157009579055
0.97404,0.0020831953620892,0.0003123171979795
0.974185,0.0020608671657131,0.0003089697060183
0.974329,0.0020387313443313,0.0003056510553364
0.974472,0.0020168332843134,0.0003023680503574
0.974614,0.0019951244918912,0.0002991134207897
0.974755,0.0019736948140732,0.000295900636693
0.974896,0.0019524503555666,0.0002927156210799
0.975035,0.0019314345681868,0.0002895648883415
0.975174,0.0019106449905633,0.0002864480694638
0.975312,0.0018900356676388,0.0002833582747642
0.975449,0.0018696916995486,0.0002803082626408
0.975585,0.0018495241225285,0.0002772846954518
0.97572,0.0018295740846689,0.0002742937422089
0.975855,0.0018098392394666,0.0002713350511191
0.975988,0.0017903172657291,0.0002684082741842
0.976121,0.0017710058673013,0.0002655130671595
0.976253,0.0017518624342085,0.0002626430418647
0.976385,0.0017329658318547,0.0002598100219733
0.976515,0.0017142335870515,0.0002570016429248
0.976645,0.0016956647811791,0.0002542177669978
0.976773,0.001677335736716,0.0002514698366248
0.976901,0.0016591666132586,0.0002487458819582
0.977029,0.0016411943001595,0.0002460514335303
0.977155,0.0016234166655427,0.0002433861717256
0.977281,0.001605831600625,0.0002407497803908
0.977406,0.0015884004447729,0.0002381364634392
0.97753,0.0015711585025308,0.0002355515138052
0.977654,0.0015541037200024,0.0002329946235642
0.977776,0.0015372340655859,0.000230465488134
0.977898,0.0015205475297324,0.0002279638062387
0.978019,0.0015040421247068,0.0002254892798727
0.97814,0.0014876816288205,0.0002230364786012
0.97826,0.0014715329801576,0.0002206154379282
0.978379,0.001455559623606,0.0002182206774312
0.978497,0.0014397596563857,0.0002158519118415
0.978615,0.0014241311963715,0.0002135088589866
0.978731,0.0014086723818681,0.0002111912397572
0.978848,0.0013933813713889,0.0002088987780736
0.978963,0.0013782563434366,0.0002066312008529
0.979078,0.001363295496286,0.0002043882379764
0.979192,0.0013484970477694,0.0002021696222579
0.979305,0.0013338592350644,0.000199975089411
0.979418,0.0013193803144838,0.0001978043780184
0.97953,0.0013050585612682,0.0001956572295004
0.979641,0.0012908922693801,0.0001935333880841
0.979751,0.0012768503503967,0.0001914281929253
0.979861,0.0012629902560699,0.000189350257316
0.979971,0.0012492806118054,0.0001872948775087
0.980079,0.0012356913313095,0.0001852575429004
0.980187,0.0012222780143884,0.0001832465891355
0.980294,0.0012089824596311,0.0001812532905314
0.980401,0.0011958590650808,0.0001792858025614
0.980507,0.001182850887322,0.0001773355881445
0.980612,0.0011700111486105,0.0001754106264774
0.980717,0.0011572841363352,0.0001735025650037
0.980821,0.0011447219223784,0.0001716192104539
0.980924,0.0011322960701106,0.0001697562995462
0.981027,0.0011200050993381,0.0001679136103669
0.981129,0.0011078475459346,0.0001660909234109
0.98123,0.0010958219616666,0.0001642880215559
0.981331,0.001083951872648,0.0001625084318883
0.981432,0.0010721856737384,0.0001607444176526
0.981531,0.0010605716161297,0.0001590032127731
0.98163,0.0010490833635354,0.000157280868856
0.981729,0.0010377195532189,0.000155577181597
0.981826,0.0010264788372049,0.0001538919489047
0.981924,0.0010153598821196,0.0001522249708766
0.98202,0.0010043382430235,0.0001505725826742
0.982116,0.0009934591177948,0.000148941560462
0.982212,0.0009826752095019,0.0001473248133808
0.982306,0.0009720083595519,0.0001457256159419
0.982401,0.0009614794359144,0.0001441470967171
0.982494,0.0009510426641573,0.0001425823931034
0.982588,0.0009407408437167,0.0001410379216857
0.98268,0.0009305506139632,0.0001395101801876
0.982772,0.0009204707661318,0.0001379989873883
0.982863,0.0009105001045506,0.00013650416403
0.982954,0.0009006581846822,0.0001350286419105
0.983044,0.0008909226496305,0.0001335690692351
0.983134,0.0008812923494441,0.0001321252736004
0.983223,0.0008717862199902,0.0001307000939131
0.983312,0.0008623826291517,0.000129290287039
0.9834,0.0008530804708876,0.0001278956871579
0.983487,0.0008439175140304,0.0001265219566558
0.983574,0.0008348337537236,0.0001251600994734
0.983661,0.000825866785273,0.0001238157519812
0.983746,0.0008169773194211,0.0001224830238478
0.983832,0.0008081835380119,0.000121164640935
0.983916,0.0007994844111172,0.0001198604488337
0.984001,0.0007908789198945,0.0001185702947969
0.984084,0.0007823840713198,0.0001172967285475
0.984168,0.0007739626447543,0.000116034169886
0.98425,0.0007656318647497,0.0001147852011549
0.984332,0.000757408195372,0.0001135522906829
0.984414,0.0007492556041687,0.000112330036406
0.984495,0.0007412078325805,0.0001111234969148
0.984576,0.0007332633861102,0.0001099324481508
0.984656,0.0007253873873021,0.0001087516612098
0.984735,0.0007176125082258,0.0001075860343599
0.984815,0.0007099209622013,0.000106432900983
0.984893,0.0007023280275587,0.0001052945516399
0.984971,0.0006948003043287,0.0001041659789342
0.985049,0.0006873849195903,0.0001030542482604
0.985126,0.0006800330183976,0.0001019520351785
0.985203,0.0006727752402491,0.0001008639332289
0.985279,0.0006656102481461,9.978974196591956e-05
0.985354,0.0006585063996804,9.872471749051288e-05
0.98543,0.0006514933693677,9.767330867092926e-05
0.985504,0.0006445401859014,9.663087222125888e-05
0.985578,0.0006376465290486,9.559736013147064e-05
0.985652,0.0006308266030597,9.457490193383084e-05
0.985725,0.0006240652495503,9.35612250502016e-05
0.985798,0.000617376365878,9.25584130028387e-05
0.985871,0.0006107591752937,9.156634933977496e-05
0.985942,0.0006041989970171,9.058283308637904e-05
0.986014,0.0005977092817654,8.960988080356468e-05
0.986085,0.0005912756579118,8.864533786564761e-05
0.986155,0.0005849247525411,8.769319626333112e-05
0.986225,0.0005786287388179,8.67492841366696e-05
0.986295,0.0005724004941344,8.581553209243992e-05
0.986364,0.0005662392890382,8.48918307695388e-05
0.986433,0.0005601444019285,8.397807198399663e-05
0.986502,0.0005541023601464,8.307223588537808e-05
0.986569,0.0005481254913247,8.217617065929984e-05
0.986637,0.0005422255775316,8.129164269917062e-05
0.986704,0.0005363768185625,8.041478398197028e-05
0.986771,0.0005305911476935,7.954738357049797e-05
0.986837,0.0005248678844197,7.868933944199638e-05
0.986903,0.0005192063555767,7.78405506741774e-05
0.986968,0.0005136058952613,7.700091743336704e-05
0.987033,0.0005080541462391,7.616858709602213e-05
0.987098,0.0005025739801095,7.534698862225124e-05
0.987162,0.0004971414789869,7.453253619040792e-05
0.987226,0.0004917676997034,7.372688746493485e-05
0.987289,0.0004864408066714,7.292826802867401e-05
0.987352,0.0004811716152521,7.213829934420667e-05
0.987415,0.0004759485411678,7.135524467129781e-05
0.987477,0.000470771323042,7.057906482384906e-05
0.987539,0.0004656504210623,6.981132801598864e-05
0.9876,0.0004605746173947,6.905035244556738e-05
0.987661,0.0004555541423206,6.829767185871443e-05
0.987722,0.0004505883927329,6.75531958362947e-05
0.987782,0.0004456767720987,6.68168349447862e-05
0.987842,0.0004408085402789,6.608697899908246e-05
0.987902,0.0004360035245326,6.536660054517703e-05
0.987961,0.0004312409558627,6.465258584966262e-05
0.98802,0.0004265304098465,6.39463705039867e-05
0.988078,0.0004218713182282,6.324786931402278e-05
0.988136,0.0004172631189595,6.255699801624242e-05
0.988194,0.0004127052561313,6.1873673267543e-05
0.988252,0.0004081783821648,6.119499443667145e-05
0.988309,0.0004037011624918,6.052375988591281e-05
0.988365,0.0003992638589692,5.985850965159576e-05
0.988422,0.0003948662360765,5.919920842396137e-05
0.988478,0.0003905080581585,5.854582087309022e-05
0.988533,0.0003861979818837,5.789964482559812e-05
0.988589,0.0003819354763494,5.7260600687406775e-05
0.988644,0.0003777026222635,5.662600195911803e-05
0.988698,0.0003735252800218,5.599972568772936e-05
0.988753,0.0003693771278089,5.5377825649212745e-05
0.988807,0.0003652834534018,5.476409304231474e-05
0.98886,0.0003612268300711,5.415591521369006e-05
0.988914,0.0003572070321241,5.355325832702071e-05
0.988967,0.0003532319672207,5.295730791593555e-05
0.98902,0.0003493011375635,5.236798934955106e-05
0.989072,0.0003454140508945,5.1785228827491616e-05
0.989075,0.0003453186226497,5.177092201663007e-05
0.989079,0.0003450722216918,5.173398104693736e-05
0.989082,0.000344833936556,5.169825681900116e-05
0.989085,0.0003445878814443,5.166136769931928e-05
0.989088,0.0003443499307633,5.162569361358608e-05
0.989092,0.0003441042210123,5.158885627113872e-05
0.989095,0.0003438666043167,5.155323225722948e-05
0.989098,0.0003436212394418,5.151644661934268e-05
0.989101,0.0003433839562628,5.148087260697682e-05
0.989105,0.0003431389357798,5.144413860107852e-05
0.989108,0.0003429019856494,5.140861452007455e-05
0.989111,0.0003426573090748,5.137193207369441e-05
0.989115,0.0003424128070885,5.13352758019516e-05
0.989118,0.0003421763583768,5.129982689473876e-05
0.98917,0.0003383373940873,5.072428098491235e-05
0.989221,0.0003345415001225,5.015519227220225e-05
0.989272,0.0003307729602567,4.9590204545760285e-05
0.989323,0.0003270393417566,4.9030452306728567e-05
0.989374,0.0003233404214125,4.847590209101232e-05
0.989424,0.0003196833370494,4.792762401694111e-05
0.989474,0.000316060337847,4.73844560645876e-05
0.989524,0.0003124640085806,4.684528652727413e-05
0.989574,0.0003089157135297,4.631331838445582e-05
0.989623,0.0003053936481713,4.578528265442256e-05
0.989672,0.0003019117392176,4.526326726026625e-05
0.98972,0.0002984626563943,4.474617323127234e-05
0.989769,0.0002950461826181,4.423396802183031e-05
0.989817,0.0002916688168939,4.372762597693654e-05
0.989865,0.0002883301115554,4.322707998150174e-05
0.989912,0.0002850230610868,4.273127975329091e-05
0.98996,0.0002817474538374,4.224019356117547e-05
0.990007,0.0002785159042632,4.175571259192512e-05
0.990053,0.0002753150800506,4.127583803599727e-05
0.9901,0.0002721447746454,4.080053892631581e-05
0.990146,0.0002690171701866,4.033164163577685e-05
0.990192,0.0002659132634593,3.98662971608807e-05
0.990238,0.0002628451694533,3.9406321807387455e-05
0.990283,0.0002598124749634,3.895165362664127e-05
0.990328,0.0002568088582411,3.850134484831297e-05
0.990373,0.0002538341206473,3.805536569199432e-05
0.990418,0.0002508880638581,3.761368642455189e-05
0.990463,0.0002479761996771,3.717713338758277e-05
0.990507,0.0002450981312569,3.674564708488484e-05
0.990551,0.0002422423104287,3.631749618976632e-05
0.990595,0.0002394252778028,3.589516050662777e-05
0.990638,0.0002366301069419,3.547610238705792e-05
0.990681,0.0002338675683086,3.5061936562301096e-05
0.990725,0.0002311372809378,3.465260591725271e-05
0.990767,0.0002284336083733,3.4247265422090935e-05
0.99081,0.000225756363074,3.384588696023205e-05
0.990852,0.0002231104951296,3.344921265993649e-05
0.990894,0.0002204956367969,3.305718738836038e-05
0.990936,0.0002179064071047,3.266900441853155e-05
0.990978,0.000215347582143,3.228537979228763e-05
0.991019,0.0002128139045982,3.1905525321716886e-05
0.991061,0.0002103100371021,3.153014003874025e-05
0.991102,0.0002078308433867,3.115845390283962e-05
0.991142,0.0002053808751022,3.079114930737767e-05
0.991183,0.0002029551144632,3.042747397498065e-05
0.991223,0.0002005580045672,3.006809402454744e-05
0.991264,0.0001981846435967,2.9712274564892404e-05
0.991303,0.0001958348591613,2.9359989750869547e-05
0.991343,0.0001935084792937,2.9011213800760256e-05
0.991383,0.0001912097351766,2.8666581062702728e-05
0.991422,0.0001889295977868,2.832473788584301e-05
0.991461,0.0001866766505738,2.798697111967597e-05
0.9915,0.0001844420752333,2.7651958704749007e-05
0.991539,0.000182234248428,2.7320956488627616e-05
0.991577,0.0001800487041475,2.69932949172916e-05
0.991616,0.0001778852751998,2.66689489249417e-05
0.991654,0.0001757437948813,2.634789351902393e-05
0.991692,0.0001736240969866,2.6030103781640528e-05
0.991729,0.0001715260158173,2.571555487093115e-05
0.991767,0.0001694493861912,2.5404222022429717e-05
0.991804,0.000167397897886,2.5096658415659293e-05
0.991841,0.0001653674387511,2.479224754802916e-05
0.991878,0.0001633578466504,2.4490965111729745e-05
0.991915,0.0001613689599835,2.4192786879280133e-05
0.991952,0.0001594006176941,2.38976887047724e-05
