Neutrino fluxes and correlations no zero point (photospheric) - SF3 AAG21
   pp        pep       hep       7Be       8B        13N       15O       17F    
6.000e+10 1.447e+08 8.161e+03 4.517e+09 4.309e+06 2.221e+08 1.577e+08 3.401e+06   Flux
5.644e-03 1.089e-02 3.051e-01 7.346e-02 1.254e-01 1.315e-01 1.586e-01 1.573e-01  Fract.Err

--------------------------------------------------------------------------------

  +1.0000   +0.7457   -0.0003   -0.9669   -0.8596   -0.5000   -0.5324   -0.5025     pp
  +0.7457   +1.0000   +0.0161   -0.7290   -0.6488   -0.3734   -0.3896   -0.3540    pep
  -0.0003   +0.0161   +1.0000   -0.0017   -0.0206   -0.0276   -0.0290   -0.0377    hep
  -0.9669   -0.7290   -0.0017   +1.0000   +0.8761   +0.3521   +0.3990   +0.4804    7Be
  -0.8596   -0.6488   -0.0206   +0.8761   +1.0000   +0.4765   +0.5301   +0.6172     8B
  -0.5000   -0.3734   -0.0276   +0.3521   +0.4765   +1.0000   +0.9858   +0.4482    13N
  -0.5324   -0.3896   -0.0290   +0.3990   +0.5301   +0.9858   +1.0000   +0.4859    15O
  -0.5025   -0.3540   -0.0377   +0.4804   +0.6172   +0.4482   +0.4859   +1.0000    17F
