 #     R_sun        mass_sun           L_sun            logR            logT            logP          logRho          Csound              dm           nu_pp          nu_pep          nu_hep          nu_7Be           nu_8B          nu_13N          nu_15O          nu_17F          log_ne              H1             He4             He3             C12             C13             N14             N15             O16             O17             O18              Ne              Na              Mg              Al              Si               P               S              Cl              Ar               K              Ca              Sc              Ti               V              Cr              Mn              Fe              Co              Ni
   3.130e-01     6.36672e-01     9.94329e-01     1.03381e+01     6.81415e+00     1.59609e+01     1.01877e+00     3.81909e+07     1.09427e-03      7.19998e-02      1.33523e-02      8.22308e-02      2.51896e-05      1.19967e-10      7.58892e-05      8.99556e-09      7.24380e-09     9.49644e-01     7.09026e-01     2.70952e-01     1.84103e-03     3.45440e-03     4.19144e-05     1.07011e-03     2.63091e-06     7.53690e-03     3.04448e-06     1.80629e-05     2.28531e-03     3.59644e-05     6.90823e-04     5.82647e-05     8.76644e-04     6.38755e-06     3.71855e-04     5.05822e-06     9.91974e-05     4.42420e-06     7.53788e-05     4.23772e-08     3.34483e-06     3.17254e-07     2.29252e-05     1.45959e-05     1.41705e-03     4.21407e-06     8.18335e-05
   3.135e-01     6.37761e-01     9.94346e-01     1.03388e+01     6.81351e+00     1.59578e+01     1.01632e+00     3.81630e+07     1.09161e-03      7.08612e-02      1.30751e-02      7.93786e-02      2.38870e-05      1.10740e-10      7.26712e-05      8.57948e-09      6.88223e-09     9.47218e-01     7.09066e-01     2.70935e-01     1.81899e-03     3.45427e-03     4.19115e-05     1.07007e-03     2.63081e-06     7.53662e-03     3.04436e-06     1.80622e-05     2.28523e-03     3.59632e-05     6.90801e-04     5.82629e-05     8.76616e-04     6.38735e-06     3.71844e-04     5.05807e-06     9.91943e-05     4.42406e-06     7.53765e-05     4.23759e-08     3.34472e-06     3.17244e-07     2.29245e-05     1.45954e-05     1.41700e-03     4.21394e-06     8.18309e-05
   3.140e-01     6.38846e-01     9.94362e-01     1.03395e+01     6.81287e+00     1.59547e+01     1.01388e+00     3.81352e+07     1.08898e-03      6.97416e-02      1.28038e-02      7.66240e-02      2.26515e-05      1.02220e-10      6.95914e-05      8.18286e-09      6.53888e-09     9.44791e-01     7.09106e-01     2.70917e-01     1.79714e-03     3.45414e-03     4.19087e-05     1.07003e-03     2.63072e-06     7.53636e-03     3.04424e-06     1.80614e-05     2.28515e-03     3.59622e-05     6.90779e-04     5.82611e-05     8.76590e-04     6.38716e-06     3.71833e-04     5.05792e-06     9.91913e-05     4.42393e-06     7.53742e-05     4.23746e-08     3.34462e-06     3.17235e-07     2.29238e-05     1.45950e-05     1.41696e-03     4.21381e-06     8.18285e-05
   3.145e-01     6.39930e-01     9.94378e-01     1.03402e+01     6.81223e+00     1.59517e+01     1.01144e+00     3.81075e+07     1.08636e-03      6.86403e-02      1.25383e-02      7.39638e-02      2.14799e-05      9.43598e-11      6.66440e-05      7.80482e-09      6.21289e-09     9.42363e-01     7.09145e-01     2.70900e-01     1.77550e-03     3.45400e-03     4.19059e-05     1.06999e-03     2.63063e-06     7.53610e-03     3.04413e-06     1.80607e-05     2.28508e-03     3.59611e-05     6.90759e-04     5.82594e-05     8.76565e-04     6.38698e-06     3.71822e-04     5.05777e-06     9.91885e-05     4.42380e-06     7.53721e-05     4.23734e-08     3.34453e-06     3.17226e-07     2.29232e-05     1.45946e-05     1.41692e-03     4.21369e-06     8.18261e-05
   3.150e-01     6.41010e-01     9.94394e-01     1.03409e+01     6.81159e+00     1.59486e+01     1.00900e+00     3.80797e+07     1.08376e-03      6.75567e-02      1.22784e-02      7.13946e-02      2.03690e-05      8.71127e-11      6.38232e-05      7.44449e-09      5.90338e-09     9.39935e-01     7.09185e-01     2.70883e-01     1.75406e-03     3.45387e-03     4.19032e-05     1.06995e-03     2.63054e-06     7.53584e-03     3.04402e-06     1.80600e-05     2.28501e-03     3.59601e-05     6.90738e-04     5.82577e-05     8.76539e-04     6.38679e-06     3.71811e-04     5.05762e-06     9.91856e-05     4.42367e-06     7.53699e-05     4.23722e-08     3.34443e-06     3.17217e-07     2.29225e-05     1.45941e-05     1.41688e-03     4.21357e-06     8.18238e-05
   3.155e-01     6.42088e-01     9.94410e-01     1.03416e+01     6.81096e+00     1.59455e+01     1.00655e+00     3.80521e+07     1.08115e-03      6.64902e-02      1.20238e-02      6.89132e-02      1.93157e-05      8.04321e-11      6.11230e-05      7.10099e-09      5.60948e-09     9.37506e-01     7.09224e-01     2.70866e-01     1.73284e-03     3.45374e-03     4.19005e-05     1.06991e-03     2.63045e-06     7.53557e-03     3.04390e-06     1.80593e-05     2.28493e-03     3.59590e-05     6.90716e-04     5.82560e-05     8.76513e-04     6.38660e-06     3.71800e-04     5.05747e-06     9.91826e-05     4.42354e-06     7.53676e-05     4.23709e-08     3.34433e-06     3.17207e-07     2.29218e-05     1.45937e-05     1.41684e-03     4.21344e-06     8.18213e-05
   3.160e-01     6.43164e-01     9.94425e-01     1.03423e+01     6.81032e+00     1.59425e+01     1.00411e+00     3.80244e+07     1.07854e-03      6.54399e-02      1.17744e-02      6.65163e-02      1.83167e-05      7.42711e-11      5.85375e-05      6.77343e-09      5.33032e-09     9.35077e-01     7.09262e-01     2.70849e-01     1.71183e-03     3.45361e-03     4.18978e-05     1.06987e-03     2.63035e-06     7.53530e-03     3.04379e-06     1.80585e-05     2.28485e-03     3.59578e-05     6.90693e-04     5.82541e-05     8.76484e-04     6.38639e-06     3.71788e-04     5.05730e-06     9.91793e-05     4.42339e-06     7.53651e-05     4.23695e-08     3.34422e-06     3.17197e-07     2.29210e-05     1.45932e-05     1.41679e-03     4.21330e-06     8.18186e-05
   3.165e-01     6.44237e-01     9.94441e-01     1.03430e+01     6.80968e+00     1.59394e+01     1.00166e+00     3.79968e+07     1.07592e-03      6.44053e-02      1.15300e-02      6.42006e-02      1.73690e-05      6.85829e-11      5.60610e-05      6.46095e-09      5.06503e-09     9.32649e-01     7.09301e-01     2.70832e-01     1.69104e-03     3.45348e-03     4.18951e-05     1.06983e-03     2.63025e-06     7.53501e-03     3.04366e-06     1.80578e-05     2.28477e-03     3.59565e-05     6.90668e-04     5.82520e-05     8.76453e-04     6.38616e-06     3.71775e-04     5.05712e-06     9.91758e-05     4.42324e-06     7.53624e-05     4.23680e-08     3.34410e-06     3.17185e-07     2.29202e-05     1.45927e-05     1.41674e-03     4.21315e-06     8.18157e-05
   3.170e-01     6.45307e-01     9.94456e-01     1.03437e+01     6.80905e+00     1.59363e+01     9.99220e-01     3.79693e+07     1.07329e-03      6.33858e-02      1.12904e-02      6.19629e-02      1.64694e-05      6.33222e-11      5.36877e-05      6.16267e-09      4.81276e-09     9.30220e-01     7.09339e-01     2.70815e-01     1.67047e-03     3.45333e-03     4.18924e-05     1.06979e-03     2.63014e-06     7.53471e-03     3.04353e-06     1.80569e-05     2.28467e-03     3.59551e-05     6.90641e-04     5.82497e-05     8.76418e-04     6.38591e-06     3.71760e-04     5.05692e-06     9.91719e-05     4.42306e-06     7.53594e-05     4.23663e-08     3.34397e-06     3.17173e-07     2.29193e-05     1.45921e-05     1.41668e-03     4.21298e-06     8.18124e-05
   3.175e-01     6.46374e-01     9.94470e-01     1.03444e+01     6.80841e+00     1.59332e+01     9.96776e-01     3.79418e+07     1.07064e-03      6.23810e-02      1.10555e-02      5.98006e-02      1.56155e-05      5.84563e-11      5.14133e-05      5.87795e-09      4.57287e-09     9.27790e-01     7.09378e-01     2.70797e-01     1.65012e-03     3.45319e-03     4.18896e-05     1.06974e-03     2.63003e-06     7.53438e-03     3.04339e-06     1.80561e-05     2.28458e-03     3.59535e-05     6.90611e-04     5.82471e-05     8.76380e-04     6.38563e-06     3.71743e-04     5.05670e-06     9.91675e-05     4.42287e-06     7.53561e-05     4.23645e-08     3.34382e-06     3.17159e-07     2.29183e-05     1.45915e-05     1.41661e-03     4.21280e-06     8.18088e-05
   3.180e-01     6.47439e-01     9.94485e-01     1.03451e+01     6.80778e+00     1.59302e+01     9.94332e-01     3.79143e+07     1.06798e-03      6.13910e-02      1.08253e-02      5.77116e-02      1.48053e-05      5.39599e-11      4.92342e-05      5.60626e-09      4.34483e-09     9.25361e-01     7.09416e-01     2.70780e-01     1.62999e-03     3.45303e-03     4.18868e-05     1.06969e-03     2.62991e-06     7.53404e-03     3.04325e-06     1.80551e-05     2.28447e-03     3.59518e-05     6.90578e-04     5.82444e-05     8.76338e-04     6.38533e-06     3.71726e-04     5.05646e-06     9.91628e-05     4.42266e-06     7.53526e-05     4.23624e-08     3.34366e-06     3.17144e-07     2.29172e-05     1.45908e-05     1.41653e-03     4.21260e-06     8.18050e-05
   3.185e-01     6.48501e-01     9.94499e-01     1.03457e+01     6.80714e+00     1.59271e+01     9.91887e-01     3.78869e+07     1.06531e-03      6.04158e-02      1.05997e-02      5.56939e-02      1.40367e-05      4.98080e-11      4.71470e-05      5.34707e-09      4.12811e-09     9.22932e-01     7.09455e-01     2.70762e-01     1.61008e-03     3.45287e-03     4.18839e-05     1.06964e-03     2.62978e-06     7.53368e-03     3.04309e-06     1.80542e-05     2.28436e-03     3.59500e-05     6.90544e-04     5.82414e-05     8.76294e-04     6.38500e-06     3.71707e-04     5.05621e-06     9.91578e-05     4.42243e-06     7.53488e-05     4.23603e-08     3.34349e-06     3.17128e-07     2.29161e-05     1.45901e-05     1.41645e-03     4.21239e-06     8.18009e-05
   3.190e-01     6.49561e-01     9.94513e-01     1.03464e+01     6.80651e+00     1.59240e+01     9.89443e-01     3.78595e+07     1.06263e-03      5.94554e-02      1.03787e-02      5.37454e-02      1.33078e-05      4.59753e-11      4.51481e-05      5.09985e-09      3.92220e-09     9.20502e-01     7.09493e-01     2.70745e-01     1.59039e-03     3.45270e-03     4.18809e-05     1.06959e-03     2.62964e-06     7.53330e-03     3.04293e-06     1.80531e-05     2.28424e-03     3.59481e-05     6.90508e-04     5.82384e-05     8.76248e-04     6.38467e-06     3.71688e-04     5.05594e-06     9.91526e-05     4.42220e-06     7.53448e-05     4.23581e-08     3.34332e-06     3.17111e-07     2.29149e-05     1.45893e-05     1.41636e-03     4.21217e-06     8.17966e-05
   3.195e-01     6.50618e-01     9.94527e-01     1.03471e+01     6.80587e+00     1.59210e+01     9.86998e-01     3.78321e+07     1.05995e-03      5.85098e-02      1.01622e-02      5.18639e-02      1.26165e-05      4.24368e-11      4.32340e-05      4.86407e-09      3.72657e-09     9.18072e-01     7.09530e-01     2.70728e-01     1.57091e-03     3.45252e-03     4.18778e-05     1.06953e-03     2.62950e-06     7.53290e-03     3.04276e-06     1.80521e-05     2.28412e-03     3.59462e-05     6.90471e-04     5.82352e-05     8.76200e-04     6.38432e-06     3.71667e-04     5.05567e-06     9.91472e-05     4.42196e-06     7.53407e-05     4.23558e-08     3.34314e-06     3.17094e-07     2.29136e-05     1.45885e-05     1.41628e-03     4.21194e-06     8.17921e-05
   3.200e-01     6.51672e-01     9.94540e-01     1.03478e+01     6.80524e+00     1.59179e+01     9.84553e-01     3.78048e+07     1.05727e-03      5.75790e-02      9.95014e-03      5.00473e-02      1.19609e-05      3.91683e-11      4.14013e-05      4.63922e-09      3.54071e-09     9.15641e-01     7.09568e-01     2.70711e-01     1.55164e-03     3.45232e-03     4.18747e-05     1.06947e-03     2.62935e-06     7.53248e-03     3.04258e-06     1.80510e-05     2.28399e-03     3.59442e-05     6.90433e-04     5.82320e-05     8.76152e-04     6.38397e-06     3.71647e-04     5.05539e-06     9.91417e-05     4.42172e-06     7.53365e-05     4.23534e-08     3.34295e-06     3.17076e-07     2.29124e-05     1.45877e-05     1.41619e-03     4.21170e-06     8.17876e-05
   3.205e-01     6.52723e-01     9.94553e-01     1.03484e+01     6.80460e+00     1.59148e+01     9.82107e-01     3.77776e+07     1.05459e-03      5.66629e-02      9.74250e-03      4.82936e-02      1.13393e-05      3.61513e-11      3.96467e-05      4.42482e-09      3.36418e-09     9.13210e-01     7.09605e-01     2.70694e-01     1.53259e-03     3.45212e-03     4.18715e-05     1.06941e-03     2.62920e-06     7.53206e-03     3.04240e-06     1.80499e-05     2.28386e-03     3.59422e-05     6.90395e-04     5.82288e-05     8.76104e-04     6.38362e-06     3.71626e-04     5.05511e-06     9.91363e-05     4.42147e-06     7.53324e-05     4.23511e-08     3.34277e-06     3.17059e-07     2.29111e-05     1.45869e-05     1.41611e-03     4.21147e-06     8.17831e-05
   3.210e-01     6.53772e-01     9.94566e-01     1.03491e+01     6.80397e+00     1.59118e+01     9.79662e-01     3.77504e+07     1.05191e-03      5.57612e-02      9.53918e-03      4.66008e-02      1.07500e-05      3.33684e-11      3.79670e-05      4.22041e-09      3.19652e-09     9.10779e-01     7.09641e-01     2.70677e-01     1.51374e-03     3.45193e-03     4.18683e-05     1.06935e-03     2.62905e-06     7.53164e-03     3.04222e-06     1.80488e-05     2.28373e-03     3.59403e-05     6.90358e-04     5.82257e-05     8.76057e-04     6.38328e-06     3.71607e-04     5.05484e-06     9.91310e-05     4.42124e-06     7.53284e-05     4.23489e-08     3.34259e-06     3.17042e-07     2.29099e-05     1.45861e-05     1.41603e-03     4.21125e-06     8.17788e-05
   3.215e-01     6.54818e-01     9.94579e-01     1.03498e+01     6.80334e+00     1.59087e+01     9.77216e-01     3.77232e+07     1.04924e-03      5.48739e-02      9.34009e-03      4.49668e-02      1.01914e-05      3.08024e-11      3.63592e-05      4.02554e-09      3.03730e-09     9.08347e-01     7.09677e-01     2.70660e-01     1.49510e-03     3.45173e-03     4.18653e-05     1.06929e-03     2.62891e-06     7.53124e-03     3.04205e-06     1.80477e-05     2.28361e-03     3.59386e-05     6.90323e-04     5.82229e-05     8.76015e-04     6.38297e-06     3.71589e-04     5.05459e-06     9.91262e-05     4.42102e-06     7.53247e-05     4.23468e-08     3.34243e-06     3.17027e-07     2.29088e-05     1.45854e-05     1.41596e-03     4.21104e-06     8.17748e-05
   3.220e-01     6.55862e-01     9.94591e-01     1.03504e+01     6.80270e+00     1.59056e+01     9.74770e-01     3.76960e+07     1.04658e-03      5.40008e-02      9.14516e-03      4.33896e-02      9.66195e-06      2.84357e-11      3.48201e-05      3.83974e-09      2.88609e-09     9.05914e-01     7.09713e-01     2.70644e-01     1.47667e-03     3.45155e-03     4.18624e-05     1.06924e-03     2.62878e-06     7.53088e-03     3.04190e-06     1.80467e-05     2.28351e-03     3.59370e-05     6.90292e-04     5.82203e-05     8.75977e-04     6.38269e-06     3.71572e-04     5.05437e-06     9.91219e-05     4.42083e-06     7.53215e-05     4.23450e-08     3.34228e-06     3.17013e-07     2.29078e-05     1.45848e-05     1.41591e-03     4.21086e-06     8.17712e-05
   3.225e-01     6.56903e-01     9.94603e-01     1.03511e+01     6.80207e+00     1.59026e+01     9.72323e-01     3.76689e+07     1.04393e-03      5.31416e-02      8.95431e-03      4.18672e-02      9.15988e-06      2.62513e-11      3.33464e-05      3.66256e-09      2.74243e-09     9.03482e-01     7.09748e-01     2.70628e-01     1.45843e-03     3.45139e-03     4.18597e-05     1.06919e-03     2.62866e-06     7.53055e-03     3.04176e-06     1.80459e-05     2.28341e-03     3.59357e-05     6.90266e-04     5.82182e-05     8.75945e-04     6.38246e-06     3.71559e-04     5.05419e-06     9.91183e-05     4.42067e-06     7.53188e-05     4.23434e-08     3.34216e-06     3.17001e-07     2.29069e-05     1.45842e-05     1.41586e-03     4.21071e-06     8.17683e-05
   3.230e-01     6.57941e-01     9.94615e-01     1.03518e+01     6.80144e+00     1.58995e+01     9.69877e-01     3.76419e+07     1.04129e-03      5.22963e-02      8.76745e-03      4.03976e-02      8.68363e-06      2.42318e-11      3.19351e-05      3.49354e-09      2.60590e-09     9.01049e-01     7.09783e-01     2.70612e-01     1.44040e-03     3.45125e-03     4.18574e-05     1.06915e-03     2.62856e-06     7.53028e-03     3.04164e-06     1.80452e-05     2.28334e-03     3.59347e-05     6.90246e-04     5.82167e-05     8.75921e-04     6.38229e-06     3.71549e-04     5.05405e-06     9.91156e-05     4.42055e-06     7.53167e-05     4.23423e-08     3.34207e-06     3.16993e-07     2.29063e-05     1.45838e-05     1.41583e-03     4.21059e-06     8.17660e-05
   3.235e-01     6.58977e-01     9.94627e-01     1.03525e+01     6.80081e+00     1.58964e+01     9.67430e-01     3.76148e+07     1.03866e-03      5.14646e-02      8.58452e-03      3.89789e-02      8.23181e-06      2.23637e-11      3.05833e-05      3.33229e-09      2.47613e-09     8.98615e-01     7.09817e-01     2.70596e-01     1.42257e-03     3.45113e-03     4.18554e-05     1.06912e-03     2.62848e-06     7.53007e-03     3.04155e-06     1.80446e-05     2.28328e-03     3.59340e-05     6.90231e-04     5.82156e-05     8.75904e-04     6.38217e-06     3.71542e-04     5.05396e-06     9.91137e-05     4.42047e-06     7.53153e-05     4.23415e-08     3.34201e-06     3.16987e-07     2.29059e-05     1.45836e-05     1.41581e-03     4.21051e-06     8.17645e-05
   3.240e-01     6.60011e-01     9.94639e-01     1.03531e+01     6.80018e+00     1.58933e+01     9.64984e-01     3.75878e+07     1.03604e-03      5.06462e-02      8.40541e-03      3.76096e-02      7.80336e-06      2.06378e-11      2.92890e-05      3.17848e-09      2.35282e-09     8.96181e-01     7.09850e-01     2.70581e-01     1.40494e-03     3.45103e-03     4.18535e-05     1.06909e-03     2.62841e-06     7.52989e-03     3.04148e-06     1.80441e-05     2.28324e-03     3.59335e-05     6.90220e-04     5.82147e-05     8.75892e-04     6.38208e-06     3.71537e-04     5.05389e-06     9.91124e-05     4.42041e-06     7.53142e-05     4.23409e-08     3.34196e-06     3.16982e-07     2.29056e-05     1.45834e-05     1.41580e-03     4.21046e-06     8.17634e-05
   3.245e-01     6.61042e-01     9.94650e-01     1.03538e+01     6.79955e+00     1.58902e+01     9.62537e-01     3.75609e+07     1.03343e-03      4.98410e-02      8.23005e-03      3.62881e-02      7.39723e-06      1.90453e-11      2.80497e-05      3.03182e-09      2.23568e-09     8.93747e-01     7.09883e-01     2.70566e-01     1.38751e-03     3.45094e-03     4.18518e-05     1.06906e-03     2.62834e-06     7.52973e-03     3.04141e-06     1.80436e-05     2.28320e-03     3.59331e-05     6.90210e-04     5.82140e-05     8.75882e-04     6.38200e-06     3.71532e-04     5.05383e-06     9.91112e-05     4.42035e-06     7.53133e-05     4.23404e-08     3.34192e-06     3.16979e-07     2.29053e-05     1.45832e-05     1.41579e-03     4.21041e-06     8.17624e-05
   3.250e-01     6.62070e-01     9.94661e-01     1.03545e+01     6.79892e+00     1.58871e+01     9.60089e-01     3.75340e+07     1.03082e-03      4.90486e-02      8.05834e-03      3.50130e-02      7.01236e-06      1.75773e-11      2.68634e-05      2.89199e-09      2.12443e-09     8.91313e-01     7.09916e-01     2.70550e-01     1.37029e-03     3.45085e-03     4.18501e-05     1.06904e-03     2.62828e-06     7.52956e-03     3.04134e-06     1.80432e-05     2.28316e-03     3.59326e-05     6.90199e-04     5.82132e-05     8.75870e-04     6.38191e-06     3.71527e-04     5.05376e-06     9.91098e-05     4.42029e-06     7.53123e-05     4.23398e-08     3.34188e-06     3.16974e-07     2.29050e-05     1.45830e-05     1.41578e-03     4.21035e-06     8.17613e-05
   3.255e-01     6.63096e-01     9.94672e-01     1.03552e+01     6.79829e+00     1.58841e+01     9.57642e-01     3.75071e+07     1.02822e-03      4.82687e-02      7.89021e-03      3.37827e-02      6.64771e-06      1.62248e-11      2.57276e-05      2.75867e-09      2.01879e-09     8.88878e-01     7.09949e-01     2.70535e-01     1.35327e-03     3.45075e-03     4.18484e-05     1.06901e-03     2.62821e-06     7.52938e-03     3.04126e-06     1.80427e-05     2.28311e-03     3.59319e-05     6.90185e-04     5.82122e-05     8.75854e-04     6.38180e-06     3.71520e-04     5.05367e-06     9.91080e-05     4.42021e-06     7.53109e-05     4.23390e-08     3.34181e-06     3.16968e-07     2.29046e-05     1.45827e-05     1.41576e-03     4.21027e-06     8.17597e-05
   3.260e-01     6.64119e-01     9.94683e-01     1.03558e+01     6.79766e+00     1.58810e+01     9.55195e-01     3.74803e+07     1.02562e-03      4.75011e-02      7.72556e-03      3.25957e-02      6.30223e-06      1.49790e-11      2.46403e-05      2.63157e-09      1.91846e-09     8.86443e-01     7.09982e-01     2.70520e-01     1.33646e-03     3.45063e-03     4.18464e-05     1.06898e-03     2.62812e-06     7.52915e-03     3.04116e-06     1.80420e-05     2.28304e-03     3.59310e-05     6.90166e-04     5.82106e-05     8.75830e-04     6.38163e-06     3.71510e-04     5.05353e-06     9.91053e-05     4.42009e-06     7.53089e-05     4.23379e-08     3.34172e-06     3.16960e-07     2.29039e-05     1.45823e-05     1.41572e-03     4.21016e-06     8.17576e-05
   3.265e-01     6.65139e-01     9.94694e-01     1.03565e+01     6.79703e+00     1.58779e+01     9.52747e-01     3.74535e+07     1.02303e-03      4.67454e-02      7.56431e-03      3.14504e-02      5.97486e-06      1.38311e-11      2.35993e-05      2.51035e-09      1.82315e-09     8.84008e-01     7.10015e-01     2.70504e-01     1.31986e-03     3.45050e-03     4.18442e-05     1.06893e-03     2.62802e-06     7.52886e-03     3.04103e-06     1.80413e-05     2.28296e-03     3.59296e-05     6.90140e-04     5.82084e-05     8.75797e-04     6.38138e-06     3.71496e-04     5.05334e-06     9.91016e-05     4.41993e-06     7.53060e-05     4.23363e-08     3.34160e-06     3.16948e-07     2.29031e-05     1.45818e-05     1.41566e-03     4.21000e-06     8.17544e-05
   3.270e-01     6.66157e-01     9.94704e-01     1.03572e+01     6.79641e+00     1.58748e+01     9.50299e-01     3.74268e+07     1.02042e-03      4.60016e-02      7.40637e-03      3.03453e-02      5.66456e-06      1.27721e-11      2.26021e-05      2.39473e-09      1.73259e-09     8.81573e-01     7.10048e-01     2.70488e-01     1.30347e-03     3.45033e-03     4.18417e-05     1.06888e-03     2.62788e-06     7.52849e-03     3.04087e-06     1.80403e-05     2.28284e-03     3.59277e-05     6.90104e-04     5.82053e-05     8.75750e-04     6.38104e-06     3.71477e-04     5.05307e-06     9.90963e-05     4.41969e-06     7.53020e-05     4.23340e-08     3.34142e-06     3.16931e-07     2.29019e-05     1.45810e-05     1.41557e-03     4.20977e-06     8.17501e-05
   3.275e-01     6.67171e-01     9.94714e-01     1.03579e+01     6.79578e+00     1.58718e+01     9.47850e-01     3.74001e+07     1.01782e-03      4.52691e-02      7.25166e-03      2.92790e-02      5.37028e-06      1.17932e-11      2.16467e-05      2.28438e-09      1.64648e-09     8.79137e-01     7.10082e-01     2.70472e-01     1.28730e-03     3.45013e-03     4.18387e-05     1.06882e-03     2.62771e-06     7.52802e-03     3.04067e-06     1.80390e-05     2.28269e-03     3.59252e-05     6.90057e-04     5.82012e-05     8.75688e-04     6.38059e-06     3.71450e-04     5.05271e-06     9.90893e-05     4.41938e-06     7.52967e-05     4.23310e-08     3.34118e-06     3.16909e-07     2.29002e-05     1.45800e-05     1.41545e-03     4.20948e-06     8.17443e-05
   3.280e-01     6.68184e-01     9.94724e-01     1.03585e+01     6.79515e+00     1.58687e+01     9.45402e-01     3.73735e+07     1.01521e-03      4.45478e-02      7.10009e-03      2.82499e-02      5.09113e-06      1.08876e-11      2.07312e-05      2.17904e-09      1.56459e-09     8.76701e-01     7.10116e-01     2.70455e-01     1.27133e-03     3.44990e-03     4.18353e-05     1.06874e-03     2.62752e-06     7.52748e-03     3.04044e-06     1.80376e-05     2.28251e-03     3.59221e-05     6.90001e-04     5.81963e-05     8.75615e-04     6.38005e-06     3.71419e-04     5.05229e-06     9.90809e-05     4.41901e-06     7.52903e-05     4.23275e-08     3.34090e-06     3.16882e-07     2.28983e-05     1.45787e-05     1.41530e-03     4.20912e-06     8.17374e-05
   3.285e-01     6.69193e-01     9.94734e-01     1.03592e+01     6.79453e+00     1.58657e+01     9.42953e-01     3.73469e+07     1.01259e-03      4.38374e-02      6.95158e-03      2.72565e-02      4.82635e-06      1.00503e-11      1.98541e-05      2.07852e-09      1.48673e-09     8.74265e-01     7.10150e-01     2.70438e-01     1.25556e-03     3.44966e-03     4.18319e-05     1.06866e-03     2.62732e-06     7.52692e-03     3.04020e-06     1.80361e-05     2.28233e-03     3.59190e-05     6.89944e-04     5.81913e-05     8.75539e-04     6.37950e-06     3.71387e-04     5.05185e-06     9.90724e-05     4.41862e-06     7.52838e-05     4.23238e-08     3.34061e-06     3.16854e-07     2.28963e-05     1.45775e-05     1.41516e-03     4.20876e-06     8.17304e-05
   3.290e-01     6.70200e-01     9.94744e-01     1.03598e+01     6.79390e+00     1.58626e+01     9.40504e-01     3.73204e+07     1.00995e-03      4.31374e-02      6.80605e-03      2.62974e-02      4.57520e-06      9.27643e-12      1.90137e-05      1.98260e-09      1.41272e-09     8.71829e-01     7.10183e-01     2.70422e-01     1.23997e-03     3.44943e-03     4.18286e-05     1.06859e-03     2.62714e-06     7.52641e-03     3.03998e-06     1.80348e-05     2.28217e-03     3.59163e-05     6.89893e-04     5.81868e-05     8.75472e-04     6.37901e-06     3.71358e-04     5.05146e-06     9.90648e-05     4.41828e-06     7.52780e-05     4.23206e-08     3.34036e-06     3.16830e-07     2.28946e-05     1.45764e-05     1.41502e-03     4.20843e-06     8.17241e-05
   3.295e-01     6.71204e-01     9.94753e-01     1.03605e+01     6.79328e+00     1.58596e+01     9.38056e-01     3.72939e+07     1.00730e-03      4.24477e-02      6.66342e-03      2.53713e-02      4.33694e-06      8.56106e-12      1.82087e-05      1.89107e-09      1.34237e-09     8.69393e-01     7.10216e-01     2.70406e-01     1.22457e-03     3.44925e-03     4.18259e-05     1.06853e-03     2.62699e-06     7.52600e-03     3.03981e-06     1.80337e-05     2.28204e-03     3.59142e-05     6.89854e-04     5.81834e-05     8.75421e-04     6.37865e-06     3.71337e-04     5.05117e-06     9.90591e-05     4.41803e-06     7.52737e-05     4.23181e-08     3.34017e-06     3.16812e-07     2.28933e-05     1.45755e-05     1.41493e-03     4.20819e-06     8.17194e-05
   3.300e-01     6.72206e-01     9.94762e-01     1.03611e+01     6.79265e+00     1.58565e+01     9.35608e-01     3.72674e+07     1.00463e-03      4.17682e-02      6.52364e-03      2.44771e-02      4.11097e-06      7.90031e-12      1.74376e-05      1.80376e-09      1.27551e-09     8.66957e-01     7.10247e-01     2.70390e-01     1.20935e-03     3.44910e-03     4.18237e-05     1.06849e-03     2.62688e-06     7.52569e-03     3.03967e-06     1.80328e-05     2.28195e-03     3.59129e-05     6.89827e-04     5.81813e-05     8.75389e-04     6.37841e-06     3.71323e-04     5.05098e-06     9.90554e-05     4.41787e-06     7.52709e-05     4.23166e-08     3.34004e-06     3.16800e-07     2.28924e-05     1.45750e-05     1.41488e-03     4.20804e-06     8.17164e-05
   3.305e-01     6.73205e-01     9.94772e-01     1.03618e+01     6.79203e+00     1.58535e+01     9.33159e-01     3.72409e+07     1.00195e-03      4.10989e-02      6.38670e-03      2.36139e-02      3.89674e-06      7.29074e-12      1.66992e-05      1.72049e-09      1.21199e-09     8.64520e-01     7.10278e-01     2.70374e-01     1.19430e-03     3.44898e-03     4.18218e-05     1.06845e-03     2.62679e-06     7.52546e-03     3.03958e-06     1.80322e-05     2.28188e-03     3.59121e-05     6.89810e-04     5.81800e-05     8.75369e-04     6.37827e-06     3.71315e-04     5.05087e-06     9.90532e-05     4.41777e-06     7.52693e-05     4.23156e-08     3.33997e-06     3.16793e-07     2.28919e-05     1.45747e-05     1.41486e-03     4.20794e-06     8.17145e-05
