 #     R_sun        mass_sun           L_sun            logR            logT            logP          logRho          Csound              dm           nu_pp          nu_pep          nu_hep          nu_7Be           nu_8B          nu_13N          nu_15O          nu_17F          log_ne              H1             He4             He3             C12             C13             N14             N15             O16             O17             O18              Ne              Na              Mg              Al              Si               P               S              Cl              Ar               K              Ca              Sc              Ti               V              Cr              Mn              Fe              Co              Ni
   2.090e-01     3.60835e-01     9.46965e-01     1.01628e+01     6.95452e+00     1.65875e+01     1.50591e+00     4.48457e+07     1.49810e-03      1.52675e+00      7.61393e-01      3.12645e+00      4.36728e-02      5.84902e-05      5.34705e-01      1.36971e-04      2.67843e-04     1.43493e+00     7.00599e-01     2.83104e-01     7.41931e-04     2.75261e-03     1.10365e-04     7.89069e-04     8.16155e-07     6.46111e-03     2.61240e-06     1.56040e-05     1.91518e-03     3.53819e-05     6.81259e-04     6.00223e-05     7.51150e-04     6.89036e-06     3.74348e-04     4.97623e-06     7.75184e-05     3.96949e-06     6.45884e-05     4.07410e-08     3.14251e-06     3.83991e-07     1.83327e-05     1.34004e-05     1.33213e-03     3.61077e-06     7.68834e-05
   2.095e-01     3.62327e-01     9.47672e-01     1.01638e+01     6.95378e+00     1.65847e+01     1.50375e+00     4.48111e+07     1.49769e-03      1.50740e+00      7.48553e-01      3.10172e+00      4.24951e-02      5.53737e-05      5.13651e-01      1.30820e-04      2.54966e-04     1.43282e+00     7.00833e-01     2.82862e-01     7.51341e-04     2.75533e-03     1.07592e-04     7.88532e-04     8.46137e-07     6.46058e-03     2.61215e-06     1.56026e-05     1.91502e-03     3.53792e-05     6.81205e-04     6.00176e-05     7.51091e-04     6.88982e-06     3.74319e-04     4.97584e-06     7.75123e-05     3.96918e-06     6.45833e-05     4.07378e-08     3.14226e-06     3.83961e-07     1.83313e-05     1.33993e-05     1.33202e-03     3.61049e-06     7.68774e-05
   2.100e-01     3.63819e-01     9.48370e-01     1.01648e+01     6.95304e+00     1.65818e+01     1.50158e+00     4.47765e+07     1.49729e-03      1.48829e+00      7.35922e-01      3.07719e+00      4.13495e-02      5.24236e-05      4.93400e-01      1.24949e-04      2.42706e-04     1.43071e+00     7.01064e-01     2.82623e-01     7.60873e-04     2.75791e-03     1.04921e-04     7.88025e-04     8.75863e-07     6.46004e-03     2.61189e-06     1.56011e-05     1.91486e-03     3.53763e-05     6.81149e-04     6.00127e-05     7.51029e-04     6.88926e-06     3.74288e-04     4.97543e-06     7.75059e-05     3.96886e-06     6.45780e-05     4.07344e-08     3.14201e-06     3.83930e-07     1.83298e-05     1.33982e-05     1.33190e-03     3.61019e-06     7.68710e-05
   2.105e-01     3.65310e-01     9.49060e-01     1.01658e+01     6.95230e+00     1.65790e+01     1.49942e+00     4.47419e+07     1.49692e-03      1.46943e+00      7.23507e-01      3.05291e+00      4.02357e-02      4.96313e-05      4.73930e-01      1.19346e-04      2.31036e-04     1.42860e+00     7.01294e-01     2.82385e-01     7.70529e-04     2.76038e-03     1.02349e-04     7.87547e-04     9.05263e-07     6.45948e-03     2.61162e-06     1.55997e-05     1.91469e-03     3.53732e-05     6.81090e-04     6.00074e-05     7.50963e-04     6.88865e-06     3.74256e-04     4.97500e-06     7.74992e-05     3.96851e-06     6.45724e-05     4.07309e-08     3.14173e-06     3.83896e-07     1.83282e-05     1.33971e-05     1.33177e-03     3.60987e-06     7.68643e-05
   2.110e-01     3.66801e-01     9.49740e-01     1.01669e+01     6.95156e+00     1.65762e+01     1.49725e+00     4.47073e+07     1.49660e-03      1.45084e+00      7.11307e-01      3.02889e+00      3.91530e-02      4.69888e-05      4.55214e-01      1.14000e-04      2.19929e-04     1.42649e+00     7.01520e-01     2.82150e-01     7.80311e-04     2.76272e-03     9.98699e-05     7.87092e-04     9.34326e-07     6.45889e-03     2.61135e-06     1.55981e-05     1.91452e-03     3.53699e-05     6.81027e-04     6.00019e-05     7.50894e-04     6.88802e-06     3.74221e-04     4.97454e-06     7.74920e-05     3.96814e-06     6.45664e-05     4.07271e-08     3.14144e-06     3.83861e-07     1.83265e-05     1.33958e-05     1.33164e-03     3.60954e-06     7.68572e-05
   2.115e-01     3.68291e-01     9.50412e-01     1.01679e+01     6.95083e+00     1.65734e+01     1.49508e+00     4.46728e+07     1.49632e-03      1.43250e+00      6.99318e-01      3.00511e+00      3.81004e-02      4.44876e-05      4.37227e-01      1.08897e-04      2.09357e-04     1.42438e+00     7.01745e-01     2.81917e-01     7.90218e-04     2.76495e-03     9.74721e-05     7.86655e-04     9.63061e-07     6.45826e-03     2.61105e-06     1.55965e-05     1.91433e-03     3.53665e-05     6.80962e-04     5.99960e-05     7.50821e-04     6.88735e-06     3.74184e-04     4.97405e-06     7.74845e-05     3.96775e-06     6.45601e-05     4.07231e-08     3.14113e-06     3.83823e-07     1.83247e-05     1.33945e-05     1.33151e-03     3.60919e-06     7.68497e-05
   2.120e-01     3.69781e-01     9.51076e-01     1.01690e+01     6.95009e+00     1.65705e+01     1.49290e+00     4.46383e+07     1.49601e-03      1.41435e+00      6.87512e-01      2.98146e+00      3.70757e-02      4.21189e-05      4.19929e-01      1.04023e-04      1.99290e-04     1.42226e+00     7.01968e-01     2.81687e-01     8.00252e-04     2.76709e-03     9.51508e-05     7.86237e-04     9.91462e-07     6.45763e-03     2.61076e-06     1.55948e-05     1.91415e-03     3.53630e-05     6.80895e-04     5.99902e-05     7.50748e-04     6.88668e-06     3.74148e-04     4.97357e-06     7.74770e-05     3.96737e-06     6.45539e-05     4.07192e-08     3.14083e-06     3.83786e-07     1.83229e-05     1.33932e-05     1.33138e-03     3.60884e-06     7.68423e-05
   2.125e-01     3.71270e-01     9.51732e-01     1.01700e+01     6.94935e+00     1.65676e+01     1.49072e+00     4.46038e+07     1.49557e-03      1.39629e+00      6.75830e-01      2.95768e+00      3.60754e-02      3.98728e-05      4.03262e-01      9.93605e-05      1.89688e-04     1.42013e+00     7.02188e-01     2.81458e-01     8.10415e-04     2.76917e-03     9.29076e-05     7.85848e-04     1.01950e-06     6.45707e-03     2.61049e-06     1.55934e-05     1.91398e-03     3.53601e-05     6.80838e-04     5.99852e-05     7.50685e-04     6.88610e-06     3.74117e-04     4.97315e-06     7.74704e-05     3.96704e-06     6.45484e-05     4.07158e-08     3.14057e-06     3.83754e-07     1.83214e-05     1.33921e-05     1.33127e-03     3.60853e-06     7.68358e-05
   2.130e-01     3.72759e-01     9.52379e-01     1.01710e+01     6.94861e+00     1.65648e+01     1.48854e+00     4.45692e+07     1.49491e-03      1.37825e+00      6.64240e-01      2.93365e+00      3.50971e-02      3.77409e-05      3.87185e-01      9.48942e-05      1.80521e-04     1.41801e+00     7.02405e-01     2.81232e-01     8.20710e-04     2.77122e-03     9.07436e-05     7.85495e-04     1.04713e-06     6.45664e-03     2.61028e-06     1.55922e-05     1.91386e-03     3.53578e-05     6.80793e-04     5.99813e-05     7.50637e-04     6.88566e-06     3.74093e-04     4.97283e-06     7.74655e-05     3.96678e-06     6.45443e-05     4.07132e-08     3.14036e-06     3.83729e-07     1.83202e-05     1.33912e-05     1.33118e-03     3.60830e-06     7.68309e-05
   2.135e-01     3.74247e-01     9.53018e-01     1.01720e+01     6.94788e+00     1.65619e+01     1.48636e+00     4.45347e+07     1.49421e-03      1.36037e+00      6.52812e-01      2.90969e+00      3.41440e-02      3.57211e-05      3.71715e-01      9.06255e-05      1.71786e-04     1.41588e+00     7.02620e-01     2.81007e-01     8.31139e-04     2.77318e-03     8.86562e-05     7.85162e-04     1.07431e-06     6.45622e-03     2.61008e-06     1.55911e-05     1.91373e-03     3.53556e-05     6.80751e-04     5.99776e-05     7.50590e-04     6.88523e-06     3.74070e-04     4.97252e-06     7.74607e-05     3.96654e-06     6.45403e-05     4.07106e-08     3.14017e-06     3.83705e-07     1.83191e-05     1.33904e-05     1.33109e-03     3.60808e-06     7.68261e-05
   2.140e-01     3.75735e-01     9.53648e-01     1.01730e+01     6.94714e+00     1.65591e+01     1.48418e+00     4.45002e+07     1.49368e-03      1.34286e+00      6.41642e-01      2.88625e+00      3.32205e-02      3.38129e-05      3.56885e-01      8.65587e-05      1.63489e-04     1.41375e+00     7.02833e-01     2.80785e-01     8.41706e-04     2.77501e-03     8.66424e-05     7.84832e-04     1.10096e-06     6.45568e-03     2.60983e-06     1.55897e-05     1.91357e-03     3.53527e-05     6.80695e-04     5.99727e-05     7.50528e-04     6.88466e-06     3.74039e-04     4.97211e-06     7.74543e-05     3.96621e-06     6.45350e-05     4.07073e-08     3.13991e-06     3.83674e-07     1.83176e-05     1.33893e-05     1.33097e-03     3.60778e-06     7.68198e-05
   2.145e-01     3.77222e-01     9.54271e-01     1.01740e+01     6.94641e+00     1.65562e+01     1.48200e+00     4.44657e+07     1.49332e-03      1.32572e+00      6.30728e-01      2.86334e+00      3.23260e-02      3.20104e-05      3.42676e-01      8.26854e-05      1.55609e-04     1.41163e+00     7.03044e-01     2.80566e-01     8.52410e-04     2.77672e-03     8.46978e-05     7.84506e-04     1.12709e-06     6.45503e-03     2.60954e-06     1.55880e-05     1.91338e-03     3.53492e-05     6.80628e-04     5.99667e-05     7.50454e-04     6.88399e-06     3.74002e-04     4.97162e-06     7.74467e-05     3.96582e-06     6.45286e-05     4.07033e-08     3.13960e-06     3.83636e-07     1.83157e-05     1.33880e-05     1.33083e-03     3.60743e-06     7.68122e-05
   2.150e-01     3.78709e-01     9.54886e-01     1.01751e+01     6.94567e+00     1.65534e+01     1.47982e+00     4.44312e+07     1.49295e-03      1.30878e+00      6.19986e-01      2.84057e+00      3.14556e-02      3.03042e-05      3.29021e-01      7.89863e-05      1.48109e-04     1.40950e+00     7.03252e-01     2.80348e-01     8.63252e-04     2.77838e-03     8.28174e-05     7.84199e-04     1.15278e-06     6.45444e-03     2.60928e-06     1.55864e-05     1.91321e-03     3.53460e-05     6.80567e-04     5.99614e-05     7.50387e-04     6.88337e-06     3.73969e-04     4.97118e-06     7.74398e-05     3.96547e-06     6.45229e-05     4.06996e-08     3.13932e-06     3.83602e-07     1.83141e-05     1.33868e-05     1.33071e-03     3.60710e-06     7.68054e-05
   2.155e-01     3.80195e-01     9.55493e-01     1.01761e+01     6.94493e+00     1.65505e+01     1.47764e+00     4.43967e+07     1.49244e-03      1.29191e+00      6.09358e-01      2.81767e+00      3.06057e-02      2.86859e-05      3.15870e-01      7.54459e-05      1.40955e-04     1.40736e+00     7.03458e-01     2.80132e-01     8.74232e-04     2.78004e-03     8.09970e-05     7.83924e-04     1.17806e-06     6.45401e-03     2.60907e-06     1.55852e-05     1.91308e-03     3.53438e-05     6.80524e-04     5.99576e-05     7.50340e-04     6.88294e-06     3.73945e-04     4.97087e-06     7.74349e-05     3.96522e-06     6.45188e-05     4.06971e-08     3.13913e-06     3.83578e-07     1.83130e-05     1.33860e-05     1.33062e-03     3.60688e-06     7.68006e-05
   2.160e-01     3.81680e-01     9.56092e-01     1.01771e+01     6.94420e+00     1.65477e+01     1.47545e+00     4.43622e+07     1.49181e-03      1.27514e+00      5.98852e-01      2.79471e+00      2.97762e-02      2.71515e-05      3.03209e-01      7.20582e-05      1.34134e-04     1.40522e+00     7.03661e-01     2.79919e-01     8.85354e-04     2.78167e-03     7.92362e-05     7.83674e-04     1.20290e-06     6.45368e-03     2.60892e-06     1.55844e-05     1.91299e-03     3.53423e-05     6.80493e-04     5.99550e-05     7.50308e-04     6.88264e-06     3.73929e-04     4.97065e-06     7.74315e-05     3.96504e-06     6.45160e-05     4.06953e-08     3.13899e-06     3.83561e-07     1.83122e-05     1.33854e-05     1.33057e-03     3.60672e-06     7.67972e-05
   2.165e-01     3.83165e-01     9.56684e-01     1.01781e+01     6.94346e+00     1.65448e+01     1.47326e+00     4.43277e+07     1.49112e-03      1.25851e+00      5.88487e-01      2.77177e+00      2.89677e-02      2.56976e-05      2.91028e-01      6.88190e-05      1.27634e-04     1.40308e+00     7.03862e-01     2.79707e-01     8.96620e-04     2.78327e-03     7.75351e-05     7.83441e-04     1.22723e-06     6.45341e-03     2.60878e-06     1.55836e-05     1.91291e-03     3.53410e-05     6.80467e-04     5.99529e-05     7.50280e-04     6.88239e-06     3.73915e-04     4.97047e-06     7.74287e-05     3.96490e-06     6.45137e-05     4.06938e-08     3.13887e-06     3.83547e-07     1.83115e-05     1.33849e-05     1.33052e-03     3.60659e-06     7.67944e-05
   2.170e-01     3.84650e-01     9.57268e-01     1.01791e+01     6.94273e+00     1.65419e+01     1.47106e+00     4.42932e+07     1.49040e-03      1.24206e+00      5.78280e-01      2.74896e+00      2.81806e-02      2.43208e-05      2.79320e-01      6.57240e-05      1.21444e-04     1.40093e+00     7.04061e-01     2.79497e-01     9.08035e-04     2.78478e-03     7.58940e-05     7.83218e-04     1.25100e-06     6.45311e-03     2.60863e-06     1.55828e-05     1.91283e-03     3.53396e-05     6.80438e-04     5.99505e-05     7.50250e-04     6.88211e-06     3.73900e-04     4.97027e-06     7.74256e-05     3.96474e-06     6.45111e-05     4.06922e-08     3.13875e-06     3.83532e-07     1.83108e-05     1.33843e-05     1.33047e-03     3.60645e-06     7.67913e-05
   2.175e-01     3.86133e-01     9.57845e-01     1.01801e+01     6.94199e+00     1.65390e+01     1.46887e+00     4.42587e+07     1.48970e-03      1.22583e+00      5.68249e-01      2.72637e+00      2.74153e-02      2.30178e-05      2.68076e-01      6.27685e-05      1.15554e-04     1.39878e+00     7.04259e-01     2.79290e-01     9.19602e-04     2.78620e-03     7.43130e-05     7.82997e-04     1.27417e-06     6.45274e-03     2.60846e-06     1.55818e-05     1.91272e-03     3.53377e-05     6.80401e-04     5.99473e-05     7.50211e-04     6.88175e-06     3.73881e-04     4.97001e-06     7.74215e-05     3.96453e-06     6.45077e-05     4.06901e-08     3.13858e-06     3.83511e-07     1.83098e-05     1.33836e-05     1.33040e-03     3.60626e-06     7.67873e-05
   2.180e-01     3.87617e-01     9.58414e-01     1.01811e+01     6.94126e+00     1.65361e+01     1.46667e+00     4.42242e+07     1.48903e-03      1.20981e+00      5.58389e-01      2.70399e+00      2.66713e-02      2.17848e-05      2.57278e-01      5.99467e-05      1.09948e-04     1.39664e+00     7.04454e-01     2.79084e-01     9.31322e-04     2.78754e-03     7.27913e-05     7.82779e-04     1.29670e-06     6.45230e-03     2.60825e-06     1.55806e-05     1.91260e-03     3.53355e-05     6.80357e-04     5.99434e-05     7.50163e-04     6.88131e-06     3.73857e-04     4.96969e-06     7.74165e-05     3.96428e-06     6.45035e-05     4.06874e-08     3.13838e-06     3.83487e-07     1.83086e-05     1.33828e-05     1.33031e-03     3.60602e-06     7.67824e-05
   2.185e-01     3.89099e-01     9.58976e-01     1.01821e+01     6.94052e+00     1.65333e+01     1.46447e+00     4.41897e+07     1.48837e-03      1.19399e+00      5.48696e-01      2.68181e+00      2.59477e-02      2.06180e-05      2.46908e-01      5.72522e-05      1.04614e-04     1.39449e+00     7.04647e-01     2.78880e-01     9.43199e-04     2.78879e-03     7.13276e-05     7.82568e-04     1.31860e-06     6.45183e-03     2.60804e-06     1.55794e-05     1.91246e-03     3.53330e-05     6.80309e-04     5.99392e-05     7.50110e-04     6.88082e-06     3.73830e-04     4.96934e-06     7.74111e-05     3.96400e-06     6.44990e-05     4.06846e-08     3.13816e-06     3.83460e-07     1.83073e-05     1.33818e-05     1.33021e-03     3.60577e-06     7.67769e-05
   2.190e-01     3.90581e-01     9.59531e-01     1.01831e+01     6.93979e+00     1.65304e+01     1.46227e+00     4.41552e+07     1.48771e-03      1.17838e+00      5.39162e-01      2.65980e+00      2.52438e-02      1.95138e-05      2.36948e-01      5.46788e-05      9.95377e-05     1.39233e+00     7.04838e-01     2.78679e-01     9.55234e-04     2.78999e-03     6.99208e-05     7.82365e-04     1.33986e-06     6.45135e-03     2.60782e-06     1.55782e-05     1.91232e-03     3.53304e-05     6.80259e-04     5.99348e-05     7.50055e-04     6.88032e-06     3.73803e-04     4.96898e-06     7.74054e-05     3.96371e-06     6.44943e-05     4.06816e-08     3.13793e-06     3.83432e-07     1.83060e-05     1.33809e-05     1.33010e-03     3.60551e-06     7.67713e-05
   2.195e-01     3.92063e-01     9.60079e-01     1.01841e+01     6.93906e+00     1.65275e+01     1.46007e+00     4.41207e+07     1.48705e-03      1.16294e+00      5.29779e-01      2.63795e+00      2.45589e-02      1.84683e-05      2.27379e-01      5.22201e-05      9.47044e-05     1.39017e+00     7.05027e-01     2.78478e-01     9.67429e-04     2.79113e-03     6.85694e-05     7.82174e-04     1.36047e-06     6.45089e-03     2.60761e-06     1.55769e-05     1.91218e-03     3.53279e-05     6.80211e-04     5.99305e-05     7.50001e-04     6.87983e-06     3.73776e-04     4.96862e-06     7.73999e-05     3.96343e-06     6.44897e-05     4.06787e-08     3.13771e-06     3.83404e-07     1.83047e-05     1.33799e-05     1.33000e-03     3.60525e-06     7.67659e-05
   2.200e-01     3.93543e-01     9.60619e-01     1.01851e+01     6.93833e+00     1.65246e+01     1.45786e+00     4.40862e+07     1.48633e-03      1.14765e+00      5.20533e-01      2.61618e+00      2.38918e-02      1.74782e-05      2.18182e-01      4.98700e-05      9.01014e-05     1.38800e+00     7.05214e-01     2.78280e-01     9.79786e-04     2.79222e-03     6.72698e-05     7.81989e-04     1.38046e-06     6.45042e-03     2.60740e-06     1.55756e-05     1.91204e-03     3.53253e-05     6.80160e-04     5.99261e-05     7.49946e-04     6.87932e-06     3.73749e-04     4.96826e-06     7.73942e-05     3.96313e-06     6.44849e-05     4.06757e-08     3.13748e-06     3.83376e-07     1.83033e-05     1.33789e-05     1.32989e-03     3.60498e-06     7.67602e-05
   2.205e-01     3.95023e-01     9.61153e-01     1.01861e+01     6.93759e+00     1.65217e+01     1.45565e+00     4.40517e+07     1.48550e-03      1.13247e+00      5.11404e-01      2.59440e+00      2.32414e-02      1.65402e-05      2.09337e-01      4.76225e-05      8.57157e-05     1.38584e+00     7.05400e-01     2.78084e-01     9.92305e-04     2.79323e-03     6.60173e-05     7.81804e-04     1.39986e-06     6.44988e-03     2.60716e-06     1.55742e-05     1.91188e-03     3.53223e-05     6.80104e-04     5.99212e-05     7.49884e-04     6.87875e-06     3.73718e-04     4.96785e-06     7.73878e-05     3.96281e-06     6.44796e-05     4.06723e-08     3.13722e-06     3.83344e-07     1.83018e-05     1.33778e-05     1.32978e-03     3.60468e-06     7.67538e-05
   2.210e-01     3.96502e-01     9.61679e-01     1.01870e+01     6.93686e+00     1.65188e+01     1.45344e+00     4.40172e+07     1.48452e-03      1.11737e+00      5.02378e-01      2.57252e+00      2.26065e-02      1.56510e-05      2.00826e-01      4.54721e-05      8.15353e-05     1.38367e+00     7.05583e-01     2.77889e-01     1.00499e-03     2.79414e-03     6.48075e-05     7.81612e-04     1.41870e-06     6.44924e-03     2.60688e-06     1.55725e-05     1.91169e-03     3.53189e-05     6.80037e-04     5.99153e-05     7.49811e-04     6.87808e-06     3.73681e-04     4.96736e-06     7.73802e-05     3.96242e-06     6.44733e-05     4.06684e-08     3.13691e-06     3.83307e-07     1.83000e-05     1.33765e-05     1.32964e-03     3.60433e-06     7.67463e-05
   2.215e-01     3.97980e-01     9.62199e-01     1.01880e+01     6.93613e+00     1.65159e+01     1.45123e+00     4.39827e+07     1.48347e-03      1.10239e+00      4.93477e-01      2.55068e+00      2.19879e-02      1.48089e-05      1.92647e-01      4.34163e-05      7.75539e-05     1.38150e+00     7.05764e-01     2.77697e-01     1.01783e-03     2.79499e-03     6.36397e-05     7.81420e-04     1.43699e-06     6.44855e-03     2.60658e-06     1.55707e-05     1.91148e-03     3.53152e-05     6.79966e-04     5.99091e-05     7.49732e-04     6.87736e-06     3.73642e-04     4.96684e-06     7.73721e-05     3.96200e-06     6.44665e-05     4.06641e-08     3.13658e-06     3.83267e-07     1.82981e-05     1.33751e-05     1.32951e-03     3.60396e-06     7.67383e-05
   2.220e-01     3.99457e-01     9.62712e-01     1.01889e+01     6.93540e+00     1.65130e+01     1.44901e+00     4.39483e+07     1.48247e-03      1.08765e+00      4.84744e-01      2.52912e+00      2.13871e-02      1.40125e-05      1.84801e-01      4.14548e-05      7.37684e-05     1.37933e+00     7.05944e-01     2.77506e-01     1.03085e-03     2.79582e-03     6.25148e-05     7.81242e-04     1.45474e-06     6.44792e-03     2.60631e-06     1.55691e-05     1.91130e-03     3.53119e-05     6.79901e-04     5.99034e-05     7.49662e-04     6.87671e-06     3.73607e-04     4.96637e-06     7.73648e-05     3.96163e-06     6.44605e-05     4.06603e-08     3.13629e-06     3.83231e-07     1.82964e-05     1.33738e-05     1.32938e-03     3.60362e-06     7.67311e-05
   2.225e-01     4.00932e-01     9.63218e-01     1.01899e+01     6.93467e+00     1.65101e+01     1.44680e+00     4.39138e+07     1.48166e-03      1.07323e+00      4.76214e-01      2.50803e+00      2.08053e-02      1.32605e-05      1.77292e-01      3.95863e-05      7.01749e-05     1.37716e+00     7.06121e-01     2.77317e-01     1.04404e-03     2.79668e-03     6.14332e-05     7.81088e-04     1.47197e-06     6.44744e-03     2.60609e-06     1.55679e-05     1.91116e-03     3.53094e-05     6.79853e-04     5.98992e-05     7.49609e-04     6.87623e-06     3.73581e-04     4.96602e-06     7.73594e-05     3.96135e-06     6.44559e-05     4.06574e-08     3.13606e-06     3.83204e-07     1.82951e-05     1.33729e-05     1.32928e-03     3.60336e-06     7.67257e-05
   2.230e-01     4.02407e-01     9.63717e-01     1.01909e+01     6.93394e+00     1.65072e+01     1.44459e+00     4.38794e+07     1.48097e-03      1.05907e+00      4.67868e-01      2.48733e+00      2.02412e-02      1.25501e-05      1.70100e-01      3.78054e-05      6.67620e-05     1.37499e+00     7.06296e-01     2.77129e-01     1.05740e-03     2.79754e-03     6.03935e-05     7.80953e-04     1.48867e-06     6.44708e-03     2.60592e-06     1.55669e-05     1.91105e-03     3.53075e-05     6.79816e-04     5.98960e-05     7.49569e-04     6.87586e-06     3.73560e-04     4.96576e-06     7.73552e-05     3.96114e-06     6.44525e-05     4.06552e-08     3.13590e-06     3.83183e-07     1.82941e-05     1.33722e-05     1.32920e-03     3.60317e-06     7.67216e-05
   2.235e-01     4.03881e-01     9.64210e-01     1.01919e+01     6.93321e+00     1.65043e+01     1.44237e+00     4.38450e+07     1.48025e-03      1.04507e+00      4.59654e-01      2.46675e+00      1.96923e-02      1.18777e-05      1.63193e-01      3.61043e-05      6.35140e-05     1.37282e+00     7.06469e-01     2.76944e-01     1.07095e-03     2.79835e-03     5.93930e-05     7.80822e-04     1.50480e-06     6.44670e-03     2.60575e-06     1.55659e-05     1.91095e-03     3.53055e-05     6.79778e-04     5.98926e-05     7.49527e-04     6.87548e-06     3.73540e-04     4.96548e-06     7.73509e-05     3.96092e-06     6.44489e-05     4.06530e-08     3.13572e-06     3.83162e-07     1.82931e-05     1.33714e-05     1.32912e-03     3.60297e-06     7.67173e-05
   2.240e-01     4.05354e-01     9.64697e-01     1.01929e+01     6.93248e+00     1.65014e+01     1.44015e+00     4.38106e+07     1.47938e-03      1.03114e+00      4.51527e-01      2.44608e+00      1.91562e-02      1.12400e-05      1.56545e-01      3.44754e-05      6.04161e-05     1.37064e+00     7.06641e-01     2.76759e-01     1.08468e-03     2.79908e-03     5.84292e-05     7.80682e-04     1.52037e-06     6.44622e-03     2.60554e-06     1.55645e-05     1.91080e-03     3.53029e-05     6.79727e-04     5.98882e-05     7.49471e-04     6.87496e-06     3.73512e-04     4.96511e-06     7.73452e-05     3.96062e-06     6.44441e-05     4.06499e-08     3.13549e-06     3.83133e-07     1.82917e-05     1.33704e-05     1.32901e-03     3.60270e-06     7.67116e-05
   2.245e-01     4.06827e-01     9.65177e-01     1.01939e+01     6.93175e+00     1.64985e+01     1.43793e+00     4.37762e+07     1.47837e-03      1.01727e+00      4.43489e-01      2.42533e+00      1.86328e-02      1.06352e-05      1.50147e-01      3.29160e-05      5.74619e-05     1.36846e+00     7.06811e-01     2.76577e-01     1.09860e-03     2.79974e-03     5.75002e-05     7.80537e-04     1.53541e-06     6.44565e-03     2.60529e-06     1.55630e-05     1.91064e-03     3.52998e-05     6.79668e-04     5.98830e-05     7.49406e-04     6.87437e-06     3.73480e-04     4.96468e-06     7.73385e-05     3.96028e-06     6.44385e-05     4.06464e-08     3.13522e-06     3.83100e-07     1.82902e-05     1.33693e-05     1.32889e-03     3.60239e-06     7.67049e-05
   2.250e-01     4.08298e-01     9.65651e-01     1.01948e+01     6.93102e+00     1.64956e+01     1.43570e+00     4.37418e+07     1.47727e-03      1.00353e+00      4.35564e-01      2.40463e+00      1.81228e-02      1.00623e-05      1.43998e-01      3.14250e-05      5.46481e-05     1.36627e+00     7.06978e-01     2.76397e-01     1.11271e-03     2.80037e-03     5.66042e-05     7.80398e-04     1.54998e-06     6.44510e-03     2.60506e-06     1.55616e-05     1.91048e-03     3.52969e-05     6.79611e-04     5.98780e-05     7.49344e-04     6.87380e-06     3.73449e-04     4.96427e-06     7.73321e-05     3.95995e-06     6.44331e-05     4.06430e-08     3.13496e-06     3.83068e-07     1.82886e-05     1.33682e-05     1.32878e-03     3.60209e-06     7.66986e-05
   2.255e-01     4.09769e-01     9.66119e-01     1.01958e+01     6.93029e+00     1.64927e+01     1.43348e+00     4.37074e+07     1.47617e-03      9.89949e-01      4.27770e-01      2.38407e+00      1.76266e-02      9.52018e-06      1.38098e-01      3.00012e-05      5.19711e-05     1.36408e+00     7.07144e-01     2.76218e-01     1.12699e-03     2.80101e-03     5.57395e-05     7.80273e-04     1.56413e-06     6.44465e-03     2.60486e-06     1.55604e-05     1.91034e-03     3.52945e-05     6.79565e-04     5.98740e-05     7.49294e-04     6.87334e-06     3.73423e-04     4.96393e-06     7.73269e-05     3.95968e-06     6.44288e-05     4.06403e-08     3.13475e-06     3.83042e-07     1.82874e-05     1.33673e-05     1.32869e-03     3.60185e-06     7.66934e-05
   2.260e-01     4.11239e-01     9.66581e-01     1.01967e+01     6.92957e+00     1.64898e+01     1.43125e+00     4.36730e+07     1.47507e-03      9.76545e-01      4.20109e-01      2.36368e+00      1.71441e-02      9.00736e-06      1.32437e-01      2.86419e-05      4.94252e-05     1.36189e+00     7.07308e-01     2.76041e-01     1.14147e-03     2.80166e-03     5.49056e-05     7.80161e-04     1.57785e-06     6.44427e-03     2.60469e-06     1.55594e-05     1.91024e-03     3.52926e-05     6.79527e-04     5.98707e-05     7.49253e-04     6.87296e-06     3.73403e-04     4.96366e-06     7.73227e-05     3.95947e-06     6.44253e-05     4.06381e-08     3.13458e-06     3.83022e-07     1.82864e-05     1.33665e-05     1.32862e-03     3.60165e-06     7.66892e-05
   2.265e-01     4.12708e-01     9.67036e-01     1.01977e+01     6.92884e+00     1.64869e+01     1.42902e+00     4.36386e+07     1.47396e-03      9.63311e-01      4.12579e-01      2.34346e+00      1.66750e-02      8.52228e-06      1.27007e-01      2.73444e-05      4.70040e-05     1.35970e+00     7.07470e-01     2.75865e-01     1.15614e-03     2.80228e-03     5.41026e-05     7.80057e-04     1.59111e-06     6.44392e-03     2.60454e-06     1.55584e-05     1.91014e-03     3.52909e-05     6.79494e-04     5.98678e-05     7.49216e-04     6.87263e-06     3.73385e-04     4.96342e-06     7.73189e-05     3.95928e-06     6.44222e-05     4.06361e-08     3.13442e-06     3.83003e-07     1.82855e-05     1.33659e-05     1.32855e-03     3.60148e-06     7.66855e-05
