Neutrino fluxes and correlations incl. zero point - SF3 MB22 Met
   pp        pep       hep       7Be       8B        13N       15O       17F    
5.950e+10 1.422e+08 7.922e+03 4.899e+09 5.127e+06 3.118e+08 2.322e+08 4.738e+06   Flux
5.901e-03 1.090e-02 3.065e-01 7.638e-02 1.313e-01 1.472e-01 1.730e-01 1.602e-01  Fract.Err

--------------------------------------------------------------------------------

  +1.0000   +0.7649   -0.0020   -0.9649   -0.8670   -0.5088   -0.5494   -0.5293     pp
  +0.7649   +1.0000   +0.0095   -0.7514   -0.6666   -0.3982   -0.4194   -0.3793    pep
  -0.0020   +0.0095   +1.0000   +0.0014   -0.0178   -0.0245   -0.0268   -0.0384    hep
  -0.9649   -0.7514   +0.0014   +1.0000   +0.8876   +0.3435   +0.4011   +0.5101    7Be
  -0.8670   -0.6666   -0.0178   +0.8876   +1.0000   +0.4518   +0.5172   +0.6364     8B
  -0.5088   -0.3982   -0.0245   +0.3435   +0.4518   +1.0000   +0.9846   +0.4285    13N
  -0.5494   -0.4194   -0.0268   +0.4011   +0.5172   +0.9846   +1.0000   +0.4788    15O
  -0.5293   -0.3793   -0.0384   +0.5101   +0.6364   +0.4285   +0.4788   +1.0000    17F
