 #     R_sun        mass_sun           L_sun            logR            logT            logP          logRho          Csound              dm           nu_pp          nu_pep          nu_hep          nu_7Be           nu_8B          nu_13N          nu_15O          nu_17F          log_ne              H1             He4             He3             C12             C13             N14             N15             O16             O17             O18              Ne              Na              Mg              Al              Si               P               S              Cl              Ar               K              Ca              Sc              Ti               V              Cr              Mn              Fe              Co              Ni
   1.020e-01     7.84510e-02     4.54998e-01     9.85120e+00     7.10953e+00     1.71173e+01     1.92813e+00     5.07484e+07     9.43301e-04      8.02072e+00      8.63942e+00      6.32991e+00      6.19844e+00      1.70101e+00      1.99140e+00      2.83211e+00      2.29918e+00     1.81972e+00     5.59565e-01     4.24664e-01     5.28985e-05     5.67463e-06     1.63996e-06     4.00278e-03     8.80648e-08     6.64046e-03     9.54239e-06     1.61373e-05     1.46072e-03     3.63781e-05     7.00528e-04     6.17126e-05     7.72297e-04     7.08429e-06     3.84890e-04     5.11631e-06     8.34570e-05     4.08134e-06     6.64065e-05     4.28642e-08     3.30630e-06     3.94797e-07     1.92872e-05     1.40991e-05     1.33916e-03     3.71252e-06     7.90483e-05
   1.025e-01     7.93930e-02     4.58920e-01     9.85333e+00     7.10887e+00     1.71152e+01     1.92632e+00     5.07359e+07     9.48607e-04      8.01618e+00      8.60901e+00      6.35208e+00      6.10209e+00      1.64125e+00      1.93657e+00      2.75430e+00      2.22928e+00     1.81825e+00     5.60762e-01     4.23468e-01     5.35365e-05     5.65566e-06     1.63454e-06     4.00235e-03     8.80781e-08     6.63981e-03     9.30395e-06     1.61350e-05     1.46053e-03     3.63734e-05     7.00437e-04     6.17046e-05     7.72197e-04     7.08338e-06     3.84840e-04     5.11565e-06     8.34462e-05     4.08081e-06     6.63979e-05     4.28586e-08     3.30587e-06     3.94746e-07     1.92847e-05     1.40972e-05     1.33898e-03     3.71204e-06     7.90381e-05
   1.030e-01     8.03397e-02     4.62833e-01     9.85544e+00     7.10822e+00     1.71132e+01     1.92451e+00     5.07232e+07     9.53895e-04      8.01089e+00      8.57786e+00      6.37374e+00      6.00662e+00      1.58332e+00      1.88299e+00      2.67828e+00      2.16119e+00     1.81677e+00     5.61955e-01     4.22277e-01     5.41821e-05     5.63679e-06     1.62914e-06     4.00198e-03     8.80929e-08     6.63926e-03     9.07338e-06     1.61331e-05     1.46037e-03     3.63693e-05     7.00357e-04     6.16976e-05     7.72109e-04     7.08257e-06     3.84796e-04     5.11507e-06     8.34367e-05     4.08035e-06     6.63904e-05     4.28538e-08     3.30549e-06     3.94701e-07     1.92825e-05     1.40956e-05     1.33882e-03     3.71162e-06     7.90291e-05
   1.035e-01     8.12920e-02     4.66742e-01     9.85754e+00     7.10757e+00     1.71112e+01     1.92270e+00     5.07103e+07     9.59173e-04      8.00489e+00      8.54602e+00      6.39495e+00      5.91195e+00      1.52715e+00      1.83061e+00      2.60395e+00      2.09484e+00     1.81529e+00     5.63144e-01     4.21089e-01     5.48363e-05     5.61779e-06     1.62370e-06     4.00152e-03     8.81057e-08     6.63855e-03     8.85009e-06     1.61307e-05     1.46017e-03     3.63643e-05     7.00261e-04     6.16892e-05     7.72003e-04     7.08160e-06     3.84743e-04     5.11437e-06     8.34253e-05     4.07979e-06     6.63813e-05     4.28479e-08     3.30504e-06     3.94647e-07     1.92799e-05     1.40937e-05     1.33863e-03     3.71111e-06     7.90183e-05
   1.040e-01     8.22502e-02     4.70648e-01     9.85964e+00     7.10691e+00     1.71092e+01     1.92088e+00     5.06971e+07     9.64442e-04      7.99820e+00      8.51346e+00      6.41568e+00      5.81805e+00      1.47267e+00      1.77939e+00      2.53127e+00      2.03016e+00     1.81381e+00     5.64330e-01     4.19905e-01     5.54993e-05     5.59866e-06     1.61821e-06     4.00096e-03     8.81165e-08     6.63766e-03     8.63366e-06     1.61279e-05     1.45993e-03     3.63584e-05     7.00148e-04     6.16792e-05     7.71878e-04     7.08046e-06     3.84681e-04     5.11354e-06     8.34118e-05     4.07913e-06     6.63705e-05     4.28410e-08     3.30451e-06     3.94583e-07     1.92768e-05     1.40914e-05     1.33842e-03     3.71051e-06     7.90055e-05
   1.045e-01     8.32135e-02     4.74547e-01     9.86173e+00     7.10625e+00     1.71072e+01     1.91907e+00     5.06838e+07     9.69692e-04      7.99076e+00      8.48018e+00      6.43589e+00      5.72498e+00      1.41989e+00      1.72934e+00      2.46025e+00      1.96718e+00     1.81232e+00     5.65511e-01     4.18725e-01     5.61705e-05     5.57974e-06     1.61280e-06     4.00057e-03     8.81309e-08     6.63703e-03     8.42433e-06     1.61258e-05     1.45975e-03     3.63540e-05     7.00062e-04     6.16716e-05     7.71784e-04     7.07959e-06     3.84634e-04     5.11291e-06     8.34016e-05     4.07863e-06     6.63624e-05     4.28357e-08     3.30410e-06     3.94535e-07     1.92744e-05     1.40897e-05     1.33825e-03     3.71006e-06     7.89958e-05
   1.050e-01     8.41819e-02     4.78438e-01     9.86380e+00     7.10559e+00     1.71051e+01     1.91725e+00     5.06703e+07     9.74898e-04      7.98237e+00      8.44598e+00      6.45542e+00      5.63265e+00      1.36871e+00      1.68042e+00      2.39082e+00      1.90580e+00     1.81083e+00     5.66687e-01     4.17550e-01     5.68503e-05     5.56104e-06     1.60745e-06     4.00032e-03     8.81486e-08     6.63664e-03     8.22214e-06     1.61243e-05     1.45962e-03     3.63509e-05     7.00002e-04     6.16663e-05     7.71717e-04     7.07898e-06     3.84601e-04     5.11248e-06     8.33945e-05     4.07828e-06     6.63567e-05     4.28320e-08     3.30382e-06     3.94501e-07     1.92727e-05     1.40885e-05     1.33813e-03     3.70974e-06     7.89891e-05
   1.055e-01     8.51554e-02     4.82322e-01     9.86585e+00     7.10494e+00     1.71030e+01     1.91543e+00     5.06566e+07     9.80068e-04      7.97310e+00      8.41094e+00      6.47432e+00      5.54109e+00      1.31913e+00      1.63260e+00      2.32297e+00      1.84602e+00     1.80933e+00     5.67859e-01     4.16379e-01     5.75387e-05     5.54232e-06     1.60208e-06     4.00006e-03     8.81660e-08     6.63621e-03     8.02658e-06     1.61227e-05     1.45949e-03     3.63476e-05     6.99937e-04     6.16608e-05     7.71648e-04     7.07834e-06     3.84566e-04     5.11201e-06     8.33869e-05     4.07791e-06     6.63507e-05     4.28282e-08     3.30352e-06     3.94465e-07     1.92710e-05     1.40872e-05     1.33801e-03     3.70941e-06     7.89819e-05
   1.060e-01     8.61341e-02     4.86199e-01     9.86791e+00     7.10428e+00     1.71009e+01     1.91361e+00     5.06427e+07     9.85244e-04      7.96330e+00      8.37543e+00      6.49288e+00      5.45053e+00      1.27114e+00      1.58595e+00      2.25677e+00      1.78788e+00     1.80784e+00     5.69026e-01     4.15212e-01     5.82358e-05     5.52330e-06     1.59664e-06     3.99958e-03     8.81786e-08     6.63541e-03     7.83679e-06     1.61202e-05     1.45927e-03     3.63423e-05     6.99835e-04     6.16518e-05     7.71535e-04     7.07731e-06     3.84510e-04     5.11127e-06     8.33748e-05     4.07732e-06     6.63411e-05     4.28219e-08     3.30304e-06     3.94408e-07     1.92682e-05     1.40852e-05     1.33782e-03     3.70887e-06     7.89704e-05
   1.065e-01     8.71181e-02     4.90068e-01     9.86996e+00     7.10362e+00     1.70989e+01     1.91179e+00     5.06286e+07     9.90417e-04      7.95292e+00      8.33938e+00      6.51101e+00      5.36093e+00      1.22470e+00      1.54041e+00      2.19215e+00      1.73132e+00     1.80634e+00     5.70190e-01     4.14050e-01     5.89420e-05     5.50430e-06     1.59120e-06     3.99913e-03     8.81917e-08     6.63465e-03     7.65319e-06     1.61178e-05     1.45906e-03     3.63372e-05     6.99737e-04     6.16431e-05     7.71427e-04     7.07632e-06     3.84456e-04     5.11055e-06     8.33631e-05     4.07675e-06     6.63317e-05     4.28159e-08     3.30257e-06     3.94353e-07     1.92655e-05     1.40832e-05     1.33762e-03     3.70834e-06     7.89593e-05
   1.070e-01     8.81072e-02     4.93929e-01     9.87200e+00     7.10295e+00     1.70969e+01     1.90996e+00     5.06143e+07     9.95560e-04      7.94174e+00      8.30258e+00      6.52853e+00      5.27215e+00      1.17973e+00      1.49595e+00      2.12905e+00      1.67627e+00     1.80483e+00     5.71349e-01     4.12892e-01     5.96570e-05     5.48561e-06     1.58584e-06     3.99889e-03     8.82096e-08     6.63424e-03     7.47612e-06     1.61163e-05     1.45894e-03     3.63341e-05     6.99677e-04     6.16378e-05     7.71361e-04     7.07571e-06     3.84423e-04     5.11011e-06     8.33559e-05     4.07640e-06     6.63261e-05     4.28123e-08     3.30229e-06     3.94319e-07     1.92638e-05     1.40820e-05     1.33750e-03     3.70803e-06     7.89526e-05
   1.075e-01     8.91004e-02     4.97778e-01     9.87402e+00     7.10228e+00     1.70948e+01     1.90813e+00     5.05998e+07     1.00064e-03      7.92959e+00      8.26489e+00      6.54530e+00      5.18419e+00      1.13621e+00      1.45254e+00      2.06745e+00      1.62271e+00     1.80332e+00     5.72502e-01     4.11739e-01     6.03805e-05     5.46691e-06     1.58047e-06     3.99862e-03     8.82270e-08     6.63379e-03     7.30491e-06     1.61147e-05     1.45881e-03     3.63308e-05     6.99613e-04     6.16323e-05     7.71291e-04     7.07507e-06     3.84389e-04     5.10965e-06     8.33484e-05     4.07603e-06     6.63201e-05     4.28084e-08     3.30199e-06     3.94283e-07     1.92621e-05     1.40807e-05     1.33737e-03     3.70769e-06     7.89454e-05
   1.080e-01     9.00985e-02     5.01618e-01     9.87602e+00     7.10162e+00     1.70927e+01     1.90631e+00     5.05851e+07     1.00570e-03      7.91673e+00      8.22658e+00      6.56152e+00      5.09715e+00      1.09412e+00      1.41019e+00      2.00735e+00      1.57063e+00     1.80181e+00     5.73651e-01     4.10592e-01     6.11132e-05     5.44799e-06     1.57505e-06     3.99820e-03     8.82409e-08     6.63310e-03     7.13906e-06     1.61125e-05     1.45862e-03     3.63261e-05     6.99524e-04     6.16244e-05     7.71193e-04     7.07417e-06     3.84339e-04     5.10900e-06     8.33377e-05     4.07551e-06     6.63116e-05     4.28029e-08     3.30157e-06     3.94233e-07     1.92596e-05     1.40789e-05     1.33720e-03     3.70722e-06     7.89353e-05
   1.085e-01     9.11030e-02     5.05453e-01     9.87803e+00     7.10095e+00     1.70906e+01     1.90448e+00     5.05702e+07     1.01080e-03      7.90352e+00      8.18798e+00      6.57754e+00      5.01114e+00      1.05340e+00      1.36887e+00      1.94872e+00      1.52000e+00     1.80030e+00     5.74796e-01     4.09448e-01     6.18560e-05     5.42892e-06     1.56957e-06     3.99768e-03     8.82526e-08     6.63225e-03     6.97844e-06     1.61100e-05     1.45840e-03     3.63207e-05     6.99419e-04     6.16151e-05     7.71077e-04     7.07310e-06     3.84282e-04     5.10823e-06     8.33252e-05     4.07489e-06     6.63016e-05     4.27965e-08     3.30107e-06     3.94174e-07     1.92567e-05     1.40768e-05     1.33700e-03     3.70666e-06     7.89235e-05
   1.090e-01     9.21124e-02     5.09278e-01     9.88003e+00     7.10028e+00     1.70885e+01     1.90265e+00     5.05551e+07     1.01585e-03      7.88951e+00      8.14867e+00      6.59293e+00      4.92598e+00      1.01401e+00      1.32856e+00      1.89152e+00      1.47076e+00     1.79879e+00     5.75937e-01     4.08308e-01     6.26082e-05     5.41015e-06     1.56419e-06     3.99737e-03     8.82691e-08     6.63177e-03     6.82342e-06     1.61084e-05     1.45826e-03     3.63173e-05     6.99354e-04     6.16093e-05     7.71005e-04     7.07244e-06     3.84246e-04     5.10775e-06     8.33174e-05     4.07451e-06     6.62954e-05     4.27925e-08     3.30076e-06     3.94137e-07     1.92549e-05     1.40755e-05     1.33686e-03     3.70631e-06     7.89161e-05
   1.095e-01     9.31259e-02     5.13090e-01     9.88202e+00     7.09961e+00     1.70864e+01     1.90081e+00     5.05398e+07     1.02087e-03      7.87470e+00      8.10868e+00      6.60766e+00      4.84176e+00      9.75943e-01      1.28925e+00      1.83574e+00      1.42293e+00     1.79726e+00     5.77072e-01     4.07173e-01     6.33694e-05     5.39148e-06     1.55883e-06     3.99712e-03     8.82870e-08     6.63142e-03     6.67377e-06     1.61071e-05     1.45815e-03     3.63146e-05     6.99302e-04     6.16049e-05     7.70948e-04     7.07192e-06     3.84218e-04     5.10738e-06     8.33113e-05     4.07422e-06     6.62906e-05     4.27893e-08     3.30052e-06     3.94108e-07     1.92535e-05     1.40745e-05     1.33676e-03     3.70604e-06     7.89103e-05
   1.100e-01     9.41445e-02     5.16894e-01     9.88400e+00     7.09894e+00     1.70843e+01     1.89898e+00     5.05243e+07     1.02589e-03      7.85943e+00      8.06834e+00      6.62205e+00      4.75863e+00      9.39171e-01      1.25096e+00      1.78140e+00      1.37648e+00     1.79574e+00     5.78202e-01     4.06045e-01     6.41402e-05     5.37241e-06     1.55336e-06     3.99659e-03     8.82985e-08     6.63059e-03     6.52888e-06     1.61046e-05     1.45795e-03     3.63094e-05     6.99203e-04     6.15960e-05     7.70838e-04     7.07091e-06     3.84163e-04     5.10665e-06     8.32994e-05     4.07363e-06     6.62811e-05     4.27832e-08     3.30005e-06     3.94051e-07     1.92508e-05     1.40724e-05     1.33656e-03     3.70551e-06     7.88990e-05
   1.105e-01     9.51691e-02     5.20691e-01     9.88597e+00     7.09827e+00     1.70822e+01     1.89715e+00     5.05086e+07     1.03085e-03      7.84319e+00      8.02711e+00      6.63568e+00      4.67614e+00      9.03562e-01      1.21354e+00      1.72830e+00      1.33125e+00     1.79422e+00     5.79329e-01     4.04919e-01     6.49217e-05     5.35360e-06     1.54795e-06     3.99624e-03     8.83143e-08     6.63011e-03     6.38890e-06     1.61030e-05     1.45781e-03     3.63062e-05     6.99139e-04     6.15905e-05     7.70768e-04     7.07027e-06     3.84128e-04     5.10619e-06     8.32919e-05     4.07326e-06     6.62751e-05     4.27793e-08     3.29975e-06     3.94016e-07     1.92490e-05     1.40712e-05     1.33644e-03     3.70518e-06     7.88919e-05
   1.110e-01     9.61976e-02     5.24474e-01     9.88792e+00     7.09760e+00     1.70801e+01     1.89531e+00     5.04928e+07     1.03579e-03      7.82629e+00      7.98534e+00      6.64874e+00      4.59467e+00      8.69192e-01      1.17711e+00      1.67661e+00      1.28736e+00     1.79269e+00     5.80450e-01     4.03799e-01     6.57122e-05     5.33449e-06     1.54247e-06     3.99566e-03     8.83249e-08     6.62924e-03     6.25336e-06     1.61004e-05     1.45760e-03     3.63007e-05     6.99035e-04     6.15813e-05     7.70653e-04     7.06922e-06     3.84071e-04     5.10543e-06     8.32795e-05     4.07266e-06     6.62652e-05     4.27730e-08     3.29926e-06     3.93957e-07     1.92462e-05     1.40691e-05     1.33624e-03     3.70463e-06     7.88802e-05
   1.115e-01     9.72319e-02     5.28248e-01     9.88988e+00     7.09692e+00     1.70780e+01     1.89347e+00     5.04766e+07     1.04075e-03      7.80900e+00      7.94330e+00      6.66151e+00      4.51427e+00      8.35997e-01      1.14162e+00      1.62624e+00      1.24476e+00     1.79116e+00     5.81567e-01     4.02683e-01     6.65135e-05     5.31555e-06     1.53703e-06     3.99522e-03     8.83385e-08     6.62860e-03     6.12264e-06     1.60984e-05     1.45743e-03     3.62967e-05     6.98956e-04     6.15745e-05     7.70568e-04     7.06844e-06     3.84028e-04     5.10486e-06     8.32702e-05     4.07221e-06     6.62579e-05     4.27682e-08     3.29890e-06     3.93913e-07     1.92440e-05     1.40675e-05     1.33608e-03     3.70421e-06     7.88714e-05
   1.120e-01     9.82706e-02     5.32011e-01     9.89183e+00     7.09624e+00     1.70758e+01     1.89163e+00     5.04603e+07     1.04569e-03      7.79114e+00      7.90083e+00      6.67379e+00      4.43488e+00      8.03954e-01      1.10707e+00      1.57721e+00      1.20341e+00     1.78962e+00     5.82678e-01     4.01573e-01     6.73245e-05     5.29670e-06     1.53161e-06     3.99484e-03     8.83535e-08     6.62806e-03     5.99646e-06     1.60967e-05     1.45728e-03     3.62932e-05     6.98888e-04     6.15686e-05     7.70494e-04     7.06776e-06     3.83991e-04     5.10437e-06     8.32622e-05     4.07181e-06     6.62515e-05     4.27641e-08     3.29858e-06     3.93876e-07     1.92422e-05     1.40662e-05     1.33596e-03     3.70386e-06     7.88638e-05
   1.125e-01     9.93133e-02     5.35759e-01     9.89376e+00     7.09556e+00     1.70737e+01     1.88980e+00     5.04440e+07     1.05057e-03      7.77247e+00      7.85771e+00      6.68538e+00      4.35640e+00      7.73016e-01      1.07341e+00      1.52945e+00      1.16326e+00     1.78809e+00     5.83784e-01     4.00468e-01     6.81453e-05     5.27782e-06     1.52618e-06     3.99441e-03     8.83677e-08     6.62744e-03     5.87453e-06     1.60949e-05     1.45712e-03     3.62893e-05     6.98814e-04     6.15620e-05     7.70411e-04     7.06700e-06     3.83950e-04     5.10382e-06     8.32533e-05     4.07138e-06     6.62444e-05     4.27595e-08     3.29823e-06     3.93833e-07     1.92401e-05     1.40647e-05     1.33581e-03     3.70346e-06     7.88554e-05
   1.130e-01     1.00363e-01     5.39502e-01     9.89569e+00     7.09488e+00     1.70716e+01     1.88795e+00     5.04273e+07     1.05545e-03      7.75316e+00      7.81404e+00      6.69647e+00      4.27876e+00      7.43103e-01      1.04058e+00      1.48285e+00      1.12423e+00     1.78655e+00     5.84887e-01     3.99366e-01     6.89780e-05     5.25897e-06     1.52076e-06     3.99403e-03     8.83828e-08     6.62688e-03     5.75669e-06     1.60931e-05     1.45698e-03     3.62858e-05     6.98745e-04     6.15560e-05     7.70336e-04     7.06631e-06     3.83913e-04     5.10333e-06     8.32452e-05     4.07098e-06     6.62380e-05     4.27554e-08     3.29790e-06     3.93795e-07     1.92383e-05     1.40633e-05     1.33568e-03     3.70310e-06     7.88477e-05
   1.135e-01     1.01418e-01     5.43235e-01     9.89760e+00     7.09421e+00     1.70695e+01     1.88611e+00     5.04103e+07     1.06030e-03      7.73318e+00      7.76982e+00      6.70696e+00      4.20203e+00      7.14216e-01      1.00860e+00      1.43746e+00      1.08633e+00     1.78500e+00     5.85985e-01     3.98269e-01     6.98214e-05     5.23989e-06     1.51528e-06     3.99349e-03     8.83943e-08     6.62601e-03     5.64262e-06     1.60906e-05     1.45677e-03     3.62806e-05     6.98643e-04     6.15471e-05     7.70226e-04     7.06530e-06     3.83858e-04     5.10259e-06     8.32333e-05     4.07040e-06     6.62285e-05     4.27492e-08     3.29743e-06     3.93739e-07     1.92355e-05     1.40613e-05     1.33549e-03     3.70257e-06     7.88364e-05
   1.140e-01     1.02475e-01     5.46949e-01     9.89951e+00     7.09352e+00     1.70673e+01     1.88426e+00     5.03934e+07     1.06509e-03      7.71238e+00      7.72502e+00      6.71672e+00      4.12628e+00      6.86374e-01      9.77492e-01      1.39333e+00      1.04960e+00     1.78345e+00     5.87077e-01     3.97179e-01     7.06741e-05     5.22075e-06     1.50976e-06     3.99286e-03     8.84040e-08     6.62499e-03     5.53242e-06     1.60878e-05     1.45652e-03     3.62745e-05     6.98527e-04     6.15368e-05     7.70097e-04     7.06412e-06     3.83794e-04     5.10174e-06     8.32194e-05     4.06972e-06     6.62174e-05     4.27421e-08     3.29688e-06     3.93673e-07     1.92323e-05     1.40589e-05     1.33526e-03     3.70195e-06     7.88232e-05
   1.145e-01     1.03539e-01     5.50655e-01     9.90141e+00     7.09283e+00     1.70652e+01     1.88241e+00     5.03762e+07     1.06992e-03      7.69149e+00      7.68021e+00      6.72640e+00      4.05168e+00      6.59524e-01      9.47248e-01      1.35041e+00      1.01400e+00     1.78190e+00     5.88164e-01     3.96092e-01     7.15386e-05     5.20214e-06     1.50440e-06     3.99265e-03     8.84229e-08     6.62462e-03     5.42657e-06     1.60865e-05     1.45642e-03     3.62720e-05     6.98479e-04     6.15326e-05     7.70044e-04     7.06363e-06     3.83767e-04     5.10139e-06     8.32136e-05     4.06943e-06     6.62128e-05     4.27391e-08     3.29665e-06     3.93645e-07     1.92309e-05     1.40579e-05     1.33516e-03     3.70169e-06     7.88177e-05
   1.150e-01     1.04605e-01     5.54343e-01     9.90331e+00     7.09215e+00     1.70631e+01     1.88056e+00     5.03588e+07     1.07470e-03      7.66987e+00      7.63489e+00      6.73539e+00      3.97808e+00      6.33652e-01      9.17840e-01      1.30867e+00      9.79492e-01     1.78035e+00     5.89245e-01     3.95012e-01     7.24127e-05     5.18340e-06     1.49901e-06     3.99233e-03     8.84394e-08     6.62404e-03     5.32451e-06     1.60848e-05     1.45627e-03     3.62684e-05     6.98409e-04     6.15264e-05     7.69967e-04     7.06292e-06     3.83729e-04     5.10088e-06     8.32053e-05     4.06903e-06     6.62062e-05     4.27349e-08     3.29632e-06     3.93606e-07     1.92290e-05     1.40565e-05     1.33502e-03     3.70133e-06     7.88099e-05
   1.155e-01     1.05678e-01     5.58020e-01     9.90519e+00     7.09147e+00     1.70609e+01     1.87871e+00     5.03412e+07     1.07944e-03      7.64747e+00      7.58896e+00      6.74371e+00      3.90531e+00      6.08677e-01      8.89192e-01      1.26802e+00      9.45992e-01     1.77880e+00     5.90320e-01     3.93937e-01     7.32983e-05     5.16463e-06     1.49360e-06     3.99199e-03     8.84554e-08     6.62341e-03     5.22583e-06     1.60828e-05     1.45611e-03     3.62645e-05     6.98332e-04     6.15197e-05     7.69883e-04     7.06215e-06     3.83687e-04     5.10032e-06     8.31962e-05     4.06859e-06     6.61990e-05     4.27302e-08     3.29596e-06     3.93563e-07     1.92269e-05     1.40550e-05     1.33487e-03     3.70092e-06     7.88013e-05
   1.160e-01     1.06756e-01     5.61687e-01     9.90706e+00     7.09078e+00     1.70588e+01     1.87686e+00     5.03234e+07     1.08418e-03      7.62460e+00      7.54269e+00      6.75159e+00      3.83349e+00      5.84576e-01      8.61307e-01      1.22845e+00      9.13489e-01     1.77724e+00     5.91392e-01     3.92866e-01     7.41961e-05     5.14584e-06     1.48819e-06     3.99164e-03     8.84713e-08     6.62275e-03     5.13050e-06     1.60809e-05     1.45594e-03     3.62604e-05     6.98254e-04     6.15128e-05     7.69797e-04     7.06136e-06     3.83644e-04     5.09975e-06     8.31869e-05     4.06813e-06     6.61915e-05     4.27254e-08     3.29559e-06     3.93519e-07     1.92248e-05     1.40534e-05     1.33472e-03     3.70051e-06     7.87924e-05
   1.165e-01     1.07837e-01     5.65337e-01     9.90893e+00     7.09009e+00     1.70566e+01     1.87501e+00     5.03054e+07     1.08887e-03      7.60107e+00      7.49600e+00      6.75886e+00      3.76265e+00      5.61361e-01      8.34204e-01      1.18998e+00      8.82008e-01     1.77567e+00     5.92458e-01     3.91801e-01     7.51045e-05     5.12684e-06     1.48271e-06     3.99112e-03     8.84833e-08     6.62177e-03     5.03846e-06     1.60782e-05     1.45571e-03     3.62546e-05     6.98143e-04     6.15030e-05     7.69674e-04     7.06023e-06     3.83582e-04     5.09894e-06     8.31736e-05     4.06748e-06     6.61810e-05     4.27186e-08     3.29507e-06     3.93456e-07     1.92217e-05     1.40512e-05     1.33450e-03     3.69992e-06     7.87799e-05
   1.170e-01     1.08924e-01     5.68980e-01     9.91079e+00     7.08941e+00     1.70544e+01     1.87315e+00     5.02873e+07     1.09357e-03      7.57715e+00      7.44904e+00      6.76577e+00      3.69274e+00      5.38965e-01      8.07824e-01      1.15254e+00      8.51464e-01     1.77410e+00     5.93520e-01     3.90739e-01     7.60256e-05     5.10828e-06     1.47735e-06     3.99095e-03     8.85035e-08     6.62139e-03     4.94978e-06     1.60769e-05     1.45561e-03     3.62521e-05     6.98094e-04     6.14988e-05     7.69621e-04     7.05975e-06     3.83556e-04     5.09859e-06     8.31679e-05     4.06720e-06     6.61765e-05     4.27157e-08     3.29484e-06     3.93429e-07     1.92204e-05     1.40502e-05     1.33440e-03     3.69966e-06     7.87745e-05
   1.175e-01     1.10015e-01     5.72605e-01     9.91264e+00     7.08872e+00     1.70522e+01     1.87129e+00     5.02689e+07     1.09823e-03      7.55265e+00      7.40173e+00      6.77208e+00      3.62387e+00      5.17411e-01      7.82206e-01      1.11619e+00      8.21902e-01     1.77253e+00     5.94575e-01     3.89685e-01     7.69571e-05     5.08947e-06     1.47192e-06     3.99058e-03     8.85187e-08     6.62064e-03     4.86416e-06     1.60748e-05     1.45543e-03     3.62477e-05     6.98007e-04     6.14912e-05     7.69527e-04     7.05888e-06     3.83509e-04     5.09796e-06     8.31577e-05     4.06670e-06     6.61683e-05     4.27104e-08     3.29444e-06     3.93381e-07     1.92180e-05     1.40485e-05     1.33424e-03     3.69921e-06     7.87648e-05
   1.180e-01     1.11111e-01     5.76217e-01     9.91448e+00     7.08802e+00     1.70500e+01     1.86944e+00     5.02504e+07     1.10287e-03      7.52761e+00      7.35404e+00      6.77789e+00      3.55593e+00      4.96637e-01      7.57288e-01      1.08083e+00      7.93250e-01     1.77097e+00     5.95626e-01     3.88636e-01     7.79010e-05     5.07055e-06     1.46647e-06     3.99012e-03     8.85323e-08     6.61976e-03     4.78145e-06     1.60723e-05     1.45522e-03     3.62425e-05     6.97907e-04     6.14824e-05     7.69416e-04     7.05787e-06     3.83454e-04     5.09723e-06     8.31457e-05     4.06612e-06     6.61588e-05     4.27043e-08     3.29396e-06     3.93324e-07     1.92153e-05     1.40465e-05     1.33404e-03     3.69868e-06     7.87535e-05
   1.185e-01     1.12212e-01     5.79817e-01     9.91632e+00     7.08733e+00     1.70479e+01     1.86758e+00     5.02316e+07     1.10749e-03      7.50203e+00      7.30601e+00      6.78320e+00      3.48890e+00      4.76609e-01      7.33047e-01      1.04642e+00      7.65472e-01     1.76939e+00     5.96673e-01     3.87590e-01     7.88576e-05     5.05170e-06     1.46103e-06     3.98972e-03     8.85473e-08     6.61897e-03     4.70166e-06     1.60701e-05     1.45504e-03     3.62378e-05     6.97818e-04     6.14745e-05     7.69317e-04     7.05696e-06     3.83405e-04     5.09658e-06     8.31351e-05     4.06560e-06     6.61503e-05     4.26988e-08     3.29354e-06     3.93274e-07     1.92128e-05     1.40447e-05     1.33387e-03     3.69820e-06     7.87434e-05
   1.190e-01     1.13316e-01     5.83397e-01     9.91815e+00     7.08664e+00     1.70457e+01     1.86572e+00     5.02127e+07     1.11206e-03      7.47588e+00      7.25768e+00      6.78789e+00      3.42290e+00      4.57347e-01      7.09522e-01      1.01303e+00      7.38606e-01     1.76781e+00     5.97712e-01     3.86552e-01     7.98246e-05     5.03290e-06     1.45558e-06     3.98933e-03     8.85622e-08     6.61820e-03     4.62490e-06     1.60679e-05     1.45485e-03     3.62333e-05     6.97730e-04     6.14668e-05     7.69221e-04     7.05608e-06     3.83357e-04     5.09594e-06     8.31247e-05     4.06509e-06     6.61420e-05     4.26935e-08     3.29313e-06     3.93225e-07     1.92104e-05     1.40429e-05     1.33370e-03     3.69774e-06     7.87335e-05
   1.195e-01     1.14427e-01     5.86970e-01     9.91998e+00     7.08594e+00     1.70434e+01     1.86386e+00     5.01936e+07     1.11667e-03      7.44951e+00      7.20927e+00      6.79238e+00      3.35786e+00      4.38785e-01      6.86646e-01      9.80559e-01      7.12567e-01     1.76623e+00     5.98748e-01     3.85516e-01     8.08060e-05     5.01444e-06     1.45025e-06     3.98923e-03     8.85837e-08     6.61791e-03     4.55108e-06     1.60670e-05     1.45476e-03     3.62314e-05     6.97693e-04     6.14636e-05     7.69181e-04     7.05571e-06     3.83337e-04     5.09567e-06     8.31204e-05     4.06488e-06     6.61386e-05     4.26913e-08     3.29296e-06     3.93204e-07     1.92094e-05     1.40422e-05     1.33363e-03     3.69755e-06     7.87294e-05
