reco_energy	reco_coszen	pid	pdg	true_energy	true_coszen	weight	type	interaction	MaCCQE_linear	MaCCQE_quad	MaCCRES_linear	MaCCRES_quad	Q2	W	x	y
17.8	-0.725	0.650	12	30.04366285	-0.42458837	0.0008020976266618	0	2	0.00000000	0.00000000	0.00000000	0.00000000	3.06416530	6.96021844	0.06052405	0.89737381
23.8	-0.615	0.650	12	417.84843681	-0.18013198	2.0249484578717136	0	2	0.00000000	0.00000000	0.00000000	0.00000000	28.96475187	6.67835106	0.39850488	0.09263166
123.3	-0.505	0.650	12	118.14710913	-0.08345745	0.0513580522491131	0	2	0.00000000	0.00000000	0.00000000	0.00000000	42.89644829	12.16252703	0.22583979	0.85613020
17.8	-0.615	0.650	12	24.23334682	-0.76064540	0.0004205599403685	0	2	0.00000000	0.00000000	0.00000000	0.00000000	6.41687256	5.33405879	0.18880103	0.74687462
17.8	0.045	0.650	12	39.37961499	0.60017340	0.0017932797117748	0	2	0.00000000	0.00000000	0.00000000	0.00000000	11.37777204	5.07222942	0.31409733	0.48985051
32.0	-0.175	0.650	12	49.65891303	-0.85871020	0.0035804176320157	0	2	0.00000000	0.00000000	0.00000000	0.00000000	4.15297597	9.14362692	0.04780276	0.93164670
17.8	-0.505	0.650	12	98.17640396	-0.36008242	0.0273079216002237	0	2	0.00000000	0.00000000	0.00000000	0.00000000	7.70096558	6.45198326	0.15895491	0.26278838
17.8	-0.725	0.650	12	23.39831378	-0.61122793	0.0003815721150277	0	2	0.00000000	0.00000000	0.00000000	0.00000000	5.94738363	6.04823886	0.14280458	0.94785366
13.3	-0.615	0.650	12	32.84163704	-0.66620249	0.0010410276754756	0	2	0.00000000	0.00000000	0.00000000	0.00000000	10.06489122	6.14355251	0.21448176	0.76091468
32.0	-0.285	0.650	12	80.23164503	0.96740283	0.0149628290546332	0	2	0.00000000	0.00000000	0.00000000	0.00000000	4.79450188	8.27678156	0.06620590	0.48066572
32.0	-0.065	0.650	12	135.23873635	0.59603072	0.0837389821069655	0	2	0.00000000	0.00000000	0.00000000	0.00000000	38.51617368	9.13170762	0.31825581	0.47654919
17.8	-0.945	0.650	12	131.81550650	-0.97112522	0.0639286231637466	0	2	0.00000000	0.00000000	0.00000000	0.00000000	22.28474608	6.49509309	0.35044743	0.25689778
13.3	-0.285	0.650	12	18.59938257	0.53782437	0.0001913074139848	0	2	0.00000000	0.00000000	0.00000000	0.00000000	1.52980513	5.20128277	0.05522447	0.79313669
9.9	-0.835	0.650	12	35.61602774	-0.75985622	0.0013335332378544	0	2	0.00000000	0.00000000	0.00000000	0.00000000	5.64076141	7.18631269	0.10000945	0.84332164
7.4	-0.945	0.650	12	19.41838652	-0.92647747	0.0002193970629118	0	2	0.00000000	0.00000000	0.00000000	0.00000000	2.97012240	5.00469664	0.10945506	0.74416186
42.8	-0.835	0.650	12	64.23471819	-0.24442773	0.0077157073777032	0	2	0.00000000	0.00000000	0.00000000	0.00000000	4.11781628	10.81746607	0.03424271	0.99694476
7.4	-0.065	0.650	12	20.71514466	-0.51140956	0.0002661545446456	0	2	0.00000000	0.00000000	0.00000000	0.00000000	5.14866734	2.94114989	0.39858197	0.33207123
9.9	-0.395	0.650	12	45.70373533	-0.06236094	0.0027941150952866	0	2	0.00000000	0.00000000	0.00000000	0.00000000	24.38088601	5.38786481	0.46414670	0.61204669
23.8	-0.615	0.650	12	54.44221497	0.17510822	0.0046982618924802	0	2	0.00000000	0.00000000	0.00000000	0.00000000	6.99129052	9.33598077	0.07495734	0.91232471
42.8	0.045	0.650	12	70.31268417	0.47797787	0.0100882629748461	0	2	0.00000000	0.00000000	0.00000000	0.00000000	13.86500982	9.11066432	0.14444577	0.72698207
42.8	-0.945	0.650	12	109.74247993	-0.93886105	0.0443110341271367	0	2	0.00000000	0.00000000	0.00000000	0.00000000	11.31208055	11.95618019	0.07375163	0.74428308
77.0	-0.175	0.875	12	113.98482829	0.62806862	0.0478031421616786	0	2	0.00000000	0.00000000	0.00000000	0.00000000	15.08750483	13.31049430	0.07883731	0.89408876
9.9	-0.725	0.650	12	11.07801435	-0.70222022	0.0000397893052084	0	2	0.00000000	0.00000000	0.00000000	0.00000000	2.58328910	3.22017187	0.21400384	0.58027193
13.3	-0.835	0.650	12	29.18550080	0.05256547	0.0007324629355414	0	2	0.00000000	0.00000000	0.00000000	0.00000000	0.24683464	5.70429815	0.00773672	0.58213524
23.8	-0.175	0.650	12	56.47336087	-0.41621551	0.0052372443619775	0	2	0.00000000	0.00000000	0.00000000	0.00000000	23.74747604	6.16823066	0.38985906	0.57439180
17.8	-0.835	0.650	12	51.66750772	-0.65598953	0.0040284070556140	0	2	0.00000000	0.00000000	0.00000000	0.00000000	10.65778286	8.90004742	0.11976778	0.91717325
13.3	-0.175	0.875	12	14.88000400	-0.80513109	0.0000990531908733	0	2	0.00000000	0.00000000	0.00000000	0.00000000	9.65833587	3.09042291	0.52698653	0.65590626
