reco_energy	reco_coszen	pid	pdg	true_energy	true_coszen	weight	type	interaction	MaCCQE_linear	MaCCQE_quad	MaCCRES_linear	MaCCRES_quad	Q2	W	x	y
42.8	-0.175	0.650	12	57.29853629	0.64596151	0.0054849808792942	1	2	0.00000000	0.00000000	0.00000000	0.00000000	1.51119799	5.70332853	0.04557624	0.30816366
32.0	-0.945	0.875	12	34.87895688	-0.86745404	0.0012440139978654	1	2	0.00000000	0.00000000	0.00000000	0.00000000	5.58487274	2.77043548	0.45117097	0.18899516
77.0	-0.725	0.650	12	97.78992700	-0.59413687	0.0270033940751476	1	2	0.00000000	0.00000000	0.00000000	0.00000000	53.51703319	8.63869296	0.42052483	0.69302404
23.8	0.045	0.875	12	36.80528476	0.75637402	0.0014629209670272	1	2	0.00000000	0.00000000	0.00000000	0.00000000	4.87376012	2.42387793	0.49392666	0.14276888
17.8	-0.725	0.650	12	16.71547956	-0.98513518	0.0001410935267020	1	0	0.00000000	0.00000000	0.00000000	0.00000000	1.10767695	2.84493780	0.13313777	0.26505441
57.4	-0.065	0.875	12	52.05795878	-0.66099274	0.0041153136121758	1	2	0.00000000	0.00000000	0.00000000	0.00000000	3.14224306	7.83420260	0.04937885	0.65095912
23.8	-0.615	0.650	12	27.38323434	-0.24683464	0.0006088788562416	1	2	0.00000000	0.00000000	0.00000000	0.00000000	13.38476665	6.07898344	0.27063312	0.96180528
57.4	-0.945	0.650	12	86.17066509	-0.99113454	0.0185216629377151	1	2	0.00000000	0.00000000	0.00000000	0.00000000	14.50550048	11.76483182	0.09540883	0.93956481
7.4	-0.505	0.650	12	20.88252095	-0.57071580	0.0002704729246025	1	2	0.00000000	0.00000000	0.00000000	0.00000000	1.85742436	4.56058730	0.08530151	0.55528193
13.3	-0.285	0.650	12	24.81031025	-0.06428578	0.0004526316208564	1	2	0.00000000	0.00000000	0.00000000	0.00000000	9.50398906	3.81954313	0.40945473	0.49820706
32.0	-0.615	0.650	12	34.56223271	0.62465832	0.0012215236255029	1	2	0.00000000	0.00000000	0.00000000	0.00000000	1.96415118	2.88052727	0.20939733	0.14452535
32.0	-0.505	0.875	12	29.91335910	-0.26621034	0.0007951550856076	1	2	0.00000000	0.00000000	0.00000000	0.00000000	0.62597918	2.04557275	0.15933174	0.06994142
13.3	-0.175	0.650	12	14.40121250	-0.27767799	0.0000907905734920	1	2	0.00000000	0.00000000	0.00000000	0.00000000	6.54134922	4.20430551	0.28031191	0.86291647
32.0	-0.285	0.650	12	45.83213456	-0.68633419	0.0028098366178485	1	1	0.00000000	0.00000000	0.55903075	0.12246541	1.52320909	1.56271717	0.49395089	0.03583007
17.8	-0.505	0.650	12	26.47252026	0.07814278	0.0005489046953750	1	2	0.00000000	0.00000000	0.00000000	0.00000000	4.63271700	4.89004332	0.16746573	0.55648900
9.9	-0.725	0.650	12	12.01072564	-0.96409305	0.0000534353614084	1	2	0.00000000	0.00000000	0.00000000	0.00000000	7.81935832	2.85999535	0.51724352	0.67026856
32.0	-0.615	0.650	12	29.90803839	-0.66899398	0.0007948722413432	1	2	0.00000000	0.00000000	0.00000000	0.00000000	8.05806108	5.11260318	0.24187338	0.59319378
9.9	-0.835	0.650	12	26.31192790	-0.73362258	0.0005422651670705	1	2	0.00000000	0.00000000	0.00000000	0.00000000	0.63908699	6.20285570	0.01671561	0.77379699
13.3	0.045	0.650	12	12.18179145	0.43929944	0.0000549683344931	1	2	0.00000000	0.00000000	0.00000000	0.00000000	5.82303511	3.09353934	0.40127169	0.63436872
32.0	-0.395	0.650	12	42.47160787	0.12833835	0.0022410040642268	1	2	0.00000000	0.00000000	0.00000000	0.00000000	4.87643531	4.87171352	0.17586391	0.34767149
7.4	-0.285	0.650	12	12.27551395	-0.64999294	0.0000558174030010	1	2	0.00000000	0.00000000	0.00000000	0.00000000	0.72335804	1.75240151	0.24834615	0.12635669
17.8	-0.285	0.650	12	20.39393496	0.24107841	0.0002539748832009	1	2	0.00000000	0.00000000	0.00000000	0.00000000	14.62530415	2.47810812	0.73550333	0.51923179
23.8	-0.725	0.650	12	16.36761669	-0.95521830	0.0001327088667901	1	2	0.00000000	0.00000000	0.00000000	0.00000000	0.38610899	1.83756892	0.13400977	0.09374110
23.8	-0.615	0.650	12	31.62229282	-0.43167946	0.0009364564243282	1	2	0.00000000	0.00000000	0.00000000	0.00000000	8.16370260	3.31489994	0.44681946	0.30768319
32.0	-0.505	0.650	12	44.60513462	-0.18744920	0.0026045657861522	1	2	0.00000000	0.00000000	0.00000000	0.00000000	11.34147729	4.74738421	0.34370648	0.39394817
57.4	-0.175	0.875	12	60.10656967	-0.35310469	0.0063101884016203	1	2	0.00000000	0.00000000	0.00000000	0.00000000	12.29667993	6.74963405	0.21583471	0.50476203
13.3	-0.395	0.875	12	18.51927012	0.13676862	0.0001896629402596	1	2	0.00000000	0.00000000	0.00000000	0.00000000	0.83671307	3.29539724	0.07736750	0.31098266
17.8	-0.835	0.650	12	18.02468517	-0.59648714	0.0001765456425178	1	1	0.00000000	0.00000000	0.22475639	0.00500319	0.55393333	1.37285513	0.35574764	0.04600339
32.0	-0.395	0.650	12	39.69249831	-0.02282735	0.0018369447226559	1	2	0.00000000	0.00000000	0.00000000	0.00000000	8.33955844	7.48897910	0.13124317	0.85251090
23.8	-0.175	0.650	12	43.80506572	0.56713921	0.0024571260904523	1	2	0.00000000	0.00000000	0.00000000	0.00000000	11.48733897	7.69668981	0.16446948	0.84908625
23.8	-0.175	0.650	12	35.74370449	-0.61839859	0.0013431113059251	1	2	0.00000000	0.00000000	0.00000000	0.00000000	3.44085424	2.06417034	0.50451778	0.10160902
123.3	-0.725	0.650	12	130.40355974	-0.83472420	0.0625664104415959	1	2	0.00000000	0.00000000	0.00000000	0.00000000	33.59515538	8.59995898	0.31493623	0.43561880
123.3	-0.835	0.650	12	206.00109903	-0.51169820	0.2699165255039237	1	2	0.00000000	0.00000000	0.00000000	0.00000000	85.40488404	10.82354890	0.42348299	0.52133783
42.8	-0.725	0.650	12	164.47453103	0.55259342	0.1238576348947292	1	2	0.00000000	0.00000000	0.00000000	0.00000000	42.18552705	15.98980517	0.14204942	0.96154012
9.9	-0.175	0.650	12	3.68419692	-0.46755949	0.0000016129833484	1	0	0.26423267	0.04090312	0.00000000	0.00000000	0.66599504	0.85637371	1.28619451	0.07484513
9.9	-0.065	0.650	12	6.03672869	-0.72570197	0.0000067100097976	1	1	0.00000000	0.00000000	0.32674231	0.03228776	0.89214380	1.13038868	0.69246783	0.11365162
7.4	-0.945	0.650	12	15.20512675	-0.91329920	0.0001056477057703	1	2	0.00000000	0.00000000	0.00000000	0.00000000	5.47645128	3.53236774	0.32077608	0.59792848
23.8	-0.065	0.650	12	33.09342375	-0.26667922	0.0010675290930630	1	2	0.00000000	0.00000000	0.00000000	0.00000000	7.59728859	4.44033225	0.28742474	0.42533862
23.8	-0.835	0.650	12	39.14211223	-0.15222657	0.0017570729413995	1	2	0.00000000	0.00000000	0.00000000	0.00000000	20.92048098	6.47367905	0.33771344	0.84279334
23.8	-0.065	0.875	12	23.52218472	0.55522075	0.0003856229031862	1	2	0.00000000	0.00000000	0.00000000	0.00000000	3.19694242	2.08210271	0.48070521	0.15056373
32.0	-0.285	0.650	12	29.17989908	-0.54954617	0.0007321817917880	1	2	0.00000000	0.00000000	0.00000000	0.00000000	14.49066600	4.38082064	0.44177934	0.59860618
17.8	-0.835	0.650	12	37.83764179	-0.73303761	0.0015871856495100	1	2	0.00000000	0.00000000	0.00000000	0.00000000	5.22715647	5.13124453	0.17040301	0.43172402
17.8	-0.175	0.875	12	41.45030495	0.16588724	0.0020853176695420	1	2	0.00000000	0.00000000	0.00000000	0.00000000	4.70706531	4.13201851	0.22522841	0.26849818
13.3	0.045	0.650	12	26.39297751	-0.42727968	0.0005456110315509	1	2	0.00000000	0.00000000	0.00000000	0.00000000	3.27366604	3.01853871	0.28457570	0.23210805
13.3	-0.725	0.650	12	12.46288358	-0.74384559	0.0000590239719663	1	1	0.00000000	0.00000000	0.16472837	-0.00961754	0.36154348	1.58167723	0.18244309	0.08467527
57.4	-0.175	0.650	12	91.27187033	-0.71221141	0.0219558603495631	1	2	0.00000000	0.00000000	0.00000000	0.00000000	2.60446659	10.50048569	0.02325768	0.65336756
32.0	-0.725	0.650	12	58.18968055	-0.75769432	0.0057533913895353	1	2	0.00000000	0.00000000	0.00000000	0.00000000	1.06655872	2.13456323	0.22494829	0.04339085
32.0	0.045	0.650	12	43.37706399	0.65475852	0.0023914113175564	1	2	0.00000000	0.00000000	0.00000000	0.00000000	8.47254874	5.16683712	0.24710540	0.42093373
32.0	-0.725	0.875	12	44.45860502	0.31091109	0.0025686550393077	1	2	0.00000000	0.00000000	0.00000000	0.00000000	2.35440799	1.92322236	0.45525506	0.06194598
17.8	-0.725	0.650	12	22.51816729	-0.85079897	0.0003388134565646	1	2	0.00000000	0.00000000	0.00000000	0.00000000	1.36799948	1.92177775	0.32729915	0.09884394
57.4	-0.395	0.875	12	76.71166737	-0.92274326	0.0130661381946486	1	2	0.00000000	0.00000000	0.00000000	0.00000000	5.37856095	10.10106655	0.05048939	0.73951431
17.8	-0.615	0.650	12	22.18800796	-0.19696265	0.0003242296230581	1	2	0.00000000	0.00000000	0.00000000	0.00000000	9.82469884	4.07122524	0.38501045	0.61244974
123.3	-0.835	0.875	12	43.03304215	-0.82809210	0.0023359732987724	1	2	0.00000000	0.00000000	0.00000000	0.00000000	31.55853965	6.56652315	0.42764452	0.91321697
57.4	-0.175	0.650	12	53.39254839	-0.64135235	0.0044375105426056	1	2	0.00000000	0.00000000	0.00000000	0.00000000	15.64360719	6.85344938	0.25341243	0.61570174
17.8	-0.725	0.650	12	15.25931447	0.56994771	0.0001064020578335	1	2	0.00000000	0.00000000	0.00000000	0.00000000	1.65113264	3.07335432	0.16163692	0.35649087
32.0	-0.285	0.650	12	28.90346056	-0.34957769	0.0007103738551518	1	2	0.00000000	0.00000000	0.00000000	0.00000000	2.11477485	1.74628059	0.49379448	0.07890601
42.8	-0.065	0.650	12	36.23805166	0.40902233	0.0014056250025042	1	2	0.00000000	0.00000000	0.00000000	0.00000000	3.73345697	6.08682507	0.09356724	0.58636029
32.0	-0.065	0.875	12	30.40625707	0.04452682	0.0008304255423421	1	1	0.00000000	0.00000000	0.25474300	0.00292095	0.51829721	1.43563904	0.30527785	0.02973464
13.3	0.045	0.650	12	20.67898729	0.16669371	0.0002652262334693	1	2	0.00000000	0.00000000	0.00000000	0.00000000	8.29519899	4.16589580	0.33491167	0.63783640
13.3	-0.065	0.875	12	17.02680514	-0.50164625	0.0001491830207369	1	2	0.00000000	0.00000000	0.00000000	0.00000000	2.36211464	2.06778376	0.41035465	0.18003232
17.8	-0.285	0.650	12	23.16529751	-0.31184032	0.0003688620268600	1	0	0.18458917	0.01254717	0.00000000	0.00000000	0.35978049	1.22101674	0.37125442	0.02227769
57.4	-0.285	0.650	12	27.00625713	-0.90202096	0.0005852410078962	1	2	0.00000000	0.00000000	0.00000000	0.00000000	9.50122539	2.81550357	0.57420605	0.32627928
123.3	0.045	0.650	12	66.09504571	0.19992312	0.0083762492590575	1	2	0.00000000	0.00000000	0.00000000	0.00000000	0.78384995	1.48298033	0.37299326	0.01693188
23.8	-0.175	0.650	12	41.43683284	-0.54004565	0.0020839623571756	1	2	0.00000000	0.00000000	0.00000000	0.00000000	7.82167985	7.72501425	0.11741451	0.85611825
77.0	-0.285	0.650	12	76.08199197	0.20482188	0.0127977253595069	1	2	0.00000000	0.00000000	0.00000000	0.00000000	4.86283197	3.37771265	0.31596925	0.10772205
13.3	-0.725	0.875	12	24.30834942	-0.47412284	0.0004288348479873	1	2	0.00000000	0.00000000	0.00000000	0.00000000	8.29905515	5.84044932	0.19984079	0.90976891
77.0	-0.505	0.650	12	94.15953494	-0.98111216	0.0241180441782750	1	2	0.00000000	0.00000000	0.00000000	0.00000000	24.82311843	11.78894164	0.15236320	0.92141226
32.0	-0.285	0.650	12	38.89577636	-0.51279188	0.0017350267055280	1	2	0.00000000	0.00000000	0.00000000	0.00000000	28.19361035	5.33208165	0.50577725	0.76318706
13.3	-0.065	0.650	12	14.63929699	-0.17931545	0.0000958744348857	1	1	0.00000000	0.00000000	0.13879424	-0.02373530	0.16134809	1.21200175	0.21549624	0.02723616
17.8	0.045	0.650	12	16.66204680	0.19109441	0.0001401929283396	1	1	0.00000000	0.00000000	0.10795504	-0.02369333	0.09676424	1.46327898	0.07134000	0.04335064
13.3	-0.505	0.650	12	19.84249191	-0.84857440	0.0002328670998951	1	2	0.00000000	0.00000000	0.00000000	0.00000000	1.55079483	2.99229017	0.16115457	0.25826023
123.3	0.045	0.650	12	107.72335067	0.65457004	0.0426954949457975	1	2	0.00000000	0.00000000	0.00000000	0.00000000	11.85922940	12.20187890	0.07418347	0.79028098
123.3	0.045	0.650	12	156.01409050	-0.61513082	0.1114430826155299	1	2	0.00000000	0.00000000	0.00000000	0.00000000	13.61791152	6.31850145	0.25860164	0.17974526
77.0	-0.835	0.650	12	114.23294101	-0.98508620	0.0480114764816288	1	2	0.00000000	0.00000000	0.00000000	0.00000000	13.26418695	3.97034206	0.47125973	0.13121122
9.9	-0.945	0.875	12	3.29328498	-0.85987110	0.0000011676462998	1	0	0.12003344	-0.00373699	0.00000000	0.00000000	0.18230803	1.04216420	0.47126769	0.06255339
7.4	-0.505	0.650	12	5.39874723	-0.12882001	0.0000048515136027	1	2	0.00000000	0.00000000	0.00000000	0.00000000	2.92917136	1.70938068	0.58941966	0.49019537
13.3	-0.615	0.650	12	11.69770378	-0.68475595	0.0000468004299410	1	2	0.00000000	0.00000000	0.00000000	0.00000000	0.33669689	2.86256902	0.04401594	0.34823346
9.9	-0.945	0.650	12	4.53494635	-0.46212474	0.0000029271319381	1	2	0.00000000	0.00000000	0.00000000	0.00000000	1.97886877	1.62446807	0.52964786	0.43873235
13.3	-0.945	0.650	12	8.83049421	-0.08960750	0.0000204200909059	1	1	0.00000000	0.00000000	0.09871324	-0.02245960	0.08731463	1.41175146	0.07283572	0.07229356
13.3	0.045	0.650	12	9.79811330	-0.30799799	0.0000277046859984	1	2	0.00000000	0.00000000	0.00000000	0.00000000	3.98280746	3.75847293	0.23119085	0.93630698
57.4	0.045	0.650	12	70.85217840	0.66569776	0.0103386997093428	1	2	0.00000000	0.00000000	0.00000000	0.00000000	12.48181979	8.10944801	0.16134012	0.58146606
32.0	-0.725	0.650	12	51.79443933	-0.71563638	0.0040482245495715	1	2	0.00000000	0.00000000	0.00000000	0.00000000	2.13820159	4.84724752	0.08638346	0.25449365
23.8	0.045	0.650	12	42.58201768	0.44335331	0.0022699701568093	1	2	0.00000000	0.00000000	0.00000000	0.00000000	6.31419083	3.69816281	0.33042968	0.23897610
32.0	-0.615	0.650	12	27.78250938	0.10605149	0.0006341599968162	1	2	0.00000000	0.00000000	0.00000000	0.00000000	6.16299229	3.83457818	0.30837451	0.38307492
9.9	-0.945	0.650	12	18.45570456	-0.45760337	0.0001883631761333	1	2	0.00000000	0.00000000	0.00000000	0.00000000	4.68424649	4.55959536	0.19047391	0.70960333
42.8	-0.615	0.650	12	27.32067185	0.53142715	0.0006060998227804	1	2	0.00000000	0.00000000	0.00000000	0.00000000	3.48785957	3.86857892	0.19848742	0.34251268
23.8	-0.395	0.650	12	22.84804255	-0.59719347	0.0003538201450845	1	2	0.00000000	0.00000000	0.00000000	0.00000000	2.29530157	2.80195896	0.24774680	0.21593585
17.8	-0.285	0.650	12	31.11497011	0.22154026	0.0008881204712200	1	2	0.00000000	0.00000000	0.00000000	0.00000000	1.28761544	4.42933581	0.06430019	0.34272560
13.3	-0.065	0.650	12	28.83796487	0.10431792	0.0007071580663987	1	2	0.00000000	0.00000000	0.00000000	0.00000000	5.58903515	5.16077968	0.17832918	0.57875114
57.4	-0.175	0.650	12	56.75158422	-0.31874836	0.0053195752581155	1	2	0.00000000	0.00000000	0.00000000	0.00000000	18.40086196	9.22459524	0.17932387	0.96286214
13.3	-0.725	0.650	12	18.11730350	-0.72816615	0.0001783646336830	1	2	0.00000000	0.00000000	0.00000000	0.00000000	0.80590887	1.97512081	0.21067074	0.11244242
57.4	-0.505	0.650	12	79.53299501	-0.75287995	0.0145837020570131	1	2	0.00000000	0.00000000	0.00000000	0.00000000	11.49897723	9.37298334	0.11677618	0.65932514
57.4	-0.615	0.875	12	47.52526105	-0.66399284	0.0031503005344664	1	2	0.00000000	0.00000000	0.00000000	0.00000000	3.91819477	8.72863433	0.04945612	0.88773537
77.0	-0.175	0.650	12	43.65321150	0.29077559	0.0024401199194401	1	2	0.00000000	0.00000000	0.00000000	0.00000000	16.17214850	3.66093911	0.56362588	0.35002788
42.8	-0.505	0.650	12	38.09718475	-0.57931032	0.0016229040814468	1	2	0.00000000	0.00000000	0.00000000	0.00000000	6.54363893	3.95155974	0.30754670	0.29741126
17.8	-0.725	0.650	12	18.99796845	-0.86884950	0.0002065318827590	1	2	0.00000000	0.00000000	0.00000000	0.00000000	4.58948566	3.85127088	0.24754234	0.51969604
57.4	-0.285	0.650	12	72.53150994	-0.16438397	0.0110835222982435	1	2	0.00000000	0.00000000	0.00000000	0.00000000	17.72222185	5.17041270	0.40671719	0.31991969
23.8	0.045	0.650	12	27.87081686	0.04099095	0.0006381977944412	1	2	0.00000000	0.00000000	0.00000000	0.00000000	2.31234612	5.71365841	0.06785716	0.65110270
23.8	-0.285	0.650	12	92.63839669	-0.89700627	0.0229412845509258	1	2	0.00000000	0.00000000	0.00000000	0.00000000	7.57433500	8.86210579	0.08886968	0.48993887
32.0	-0.505	0.875	12	34.47055036	-0.96516447	0.0012036881439468	1	2	0.00000000	0.00000000	0.00000000	0.00000000	5.09759743	4.06574609	0.24571092	0.32050507
42.8	-0.505	0.650	12	55.16770109	-0.77393479	0.0049111083333587	1	2	0.00000000	0.00000000	0.00000000	0.00000000	2.47740371	5.21786711	0.08595538	0.27821520
23.8	-0.835	0.875	12	74.36520617	-0.76701448	0.0119126575640380	1	2	0.00000000	0.00000000	0.00000000	0.00000000	41.41942754	5.79943608	0.55842917	0.53113907
9.9	-0.615	0.650	12	12.00469109	-0.52750920	0.0000533816797756	1	2	0.00000000	0.00000000	0.00000000	0.00000000	9.74392895	1.74342018	0.81868859	0.52796657
13.3	-0.175	0.650	12	23.13574435	-0.32260446	0.0003679214748665	1	2	0.00000000	0.00000000	0.00000000	0.00000000	5.54947234	5.01851914	0.18589056	0.68715217
17.8	-0.945	0.650	12	19.73911627	-0.38825977	0.0002304470330102	1	1	0.00000000	0.00000000	0.51573494	0.11348577	1.60478948	1.57856776	0.49914179	0.08673781
13.3	-0.395	0.650	12	20.61745735	0.24994520	0.0002636502302524	1	2	0.00000000	0.00000000	0.00000000	0.00000000	0.71040202	4.49407732	0.03547476	0.51723953
57.4	-0.285	0.650	12	44.04314044	0.38321685	0.0025023912697602	1	2	0.00000000	0.00000000	0.00000000	0.00000000	0.71522853	3.09751575	0.07586004	0.11399755
13.3	-0.945	0.650	12	15.78019248	-0.82605586	0.0001185711578395	1	2	0.00000000	0.00000000	0.00000000	0.00000000	9.81386140	3.55476838	0.45500537	0.72786886
13.3	-0.725	0.650	12	20.39416403	0.34292749	0.0002539805885364	1	0	0.11930950	-0.00329216	0.00000000	0.00000000	0.18033332	0.91380357	1.34776203	0.00349381
42.8	-0.285	0.650	12	41.72099332	-0.60356644	0.0021292633432384	1	2	0.00000000	0.00000000	0.00000000	0.00000000	16.16583886	7.60761190	0.22096545	0.93381591
9.9	-0.615	0.650	12	15.85861231	-0.34659504	0.0001197525672021	1	1	0.00000000	0.00000000	0.48101933	0.10988233	1.76165886	1.46914614	0.57978275	0.10203129
32.0	-0.065	0.650	12	64.07317480	0.95488309	0.0076380037201094	1	2	0.00000000	0.00000000	0.00000000	0.00000000	1.10386134	3.56233678	0.08548757	0.10731918
17.8	-0.945	0.650	12	31.69023896	-0.76970893	0.0009404850354572	1	1	0.00000000	0.00000000	0.00799956	-0.00241435	0.00478983	1.17473362	0.00951834	0.00845620
17.8	0.045	0.650	12	12.20296246	0.78038649	0.0000551595618927	1	2	0.00000000	0.00000000	0.00000000	0.00000000	3.98243249	2.27677332	0.48070531	0.36153160
17.8	-0.505	0.650	12	28.81825527	-0.58902903	0.0007061917683191	1	2	0.00000000	0.00000000	0.00000000	0.00000000	12.49481624	6.12359705	0.25441634	0.90752631
17.8	-0.945	0.875	12	29.23785976	-0.82268097	0.0007432794122862	1	2	0.00000000	0.00000000	0.00000000	0.00000000	13.96150629	5.82437257	0.29703276	0.85609978
7.4	-0.725	0.875	12	17.43419333	-0.67826859	0.0001593271070272	1	2	0.00000000	0.00000000	0.00000000	0.00000000	2.16635955	4.52674766	0.09948274	0.66515520
23.8	-0.175	0.650	12	17.38408917	0.05139980	0.0001584126421725	1	2	0.00000000	0.00000000	0.00000000	0.00000000	7.43055485	3.83265645	0.34986676	0.65059192
17.8	-0.835	0.650	12	66.70994186	-0.89987244	0.0086172089436748	1	2	0.00000000	0.00000000	0.00000000	0.00000000	10.74328118	4.08247291	0.40497439	0.21176826
42.8	-0.725	0.650	12	42.90786141	-0.42045042	0.0023224026319482	1	2	0.00000000	0.00000000	0.00000000	0.00000000	6.75408613	4.24478406	0.28270764	0.29650650
13.3	-0.725	0.875	12	19.74569973	-0.38655152	0.0002306007777522	1	2	0.00000000	0.00000000	0.00000000	0.00000000	8.21915251	4.46072717	0.30177896	0.73452671
13.3	-0.395	0.650	12	27.06113224	0.43648918	0.0005876217738693	1	2	0.00000000	0.00000000	0.00000000	0.00000000	3.72031453	6.23646730	0.08914719	0.82123621
77.0	-0.945	0.875	12	89.33829360	0.31923829	0.0205847680483220	1	2	0.00000000	0.00000000	0.00000000	0.00000000	82.88742040	6.80116375	0.64623682	0.76454194
32.0	-0.395	0.650	12	77.16037328	-0.94265383	0.0133321504165066	1	2	0.00000000	0.00000000	0.00000000	0.00000000	7.02670762	8.41191469	0.09136814	0.53076812
23.8	-0.175	0.875	12	39.18074635	0.48939853	0.0017605431913789	1	2	0.00000000	0.00000000	0.00000000	0.00000000	1.17257257	3.79002848	0.08001003	0.19918868
123.3	-0.505	0.650	12	105.01605779	-0.57102199	0.0405764238175596	1	2	0.00000000	0.00000000	0.00000000	0.00000000	39.40918409	8.08173637	0.37951074	0.52657435
123.3	-0.285	0.650	12	105.50525530	-0.61764673	0.0409553395597159	1	2	0.00000000	0.00000000	0.00000000	0.00000000	4.28443087	3.05447690	0.33649058	0.06426702
123.3	-0.065	0.875	12	165.31851927	0.60306939	0.1251320278602348	1	2	0.00000000	0.00000000	0.00000000	0.00000000	0.38263219	3.81421556	0.02723496	0.04525592
123.3	0.045	0.875	12	236.14673116	-0.57828689	0.4039748716434071	1	2	0.00000000	0.00000000	0.00000000	0.00000000	10.04046330	5.66222115	0.24358443	0.09295320
57.4	-0.505	0.650	12	166.77964005	0.75555057	0.1522080075106809	1	2	0.00000000	0.00000000	0.00000000	0.00000000	22.25955936	14.72676565	0.09342722	0.76075034
7.4	-0.065	0.650	12	7.30337304	-0.17567020	0.0000117141479287	1	0	0.23543966	0.03083197	0.00000000	0.00000000	0.54921485	1.08523943	0.64965760	0.06164194
13.3	-0.725	0.650	12	11.38338268	-0.42433944	0.0000431670141705	1	1	0.00000000	0.00000000	0.80481599	0.26018251	3.98494792	1.50378303	0.74280312	0.25096874
13.3	-0.835	0.650	12	11.03286348	-0.73668753	0.0000393300500578	1	2	0.00000000	0.00000000	0.00000000	0.00000000	0.56818644	1.96361106	0.16039651	0.17098175
17.8	-0.835	0.650	12	11.16942989	-0.40957361	0.0000408654548924	1	2	0.00000000	0.00000000	0.00000000	0.00000000	0.86366928	1.77362312	0.27612323	0.14912675
9.9	-0.065	0.650	12	8.69335279	0.39202939	0.0000195383634594	1	2	0.00000000	0.00000000	0.00000000	0.00000000	0.04664723	2.30309965	0.01043715	0.27377816
13.3	-0.725	0.875	12	17.32957418	-0.03328105	0.0001574206633271	1	2	0.00000000	0.00000000	0.00000000	0.00000000	7.87406532	3.59457142	0.39541461	0.61192818
9.9	-0.945	0.650	12	12.33492406	-0.75731793	0.0000578181664635	1	2	0.00000000	0.00000000	0.00000000	0.00000000	2.47980163	1.85372292	0.49255949	0.21735208
32.0	-0.285	0.650	12	47.56076876	0.08517613	0.0031550096817557	1	2	0.00000000	0.00000000	0.00000000	0.00000000	3.79576651	7.63886780	0.06195501	0.68598756
57.4	-0.505	0.875	12	69.22693107	-0.91886084	0.0096429883609831	1	2	0.00000000	0.00000000	0.00000000	0.00000000	1.12556462	2.39070441	0.18887011	0.04584312
57.4	0.045	0.650	12	70.60807100	0.44060396	0.0102203950483074	1	2	0.00000000	0.00000000	0.00000000	0.00000000	42.53464109	8.67434086	0.36386345	0.88164151
57.4	-0.505	0.650	12	81.51556464	-0.15165118	0.0156968496498411	1	2	0.00000000	0.00000000	0.00000000	0.00000000	10.61194491	6.58454702	0.19989861	0.34680608
9.9	-0.835	0.875	12	19.58851115	-0.78911369	0.0002232581814062	1	2	0.00000000	0.00000000	0.00000000	0.00000000	2.75084562	1.71532985	0.57170718	0.13080766
23.8	-0.615	0.650	12	46.07239638	-0.65124049	0.0028595825745763	1	0	0.50026874	0.18445377	0.00000000	0.00000000	2.21137508	0.84834859	1.07898157	0.02368916
42.8	-0.285	0.650	12	44.06460314	-0.73003233	0.0025048307483601	1	2	0.00000000	0.00000000	0.00000000	0.00000000	2.31529047	4.60976092	0.10206884	0.27413501
17.8	-0.835	0.650	12	14.18947613	-0.98732557	0.0000862062983730	1	2	0.00000000	0.00000000	0.00000000	0.00000000	0.55697232	1.46065993	0.30790128	0.06788875
23.8	-0.945	0.650	12	27.37706405	-0.96862608	0.0006086044882900	1	2	0.00000000	0.00000000	0.00000000	0.00000000	9.32083334	5.26919901	0.25745510	0.70422008
57.4	-0.505	0.650	12	73.75057390	-0.76939792	0.0116136203561582	1	2	0.00000000	0.00000000	0.00000000	0.00000000	10.43256221	9.95145789	0.09607958	0.78403690
17.8	-0.505	0.650	12	19.32698772	-0.78359291	0.0002173365997053	1	2	0.00000000	0.00000000	0.00000000	0.00000000	1.90639092	2.60533478	0.24401516	0.21526480
17.8	-0.945	0.875	12	23.26100138	-0.71065680	0.0003771067636706	1	2	0.00000000	0.00000000	0.00000000	0.00000000	9.96238944	5.74596407	0.23665362	0.96374913
23.8	-0.835	0.650	12	15.40191213	-0.62747178	0.0001106769757688	1	2	0.00000000	0.00000000	0.00000000	0.00000000	1.36215283	2.36715567	0.22389061	0.21035719
42.8	-0.285	0.650	12	36.50001639	-0.33545596	0.0014260209727684	1	2	0.00000000	0.00000000	0.00000000	0.00000000	2.02231283	3.96002630	0.12021438	0.24543748
17.8	-0.175	0.650	12	19.41583400	0.33563274	0.0002193393879512	1	2	0.00000000	0.00000000	0.00000000	0.00000000	1.95956826	2.57580895	0.25406731	0.21154248
23.8	-0.945	0.650	12	49.47971799	-0.61422555	0.0035313102927983	1	2	0.00000000	0.00000000	0.00000000	0.00000000	8.97316002	9.05451234	0.09961789	0.96944434
57.4	-0.725	0.650	12	49.46349803	-0.87866393	0.0035289954723406	1	2	0.00000000	0.00000000	0.00000000	0.00000000	28.45382524	7.46816428	0.34139510	0.89730604
13.3	-0.505	0.650	12	16.65237474	-0.79948982	0.0001400302159741	1	2	0.00000000	0.00000000	0.00000000	0.00000000	6.31914296	4.86736435	0.21693790	0.93151234
32.0	0.045	0.875	12	56.39343701	0.43817257	0.0052224308439009	1	2	0.00000000	0.00000000	0.00000000	0.00000000	12.67527705	7.55378760	0.18409075	0.65018802
