reco_energy	reco_coszen	pid	pdg	true_energy	true_coszen	weight	type	interaction	MaCCQE_linear	MaCCQE_quad	MaCCRES_linear	MaCCRES_quad	Q2	W	x	y
42.8	0.045	0.650	16	162.41959781	0.82232176	0.0552232843357449	1	2	0.00000000	0.00000000	0.00000000	0.00000000	71.27195319	8.97229195	0.47233624	0.49473313
57.4	-0.065	0.875	16	57.54743808	-0.01833493	0.0022650464895189	1	2	0.00000000	0.00000000	0.00000000	0.00000000	7.30441079	4.80765780	0.24730187	0.27332153
32.0	-0.065	0.650	16	90.31888518	0.80497296	0.0092489051206678	1	2	0.00000000	0.00000000	0.00000000	0.00000000	31.44701388	10.59887321	0.22006068	0.84255922
123.3	-0.945	0.875	16	244.51534679	-0.97612721	0.1935897186482232	1	2	0.00000000	0.00000000	0.00000000	0.00000000	23.85080433	14.16371645	0.10667678	0.48693284
32.0	-0.175	0.650	16	121.36352449	-0.36203069	0.0227403698808481	1	2	0.00000000	0.00000000	0.00000000	0.00000000	30.92045900	9.10837089	0.27362921	0.49583518
17.8	-0.505	0.650	16	50.43573548	-0.92265289	0.0015148509636279	1	2	0.00000000	0.00000000	0.00000000	0.00000000	26.51781232	5.03148850	0.52044571	0.53797977
77.0	-0.835	0.875	16	109.40174407	-0.90992811	0.0162930714900466	1	2	0.00000000	0.00000000	0.00000000	0.00000000	17.85801699	8.86180010	0.18697938	0.46489761
123.3	-0.285	0.875	16	149.60032538	-0.45916668	0.0437709509183312	1	2	0.00000000	0.00000000	0.00000000	0.00000000	7.86992261	8.33347955	0.10296197	0.27208407
77.0	0.045	0.650	16	158.24484080	0.38346922	0.0512723197046591	1	2	0.00000000	0.00000000	0.00000000	0.00000000	157.48278314	11.45992996	0.54694586	0.96894967
32.0	-0.945	0.650	16	116.48099285	-0.79444089	0.0203275710229010	1	2	0.00000000	0.00000000	0.00000000	0.00000000	3.75320771	3.21855176	0.28367384	0.06048815
57.4	-0.725	0.875	16	131.69249899	-0.83685667	0.0291547279002407	1	2	0.00000000	0.00000000	0.00000000	0.00000000	42.65644298	8.03740756	0.40100141	0.43014981
23.8	0.045	0.650	16	62.55902900	0.36424646	0.0028507760645215	1	2	0.00000000	0.00000000	0.00000000	0.00000000	11.83739018	6.69141272	0.21240292	0.47440310
